ENTRY            F0928   20100217                             F038F092800000001 
SUBENT        F0928001   20100217                             F038F092800100001 
BIB                 11         20                                 F092800100002 
TITLE      A study of some He-3 induced reactions on C-13 and the F092800100003 
           structure of O-16.                                     F092800100004 
AUTHOR     (H.R.Weller,N.R.Roberson,D.R.Tilley)                   F092800100005 
INSTITUTE  (1USADKE,1USANCS)                                      F092800100006 
REFERENCE  (J,NP/A,122,529,1968)                                  F092800100007 
           #doi:10.1016/0375-9474(68)90575-7                      F092800100008 
FACILITY   (VDG,1USADKE) 4 MeV Van de Graaff accelerator.         F092800100009 
INC-SOURCE The doubly ionized 3He beam was used which provided    F092800100010 
           0.2 mu-A of 3He particles on target with energies up   F092800100011 
           to 8.2 MeV.                                            F092800100012 
MONITOR    The absolute cross sections were obtained from a       F092800100013 
           normalization to the data of Holmgren.                 F092800100014 
MONIT-REF  (,H.D.Holmgren,J,PR,106,100,1957)                      F092800100015 
SAMPLE     The technique of cracking 60% enriched 13C methyl      F092800100016 
           iodide on a thin nickel foil and dissolving the foil inF092800100017 
           acid was used to obtain self-supporting targets of     F092800100018 
           about 75 mu-g/cm2 thickness.                           F092800100019 
ERR-ANALYS (ERR-DIG)   Data digitizing error                      F092800100020 
HISTORY    (20080425C)                                            F092800100021 
           (20100217A) Correction was made in the AUTHOR record.  F092800100022 
ENDBIB              20          0                                 F092800100023 
NOCOMMON             0          0                                 F092800100024 
ENDSUBENT           23          0                                 F092800199999 
SUBENT        F0928002   20080425                             F031F092800200001 
BIB                  4          9                                 F092800200002 
REACTION   (6-C-13(HE3,A)6-C-12,PAR,DA)                           F092800200003 
DETECTOR   (SIBAR) Four 300 mu-m surface barrier detectors        F092800200004 
           mounted in a 30 cm scattering chamber were used.       F092800200005 
ERR-ANALYS Carbon build-up on the target introduced an uncertaintyF092800200006 
           in the percentage of 13C in the target and resulted in F092800200007 
           an over-all error of approximately 50%                 F092800200008 
           (ANG-ERR-D) Angle digitizing error                     F092800200009 
           (ERR-S)     Statistical error                          F092800200010 
STATUS     (CURVE) Fig.3-5,18                                     F092800200011 
ENDBIB               9          0                                 F092800200012 
COMMON               2          3                                 F092800200013 
ANG-ERR-D  ERR-DIG                                                F092800200014 
ADEG       PER-CENT                                               F092800200015 
 0.142      0.2                                                   F092800200016 
ENDCOMMON            3          0                                 F092800200017 
DATA                 5        577                                 F092800200018 
E-LVL      EN         ANG-CM     DATA-CM    ERR-S                 F092800200019 
     7.3335  1.880E+03                                            F092800600058 
     7.3779  1.700E+03                                            F092800600059 
     7.4516  1.719E+03                                            F092800600060 
     7.5032  1.652E+03                                            F092800600061 
     7.5549  1.586E+03     94.785                                 F092800600062 
      7.673  1.378E+03                                            F092800600063 
     7.7466  1.463E+03                                            F092800600064 
     7.8057  1.255E+03                                            F092800600065 
     7.8868  1.236E+03                                            F092800600066 
     7.9457  1.293E+03                                            F092800600067 
ENDDATA             48          0                                 F092800600068 
ENDSUBENT           67          0                                 F092800699999 
SUBENT        F0928007   20080425                             F031F092800700001 
BIB                  4         10                                 F092800700002 
REACTION   (6-C-13(HE3,EL)6-C-13,,DA,,RTH)                        F092800700003 
DETECTOR   (TELES,PROPC,SIBAR) A mass telescope composed of a     F092800700004 
           proportional counter and a surface barrier detector    F092800700005 
           was used.                                              F092800700006 
ERR-ANALYS Carbon build-up on the target introduced an uncertaintyF092800700007 
           in the percentage of 13C in the target and resulted in F092800700008 
           an over-all error of approximately 50%                 F092800700009 
           (ANG-ERR-D) Angle digitizing error                     F092800700010 
           (DATA-ERR)  Error from the graphic bars                F092800700011 
STATUS     (CURVE) Fig.13                                         F092800700012 
ENDBIB              10          0                                 F092800700013 
COMMON               2          3                                 F092800700014 
ANG-ERR-D  ERR-DIG                                                F092800700015 
ADEG       PER-CENT                                               F092800700016 
 0.274      0.2                                                   F092800700017 
ENDCOMMON            3          0                                 F092800700018 
DATA                 4         70                                 F092800700019 
EN         ANG-CM     DATA-CM    DATA-ERR                         F092800700020 
MEV        ADEG       ARB-UNITS  ARB-UNITS                        F092800700021 
         6.     35.876     0.6072  4.888E-02                      F092800700022 
         6.     42.349     0.4607  3.710E-02                      F092800700023 
         6.     48.723     0.5453  5.637E-02                      F092800700024 
         6.     54.091     0.4852  5.015E-02                      F092800700025 
         6.      59.82     0.4245  4.706E-02                      F092800700026 
         6.     65.547     0.3745  3.588E-02                      F092800700027 
         6.     71.572     0.4287  3.451E-02                      F092800700028 
         6.     76.982     0.3171  3.752E-02                      F092800700029 
         6.     81.992     0.2845  3.154E-02                      F092800700030 
         6.     87.741      0.227  2.347E-02                      F092800700031 
         6.     92.067     0.1795  1.721E-02                      F092800700032 
         6.     98.087     0.2107  2.178E-02                      F092800700033 
         6.     102.36     0.2073  1.986E-02                      F092800700034 
         6.     108.65     0.3672  3.238E-02                      F092800700035 
         6.     113.23     0.4608  4.417E-02                      F092800700036 
         6.     118.18     0.5546  6.967E-02                      F092800700037 
         6.     122.07     0.6035  6.238E-02                      F092800700038 
         6.     127.03     0.7023  7.259E-02                      F092800700039 
         6.     132.02     0.6795  5.995E-02                      F092800700040 
         6.     135.61     0.5894  4.743E-02                      F092800700041 
         6.     139.91     0.5288  5.466E-02                      F092800700042 
         6.      144.6     0.4148  3.977E-02                      F092800700043 
         6.     148.55     0.3538  3.657E-02                      F092800700044 
         6.     152.51      0.287  2.533E-02                      F092800700045 
         6.     155.76     0.2448  2.896E-02                      F092800700046 
         7.     35.812     0.1702  1.221E-02                      F092800700047 
         7.      41.89     0.1193  1.565E-02                      F092800700048 
         7.     48.257      0.235  2.221E-02                      F092800700049 
         7.     53.591     0.2706  2.557E-02                      F092800700050 
         7.     60.324     0.4633  3.678E-02                      F092800700051 
         7.     66.019     0.4951  3.932E-02                      F092800700052 
         7.     71.702     0.6347  5.997E-02                      F092800700053 
         7.     83.119     0.4714  4.455E-02                      F092800700054 
         7.     87.404     0.3996  3.476E-02                      F092800700055 
         7.     93.456     0.4166  4.556E-02                      F092800700056 
         7.     98.449     0.3773  3.565E-02                      F092800700057 
         7.     103.08       0.39  3.685E-02                      F092800700058 
         7.     108.05     0.4959  3.937E-02                      F092800700059 
         7.     113.38       0.59  5.575E-02                      F092800700060 
         7.       118.     0.6681  8.281E-02                      F092800700061 
         7.     122.62     0.7755  8.480E-02                      F092800700062 
         7.      126.9     0.7259  5.763E-02                      F092800700063 
         7.     130.82     0.6909  5.484E-02                      F092800700064 
         7.     135.81     0.6468  4.641E-02                      F092800700065 
         7.     139.75     0.4842  3.844E-02                      F092800700066 
         7.     144.05     0.3203  3.027E-02                      F092800700067 
         7.     148.69       0.29  3.172E-02                      F092800700068 
         8.     36.245     0.4117  4.552E-02                      F092800700069 
         8.     42.345     0.3232  3.573E-02                      F092800700070 
         8.     48.312     0.5211  4.979E-02                      F092800700071 
         8.     54.003     0.5437  4.365E-02                      F092800700072 
         8.      60.72     0.7171  7.395E-02                      F092800700073 
         8.     66.081      0.649  4.203E-02                      F092800700074 
         8.     71.467     0.5137  4.124E-02                      F092800700075 
         8.     76.892     0.3298  2.137E-02                      F092800700076 
         8.     82.045     0.1336  1.277E-02                      F092800700077 
         8.     86.965     0.1916  1.686E-02                      F092800700078 
         8.     93.025      0.187  1.928E-02                      F092800700079 
         8.     98.369     0.1855  1.912E-02                      F092800700080 
         8.     102.94     0.2594  2.868E-02                      F092800700081 
         8.     108.21      0.372  3.557E-02                      F092800700082 
         8.     113.17     0.4327  5.105E-02                      F092800700083 
         8.     117.42     0.5075  3.682E-02                      F092800700084 
         8.     122.04     0.5384  3.487E-02                      F092800700085 
         8.     126.67     0.5386  3.908E-02                      F092800700086 
         8.     130.96     0.4833  3.132E-02                      F092800700087 
         8.     134.89     0.4447  3.911E-02                      F092800700088 
         8.     139.58     0.3237  2.349E-02                      F092800700089 
         8.     143.89     0.2672  2.146E-02                      F092800700090 
         8.     148.28     0.1451  1.496E-02                      F092800700091 
ENDDATA             72          0                                 F092800700092 
ENDSUBENT           91          0                                 F092800799999 
SUBENT        F0928008   20080425                             F031F092800800001 
BIB                  4          9                                 F092800800002 
REACTION   (6-C-12(HE3,EL)6-C-12,,DA,,RTH)                        F092800800003 
DETECTOR   (TELES,PROPC,SIBAR) A mass telescope composed of a     F092800800004 
           proportional counter and a surface barrier detector    F092800800005 
           was used.                                              F092800800006 
ERR-ANALYS An error of less than 20% is estimated for the 12C     F092800800007 
           absolute cross section measurement                     F092800800008 
           (ANG-ERR-D) Angle digitizing error                     F092800800009 
           (DATA-ERR)  Error from the graphic bars                F092800800010 
STATUS     (CURVE) Fig.13                                         F092800800011 
ENDBIB               9          0                                 F092800800012 
COMMON               2          3                                 F092800800013 
ANG-ERR-D  ERR-DIG                                                F092800800014 
ADEG       PER-CENT                                               F092800800015 
 0.249      0.2                                                   F092800800016 
ENDCOMMON            3          0                                 F092800800017 
DATA                 4         73                                 F092800800018 
EN         ANG-CM     DATA-CM    DATA-ERR                         F092800800019 
MEV        ADEG       ARB-UNITS  ARB-UNITS                        F092800800020 
         6.     35.462     0.6958  7.252E-02                      F092800800021 
         6.     41.532      0.702  7.319E-02                      F092800800022 
         6.     47.257     0.6453  6.234E-02                      F092800800023 
         6.     53.333     0.6241  5.552E-02                      F092800800024 
         6.     59.415     0.5737  5.103E-02                      F092800800025 
         6.     70.131     0.5693  5.932E-02                      F092800800026 
         6.     75.841     0.5842  5.643E-02                      F092800800027 
         6.     81.203     0.5649  4.588E-02                      F092800800028 
         6.     86.561     0.5604  6.263E-02                      F092800800029 
         6.     91.923     0.5374  3.943E-02                      F092800800030 
         6.      97.29     0.4981  4.044E-02                      F092800800031 
         6.      102.3     0.4618  3.749E-02                      F092800800032 
         6.     107.66     0.4542  4.039E-02                      F092800800033 
         6.     111.96     0.3968  4.136E-02                      F092800800034 
         6.     116.98     0.3525  3.942E-02                      F092800800035 
         6.     121.29     0.2854  2.537E-02                      F092800800036 
         6.     125.96      0.241  2.143E-02                      F092800800037 
         6.     130.63     0.1935  2.162E-02                      F092800800038 
         6.     134.22     0.1634  1.453E-02                      F092800800039 
         6.     138.88     0.1489  1.776E-02                      F092800800040 
         6.     143.51     0.1541  1.606E-02                      F092800800041 
         6.      146.7     0.1987  2.070E-02                      F092800800042 
         6.      150.6     0.2414  2.147E-02                      F092800800043 
         6.     155.19     0.3476  3.624E-02                      F092800800044 
         7.     36.126     0.8382  9.113E-02                      F092800800045 
         7.     41.835     0.7052  7.148E-02                      F092800800046 
         7.     46.829      0.551  5.177E-02                      F092800800047 
         7.     52.899     0.5288  5.360E-02                      F092800800048 
         7.      59.33     0.6031  5.666E-02                      F092800800049 
         7.     64.691      0.705  7.147E-02                      F092800800050 
         7.     70.765     0.7845  6.784E-02                      F092800800051 
         7.     75.764     0.7909  8.017E-02                      F092800800052 
         7.     81.833     0.7107  7.726E-02                      F092800800053 
         7.     87.185     0.6029  5.213E-02                      F092800800054 
         7.      93.25     0.4789  5.556E-02                      F092800800055 
         7.      97.53     0.3804  3.002E-02                      F092800800056 
         7.     102.17     0.2924  3.392E-02                      F092800800057 
         7.     107.51     0.2122  1.835E-02                      F092800800058 
         7.     113.23      0.207  1.633E-02                      F092800800059 
         7.     117.88     0.2737  2.571E-02                      F092800800060 
         7.     121.81      0.371  2.928E-02                      F092800800061 
         7.     126.47     0.6761  7.351E-02                      F092800800062 
         7.     130.41     1.0197     0.1183                      F092800800063 
         7.     135.77     1.3709     0.1288                      F092800800064 
         7.     139.71     1.7543     0.1385                      F092800800065 
         7.     143.64      2.034     0.1911                      F092800800066 
         7.     147.57     2.2082      0.191                      F092800800067 
         7.     152.21     2.1366      0.136                      F092800800068 
         7.     155.43     2.0674     0.2248                      F092800800069 
         8.      34.79     0.5499  5.304E-02                      F092800800070 
         8.     41.255     0.3604  2.923E-02                      F092800800071 
         8.     46.995     0.2705  3.019E-02                      F092800800072 
         8.     51.982     0.3124  3.250E-02                      F092800800073 
         8.     58.387     0.4061  2.975E-02                      F092800800074 
         8.     64.068     0.5892  3.852E-02                      F092800800075 
         8.     70.128     0.6691  5.423E-02                      F092800800076 
         8.     75.128     0.6692  5.942E-02                      F092800800077 
         8.     81.208     0.6049  6.295E-02                      F092800800078 
         8.     86.588     0.4656  5.195E-02                      F092800800079 
         8.     93.093     0.1966  2.047E-02                      F092800800080 
         8.     97.388     0.1762  1.833E-02                      F092800800081 
         8.     101.36     0.1107  1.400E-02                      F092800800082 
         8.      107.4     0.1606  1.550E-02                      F092800800083 
         8.     112.69     0.3296  3.431E-02                      F092800800084 
         8.     116.58     0.5248  5.858E-02                      F092800800085 
         8.     121.19     0.7117  5.767E-02                      F092800800086 
         8.     126.18     0.8013  7.729E-02                      F092800800087 
         8.     130.12      0.749  5.488E-02                      F092800800088 
         8.     134.07     0.5913  4.792E-02                      F092800800089 
         8.     138.02     0.4289  4.463E-02                      F092800800090 
         8.     141.97     0.3473  3.082E-02                      F092800800091 
         8.     146.93     0.5483  4.444E-02                      F092800800092 
         8.     150.81      0.942  6.903E-02                      F092800800093 
ENDDATA             75          0                                 F092800800094 
ENDSUBENT           93          0                                 F092800899999 
SUBENT        F0928009   20080425                             F031F092800900001 
BIB                  4          8                                 F092800900002 
REACTION   (6-C-12(HE3,EL)6-C-12,,DA)                             F092800900003 
DETECTOR   (TELES,PROPC,SIBAR) A mass telescope composed of a     F092800900004 
           proportional counter and a surface barrier detector    F092800900005 
           was used.                                              F092800900006 
ERR-ANALYS An error of less than 20% is estimated for the 12C     F092800900007 
           absolute cross section measurement                     F092800900008 
           (EN-ERR-DIG) Energy digitizing error                   F092800900009 
STATUS     (CURVE) Fig.14                                         F092800900010 
ENDBIB               8          0                                 F092800900011 
COMMON               3          3                                 F092800900012 
ANG        EN-ERR-DIG ERR-DIG                                     F092800900013 
ADEG       MEV        MB/SR                                       F092800900014 
  140.      0.009      0.016                                      F092800900015 
ENDCOMMON            3          0                                 F092800900016 
DATA                 2        116                                 F092800900017 
EN         DATA                                                   F092800900018 
MEV        MB/SR                                                  F092800900019 
     4.4014     6.1175                                            F092800900020 
     4.4399     6.0855                                            F092800900021 
     4.4656     5.9891                                            F092800900022 
     4.4913     5.8604                                            F092800900023 
     4.5043     5.0873                                            F092800900024 
     4.5364     5.0553                                            F092800900025 
     4.5813     5.0234                                            F092800900026 
     4.6134     4.8947                                            F092800900027 
     4.6647     4.6374                                            F092800900028 
     4.6907     3.6389                                            F092800900029 
     4.7291     3.9291                                            F092800900030 
     4.7604     6.4421                                            F092800900031 
     4.8115     7.2479                                            F092800900032 
     4.8497     8.3113                                            F092800900033 
     4.8688     8.7302                                            F092800900034 
     4.9522     8.6986                                            F092800900035 
     5.0035     8.5056                                            F092800900036 
     5.0357     8.1192                                            F092800900037 
     5.0551     7.6361                                            F092800900038 
     5.0937     7.1854                                            F092800900039 
     5.1131      6.509                                            F092800900040 
     5.1453     5.9293                                            F092800900041 
     5.1711     5.5107                                            F092800900042 
     5.2033     4.8666                                            F092800900043 
     5.2227     4.4802                                            F092800900044 
     5.2612     4.3516                                            F092800900045 
     5.2932     4.4807                                            F092800900046 
     5.3317     4.4165                                            F092800900047 
     5.3574     4.2556                                            F092800900048 
     5.3958     4.4492                                            F092800900049 
     5.4085     4.9003                                            F092800900050 
     5.4341     5.1904                                            F092800900051 
     5.4726     5.1906                                            F092800900052 
     5.4982     5.4163                                            F092800900053 
     5.5237      5.642                                            F092800900054 
     5.5493     5.9966                                            F092800900055 
     5.5813     6.2545                                            F092800900056 
     5.6262     6.1582                                            F092800900057 
      5.652     5.6429                                            F092800900058 
     5.6969     5.5466                                            F092800900059 
     5.7227     5.1924                                            F092800900060 
     5.7548     4.7738                                            F092800900061 
     5.7742     4.2263                                            F092800900062 
     5.8064     3.9688                                            F092800900063 
     5.8321     3.5501                                            F092800900064 
     5.8643     3.2604                                            F092800900065 
     5.8963     3.4217                                            F092800900066 
     5.9348     3.2609                                            F092800900067 
     5.9732     3.5833                                            F092800900068 
     6.0053     3.4225                                            F092800900069 
     6.0373     3.5193                                            F092800900070 
     6.0886     3.5841                                            F092800900071 
     6.1013     4.0997                                            F092800900072 
     6.1333     4.2288                                            F092800900073 
     6.1654     4.3578                                            F092800900074 
     6.2038     4.3903                                            F092800900075 
     6.2292     5.3248                                            F092800900076 
     6.2547     6.0337                                            F092800900077 
      6.293     6.5494                                            F092800900078 
     6.3122     6.7106                                            F092800900079 
     6.3441     7.2585                                            F092800900080 
     6.3633     7.5486                                            F092800900081 
     6.4079     8.3221                                            F092800900082 
     6.4334     8.8699                                            F092800900083 
     6.4654     9.0956                                            F092800900084 
      6.491     9.4502                                            F092800900085 
      6.523     9.6759                                            F092800900086 
     6.5421      10.03                                            F092800900087 
     6.5802     11.352                                            F092800900088 
     6.6187     11.513                                            F092800900089 
     6.6439     12.995                                            F092800900090 
     6.7914     12.899                                            F092800900091 
     6.8234     13.093                                            F092800900092 
     6.8375     13.222                                            F092800900093 
     6.8425     13.705                                            F092800900094 
     6.8938     13.738                                            F092800900095 
     6.9076     14.542                                            F092800900096 
     6.9385     14.318                                            F092800900097 
     6.9642     14.189                                            F092800900098 
     6.9962     14.447                                            F092800900099 
     7.0284     13.964                                            F092800900100 
     7.0603     14.641                                            F092800900101 
     7.0858     14.995                                            F092800900102 
     7.1179     14.835                                            F092800900103 
     7.1501     14.352                                            F092800900104 
     7.1615     14.223                                            F092800900105 
     7.1795     14.062                                            F092800900106 
     7.2595     13.031                                            F092800900107 
     7.2981     12.774                                            F092800900108 
      7.343     12.484                                            F092800900109 
     7.3878     12.742                                            F092800900110 
     7.4262     13.258                                            F092800900111 
     7.4389     13.741                                            F092800900112 
     7.4837     13.838                                            F092800900113 
     7.4965     14.225                                            F092800900114 
     7.5349     14.322                                            F092800900115 
     7.5608     13.549                                            F092800900116 
     7.5993     13.292                                            F092800900117 
      7.625      12.97                                            F092800900118 
     7.6576     11.359                                            F092800900119 
       7.69     10.135                                            F092800900120 
     7.7162     8.0734                                            F092800900121 
     7.7487     6.5595                                            F092800900122 
     7.7876      4.659                                            F092800900123 
     7.8136     3.4995                                            F092800900124 
     7.8331     2.7264                                            F092800900125 
      7.878     2.5979                                            F092800900126 
     7.9165     2.5981                                            F092800900127 
     7.9228     2.8881                                            F092800900128 
     7.9741     2.9529                                            F092800900129 
     7.9868     3.2751                                            F092800900130 
     8.0188     3.5975                                            F092800900131 
     8.0572     3.8555                                            F092800900132 
     8.0763       4.21                                            F092800900133 
     8.1403     4.8226                                            F092800900134 
     8.1849     5.6927                                            F092800900135 
ENDDATA            118          0                                 F092800900136 
ENDSUBENT          135          0                                 F092800999999 
SUBENT        F0928010   20080507                             F031F092801000001 
BIB                  4          9                                 F092801000002 
REACTION   (6-C-13(HE3,A)6-C-12,PAR,SIG)                          F092801000003 
DETECTOR   (SIBAR) Four 300 mu-m surface barrier detectors        F092801000004 
           mounted in a 30 cm scattering chamber were used.       F092801000005 
ERR-ANALYS Carbon build-up on the target introduced an uncertaintyF092801000006 
           in the percentage of 13C in the target and resulted in F092801000007 
           an over-all error of approximately 50%                 F092801000008 
           (EN-ERR-DIG) Energy digitizing error                   F092801000009 
           (DATA-ERR)   Error from the graphic bars               F092801000010 
STATUS     (CURVE) Fig.19                                         F092801000011 
ENDBIB               9          0                                 F092801000012 
COMMON               3          3                                 F092801000013 
E-LVL      EN-ERR-DIG ERR-DIG                                     F092801000014 
MEV        MEV        MB                                          F092801000015 
 7.66       0.002      0.027                                      F092801000016 
ENDCOMMON            3          0                                 F092801000017 
DATA                 3         16                                 F092801000018 
EN         DATA       DATA-ERR                                    F092801000019 
MEV        MB         MB                                          F092801000020 
     5.2622     4.6214                                            F092801000021 
     5.3771     4.4918                                            F092801000022 
     5.4956     4.8569                                            F092801000023 
     5.6146     4.8309                                            F092801000024 
     5.7369     5.4437                                            F092801000025 
     5.8547     6.3443     0.5766                                 F092801000026 
     5.9679     5.9673                                            F092801000027 
     6.0885     6.3121                                            F092801000028 
     6.2087     5.2976                                            F092801000029 
     6.3234     5.3945                                            F092801000030 
     6.4401     5.5123                                            F092801000031 
     6.5529     5.4648                                            F092801000032 
     6.6783     5.2954                                            F092801000033 
      6.792     6.1542     0.5766                                 F092801000034 
     6.9114     5.7575                                            F092801000035 
     7.0039     5.2955                                            F092801000036 
ENDDATA             18          0                                 F092801000037 
ENDSUBENT           36          0                                 F092801099999 
ENDENTRY            10          0                                 F092899999999 
