ENTRY            F0945   20160423                             F062F0945  0    1 
SUBENT        F0945001   20160423                             F062F0945  1    1 
BIB                  9         17                                 F0945  1    2 
TITLE      Elastic scattering of protons by 20Ne                  F0945  1    3 
AUTHOR     (A.K.Val'ter,A.S.Deineko,P.V.Sorokin,A.Ya.Taranov)     F0945  1    4 
INSTITUTE  (4UKRKFT)                                              F0945  1    5 
REFERENCE  (J,IZV,24,884,1960)                                    F0945  1    6 
           (J,BAS,24,888,1961) Engl.trans.of IZV,24,884,1960      F0945  1    7 
       151.     2.9033     0.4424                                 F094500200565 
       151.     2.9142     0.4476                                 F094500200566 
       151.     2.9237     0.4632                                 F094500200567 
       151.       2.94     0.4265                                 F094500200568 
       151.     2.9509     0.4421                                 F094500200569 
       151.      2.959     0.4159                                 F094500200570 
       151.     2.9698     0.4211                                 F094500200571 
       151.     2.9766     0.3844                                 F094500200572 
       151.     2.9861        0.4                                 F094500200573 
       151.     2.9956     0.4104                                 F094500200574 
       151.     3.0065     0.3947                                 F094500200575 
       151.     3.0173     0.3841                                 F094500200576 
       151.     3.0282     0.3841                                 F094500200577 
       151.     3.0472     0.3892                                 F094500200578 
       151.     3.0594     0.3891                                 F094500200579 
       151.     3.0689     0.4048                                 F094500200580 
       151.     3.0798     0.3995                                 F094500200581 
       151.     3.0893     0.4361                                 F094500200582 
       151.     3.1002      0.436                                 F094500200583 
       151.     3.1056     0.4936                                 F094500200584 
       151.     3.1165     0.5302                                 F094500200585 
       151.     3.1206     0.5825                                 F094500200586 
       151.     3.1274      0.661                                 F094500200587 
       151.     3.1315     0.7133                                 F094500200588 
       151.      3.137     0.7604                                 F094500200589 
       151.     3.1383      0.797                                 F094500200590 
       151.     3.1424     0.8808                                 F094500200591 
       151.     3.1493     0.9802                                 F094500200592 
       151.     3.1533     1.0326                                 F094500200593 
       151.     3.1588     1.0796                                 F094500200594 
       151.     3.1642     1.1163                                 F094500200595 
       151.     3.1697     1.1633                                 F094500200596 
       151.     3.1765     1.2104                                 F094500200597 
       151.      3.186     1.2104                                 F094500200598 
       151.     3.1968      1.158                                 F094500200599 
       151.      3.205     1.1265                                 F094500200600 
       151.     3.2172     1.1212                                 F094500200601 
       151.      3.228     1.0688                                 F094500200602 
       151.     3.2375     0.9954                                 F094500200603 
       151.      3.247     0.9744                                 F094500200604 
       151.     3.2578     0.9482                                 F094500200605 
       151.     3.2687     0.9219                                 F094500200606 
       151.     3.2782     0.8748                                 F094500200607 
       151.     3.2904     0.8852                                 F094500200608 
       151.     3.2985     0.8275                                 F094500200609 
       151.     3.3107     0.8379                                 F094500200610 
       151.     3.3202     0.8169                                 F094500200611 
       151.     3.3311     0.8116                                 F094500200612 
       151.     3.3392     0.7802                                 F094500200613 
       151.     3.3514     0.7749                                 F094500200614 
       151.     3.3623     0.7591                                 F094500200615 
       151.     3.3718     0.7747                                 F094500200616 
       151.     3.3826     0.7433                                 F094500200617 
       151.     3.3921      0.717                                 F094500200618 
       151.      3.403     0.7222                                 F094500200619 
       151.     3.4139     0.7117                                 F094500200620 
       151.     3.4274     0.6697                                 F094500200621 
       151.     3.4437     0.6382                                 F094500200622 
       151.     3.4546     0.6538                                 F094500200623 
ENDDATA            616          0                                 F094500200624 
ENDSUBENT          623          0                                 F094500299999 
ENDENTRY             2          0                                 F094599999999 
