EN-MIN     EN-MAX     E          DATA       ERR-S                 1039700200015 
MEV        MEV        MEV        B/SR/MEV   PER-CENT              1039700200016 
 1.25       1.49        1.058E+01  -1.53E-08    3.6E-07           1039700400266 
 1.49       1.74        6.900E-01  -8.99E-05    3.5E-04           1039700400267 
 1.49       1.74        7.100E-01  -1.89E-04    3.0E-04           1039700400268 
 1.49       1.74        7.300E-01  -3.06E-04    2.8E-04           1039700400269 
 1.49       1.74        7.500E-01  -4.22E-04    2.8E-04           1039700400270 
 1.49       1.74        7.700E-01  -5.10E-04    2.6E-04           1039700400271 
 1.49       1.74        7.900E-01  -5.13E-04    2.6E-04           1039700400272 
 1.49       1.74        8.100E-01  -4.95E-04    2.4E-04           1039700400273 
 1.49       1.74        8.300E-01  -4.50E-04    2.1E-04           1039700400274 
 1.49       1.74        8.500E-01  -4.10E-04    2.0E-04           1039700400275 
 1.49       1.74        8.700E-01  -3.55E-04    1.8E-04           1039700400276 
 1.49       1.74        8.900E-01  -2.91E-04    1.8E-04           1039700400277 
 1.49       1.74        9.100E-01  -1.83E-04    1.7E-04           1039700400278 
 1.49       1.74        9.300E-01  -5.87E-05    1.6E-04           1039700400279 
 1.49       1.74        9.500E-01   2.57E-05    1.8E-04           1039700400280 
 1.49       1.74        9.700E-01   5.23E-05    1.8E-04           1039700400281 
 1.49       1.74        1.000E+00  -5.42E-05    1.9E-04           1039700400282 
 1.49       1.74        1.040E+00  -1.99E-04    1.6E-04           1039700400283 
 1.49       1.74        1.080E+00  -8.18E-05    1.5E-04           1039700400284 
 1.49       1.74        1.120E+00   4.69E-05    1.4E-04           1039700400285 
 1.49       1.74        1.160E+00   4.48E-04    1.4E-04           1039700400286 
 1.49       1.74        1.200E+00   1.88E-03    1.7E-04           1039700400287 
 1.49       1.74        1.240E+00   3.07E-03    1.6E-04           1039700400288 
 1.49       1.74        1.280E+00   2.45E-03    1.4E-04           1039700400289 
 1.49       1.74        1.320E+00   1.06E-03    9.8E-05           1039700400290 
 1.49       1.74        1.360E+00   2.65E-04    7.9E-05           1039700400291 
 1.49       1.74        1.400E+00   4.60E-05    6.9E-05           1039700400292 
 1.49       1.74        1.440E+00   1.58E-05    6.4E-05           1039700400293 
 1.49       1.74        1.480E+00   5.53E-06    6.2E-05           1039700400294 
 1.49       1.74        1.520E+00   4.46E-06    6.0E-05           1039700400295 
 1.49       1.74        1.560E+00   2.11E-05    5.6E-05           1039700400296 
 1.49       1.74        1.600E+00   4.65E-05    5.9E-05           1039700400297 
 1.49       1.74        1.640E+00   5.43E-05    5.8E-05           1039700400298 
 1.49       1.74        1.680E+00   4.66E-05    5.6E-05           1039700400299 
 1.49       1.74        1.720E+00   3.35E-05    5.5E-05           1039700400300 
 1.49       1.74        1.760E+00   1.71E-05    5.3E-05           1039700400301 
 1.49       1.74        1.800E+00   3.44E-06    4.6E-05           1039700400302 
 1.49       1.74        1.850E+00   1.48E-05    4.5E-05           1039700400303 
 1.49       1.74        1.910E+00   9.72E-05    4.1E-05           1039700400304 
 1.49       1.74        1.970E+00   1.46E-04    4.8E-05           1039700400305 
 1.49       1.74        2.030E+00   6.45E-05    3.9E-05           1039700400306 
 1.49       1.74        2.090E+00  -1.51E-05    4.0E-05           1039700400307 
 1.49       1.74        2.150E+00  -2.95E-05    3.5E-05           1039700400308 
 1.49       1.74        2.210E+00  -9.81E-06    3.9E-05           1039700400309 
 1.49       1.74        2.270E+00   1.38E-05    3.7E-05           1039700400310 
 1.49       1.74        2.330E+00   4.34E-05    3.7E-05           1039700400311 
 1.49       1.74        2.390E+00   6.66E-05    3.8E-05           1039700400312 
 1.49       1.74        2.450E+00   4.96E-05    3.3E-05           1039700400313 
 1.49       1.74        2.510E+00   7.56E-06    3.0E-05           1039700400314 
 1.49       1.74        2.570E+00  -3.28E-05    2.5E-05           1039700400315 
 1.49       1.74        2.630E+00  -5.32E-05    3.1E-05           1039700400316 
 1.49       1.74        2.690E+00  -6.58E-05    2.1E-05           1039700400317 
 1.49       1.74        2.750E+00  -5.49E-05    3.0E-05           1039700400318 
 1.49       1.74        2.810E+00  -5.16E-05    3.0E-05           1039700400319 
 1.49       1.74        2.870E+00  -4.34E-05    2.7E-05           1039700400320 
 1.49       1.74        2.930E+00  -2.25E-05    3.4E-05           1039700400321 
 1.49       1.74        2.990E+00   4.92E-06    3.2E-05           1039700400322 
 1.49       1.74        3.050E+00   1.89E-05    3.3E-05           1039700400323 
 1.49       1.74        3.110E+00   1.89E-05    3.5E-05           1039700400324 
 1.49       1.74        3.180E+00   1.31E-05    3.4E-05           1039700400325 
 1.49       1.74        3.260E+00   1.26E-05    3.1E-05           1039700400326 
 1.49       1.74        3.340E+00   1.79E-05    3.9E-05           1039700400327 
 1.49       1.74        3.420E+00   1.98E-05    3.8E-05           1039700400328 
 1.49       1.74        3.500E+00   2.11E-05    3.8E-05           1039700400329 
 1.49       1.74        3.580E+00   1.87E-05    3.8E-05           1039700400330 
 1.49       1.74        3.660E+00   1.34E-05    3.9E-05           1039700400331 
 1.49       1.74        3.740E+00   7.31E-06    3.5E-05           1039700400332 
 1.49       1.74        3.820E+00   2.18E-06    3.4E-05           1039700400333 
 1.49       1.74        3.900E+00   4.48E-06    3.6E-05           1039700400334 
 1.49       1.74        3.980E+00   1.28E-05    3.6E-05           1039700400335 
 1.49       1.74        4.060E+00   1.01E-05    3.5E-05           1039700400336 
 1.49       1.74        4.140E+00   4.65E-06    3.3E-05           1039700400337 
 1.49       1.74        4.220E+00  -5.77E-07    3.0E-05           1039700400338 
 1.49       1.74        4.300E+00  -2.53E-06    3.0E-05           1039700400339 
 1.49       1.74        4.380E+00  -5.12E-07    3.1E-05           1039700400340 
 1.49       1.74        4.460E+00   3.02E-06    3.2E-05           1039700400341 
 1.49       1.74        4.540E+00   9.71E-06    3.4E-05           1039700400342 
 1.49       1.74        4.630E+00   4.51E-06    2.9E-05           1039700400343 
 1.49       1.74        4.730E+00  -4.19E-06    2.8E-05           1039700400344 
 1.49       1.74        4.830E+00  -1.11E-06    3.0E-05           1039700400345 
 1.49       1.74        4.930E+00   1.96E-05    3.0E-05           1039700400346 
 1.49       1.74        5.030E+00   3.86E-05    3.1E-05           1039700400347 
 1.49       1.74        5.130E+00   4.04E-05    3.0E-05           1039700400348 
 1.49       1.74        5.230E+00   2.96E-05    2.9E-05           1039700400349 
 1.49       1.74        5.330E+00   1.41E-05    2.9E-05           1039700400350 
 1.49       1.74        5.430E+00   5.51E-06    2.6E-05           1039700400351 
 1.49       1.74        5.530E+00   1.35E-06    2.3E-05           1039700400352 
 1.49       1.74        5.630E+00   6.09E-07    2.4E-05           1039700400353 
 1.49       1.74        5.730E+00   2.57E-06    2.5E-05           1039700400354 
 1.49       1.74        5.830E+00   8.80E-06    2.1E-05           1039700400355 
 1.49       1.74        5.930E+00   1.34E-05    2.0E-05           1039700400356 
 1.49       1.74        6.030E+00   1.65E-05    2.1E-05           1039700400357 
 1.49       1.74        6.130E+00   2.04E-05    1.9E-05           1039700400358 
 1.49       1.74        6.230E+00   1.69E-05    1.7E-05           1039700400359 
 1.49       1.74        6.330E+00   3.99E-06    1.7E-05           1039700400360 
 1.49       1.74        6.440E+00  -9.92E-06    1.9E-05           1039700400361 
 1.49       1.74        6.560E+00  -2.09E-05    1.5E-05           1039700400362 
 1.49       1.74        6.680E+00  -1.70E-05    1.4E-05           1039700400363 
 1.49       1.74        6.800E+00  -3.29E-06    1.5E-05           1039700400364 
 1.49       1.74        6.920E+00   1.36E-05    1.4E-05           1039700400365 
 1.49       1.74        7.040E+00   2.91E-05    1.3E-05           1039700400366 
 1.49       1.74        7.160E+00   3.45E-05    1.3E-05           1039700400367 
 1.49       1.74        7.280E+00   2.59E-05    1.2E-05           1039700400368 
 1.49       1.74        7.400E+00   1.10E-05    1.1E-05           1039700400369 
 1.49       1.74        7.520E+00  -9.49E-07    1.0E-05           1039700400370 
 1.49       1.74        7.640E+00  -4.85E-06    9.6E-06           1039700400371 
 1.49       1.74        7.760E+00  -1.33E-06    9.2E-06           1039700400372 
 1.49       1.74        7.890E+00   5.50E-06    8.4E-06           1039700400373 
 1.49       1.74        8.030E+00   1.22E-05    7.8E-06           1039700400374 
 1.49       1.74        8.170E+00   1.72E-05    6.9E-06           1039700400375 
 1.49       1.74        8.310E+00   1.86E-05    6.5E-06           1039700400376 
 1.49       1.74        8.450E+00   1.45E-05    6.0E-06           1039700400377 
 1.49       1.74        8.590E+00   6.28E-06    5.0E-06           1039700400378 
 1.49       1.74        8.730E+00   2.90E-07    4.2E-06           1039700400379 
 1.49       1.74        8.870E+00  -2.11E-06    3.8E-06           1039700400380 
 1.49       1.74        9.010E+00  -2.83E-06    3.8E-06           1039700400381 
 1.49       1.74        9.150E+00  -2.69E-06    3.4E-06           1039700400382 
 1.49       1.74        9.300E+00  -9.60E-07    3.0E-06           1039700400383 
 1.49       1.74        9.460E+00   3.03E-06    2.9E-06           1039700400384 
 1.49       1.74        9.620E+00   6.99E-06    2.7E-06           1039700400385 
 1.49       1.74        9.780E+00   8.14E-06    2.3E-06           1039700400386 
 1.49       1.74        9.940E+00   7.18E-06    2.0E-06           1039700400387 
 1.49       1.74        1.010E+01   4.28E-06    1.5E-06           1039700400388 
 1.49       1.74        1.026E+01   1.90E-06    7.9E-07           1039700400389 
 1.49       1.74        1.042E+01   5.59E-07    5.4E-07           1039700400390 
 1.49       1.74        1.058E+01   8.73E-08    4.4E-07           1039700400391 
 1.74       2.00        6.900E-01  -2.46E-03    8.7E-04           1039700400392 
 1.74       2.00        7.100E-01  -6.66E-04    8.0E-04           1039700400393 
 1.74       2.00        7.300E-01   1.89E-04    8.1E-04           1039700400394 
 1.74       2.00        7.500E-01  -2.10E-04    8.2E-04           1039700400395 
 1.74       2.00        7.700E-01  -6.36E-04    7.9E-04           1039700400396 
 1.74       2.00        7.900E-01  -4.90E-04    7.4E-04           1039700400397 
 1.74       2.00        8.100E-01  -4.80E-04    6.9E-04           1039700400398 
 1.74       2.00        8.300E-01  -5.91E-04    6.7E-04           1039700400399 
 1.74       2.00        8.500E-01  -4.71E-04    6.5E-04           1039700400400 
 1.74       2.00        8.700E-01  -2.74E-04    6.5E-04           1039700400401 
 1.74       2.00        8.900E-01  -3.82E-04    6.5E-04           1039700400402 
 1.74       2.00        9.100E-01  -5.77E-04    6.9E-04           1039700400403 
 1.74       2.00        9.300E-01  -3.96E-04    6.1E-04           1039700400404 
 1.74       2.00        9.500E-01   6.21E-05    6.7E-04           1039700400405 
 1.74       2.00        9.700E-01   2.60E-04    6.5E-04           1039700400406 
 1.74       2.00        1.000E+00  -1.02E-04    6.9E-04           1039700400407 
 1.74       2.00        1.040E+00   1.37E-04    6.4E-04           1039700400408 
 1.74       2.00        1.080E+00  -2.37E-04    5.9E-04           1039700400409 
 1.74       2.00        1.120E+00  -8.04E-04    5.5E-04           1039700400410 
 1.74       2.00        1.160E+00   1.35E-03    6.1E-04           1039700400411 
 1.74       2.00        1.200E+00   4.26E-03    6.2E-04           1039700400412 
 1.74       2.00        1.240E+00   7.65E-03    6.6E-04           1039700400413 
 1.74       2.00        1.280E+00   7.60E-03    6.1E-04           1039700400414 
 1.74       2.00        1.320E+00   3.20E-03    5.2E-04           1039700400415 
 1.74       2.00        1.360E+00   4.19E-04    5.2E-04           1039700400416 
 1.74       2.00        1.400E+00   5.42E-05    5.5E-04           1039700400417 
 1.74       2.00        1.440E+00   2.70E-04    5.3E-04           1039700400418 
 1.74       2.00        1.480E+00   2.37E-04    4.7E-04           1039700400419 
 1.74       2.00        1.520E+00  -6.65E-05    4.3E-04           1039700400420 
 1.74       2.00        1.560E+00  -2.31E-04    4.5E-04           1039700400421 
 1.74       2.00        1.600E+00   5.55E-04    4.6E-04           1039700400422 
 1.74       2.00        1.640E+00   6.60E-03    5.8E-04           1039700400423 
 1.74       2.00        1.680E+00   2.35E-02    7.1E-04           1039700400424 
 1.74       2.00        1.720E+00   4.33E-02    7.6E-04           1039700400425 
 1.74       2.00        1.760E+00   4.72E-02    7.2E-04           1039700400426 
 1.74       2.00        1.800E+00   3.28E-02    4.9E-04           1039700400427 
 1.74       2.00        1.850E+00   1.20E-02    2.6E-04           1039700400428 
 1.74       2.00        1.910E+00   1.93E-03    1.1E-04           1039700400429 
 1.74       2.00        1.970E+00   3.04E-04    7.3E-05           1039700400430 
 1.74       2.00        2.030E+00   8.29E-05    5.3E-05           1039700400431 
 1.74       2.00        2.090E+00  -8.13E-06    4.6E-05           1039700400432 
 1.74       2.00        2.150E+00  -4.22E-05    3.9E-05           1039700400433 
 1.74       2.00        2.210E+00   5.72E-06    4.1E-05           1039700400434 
 1.74       2.00        2.270E+00   1.11E-05    4.7E-05           1039700400435 
 1.74       2.00        2.330E+00   8.38E-05    4.4E-05           1039700400436 
 1.74       2.00        2.390E+00   5.11E-05    4.3E-05           1039700400437 
 1.74       2.00        2.450E+00   3.07E-05    4.1E-05           1039700400438 
 1.74       2.00        2.510E+00   1.91E-05    3.9E-05           1039700400439 
 1.74       2.00        2.570E+00   1.00E-05    3.6E-05           1039700400440 
 1.74       2.00        2.630E+00   1.12E-05    3.5E-05           1039700400441 
 1.74       2.00        2.690E+00   1.34E-05    3.9E-05           1039700400442 
 1.74       2.00        2.750E+00   9.03E-06    3.9E-05           1039700400443 
 1.74       2.00        2.810E+00   5.34E-08    3.5E-05           1039700400444 
 1.74       2.00        2.870E+00  -2.38E-05    3.8E-05           1039700400445 
 1.74       2.00        2.930E+00  -4.53E-05    4.0E-05           1039700400446 
 1.74       2.00        2.990E+00  -6.41E-05    2.7E-05           1039700400447 
 1.74       2.00        3.050E+00  -2.85E-05    3.6E-05           1039700400448 
 1.74       2.00        3.110E+00   1.70E-05    4.1E-05           1039700400449 
 1.74       2.00        3.180E+00   5.44E-05    3.9E-05           1039700400450 
 1.74       2.00        3.260E+00   4.81E-05    4.1E-05           1039700400451 
 1.74       2.00        3.340E+00   1.36E-05    3.8E-05           1039700400452 
 1.74       2.00        3.420E+00  -2.19E-05    3.7E-05           1039700400453 
 1.74       2.00        3.500E+00  -3.76E-05    3.2E-05           1039700400454 
 1.74       2.00        3.580E+00  -2.22E-05    3.4E-05           1039700400455 
 1.74       2.00        3.660E+00  -8.53E-06    3.3E-05           1039700400456 
 1.74       2.00        3.740E+00  -1.10E-05    3.1E-05           1039700400457 
 1.74       2.00        3.820E+00   2.11E-06    2.8E-05           1039700400458 
 1.74       2.00        3.900E+00   4.65E-05    3.0E-05           1039700400459 
 1.74       2.00        3.980E+00   7.99E-05    3.0E-05           1039700400460 
 1.74       2.00        4.060E+00   6.72E-05    3.5E-05           1039700400461 
 1.74       2.00        4.140E+00   1.31E-05    2.6E-05           1039700400462 
 1.74       2.00        4.220E+00  -2.13E-05    2.2E-05           1039700400463 
 1.74       2.00        4.300E+00  -2.85E-05    2.2E-05           1039700400464 
 1.74       2.00        4.380E+00  -2.17E-05    2.5E-05           1039700400465 
 1.74       2.00        4.460E+00  -1.04E-05    3.0E-05           1039700400466 
 1.74       2.00        4.540E+00  -1.49E-05    3.1E-05           1039700400467 
 1.74       2.00        4.630E+00  -1.60E-05    2.5E-05           1039700400468 
 1.74       2.00        4.730E+00   1.65E-06    2.1E-05           1039700400469 
 1.74       2.00        4.830E+00   2.78E-05    2.3E-05           1039700400470 
 1.74       2.00        4.930E+00   3.42E-05    2.8E-05           1039700400471 
 1.74       2.00        5.030E+00   1.27E-05    2.6E-05           1039700400472 
 1.74       2.00        5.130E+00  -4.75E-06    2.7E-05           1039700400473 
 1.74       2.00        5.230E+00   1.42E-06    2.7E-05           1039700400474 
 1.74       2.00        5.330E+00   1.43E-05    2.6E-05           1039700400475 
 1.74       2.00        5.430E+00   8.76E-06    2.6E-05           1039700400476 
 1.74       2.00        5.530E+00  -7.33E-06    2.0E-05           1039700400477 
 1.74       2.00        5.630E+00   2.32E-06    2.5E-05           1039700400478 
 1.74       2.00        5.730E+00   1.45E-05    2.3E-05           1039700400479 
 1.74       2.00        5.830E+00   2.29E-05    2.4E-05           1039700400480 
 1.74       2.00        5.930E+00   8.58E-06    2.0E-05           1039700400481 
 1.74       2.00        6.030E+00   4.73E-06    1.8E-05           1039700400482 
 1.74       2.00        6.130E+00   6.87E-07    1.8E-05           1039700400483 
 1.74       2.00        6.230E+00  -1.59E-07    1.9E-05           1039700400484 
 1.74       2.00        6.330E+00   1.43E-06    2.0E-05           1039700400485 
 1.74       2.00        6.440E+00  -1.39E-05    1.3E-05           1039700400486 
 1.74       2.00        6.560E+00  -1.92E-05    1.4E-05           1039700400487 
 1.74       2.00        6.680E+00  -2.20E-05    1.2E-05           1039700400488 
 1.74       2.00        6.800E+00  -1.30E-05    1.4E-05           1039700400489 
 1.74       2.00        6.920E+00  -2.83E-06    1.2E-05           1039700400490 
 1.74       2.00        7.040E+00   9.90E-06    1.1E-05           1039700400491 
 1.74       2.00        7.160E+00   1.85E-05    1.1E-05           1039700400492 
 1.74       2.00        7.280E+00   2.02E-05    1.2E-05           1039700400493 
 1.74       2.00        7.400E+00   1.63E-05    1.1E-05           1039700400494 
 1.74       2.00        7.520E+00   1.37E-05    9.7E-06           1039700400495 
 1.74       2.00        7.640E+00   1.21E-05    1.0E-05           1039700400496 
 1.74       2.00        7.760E+00   9.85E-06    1.1E-05           1039700400497 
 1.74       2.00        7.890E+00   4.20E-06    9.7E-06           1039700400498 
 1.74       2.00        8.030E+00  -2.46E-06    9.7E-06           1039700400499 
 1.74       2.00        8.110E+00  -5.02E-06    1.0E-05           1039700400500 
 1.74       2.00        8.310E+00  -8.22E-07    9.8E-06           1039700400501 
 1.74       2.00        8.450E+00   8.22E-06    9.5E-06           1039700400502 
 1.74       2.00        8.590E+00   1.85E-05    1.0E-05           1039700400503 
 1.74       2.00        8.730E+00   2.64E-05    1.1E-05           1039700400504 
 1.74       2.00        8.870E+00   2.63E-05    1.0E-05           1039700400505 
 1.74       2.00        9.010E+00   1.22E-05    9.6E-06           1039700400506 
 1.74       2.00        9.150E+00  -1.02E-05    9.9E-06           1039700400507 
 1.74       2.00        9.300E+00  -2.46E-05    9.7E-06           1039700400508 
 1.74       2.00        9.460E+00  -1.39E-05    8.8E-06           1039700400509 
 1.74       2.00        9.620E+00   1.46E-05    6.3E-06           1039700400510 
 1.74       2.00        9.780E+00   3.23E-05    5.5E-06           1039700400511 
 1.74       2.00        9.940E+00   2.86E-05    5.2E-06           1039700400512 
 1.74       2.00        1.010E+01   1.51E-05    3.1E-06           1039700400513 
 1.74       2.00        1.020E+01   5.05E-06    1.3E-06           1039700400514 
 1.74       2.00        1.042E+01   9.23E-07    7.3E-07           1039700400515 
 1.74       2.00        1.058E+01  -8.68E-08    6.0E-07           1039700400516 
 2.00       2.51        6.900E-01  -9.00E-03    1.7E-03           1039700400517 
 2.00       2.51        7.100E-01  -2.58E-03    1.6E-03           1039700400518 
 2.00       2.51        7.300E-01   1.23E-03    1.5E-03           1039700400519 
 2.00       2.51        7.500E-01   1.35E-03    1.5E-03           1039700400520 
 2.00       2.51        7.700E-01   3.50E-04    1.4E-03           1039700400521 
 2.00       2.51        7.900E-01  -4.83E-04    1.3E-03           1039700400522 
 2.00       2.51        8.100E-01  -6.93E-04    1.3E-03           1039700400523 
 2.00       2.51        8.300E-01  -2.02E-04    1.3E-03           1039700400524 
 2.00       2.51        8.500E-01  -4.38E-05    1.4E-03           1039700400525 
 2.00       2.51        8.700E-01  -2.80E-04    1.4E-03           1039700400526 
 2.00       2.51        8.900E-01  -2.91E-04    1.4E-03           1039700400527 
 2.00       2.51        9.100E-01   7.16E-05    1.5E-03           1039700400528 
 2.00       2.51        9.300E-01   3.02E-04    1.4E-03           1039700400529 
 2.00       2.51        9.500E-01   2.56E-04    1.6E-03           1039700400530 
 2.00       2.51        9.700E-01   2.80E-04    1.5E-03           1039700400531 
 2.00       2.51        1.000E+00   5.80E-04    1.6E-03           1039700400532 
 2.00       2.51        1.040E+00   4.83E-04    1.5E-03           1039700400533 
 2.00       2.51        1.080E+00   1.22E-04    1.4E-03           1039700400534 
 2.00       2.51        1.120E+00  -3.62E-04    1.3E-03           1039700400535 
 2.00       2.51        1.160E+00   1.84E-04    1.3E-03           1039700400536 
 2.00       2.51        1.200E+00   4.57E-03    1.5E-03           1039700400537 
 2.00       2.51        1.240E+00   1.20E-02    1.4E-03           1039700400538 
 2.00       2.51        1.280E+00   9.84E-03    1.5E-03           1039700400539 
 2.00       2.51        1.320E+00   2.97E-04    1.3E-03           1039700400540 
 2.00       2.51        1.360E+00   7.32E-04    1.3E-03           1039700400541 
 2.00       2.51        1.400E+00  -1.58E-05    1.4E-03           1039700400542 
 2.00       2.51        1.440E+00   3.63E-04    1.4E-03           1039700400543 
 2.00       2.51        1.480E+00   1.34E-03    1.2E-03           1039700400544 
 2.00       2.51        1.520E+00   8.07E-04    1.1E-03           1039700400545 
 2.00       2.51        1.560E+00   1.36E-04    1.2E-03           1039700400546 
 2.00       2.51        1.600E+00   2.74E-03    1.2E-03           1039700400547 
 2.00       2.51        1.640E+00   2.56E-02    1.7E-03           1039700400548 
 2.00       2.51        1.680E+00   8.97E-02    2.0E-03           1039700400549 
 2.00       2.51        1.720E+00   1.62E-01    2.4E-03           1039700400550 
 2.00       2.51        1.760E+00   1.73E-01    2.1E-03           1039700400551 
 2.00       2.51        1.800E+00   1.17E-01    1.3E-03           1039700400552 
 2.00       2.51        1.850E+00   4.19E-02    5.9E-04           1039700400553 
 2.00       2.51        1.910E+00   7.36E-03    2.2E-04           1039700400554 
 2.00       2.51        1.910E+00   2.28E-03    2.2E-04           1039700400555 
 2.00       2.51        2.030E+00   1.52E-03    1.2E-04           1039700400556 
 2.00       2.51        2.090E+00   6.32E-04    9.2E-05           1039700400557 
 2.00       2.51        2.150E+00   2.64E-04    8.1E-05           1039700400558 
 2.00       2.51        2.210E+00   2.76E-04    7.5E-05           1039700400559 
 2.00       2.51        2.270E+00   2.00E-04    6.6E-05           1039700400560 
 2.00       2.51        2.330E+00   1.33E-04    5.7E-05           1039700400561 
 2.00       2.51        2.390E+00   9.75E-05    5.1E-05           1039700400562 
 2.00       2.51        2.450E+00   4.43E-05    5.3E-05           1039700400563 
 2.00       2.51        2.510E+00   3.89E-06    5.2E-05           1039700400564 
 2.00       2.51        2.570E+00  -7.24E-06    5.2E-05           1039700400565 
 2.00       2.51        2.630E+00  -2.72E-06    5.0E-05           1039700400566 
 2.00       2.51        2.690E+00  -1.26E-06    4.9E-05           1039700400567 
 2.00       2.51        2.750E+00  -5.99E-06    4.1E-05           1039700400568 
 2.00       2.51        2.810E+00   7.24E-06    4.1E-05           1039700400569 
 2.00       2.51        2.870E+00   4.20E-05    4.2E-05           1039700400570 
 2.00       2.51        2.930E+00   7.52E-05    4.1E-05           1039700400571 
 2.00       2.51        2.990E+00   9.45E-05    4.7E-05           1039700400572 
 2.00       2.51        3.050E+00   9.88E-05    4.5E-05           1039700400573 
 2.00       2.51        3.110E+00   9.42E-05    4.8E-05           1039700400574 
 2.00       2.51        3.180E+00   7.49E-05    4.3E-05           1039700400575 
 2.00       2.51        3.260E+00   5.16E-05    4.5E-05           1039700400576 
 2.00       2.51        3.340E+00   3.04E-05    4.2E-05           1039700400577 
 2.00       2.51        3.420E+00   1.07E-05    3.8E-05           1039700400578 
 2.00       2.51        3.500E+00   7.53E-06    3.5E-05           1039700400579 
 2.00       2.51        3.580E+00   1.39E-05    3.4E-05           1039700400580 
 2.00       2.51        3.660E+00   1.19E-05    3.3E-05           1039700400581 
 2.00       2.51        3.740E+00   1.31E-05    3.2E-05           1039700400582 
 2.00       2.51        3.820E+00   3.35E-05    3.0E-05           1039700400583 
 2.00       2.51        3.900E+00   4.82E-05    3.2E-05           1039700400584 
 2.00       2.51        3.980E+00   3.51E-05    3.0E-05           1039700400585 
 2.00       2.51        4.060E+00   8.63E-06    2.6E-05           1039700400586 
 2.00       2.51        4.140E+00  -1.07E-05    2.7E-05           1039700400587 
 2.00       2.51        4.220E+00  -1.43E-05    2.8E-05           1039700400588 
 2.00       2.51        4.300E+00  -7.93E-06    2.3E-05           1039700400589 
 2.00       2.51        4.380E+00   1.48E-05    2.8E-05           1039700400590 
 2.00       2.51        4.460E+00   3.24E-05    2.9E-05           1039700400591 
 2.00       2.51        4.540E+00   3.67E-05    2.3E-05           1039700400592 
 2.00       2.51        4.630E+00   2.48E-05    2.4E-05           1039700400593 
 2.00       2.51        4.730E+00  -2.34E-06    2.2E-05           1039700400594 
 2.00       2.51        4.830E+00  -1.73E-05    1.8E-05           1039700400595 
 2.00       2.51        4.930E+00  -1.35E-05    2.4E-05           1039700400596 
 2.00       2.51        5.030E+00  -1.45E-05    2.0E-05           1039700400597 
 2.00       2.51        5.130E+00  -1.98E-05    1.9E-05           1039700400598 
 2.00       2.51        5.230E+00  -2.08E-05    2.1E-05           1039700400599 
 2.00       2.51        5.330E+00  -2.45E-05    1.8E-05           1039700400600 
 2.00       2.51        5.430E+00  -1.88E-05    1.9E-05           1039700400601 
 2.00       2.51        5.530E+00  -7.97E-06    2.3E-05           1039700400602 
 2.00       2.51        5.630E+00   1.89E-06    1.8E-05           1039700400603 
 2.00       2.51        5.730E+00   1.79E-05    1.8E-05           1039700400604 
 2.00       2.51        5.830E+00   2.41E-05    2.0E-05           1039700400605 
 2.00       2.51        5.930E+00   2.88E-05    2.3E-05           1039700400606 
 2.00       2.51        6.030E+00   2.30E-05    2.2E-05           1039700400607 
 2.00       2.51        6.130E+00   1.65E-05    1.8E-05           1039700400608 
 2.00       2.51        6.230E+00   2.31E-05    2.1E-05           1039700400609 
 2.00       2.51        6.330E+00   2.00E-05    2.2E-05           1039700400610 
 2.00       2.51        6.440E+00   5.48E-06    1.9E-05           1039700400611 
 2.00       2.51        6.560E+00  -1.37E-05    1.4E-05           1039700400612 
 2.00       2.51        6.680E+00  -2.53E-05    1.3E-05           1039700400613 
 2.00       2.51        6.800E+00  -1.80E-05    1.2E-05           1039700400614 
 2.00       2.51        6.920E+00  -5.60E-06    1.3E-05           1039700400615 
 2.00       2.51        7.040E+00  -3.19E-07    9.7E-06           1039700400616 
 2.00       2.51        7.160E+00  -1.03E-06    8.5E-06           1039700400617 
 2.00       2.51        7.280E+00  -1.20E-06    8.9E-06           1039700400618 
 2.00       2.51        7.400E+00   4.39E-06    8.2E-06           1039700400619 
 2.00       2.51        7.520E+00   1.10E-05    8.0E-06           1039700400620 
 2.00       2.51        7.640E+00   1.53E-05    9.0E-06           1039700400621 
 2.00       2.51        7.760E+00   1.27E-05    8.3E-06           1039700400622 
 2.00       2.51        7.890E+00   5.88E-06    8.2E-06           1039700400623 
 2.00       2.51        8.030E+00  -2.49E-06    7.7E-06           1039700400624 
 2.00       2.51        8.170E+00  -5.12E-06    7.1E-06           1039700400625 
 2.00       2.51        8.310E+00  -1.62E-06    7.5E-06           1039700400626 
 2.00       2.51        8.450E+00   3.30E-06    7.3E-06           1039700400627 
 2.00       2.51        8.590E+00   7.59E-06    7.1E-06           1039700400628 
 2.00       2.51        8.730E+00   1.17E-05    7.0E-06           1039700400629 
 2.00       2.51        8.870E+00   1.44E-05    6.8E-06           1039700400630 
 2.00       2.51        9.010E+00   9.53E-06    6.3E-06           1039700400631 
 2.00       2.51        9.150E+00  -1.66E-06    6.5E-06           1039700400632 
 2.00       2.51        9.300E+00  -9.56E-06    6.3E-06           1039700400633 
 2.00       2.51        9.460E+00  -4.15E-06    5.5E-06           1039700400634 
 2.00       2.51        9.620E+00   9.21E-06    4.2E-06           1039700400635 
 2.00       2.51        9.780E+00   1.63E-05    3.5E-06           1039700400636 
 2.00       2.51        9.940E+00   1.35E-05    3.1E-06           1039700400637 
