ENTRY            10976   20030529                             00001097600000001 
SUBENT        10976001   20030529                             00001097600100001 
BIB                 12         29                                 1097600100002 
INSTITUTE  (1USAORL)                                              1097600100003 
REFERENCE  (J,NSE,61,337,197611)                                  1097600100004 
           (R,ORNL-TM-5241,197602)                                1097600100005 
AUTHOR     (G.L.Morgan,F.G.Perey)                                 1097600100006 
TITLE      Cross sections for the Al(n,xn) and Al(n,x-gamma)      1097600100007 
            reactions between 1 and 20 MeV                        1097600100008 
FACILITY   (LINAC) Oak Ridge Electron Linear Accelerator          1097600100009 
SAMPLE     1132-grams of aluminum, better than 99% pure, shaped   1097600100010 
            in annular ring, 25-cm outer diameter, 15-cm inner    1097600100011 
            diameter, 1.3-cm thick.                               1097600100012 
METHOD     (TOF) Time of flight used to determine incident neutron1097600100013 
            energy and flux. Sample and shadow bar were removed   1097600100014 
            for this measurement. Sample placed 37.7-meters from  1097600100015 
            neutron source. Pulse shape discrimination used to    1097600100016 
            separate neutron and gamma events. Background         1097600100017 
            measurements made with sample removed.                1097600100018 
DETECTOR   (SCIN) NE-213 scintillator with shadow bar placed on   1097600100019 
            samples ring axis.                                    1097600100020 
           Plastic scintillator placed on edge of incident neutron1097600100021 
            beam 30-meters from source for normalization of data. 1097600100022 
CORRECTION Data corrected only for gamma-ray self-absorption.     1097600100023 
ERR-ANALYS (ERR-S) Statistical errors, which include contributions1097600100024 
            due to background.                                    1097600100025 
           Uncertainty due to overall normalization about 10%.    1097600100026 
STATUS     (APRVD) Approved by G.L.Morgan, 1982/3/12.             1097600100027 
HISTORY    (19810908C)                                            1097600100028 
           (19830330U) Reference corrected.                       1097600100029 
           (20030529A) Reactions corrected. Converted to new date 1097600100030 
                       formats, lower case.                       1097600100031 
ENDBIB              29          0                                 1097600100032 
COMMON               1          3                                 1097600100033 
ANG                                                               1097600100034 
ADEG                                                              1097600100035 
 127.                                                             1097600100036 
ENDCOMMON            3          0                                 1097600100037 
ENDSUBENT           36          0                                 1097600199999 
SUBENT        10976002   20030529                             00001097600200001 
BIB                  1          1                                 1097600200002 
REACTION   (13-AL-27(N,X)0-NN-1,,DA/DE)                           1097600200003 
ENDBIB               1          0                                 1097600200004 
NOCOMMON             0          0                                 1097600200005 
DATA                 5        542                                 1097600200006 
EN-MIN     EN-MAX     E          DATA       ERR-S                 1097600200007 
 10.03      12.49      2.450      29.71      1.11                 1097600300741 
 10.03      12.49      2.550      21.89      1.03                 1097600300742 
 10.03      12.49      2.650      20.61      1.03                 1097600300743 
 10.03      12.49      2.750      23.97      1.03                 1097600300744 
 10.03      12.49      2.850      29.55      1.01                 1097600300745 
 10.03      12.49      2.950      33.24      1.02                 1097600300746 
 10.03      12.49      3.050      31.93      1.02                 1097600300747 
 10.03      12.49      3.150      26.28      1.01                 1097600300748 
 10.03      12.49      3.250      19.43      1.01                 1097600300749 
 10.03      12.49      3.350      13.94      1.00                 1097600300750 
 10.03      12.49      3.450      10.81      0.98                 1097600300751 
 10.03      12.49      3.550       9.70      1.01                 1097600300752 
 10.03      12.49      3.665       9.70      1.04                 1097600300753 
 10.03      12.49      3.795      10.12      1.06                 1097600300754 
 10.03      12.49      3.925      10.49      1.11                 1097600300755 
 10.03      12.49      4.055      10.41      1.17                 1097600300756 
 10.03      12.49      4.185       9.72      1.24                 1097600300757 
 10.03      12.49      4.315       8.93      1.37                 1097600300758 
 10.03      12.49      4.445       8.74      1.51                 1097600300759 
 10.03      12.49      4.575       9.14      1.63                 1097600300760 
 10.03      12.49      4.705       9.46      1.68                 1097600300761 
 10.03      12.49      4.835       9.25      1.76                 1097600300762 
 10.03      12.49      4.985       8.77      1.96                 1097600300763 
 10.03      12.49      5.155       8.48      2.06                 1097600300764 
 10.03      12.49      5.325       8.50      2.16                 1097600300765 
 10.03      12.49      5.495       8.56      2.28                 1097600300766 
 10.03      12.49      5.665       8.37      2.28                 1097600300767 
 10.03      12.49      5.835       8.10      2.19                 1097600300768 
 10.03      12.49      6.005       7.67      2.03                 1097600300769 
 10.03      12.49      6.175       7.23      1.94                 1097600300770 
 10.03      12.49      6.345       6.58      1.74                 1097600300771 
 10.03      12.49      6.515       5.76      1.57                 1097600300772 
 10.03      12.49      6.700       4.99      1.28                 1097600300773 
 10.03      12.49      6.900       4.70      1.11                 1097600300774 
 10.03      12.49      7.100       4.85      0.99                 1097600300775 
 10.03      12.49      7.300       4.88      0.87                 1097600300776 
 10.03      12.49      7.500       4.52      0.78                 1097600300777 
 10.03      12.49      7.700       3.84      0.63                 1097600300778 
 10.03      12.49      7.900       3.12      0.54                 1097600300779 
 10.03      12.49      8.100       2.49      0.45                 1097600300780 
 10.03      12.49      8.300       1.97      0.39                 1097600300781 
 10.03      12.49      8.500       1.53      0.31                 1097600300782 
 10.03      12.49      8.725       1.18      0.25                 1097600300783 
 10.03      12.49      8.975       0.88      0.18                 1097600300784 
 10.03      12.49      9.225       0.66      0.12                 1097600300785 
 10.03      12.49      9.475       0.48      0.09                 1097600300786 
 10.03      12.49      9.725       0.31      0.07                 1097600300787 
 10.03      12.49      9.975       0.19      0.05                 1097600300788 
 12.49      14.98      0.760      31.96      8.10                 1097600300789 
 12.49      14.98      0.800      35.69      2.96                 1097600300790 
 12.49      14.98      0.840      39.34      1.81                 1097600300791 
 12.49      14.98      0.880      44.88      1.66                 1097600300792 
 12.49      14.98      0.920      51.63      1.69                 1097600300793 
 12.49      14.98      0.960      55.62      1.66                 1097600300794 
 12.49      14.98      1.000      53.93      1.64                 1097600300795 
 12.49      14.98      1.040      47.46      1.61                 1097600300796 
 12.49      14.98      1.080      39.44      1.62                 1097600300797 
 12.49      14.98      1.125      31.62      1.56                 1097600300798 
 12.49      14.98      1.175      25.61      1.57                 1097600300799 
 12.49      14.98      1.225      21.43      1.65                 1097600300800 
 12.49      14.98      1.275      17.98      1.69                 1097600300801 
 12.49      14.98      1.325      15.68      1.58                 1097600300802 
 12.49      14.98      1.375      15.32      1.51                 1097600300803 
 12.49      14.98      1.425      17.12      1.60                 1097600300804 
 12.49      14.98      1.475      19.94      1.64                 1097600300805 
 12.49      14.98      1.525      22.93      1.57                 1097600300806 
 12.49      14.98      1.575      27.10      1.55                 1097600300807 
 12.49      14.98      1.640      35.94      1.55                 1097600300808 
 12.49      14.98      1.720      47.75      1.55                 1097600300809 
 12.49      14.98      1.800      50.47      1.57                 1097600300810 
 12.49      14.98      1.880      43.21      1.53                 1097600300811 
 12.49      14.98      1.960      36.18      1.57                 1097600300812 
 12.49      14.98      2.040      37.34      1.47                 1097600300813 
 12.49      14.98      2.120      43.91      1.47                 1097600300814 
 12.49      14.98      2.200      47.93      1.43                 1097600300815 
 12.49      14.98      2.280      45.10      1.40                 1097600300816 
 12.49      14.98      2.360      37.22      1.35                 1097600300817 
 12.49      14.98      2.450      27.57      1.30                 1097600300818 
 12.49      14.98      2.550      20.33      1.22                 1097600300819 
 12.49      14.98      2.650      17.61      1.21                 1097600300820 
 12.49      14.98      2.750      18.95      1.20                 1097600300821 
 12.49      14.98      2.850      23.05      1.16                 1097600300822 
 12.49      14.98      2.950      26.51      1.18                 1097600300823 
 12.49      14.98      3.050      26.03      1.18                 1097600300824 
 12.49      14.98      3.150      21.64      1.17                 1097600300825 
 12.49      14.98      3.250      16.26      1.16                 1097600300826 
 12.49      14.98      3.350      12.17      1.16                 1097600300827 
 12.49      14.98      3.450       9.92      1.14                 1097600300828 
 12.49      14.98      3.550       9.03      1.17                 1097600300829 
 12.49      14.98      3.665       8.94      1.18                 1097600300830 
 12.49      14.98      3.795       9.27      1.21                 1097600300831 
 12.49      14.98      3.925       9.36      1.30                 1097600300832 
 12.49      14.98      4.055       8.86      1.38                 1097600300833 
 12.49      14.98      4.185       7.85      1.44                 1097600300834 
 12.49      14.98      4.315       7.06      1.57                 1097600300835 
 12.49      14.98      4.445       7.15      1.70                 1097600300836 
 12.49      14.98      4.575       8.00      1.86                 1097600300837 
 12.49      14.98      4.705       8.80      1.88                 1097600300838 
 12.49      14.98      4.835       8.77      2.00                 1097600300839 
 12.49      14.98      4.985       7.82      2.16                 1097600300840 
 12.49      14.98      5.155       6.56      2.34                 1097600300841 
 12.49      14.98      5.325       5.78      2.41                 1097600300842 
 12.49      14.98      5.495       5.39      2.51                 1097600300843 
 12.49      14.98      5.665       5.17      2.54                 1097600300844 
 12.49      14.98      5.835       5.29      2.46                 1097600300845 
 12.49      14.98      6.005       5.73      2.27                 1097600300846 
 12.49      14.98      6.175       6.13      2.17                 1097600300847 
 12.49      14.98      6.345       6.06      1.96                 1097600300848 
 12.49      14.98      6.515       5.50      1.73                 1097600300849 
 12.49      14.98      6.700       4.69      1.44                 1097600300850 
 12.49      14.98      6.900       4.13      1.27                 1097600300851 
 12.49      14.98      7.100       3.95      1.15                 1097600300852 
 12.49      14.98      7.300       3.80      0.97                 1097600300853 
 12.49      14.98      7.500       3.49      0.88                 1097600300854 
 12.49      14.98      7.700       3.04      0.78                 1097600300855 
 12.49      14.98      7.900       2.59      0.64                 1097600300856 
 12.49      14.98      8.100       2.27      0.53                 1097600300857 
 12.49      14.98      8.300       2.06      0.47                 1097600300858 
 12.49      14.98      8.500       1.91      0.38                 1097600300859 
 12.49      14.98      8.725       1.70      0.26                 1097600300860 
 12.49      14.98      8.975       1.35      0.18                 1097600300861 
 12.49      14.98      9.225       0.94      0.15                 1097600300862 
 12.49      14.98      9.475       0.57      0.12                 1097600300863 
 12.49      14.98      9.725       0.31      0.07                 1097600300864 
 12.49      14.98      9.975       0.15      0.04                 1097600300865 
 14.98      17.42      0.760      19.95      7.92                 1097600300866 
 14.98      17.42      0.800      26.76      3.09                 1097600300867 
 14.98      17.42      0.840      31.12      2.09                 1097600300868 
 14.98      17.42      0.880      35.28      1.96                 1097600300869 
 14.98      17.42      0.920      41.60      1.99                 1097600300870 
 14.98      17.42      0.960      47.25      1.97                 1097600300871 
 14.98      17.42      1.000      48.24      1.96                 1097600300872 
 14.98      17.42      1.040      44.55      1.92                 1097600300873 
 14.98      17.42      1.080      39.24      1.93                 1097600300874 
 14.98      17.42      1.125      33.44      1.86                 1097600300875 
 14.98      17.42      1.175      26.92      1.86                 1097600300876 
 14.98      17.42      1.225      20.48      1.92                 1097600300877 
 14.98      17.42      1.275      15.80      1.93                 1097600300878 
 14.98      17.42      1.325      14.05      1.83                 1097600300879 
 14.98      17.42      1.375      13.79      1.80                 1097600300880 
 14.98      17.42      1.425      14.01      1.88                 1097600300881 
 14.98      17.42      1.475      15.27      1.91                 1097600300882 
 14.98      17.42      1.525      19.12      1.86                 1097600300883 
 14.98      17.42      1.575      26.65      1.84                 1097600300884 
 14.98      17.42      1.640      41.40      1.86                 1097600300885 
 14.98      17.42      1.720      59.48      1.89                 1097600300886 
 14.98      17.42      1.800      65.18      1.91                 1097600300887 
 14.98      17.42      1.880      56.14      1.82                 1097600300888 
 14.98      17.42      1.960      42.42      1.81                 1097600300889 
 14.98      17.42      2.040      34.25      1.67                 1097600300890 
 14.98      17.42      2.120      33.10      1.63                 1097600300891 
 14.98      17.42      2.200      33.80      1.59                 1097600300892 
 14.98      17.42      2.280      31.80      1.54                 1097600300893 
 14.98      17.42      2.360      27.35      1.50                 1097600300894 
 14.98      17.42      2.450      22.32      1.43                 1097600300895 
 14.98      17.42      2.550      18.16      1.35                 1097600300896 
 14.98      17.42      2.650      15.68      1.34                 1097600300897 
 14.98      17.42      2.750      16.29      1.32                 1097600300898 
 14.98      17.42      2.850      19.47      1.29                 1097600300899 
 14.98      17.42      2.950      21.17      1.30                 1097600300900 
 14.98      17.42      3.050      19.07      1.28                 1097600300901 
 14.98      17.42      3.150      15.07      1.25                 1097600300902 
 14.98      17.42      3.250      12.00      1.25                 1097600300903 
 14.98      17.42      3.350      10.24      1.24                 1097600300904 
 14.98      17.42      3.450       8.75      1.23                 1097600300905 
 14.98      17.42      3.550       7.14      1.23                 1097600300906 
 14.98      17.42      3.665       5.73      1.27                 1097600300907 
 14.98      17.42      3.795       5.36      1.30                 1097600300908 
 14.98      17.42      3.925       5.59      1.38                 1097600300909 
 14.98      17.42      4.055       5.70      1.44                 1097600300910 
 14.98      17.42      4.185       5.62      1.53                 1097600300911 
 14.98      17.42      4.315       5.59      1.63                 1097600300912 
 14.98      17.42      4.445       5.81      1.77                 1097600300913 
 14.98      17.42      4.575       6.61      1.85                 1097600300914 
 14.98      17.42      4.705       7.54      1.89                 1097600300915 
 14.98      17.42      4.835       7.89      1.95                 1097600300916 
 14.98      17.42      4.985       6.98      2.11                 1097600300917 
 14.98      17.42      5.155       4.92      2.15                 1097600300918 
 14.98      17.42      5.325       3.70      2.22                 1097600300919 
 14.98      17.42      5.495       3.87      2.27                 1097600300920 
 14.98      17.42      5.665       4.40      2.30                 1097600300921 
 14.98      17.42      5.835       4.28      2.18                 1097600300922 
 14.98      17.42      6.005       3.26      2.07                 1097600300923 
 14.98      17.42      6.175       2.27      1.96                 1097600300924 
 14.98      17.42      6.345       2.03      1.76                 1097600300925 
 14.98      17.42      6.515       2.64      1.59                 1097600300926 
 14.98      17.42      6.700       3.64      1.32                 1097600300927 
 14.98      17.42      6.900       4.07      1.13                 1097600300928 
 14.98      17.42      7.100       3.62      1.02                 1097600300929 
 14.98      17.42      7.300       2.67      0.88                 1097600300930 
 14.98      17.42      7.500       1.78      0.76                 1097600300931 
 14.98      17.42      7.700       1.15      0.67                 1097600300932 
 14.98      17.42      7.900       0.88      0.58                 1097600300933 
 14.98      17.42      8.100       0.90      0.49                 1097600300934 
 14.98      17.42      8.300       0.98      0.44                 1097600300935 
 14.98      17.42      8.500       1.13      0.37                 1097600300936 
 14.98      17.42      8.725       1.14      0.27                 1097600300937 
 14.98      17.42      8.975       0.99      0.22                 1097600300938 
 14.98      17.42      9.225       0.74      0.17                 1097600300939 
 14.98      17.42      9.475       0.48      0.13                 1097600300940 
 14.98      17.42      9.725       0.27      0.09                 1097600300941 
 14.98      17.42      9.975       0.15      0.06                 1097600300942 
 17.42      20.09      0.760      26.91      8.96                 1097600300943 
 17.42      20.09      0.800      25.75      3.60                 1097600300944 
 17.42      20.09      0.840      27.18      2.51                 1097600300945 
 17.42      20.09      0.880      31.69      2.37                 1097600300946 
 17.42      20.09      0.920      38.55      2.40                 1097600300947 
 17.42      20.09      0.960      45.13      2.39                 1097600300948 
 17.42      20.09      1.000      48.81      2.40                 1097600300949 
 17.42      20.09      1.040      48.78      2.36                 1097600300950 
 17.42      20.09      1.080      46.15      2.38                 1097600300951 
 17.42      20.09      1.125      41.26      2.31                 1097600300952 
 17.42      20.09      1.175      34.21      2.27                 1097600300953 
 17.42      20.09      1.225      26.51      2.31                 1097600300954 
 17.42      20.09      1.275      19.71      2.30                 1097600300955 
 17.42      20.09      1.325      15.63      2.21                 1097600300956 
 17.42      20.09      1.375      14.15      2.18                 1097600300957 
 17.42      20.09      1.425      14.80      2.26                 1097600300958 
 17.42      20.09      1.475      16.96      2.34                 1097600300959 
 17.42      20.09      1.525      21.43      2.27                 1097600300960 
 17.42      20.09      1.575      30.02      2.23                 1097600300961 
 17.42      20.09      1.640      48.40      2.26                 1097600300962 
 17.42      20.09      1.720      71.89      2.31                 1097600300963 
 17.42      20.09      1.800      77.80      2.31                 1097600300964 
 17.42      20.09      1.880      63.43      2.17                 1097600300965 
 17.42      20.09      1.960      44.33      2.10                 1097600300966 
 17.42      20.09      2.040      34.38      1.93                 1097600300967 
 17.42      20.09      2.120      33.48      1.91                 1097600300968 
 17.42      20.09      2.200      34.61      1.84                 1097600300969 
 17.42      20.09      2.280      33.29      1.78                 1097600300970 
 17.42      20.09      2.360      29.49      1.74                 1097600300971 
 17.42      20.09      2.450      24.21      1.66                 1097600300972 
 17.42      20.09      2.550      19.63      1.55                 1097600300973 
 17.42      20.09      2.650      17.59      1.54                 1097600300974 
 17.42      20.09      2.750      17.65      1.48                 1097600300975 
 17.42      20.09      2.850      18.57      1.43                 1097600300976 
 17.42      20.09      2.950      18.45      1.42                 1097600300977 
 17.42      20.09      3.050      16.19      1.41                 1097600300978 
 17.42      20.09      3.150      12.48      1.40                 1097600300979 
 17.42      20.09      3.250       9.35      1.38                 1097600300980 
 17.42      20.09      3.350       7.69      1.36                 1097600300981 
 17.42      20.09      3.450       7.00      1.33                 1097600300982 
 17.42      20.09      3.550       6.46      1.34                 1097600300983 
 17.42      20.09      3.665       6.06      1.37                 1097600300984 
 17.42      20.09      3.795       6.40      1.37                 1097600300985 
 17.42      20.09      3.925       6.95      1.44                 1097600300986 
 17.42      20.09      4.055       6.34      1.49                 1097600300987 
 17.42      20.09      4.185       4.23      1.57                 1097600300988 
 17.42      20.09      4.315       2.29      1.62                 1097600300989 
 17.42      20.09      4.445       1.84      1.74                 1097600300990 
 17.42      20.09      4.575       2.92      1.82                 1097600300991 
 17.42      20.09      4.705       4.22      1.86                 1097600300992 
 17.42      20.09      4.835       5.12      1.89                 1097600300993 
 17.42      20.09      4.985       5.59      1.96                 1097600300994 
 17.42      20.09      5.155       5.50      1.99                 1097600300995 
 17.42      20.09      5.325       4.86      2.04                 1097600300996 
 17.42      20.09      5.495       3.62      2.02                 1097600300997 
 17.42      20.09      5.665       2.28      2.04                 1097600300998 
 17.42      20.09      5.835       1.44      1.91                 1097600300999 
 17.42      20.09      6.005       1.28      1.74                 1097600301000 
 17.42      20.09      6.175       1.58      1.66                 1097600301001 
 17.42      20.09      6.345       2.22      1.52                 1097600301002 
 17.42      20.09      6.515       2.81      1.37                 1097600301003 
 17.42      20.09      6.700       3.15      1.10                 1097600301004 
 17.42      20.09      6.900       2.78      0.95                 1097600301005 
 17.42      20.09      7.100       2.05      0.87                 1097600301006 
 17.42      20.09      7.300       1.38      0.77                 1097600301007 
 17.42      20.09      7.500       1.05      0.64                 1097600301008 
 17.42      20.09      7.700       1.08      0.54                 1097600301009 
 17.42      20.09      7.900       1.18      0.46                 1097600301010 
 17.42      20.09      8.100       1.23      0.36                 1097600301011 
 17.42      20.09      8.300       1.11      0.26                 1097600301012 
 17.42      20.09      8.500       0.87      0.22                 1097600301013 
 17.42      20.09      8.725       0.58      0.18                 1097600301014 
 17.42      20.09      8.975       0.32      0.13                 1097600301015 
 17.42      20.09      9.225       0.15      0.08                 1097600301016 
 17.42      20.09      9.475       0.07      0.04                 1097600301017 
 17.42      20.09      9.725       0.03      0.02                 1097600301018 
 17.42      20.09      9.975       0.01      0.01                 1097600301019 
ENDDATA           1011          0                                 1097600301020 
ENDSUBENT         1019          0                                 1097600399999 
ENDENTRY             3          0                                 1097699999999 
