ENTRY            13997   20050518                             13401399700000001 
SUBENT        13997001   20050518                             13401399700100001 
BIB                  9         18                                 1399700100002 
INSTITUTE  (1USALRL)                                              1399700100003 
REFERENCE  (R,UCRL-TR-209474,,2005)                               1399700100004 
           (C,2004SANTA,1,1035,2004)                              1399700100005 
AUTHOR     (D.Dashdorj,G.E.Mitchell,P.E.Garrett,U.Agvaanluvsan,   1399700100006 
            J.A.Becker,L.A.Bernstein,J.R.Cooper,R.D.Hoffman,      1399700100007 
            W.Younes,N.Devlin,N.Fotiades,R.O.Nelson)              1399700100008 
TITLE      48Ti (n,xnp alpha gamma) reaction cross sections using 1399700100009 
            spallation neutrons for En=1-20 MeV                   1399700100010 
FACILITY   (LINAC,1USALAS) LANSCE accelerator and WNR Facility    1399700100011 
DETECTOR   (GE-IN) Geanie detector array, 11 Compton-suppressed   1399700100012 
            planar germanium detectors and 14 coaxial Ge          1399700100013 
            detectors (9 Compton-suppressed and 5 unsuppressed).  1399700100014 
METHOD     (TOF)                                                  1399700100015 
SAMPLE     3.3 grams of TiO2 in form of disks, 2.4 cm diameter,   1399700100016 
            enriched to 99.81 % in 48Ti                           1399700100017 
HISTORY    (20050509C) DR                                         1399700100018 
           (20050914C) DR Second reference added                  1399700100019 
           (20060517C) DR Page corrected for second reference     1399700100020 
ENDBIB              18          0                                 1399700100021 
NOCOMMON             0          0                                 1399700100022 
ENDSUBENT           21          0                                 1399700199999 
SUBENT        13997002   20050518                             13351399700200001 
BIB                  3          4                                 1399700200002 
REACTION   (22-TI-48(N,INL)22-TI-48,PAR,SIG,G)                    1399700200003 
ERR-ANALYS (DATA-ERR) Statistical and systematics uncertainties   1399700200004 
           (ERR-S) Statistical uncertainties                      1399700200005 
STATUS     Data taken from Tables 8 to 73                         1399700200006 
ENDBIB               4          0                                 1399700200007 
NOCOMMON             0          0                                 1399700200008 
DATA                 6       4121                                 1399700200009 
E          EN         EN-ERR     DATA       ERR-S      DATA-ERR   1399700200010 
3699.1      1.882     0.023      0.0001     0.0002     0.0002     1399700203983 
3699.1      1.935     0.023      0.0002     0.0002     0.0002     1399700203984 
3699.1      1.991     0.024      0.0001     0.0002     0.0002     1399700203985 
3699.1      2.050     0.026      0.0001     0.0002     0.0002     1399700203986 
3699.1      2.112     0.027      0.0001     0.0002     0.0002     1399700203987 
3699.1      2.176     0.028      0.0001     0.0002     0.0002     1399700203988 
3699.1      2.243     0.029      0.0002     0.0002     0.0002     1399700203989 
3699.1      2.313     0.031      0.0001     0.0002     0.0002     1399700203990 
3699.1      2.387     0.031      0.0001     0.0002     0.0002     1399700203991 
3699.1      2.463     0.034      0.0001     0.0002     0.0002     1399700203992 
3699.1      2.546     0.035      0.0001     0.0002     0.0002     1399700203993 
3699.1      2.631     0.037      0.0000     0.0002     0.0002     1399700203994 
3699.1      2.719     0.039      0.0001     0.0002     0.0002     1399700203995 
3699.1      2.815     0.041      0.0001     0.0002     0.0002     1399700203996 
3699.1      2.913     0.043      0.0001     0.0002     0.0002     1399700203997 
3699.1      3.019     0.045      0.0001     0.0002     0.0002     1399700203998 
3699.1      3.245     0.052      0.0001     0.0002     0.0002     1399700203999 
3699.1      3.367     0.053      0.0001     0.0002     0.0002     1399700204000 
3699.1      3.782     0.064      0.0025     0.0003     0.0004     1399700204001 
3699.1      3.937     0.068      0.0064     0.0004     0.0008     1399700204002 
3699.1      4.103     0.073      0.0093     0.0005     0.0011     1399700204003 
3699.1      4.279     0.076      0.0094     0.0004     0.0011     1399700204004 
3699.1      4.464     0.082      0.0105     0.0005     0.0012     1399700204005 
3699.1      4.665     0.088      0.0107     0.0005     0.0012     1399700204006 
3699.1      4.879     0.094      0.0118     0.0005     0.0014     1399700204007 
3699.1      5.108     0.100      0.0130     0.0005     0.0015     1399700204008 
3699.1      5.350     0.107      0.0112     0.0005     0.0013     1399700204009 
3699.1      5.617     0.116      0.0119     0.0005     0.0014     1399700204010 
3699.1      5.899     0.124      0.0107     0.0005     0.0013     1399700204011 
3699.1      6.205     0.135      0.0104     0.0005     0.0012     1399700204012 
3699.1      6.532     0.145      0.0106     0.0005     0.0012     1399700204013 
3699.1      6.891     0.158      0.0097     0.0005     0.0012     1399700204014 
3699.1      7.281     0.171      0.0082     0.0005     0.0010     1399700204015 
3699.1      7.695     0.186      0.0079     0.0005     0.0010     1399700204016 
3699.1      8.158     0.205      0.0099     0.0005     0.0012     1399700204017 
3699.1      8.658     0.223      0.0134     0.0006     0.0016     1399700204018 
3699.1      9.203     0.243      0.0140     0.0007     0.0016     1399700204019 
3699.1      9.809     0.270      0.0153     0.0007     0.0018     1399700204020 
3699.1     10.467     0.297      0.0154     0.0007     0.0018     1399700204021 
3699.1     11.208     0.326      0.0115     0.0007     0.0014     1399700204022 
3699.1     12.019     0.366      0.0147     0.0008     0.0018     1399700204023 
3699.1     12.933     0.403      0.0095     0.0007     0.0012     1399700204024 
3699.1     13.961     0.457      0.0073     0.0006     0.0010     1399700204025 
3699.1     15.094     0.512      0.0056     0.0006     0.0008     1399700204026 
3699.1     16.403     0.589      0.0031     0.0005     0.0006     1399700204027 
3699.1     17.862     0.685      0.0023     0.0004     0.0005     1399700204028 
3699.1     19.551     0.691      0.0013     0.0003     0.0004     1399700204029 
3738.0      1.378     0.014      0.0001     0.0003     0.0003     1399700204030 
3738.0      1.412     0.014      0.0001     0.0002     0.0002     1399700204031 
3738.0      1.447     0.015      0.0002     0.0003     0.0003     1399700204032 
3738.0      1.560     0.017      0.0001     0.0002     0.0002     1399700204033 
3738.0      1.601     0.017      0.0002     0.0002     0.0002     1399700204034 
3738.0      1.642     0.018      0.0001     0.0003     0.0003     1399700204035 
3738.0      1.687     0.019      0.0002     0.0003     0.0003     1399700204036 
3738.0      1.733     0.020      0.0001     0.0002     0.0002     1399700204037 
3738.0      1.780     0.020      0.0002     0.0002     0.0002     1399700204038 
3738.0      1.830     0.021      0.0002     0.0002     0.0002     1399700204039 
3738.0      1.882     0.023      0.0001     0.0002     0.0002     1399700204040 
3738.0      1.935     0.023      0.0002     0.0002     0.0002     1399700204041 
3738.0      1.991     0.024      0.0001     0.0002     0.0002     1399700204042 
3738.0      2.050     0.026      0.0001     0.0002     0.0002     1399700204043 
3738.0      2.112     0.027      0.0002     0.0002     0.0002     1399700204044 
3738.0      2.176     0.028      0.0002     0.0002     0.0002     1399700204045 
3738.0      2.243     0.029      0.0001     0.0002     0.0002     1399700204046 
3738.0      2.313     0.031      0.0001     0.0002     0.0002     1399700204047 
3738.0      2.387     0.031      0.0001     0.0003     0.0003     1399700204048 
3738.0      2.463     0.034      0.0001     0.0002     0.0002     1399700204049 
3738.0      2.546     0.035      0.0000     0.0002     0.0002     1399700204050 
3738.0      2.631     0.037      0.0001     0.0002     0.0002     1399700204051 
3738.0      2.719     0.039      0.0001     0.0002     0.0002     1399700204052 
3738.0      3.245     0.052      0.0001     0.0002     0.0002     1399700204053 
3738.0      3.636     0.061      0.0001     0.0002     0.0002     1399700204054 
3738.0      3.782     0.064      0.0012     0.0002     0.0002     1399700204055 
3738.0      3.937     0.068      0.0084     0.0004     0.0010     1399700204056 
3738.0      4.103     0.073      0.0087     0.0004     0.0010     1399700204057 
3738.0      4.279     0.076      0.0099     0.0005     0.0012     1399700204058 
3738.0      4.464     0.082      0.0118     0.0005     0.0014     1399700204059 
3738.0      4.665     0.088      0.0122     0.0005     0.0014     1399700204060 
3738.0      4.879     0.094      0.0132     0.0005     0.0015     1399700204061 
3738.0      5.108     0.100      0.0140     0.0005     0.0016     1399700204062 
3738.0      5.350     0.107      0.0148     0.0006     0.0017     1399700204063 
3738.0      5.617     0.116      0.0150     0.0006     0.0017     1399700204064 
3738.0      5.899     0.124      0.0142     0.0006     0.0016     1399700204065 
3738.0      6.205     0.135      0.0128     0.0005     0.0015     1399700204066 
3738.0      6.532     0.145      0.0121     0.0005     0.0014     1399700204067 
3738.0      6.891     0.158      0.0114     0.0005     0.0013     1399700204068 
3738.0      7.281     0.171      0.0090     0.0005     0.0011     1399700204069 
3738.0      7.695     0.186      0.0085     0.0005     0.0010     1399700204070 
3738.0      8.158     0.205      0.0087     0.0005     0.0011     1399700204071 
3738.0      8.658     0.223      0.0067     0.0005     0.0009     1399700204072 
3738.0      9.203     0.243      0.0076     0.0005     0.0010     1399700204073 
3738.0      9.809     0.270      0.0074     0.0006     0.0010     1399700204074 
3738.0     10.467     0.297      0.0075     0.0006     0.0010     1399700204075 
3738.0     11.208     0.326      0.0079     0.0006     0.0010     1399700204076 
3738.0     12.019     0.366      0.0101     0.0007     0.0013     1399700204077 
3738.0     12.933     0.403      0.0055     0.0006     0.0008     1399700204078 
3738.0     13.961     0.457      0.0048     0.0005     0.0007     1399700204079 
3738.0     15.094     0.512      0.0036     0.0005     0.0006     1399700204080 
3738.0     16.403     0.589      0.0023     0.0004     0.0005     1399700204081 
3738.0     17.862     0.685      0.0018     0.0004     0.0004     1399700204082 
3738.0     19.551     0.691      0.0021     0.0004     0.0004     1399700204083 
3807.9      1.009     0.009      0.0000     0.0002     0.0002     1399700204084 
3807.9      1.053     0.009      0.0002     0.0002     0.0002     1399700204085 
3807.9      1.075     0.010      0.0003     0.0003     0.0003     1399700204086 
3807.9      1.100     0.010      0.0000     0.0001     0.0001     1399700204087 
3807.9      1.122     0.009      0.0001     0.0002     0.0002     1399700204088 
3807.9      1.148     0.011      0.0001     0.0002     0.0002     1399700204089 
3807.9      1.174     0.011      0.0001     0.0002     0.0002     1399700204090 
3807.9      1.285     0.012      0.0000     0.0002     0.0002     1399700204091 
3807.9      1.346     0.014      0.0000     0.0002     0.0002     1399700204092 
3807.9      1.447     0.015      0.0001     0.0002     0.0002     1399700204093 
3807.9      1.522     0.016      0.0000     0.0002     0.0002     1399700204094 
3807.9      1.601     0.017      0.0001     0.0002     0.0002     1399700204095 
3807.9      1.642     0.018      0.0000     0.0003     0.0003     1399700204096 
3807.9      1.687     0.019      0.0001     0.0002     0.0002     1399700204097 
3807.9      1.733     0.020      0.0000     0.0002     0.0002     1399700204098 
3807.9      1.882     0.023      0.0000     0.0002     0.0002     1399700204099 
3807.9      1.935     0.023      0.0001     0.0002     0.0002     1399700204100 
3807.9      1.991     0.024      0.0001     0.0001     0.0001     1399700204101 
3807.9      2.176     0.028      0.0001     0.0002     0.0002     1399700204102 
3807.9      2.387     0.031      0.0000     0.0002     0.0002     1399700204103 
3807.9      2.631     0.037      0.0000     0.0002     0.0002     1399700204104 
3807.9      2.719     0.039      0.0000     0.0002     0.0002     1399700204105 
3807.9      3.127     0.048      0.0000     0.0002     0.0002     1399700204106 
3807.9      3.245     0.052      0.0001     0.0002     0.0002     1399700204107 
3807.9      3.367     0.053      0.0000     0.0002     0.0002     1399700204108 
3807.9      3.636     0.061      0.0000     0.0002     0.0002     1399700204109 
3807.9      3.782     0.064      0.0001     0.0002     0.0002     1399700204110 
3807.9      3.937     0.068      0.0000     0.0002     0.0002     1399700204111 
3807.9      4.464     0.082      0.0000     0.0001     0.0001     1399700204112 
3807.9      4.879     0.094      0.0005     0.0001     0.0002     1399700204113 
3807.9      5.108     0.100      0.0020     0.0002     0.0003     1399700204114 
3807.9      5.350     0.107      0.0021     0.0002     0.0003     1399700204115 
3807.9      5.617     0.116      0.0028     0.0003     0.0004     1399700204116 
3807.9      5.899     0.124      0.0029     0.0003     0.0004     1399700204117 
3807.9      6.205     0.135      0.0027     0.0003     0.0004     1399700204118 
3807.9      6.532     0.145      0.0031     0.0003     0.0004     1399700204119 
3807.9      6.891     0.158      0.0036     0.0003     0.0005     1399700204120 
3807.9      7.281     0.171      0.0032     0.0003     0.0005     1399700204121 
3807.9      7.695     0.186      0.0016     0.0003     0.0003     1399700204122 
3807.9      8.158     0.205      0.0027     0.0003     0.0004     1399700204123 
3807.9      8.658     0.223      0.0014     0.0003     0.0003     1399700204124 
3807.9      9.203     0.243      0.0011     0.0003     0.0003     1399700204125 
3807.9      9.809     0.270      0.0009     0.0003     0.0003     1399700204126 
3807.9     10.467     0.297      0.0008     0.0003     0.0003     1399700204127 
3807.9     11.208     0.326      0.0004     0.0003     0.0003     1399700204128 
3807.9     12.019     0.366      0.0003     0.0003     0.0003     1399700204129 
3807.9     12.933     0.403      0.0003     0.0003     0.0003     1399700204130 
3807.9     15.094     0.512      0.0002     0.0003     0.0003     1399700204131 
3807.9     16.403     0.589      0.0001     0.0003     0.0003     1399700204132 
ENDDATA           4123          0                                 1399700204133 
ENDSUBENT         4132          0                                 1399700299999 
SUBENT        13997003   20050518                             13351399700300001 
BIB                  3          4                                 1399700300002 
REACTION   (22-TI-48(N,2N)22-TI-47,PAR,SIG,G)                     1399700300003 
ERR-ANALYS (DATA-ERR) Statistical and systematics uncertainties   1399700300004 
           (ERR-S) Statistical uncertainties                      1399700300005 
STATUS     Data taken from Tables 74 to 93                        1399700300006 
ENDBIB               4          0                                 1399700300007 
NOCOMMON             0          0                                 1399700300008 
DATA                 6        150                                 1399700300009 
E          EN         EN-ERR     DATA       ERR-S      DATA-ERR   1399700300010 
KEV        MEV        MEV        B          B          B          1399700300011 
 159.3     10.467     0.297      0.0007     0.0002     0.0002     1399700300012 
 159.3     11.208     0.326      0.0013     0.0002     0.0002     1399700300013 
 159.3     12.019     0.366      0.0118     0.0003     0.0011     1399700300014 
 159.3     12.933     0.403      0.0643     0.0013     0.0059     1399700300015 
 159.3     13.961     0.457      0.1614     0.0029     0.0148     1399700300016 
 159.3     15.094     0.512      0.2506     0.0042     0.0229     1399700300017 
 159.3     16.403     0.589      0.3134     0.0053     0.0287     1399700300018 
 159.3     17.862     0.685      0.3400     0.0056     0.0311     1399700300019 
 159.3     19.551     0.691      0.2932     0.0046     0.0268     1399700300020 
 192.3     11.208     0.326      0.0004     0.0002     0.0002     1399700300021 
 192.3     12.019     0.366      0.0000     0.0002     0.0002     1399700300022 
 192.3     12.933     0.403      0.0000     0.0002     0.0002     1399700300023 
 192.3     13.961     0.457      0.0006     0.0002     0.0002     1399700300024 
 192.3     15.094     0.512      0.0020     0.0002     0.0003     1399700300025 
 192.3     16.403     0.589      0.0047     0.0003     0.0005     1399700300026 
 192.3     17.862     0.685      0.0055     0.0003     0.0006     1399700300027 
 192.3     19.551     0.691      0.0058     0.0002     0.0006     1399700300028 
 243.6     10.467     0.297      0.0007     0.0002     0.0003     1399700300029 
 243.6     11.208     0.326      0.0005     0.0003     0.0003     1399700300030 
 243.6     12.019     0.366      0.0001     0.0003     0.0003     1399700300031 
 243.6     12.933     0.403      0.0005     0.0003     0.0003     1399700300032 
 243.6     13.961     0.457      0.0005     0.0003     0.0003     1399700300033 
