ENTRY            10524   20040504                             00001052400000001 
SUBENT        10524001   20040504                             00001052400100001 
BIB                  9         14                                 1052400100002 
INSTITUTE  (1USAANL)                                              1052400100003 
REFERENCE  (J,NP/A,244,213,197506)                                1052400100004 
           (R,ANL-NDM-7,197406)                                   1052400100005 
AUTHOR     (A.B.Smith,P.Guenther,J.Whalen)                        1052400100006 
TITLE      Neutron total and scattering cross sections of some    1052400100007 
           even Mo isotopes and the optical model.                1052400100008 
FACILITY   (DYNAM,1USAANL)                                        1052400100009 
INC-SOURCE (P-LI7)                                                1052400100010 
METHOD     (TOF) Time-of-flight                                   1052400100011 
STATUS     (APRVD) Approved by author 1976/1/19.                  1052400100012 
           Data received on magnetic tape, Smith, 1975/8          1052400100013 
HISTORY    (19751110C)                                            1052400100014 
           (19830107A) Converted to REACTION formalism            1052400100015 
           (20040504A) Updated to new date formats, lower case.   1052400100016 
ENDBIB              14          0                                 1052400100017 
NOCOMMON             0          0                                 1052400100018 
ENDSUBENT           17          0                                 1052400199999 
SUBENT        10524002   20040504                             00001052400200001 
BIB                  5          8                                 1052400200002 
REACTION   (42-MO-92(N,EL)42-MO-92,,DA)                           1052400200003 
INC-SPECT  Incident neutron resolution of 30 to 50 keV.           1052400200004 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 1052400200005 
           A carbon sample was used to monitor detector           1052400200006 
           efficiency.                                            1052400200007 
MONIT-REF  (,Hopkins+,J,ND/A,9,145,1971)                          1052400200008 
ERR-ANALYS (DATA-ERR) Errors include uncertainties in angular     1052400200009 
            position and systematic errors.                       1052400200010 
ENDBIB               8          0                                 1052400200011 
NOCOMMON             0          0                                 1052400200012 
DATA                 4        238                                 1052400200013 
EN         ANG        DATA       DATA-ERR                         1052400200014 
MEV        ADEG       B/SR       PER-CENT                         1052400200015 
SUBENT        10524009   20040504                             00001052400900001 
BIB                  5          8                                 1052400900002 
REACTION   (42-MO-100(N,TOT),,SIG)                                1052400900003 
INC-SPECT  Incident neutron resolution of approx. 10 keV.         1052400900004 
MONITOR    Measured C total cross section and compared with       1052400900005 
            Cierjacks, KFK-1000 (1968). Used to monitor detector  1052400900006 
            efficiency.                                           1052400900007 
CORRECTION Data corrected for oxygen content of samples.          1052400900008 
ERR-ANALYS (DATA-ERR) Errors include statistical and systematic   1052400900009 
                      errors.                                     1052400900010 
ENDBIB               8          0                                 1052400900011 
NOCOMMON             0          0                                 1052400900012 
DATA                 3         85                                 1052400900013 
EN         DATA       DATA-ERR                                    1052400900014 
MEV        B          B                                           1052400900015 
 1.6380E+00 5.8430E+00 7.3190E-02                                 1052400900016 
 1.7100E+00 5.7240E+00 6.6850E-02                                 1052400900017 
 1.8540E+00 5.4490E+00 6.5210E-02                                 1052400900018 
 1.8990E+00 5.3620E+00 9.4190E-02                                 1052400900019 
 1.9100E+00 5.4210E+00 7.2100E-02                                 1052400900020 
 1.9480E+00 5.4420E+00 7.9560E-02                                 1052400900021 
 1.9920E+00 5.3600E+00 7.1930E-02                                 1052400900022 
 2.0410E+00 5.2560E+00 7.3890E-02                                 1052400900023 
 2.1070E+00 5.2470E+00 7.9040E-02                                 1052400900024 
 2.1450E+00 5.2910E+00 8.2070E-02                                 1052400900025 
 2.1940E+00 5.0730E+00 7.8710E-02                                 1052400900026 
 2.2480E+00 5.0390E+00 8.1330E-02                                 1052400900027 
 2.2970E+00 5.0160E+00 8.0240E-02                                 1052400900028 
 2.3450E+00 4.9620E+00 8.0050E-02                                 1052400900029 
 2.3930E+00 4.9270E+00 7.5730E-02                                 1052400900030 
 2.4470E+00 4.9180E+00 8.1660E-02                                 1052400900031 
 2.4950E+00 4.7890E+00 7.5470E-02                                 1052400900032 
 2.5480E+00 4.7230E+00 7.0680E-02                                 1052400900033 
 2.6010E+00 4.7400E+00 6.9120E-02                                 1052400900034 
 2.6490E+00 4.6980E+00 6.6110E-02                                 1052400900035 
 2.6960E+00 4.6770E+00 6.8320E-02                                 1052400900036 
 2.7490E+00 4.7060E+00 6.7770E-02                                 1052400900037 
 2.8060E+00 4.6080E+00 6.8110E-02                                 1052400900038 
 2.8480E+00 4.4910E+00 6.4550E-02                                 1052400900039 
 2.9000E+00 4.5950E+00 8.3420E-02                                 1052400900040 
 2.9520E+00 4.4610E+00 7.0020E-02                                 1052400900041 
 2.9990E+00 4.5120E+00 7.2330E-02                                 1052400900042 
 3.0500E+00 4.4880E+00 7.8130E-02                                 1052400900043 
 3.1020E+00 4.5170E+00 7.0220E-02                                 1052400900044 
 3.1430E+00 4.3610E+00 6.9940E-02                                 1052400900045 
 3.1890E+00 4.4360E+00 6.8360E-02                                 1052400900046 
 3.2400E+00 4.2660E+00 7.0500E-02                                 1052400900047 
 3.2910E+00 4.4160E+00 7.5200E-02                                 1052400900048 
 3.2910E+00 4.3940E+00 7.4780E-02                                 1052400900049 
 3.3410E+00 4.4140E+00 7.2100E-02                                 1052400900050 
 3.3920E+00 4.2830E+00 7.1300E-02                                 1052400900051 
 3.4320E+00 4.2490E+00 7.5340E-02                                 1052400900052 
 3.4970E+00 4.2510E+00 7.8640E-02                                 1052400900053 
 3.5420E+00 4.2830E+00 7.9900E-02                                 1052400900054 
 3.5920E+00 4.3650E+00 7.2270E-02                                 1052400900055 
 3.6470E+00 4.0940E+00 7.2660E-02                                 1052400900056 
 3.6960E+00 4.1860E+00 6.4090E-02                                 1052400900057 
 3.7410E+00 3.9630E+00 8.2030E-02                                 1052400900058 
 3.7800E+00 4.1700E+00 7.1340E-02                                 1052400900059 
 3.8340E+00 3.9200E+00 6.6190E-02                                 1052400900060 
 3.8920E+00 3.9760E+00 7.1840E-02                                 1052400900061 
 3.9410E+00 4.2550E+00 7.4030E-02                                 1052400900062 
 3.9940E+00 4.0310E+00 7.3690E-02                                 1052400900063 
 4.0380E+00 3.8650E+00 7.6980E-02                                 1052400900064 
 4.0910E+00 3.8910E+00 8.0540E-02                                 1052400900065 
 4.1430E+00 4.0170E+00 8.1020E-02                                 1052400900066 
 4.1430E+00 3.9350E+00 8.4530E-02                                 1052400900067 
 4.1910E+00 3.7990E+00 7.9040E-02                                 1052400900068 
 4.2340E+00 4.2540E+00 8.9910E-02                                 1052400900069 
 4.2860E+00 4.2530E+00 8.4470E-02                                 1052400900070 
 4.3340E+00 3.9740E+00 8.9780E-02                                 1052400900071 
 4.3810E+00 4.1890E+00 9.1350E-02                                 1052400900072 
 4.4320E+00 3.7500E+00 9.3870E-02                                 1052400900073 
 4.4790E+00 3.9470E+00 1.0150E-01                                 1052400900074 
 4.5300E+00 4.0190E+00 1.0360E-01                                 1052400900075 
 4.5810E+00 3.9370E+00 9.8400E-02                                 1052400900076 
 4.6280E+00 4.0960E+00 1.0860E-01                                 1052400900077 
 4.6780E+00 4.1630E+00 1.0840E-01                                 1052400900078 
 4.7290E+00 4.0230E+00 8.1260E-02                                 1052400900079 
 4.7790E+00 4.1310E+00 8.0290E-02                                 1052400900080 
 4.8240E+00 4.1800E+00 8.5880E-02                                 1052400900081 
 4.8740E+00 3.9870E+00 9.0630E-02                                 1052400900082 
 4.9240E+00 3.9280E+00 9.4270E-02                                 1052400900083 
 4.9730E+00 3.9590E+00 1.0100E-01                                 1052400900084 
 5.0050E+00 3.9930E+00 1.8760E-01                                 1052400900085 
 5.0540E+00 4.0830E+00 1.3180E-01                                 1052400900086 
 5.0720E+00 4.0920E+00 1.9510E-01                                 1052400900087 
 5.1030E+00 4.0110E+00 1.1960E-01                                 1052400900088 
 5.1520E+00 3.8160E+00 1.8090E-01                                 1052400900089 
 5.1690E+00 4.1090E+00 1.1980E-01                                 1052400900090 
 5.2000E+00 4.0850E+00 1.2500E-01                                 1052400900091 
 5.2480E+00 4.2210E+00 1.3250E-01                                 1052400900092 
 5.2660E+00 4.0580E+00 1.4730E-01                                 1052400900093 
 5.2960E+00 4.0110E+00 1.4640E-01                                 1052400900094 
 5.3230E+00 4.2410E+00 1.4410E-01                                 1052400900095 
 5.3440E+00 4.1510E+00 1.5580E-01                                 1052400900096 
 5.4140E+00 4.1530E+00 1.4840E-01                                 1052400900097 
 5.4400E+00 3.9050E+00 1.3130E-01                                 1052400900098 
 5.4650E+00 3.9910E+00 1.3280E-01                                 1052400900099 
 5.5130E+00 4.1050E+00 1.3240E-01                                 1052400900100 
ENDDATA             87          0                                 1052400900101 
ENDSUBENT          100          0                                 1052400999999 
SUBENT        10524010   20040504                             00001052401000001 
BIB                  5          7                                 1052401000002 
REACTION   (42-MO-92(N,INL)42-MO-92,PAR,SIG)                      1052401000003 
INC-SPECT  Incident neutron resolution of 30 to 50 keV.           1052401000004 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 1052401000005 
           A carbon sample was used to monitor detector           1052401000006 
           efficiency.                                            1052401000007 
MONIT-REF  (,Hopkins+,J,ND/A,9,145,1971)                          1052401000008 
ERR-ANALYS (DATA-ERR) Systematic uncertainties given.             1052401000009 
ENDBIB               7          0                                 1052401000010 
NOCOMMON             0          0                                 1052401000011 
DATA                 4         20                                 1052401000012 
E          EN         DATA       DATA-ERR                         1052401000013 
MEV        MEV        B          B                                1052401000014 
 1.5100E+00 2.4000E+00 5.7530E-01 2.5000E-01                      1052401000015 
 1.5100E+00 2.6000E+00 7.4360E-01 9.9490E-02                      1052401000016 
 1.5100E+00 2.8000E+00 8.4080E-01 1.2260E-01                      1052401000017 
 1.5100E+00 3.0000E+00 8.0180E-01 1.2000E-01                      1052401000018 
 1.5100E+00 3.2000E+00 7.5960E-01 9.0770E-02                      1052401000019 
 1.5100E+00 3.4000E+00 6.3600E-01 9.0880E-02                      1052401000020 
 1.5100E+00 3.6000E+00 4.9270E-01 6.9420E-02                      1052401000021 
 1.5100E+00 3.8000E+00 4.1890E-01 6.3510E-02                      1052401000022 
 1.5100E+00 4.0000E+00 3.2320E-01 4.5860E-02                      1052401000023 
 2.2800E+00 3.2000E+00 1.4450E-01 1.0000E-01                      1052401000024 
 2.2800E+00 3.4000E+00 2.5390E-01 5.0000E-02                      1052401000025 
 2.2800E+00 3.6000E+00 2.3120E-01 4.0000E-02                      1052401000026 
 2.2800E+00 3.8000E+00 2.2660E-01 4.0000E-02                      1052401000027 
 2.2800E+00 4.0000E+00 2.0410E-01 3.0000E-02                      1052401000028 
 2.5200E+00 3.6000E+00 1.6330E-01 3.0000E-02                      1052401000029 
 2.5200E+00 3.8000E+00 1.8030E-01 3.0000E-02                      1052401000030 
 2.5200E+00 4.0000E+00 1.8770E-01 3.0000E-02                      1052401000031 
 2.6100E+00 4.0000E+00 5.4830E-02 2.0000E-02                      1052401000032 
 2.8500E+00 4.0000E+00 1.5080E-01 3.0000E-02                      1052401000033 
 3.0500E+00 4.0000E+00 1.6450E-01 3.0000E-02                      1052401000034 
ENDDATA             22          0                                 1052401000035 
ENDSUBENT           34          0                                 1052401099999 
SUBENT        10524011   20040504                             00001052401100001 
BIB                  6          8                                 1052401100002 
REACTION   (42-MO-96(N,INL)42-MO-96,PAR,SIG)                      1052401100003 
INC-SPECT  Incident neutron resolution of 30 to 50 keV.           1052401100004 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 1052401100005 
           A carbon sample was used to monitor detector           1052401100006 
           efficiency.                                            1052401100007 
MONIT-REF  (,Hopkins+,J,ND/A,9,145,1971)                          1052401100008 
ERR-ANALYS (DATA-ERR) Systematic uncertainties given.             1052401100009 
HISTORY    (19830107A) Bad data points removed.                   1052401100010 
ENDBIB               8          0                                 1052401100011 
NOCOMMON             0          0                                 1052401100012 
DATA                 4         77                                 1052401100013 
E          EN         DATA       DATA-ERR                         1052401100014 
MEV        MEV        B          B                                1052401100015 
 7.8000E-01 1.0530E+00 1.0000E+00 2.0000E-01                      1052401100016 
 7.8000E-01 1.1260E+00 1.1100E+00 1.0000E-01                      1052401100017 
 7.8000E-01 1.1780E+00 1.0890E+00 1.0000E-01                      1052401100018 
 7.8000E-01 1.2280E+00 1.1010E+00 1.0000E-01                      1052401100019 
 7.8000E-01 1.2780E+00 1.0130E+00 1.0000E-01                      1052401100020 
 7.8000E-01 1.3260E+00 9.9800E-01 1.0000E-01                      1052401100021 
 7.8000E-01 1.3760E+00 9.6000E-01 1.0000E-01                      1052401100022 
 7.8000E-01 1.4210E+00 9.7200E-01 1.0000E-01                      1052401100023 
 7.8000E-01 1.4860E+00 1.0180E+00 1.0000E-01                      1052401100024 
 7.8000E-01 1.8000E+00 5.8610E-01 1.5000E-01                      1052401100025 
 7.8000E-01 2.0000E+00 7.0680E-01 8.6540E-02                      1052401100026 
 7.8000E-01 2.2000E+00 6.2980E-01 7.0380E-02                      1052401100027 
 7.8000E-01 2.4000E+00 5.7190E-01 6.0750E-02                      1052401100028 
 7.8000E-01 2.6000E+00 4.5440E-01 5.6350E-02                      1052401100029 
 7.8000E-01 2.8000E+00 4.0630E-01 4.2500E-02                      1052401100030 
 7.8000E-01 3.0000E+00 3.0350E-01 3.4280E-02                      1052401100031 
 7.8000E-01 3.2000E+00 3.0140E-01 3.4110E-02                      1052401100032 
 7.8000E-01 3.4000E+00 2.2820E-01 3.8260E-02                      1052401100033 
 7.8000E-01 3.6000E+00 1.7130E-01 3.3700E-02                      1052401100034 
 7.8000E-01 3.8000E+00 1.8000E-01 3.4400E-02                      1052401100035 
 7.8000E-01 4.0000E+00 1.2780E-01 3.0220E-02                      1052401100036 
 1.1700E+00 1.4450E+00 2.7950E-01 5.9120E-02                      1052401100037 
 1.1700E+00 1.4950E+00 2.1900E-01 5.6280E-02                      1052401100038 
 1.1700E+00 1.4990E+00 2.9580E-01 5.9580E-02                      1052401100039 
 1.1700E+00 2.0000E+00 2.0010E-01 5.6010E-02                      1052401100040 
 1.1700E+00 2.2000E+00 1.8250E-01 5.4600E-02                      1052401100041 
 1.1700E+00 2.4000E+00 1.4510E-01 5.1610E-02                      1052401100042 
 1.1700E+00 2.6000E+00 1.3130E-01 5.0500E-02                      1052401100043 
 1.1700E+00 2.8000E+00 1.0280E-01 4.2240E-02                      1052401100044 
 1.1700E+00 3.0000E+00 1.0660E-01 3.5280E-02                      1052401100045 
 1.1700E+00 3.2000E+00 9.8430E-02 1.5740E-02                      1052401100046 
 1.1700E+00 3.6000E+00 6.0790E-02 1.5630E-02                      1052401100047 
 1.1700E+00 3.8000E+00 5.8010E-02 1.6410E-02                      1052401100048 
 1.5000E+00 2.4000E+00 1.8980E-01 8.5180E-02                      1052401100049 
 1.5000E+00 2.6000E+00 2.6930E-01 4.1540E-02                      1052401100050 
 1.5000E+00 2.8000E+00 2.4500E-01 3.9600E-02                      1052401100051 
 1.5000E+00 3.0000E+00 1.7370E-01 2.3900E-02                      1052401100052 
 1.5000E+00 3.2000E+00 1.4650E-01 2.1720E-02                      1052401100053 
 1.5000E+00 3.4000E+00 1.1140E-01 1.9120E-02                      1052401100054 
 1.5000E+00 3.6000E+00 8.4980E-02 1.7980E-02                      1052401100055 
 1.5000E+00 3.8000E+00 7.1800E-02 1.7440E-02                      1052401100056 
 1.6400E+00 2.6000E+00 3.5590E-01 4.8470E-02                      1052401100057 
 1.6400E+00 2.8000E+00 3.2060E-01 3.5650E-02                      1052401100058 
 1.6400E+00 3.0000E+00 2.9700E-01 3.3760E-02                      1052401100059 
 1.6400E+00 3.2000E+00 2.5560E-01 3.0450E-02                      1052401100060 
 1.6400E+00 3.4000E+00 1.7830E-01 2.4260E-02                      1052401100061 
 1.6400E+00 3.6000E+00 1.3160E-01 2.0530E-02                      1052401100062 
 1.6400E+00 3.8000E+00 1.1810E-01 2.5480E-02                      1052401100063 
 1.6400E+00 4.0000E+00 1.2150E-01 2.5200E-02                      1052401100064 
 1.9000E+00 3.0000E+00 8.9980E-02 3.0980E-02                      1052401100065 
 1.9000E+00 3.2000E+00 9.1540E-02 3.0230E-02                      1052401100066 
 1.9000E+00 3.4000E+00 1.0500E-01 3.0000E-02                      1052401100067 
 1.9000E+00 3.6000E+00 5.5870E-02 3.0700E-02                      1052401100068 
 1.9000E+00 3.8000E+00 5.5970E-02 3.0780E-02                      1052401100069 
 2.0000E+00 3.0000E+00 1.3650E-01 2.5920E-02                      1052401100070 
 2.0000E+00 3.2000E+00 1.0670E-01 2.5060E-02                      1052401100071 
 2.0000E+00 3.4000E+00 1.1550E-01 2.5400E-02                      1052401100072 
 2.0000E+00 3.6000E+00 8.3160E-02 2.5530E-02                      1052401100073 
 2.0000E+00 3.8000E+00 7.2790E-02 2.5230E-02                      1052401100074 
 2.0000E+00 4.0000E+00 7.2440E-02 2.5950E-02                      1052401100075 
 2.1200E+00 3.0000E+00 1.0900E-01 2.5200E-02                      1052401100076 
 2.1200E+00 3.2000E+00 1.4050E-01 2.5240E-02                      1052401100077 
 2.1200E+00 3.4000E+00 1.2080E-01 2.5640E-02                      1052401100078 
 2.1200E+00 3.6000E+00 8.8380E-02 2.5700E-02                      1052401100079 
 2.1200E+00 3.8000E+00 8.2820E-02 2.5260E-02                      1052401100080 
 2.1200E+00 4.0000E+00 7.5390E-02 2.5310E-02                      1052401100081 
 2.2400E+00 3.2000E+00 1.0130E-01 2.5040E-02                      1052401100082 
 2.2400E+00 3.4000E+00 1.7840E-01 2.5270E-02                      1052401100083 
 2.2400E+00 3.6000E+00 1.3490E-01 2.5790E-02                      1052401100084 
 2.2400E+00 3.8000E+00 1.2370E-01 2.5960E-02                      1052401100085 
 2.2400E+00 4.0000E+00 1.1560E-01 2.5480E-02                      1052401100086 
 2.5000E+00 3.6000E+00 1.4520E-01 4.5620E-02                      1052401100087 
 2.5000E+00 3.8000E+00 2.5000E-01 4.5000E-02                      1052401100088 
 2.5000E+00 4.0000E+00 1.9830E-01 4.5860E-02                      1052401100089 
 2.7000E+00 3.8000E+00 1.9760E-01 4.5810E-02                      1052401100090 
 2.7000E+00 4.0000E+00 1.8130E-01 4.4500E-02                      1052401100091 
 2.9000E+00 4.0000E+00 1.2980E-01 4.0380E-02                      1052401100092 
ENDDATA             79          0                                 1052401100093 
ENDSUBENT           92          0                                 1052401199999 
SUBENT        10524012   20040504                             00001052401200001 
BIB                  5          7                                 1052401200002 
REACTION   (42-MO-98(N,INL)42-MO-98,PAR,SIG)                      1052401200003 
INC-SPECT  Incident neutron resolution of 30 to 50 keV.           1052401200004 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 1052401200005 
           A carbon sample was used to monitor detector           1052401200006 
           efficiency.                                            1052401200007 
MONIT-REF  (,Hopkins+,J,ND/A,9,145,1971)                          1052401200008 
ERR-ANALYS (DATA-ERR) Systematic uncertainties given.             1052401200009 
ENDBIB               7          0                                 1052401200010 
NOCOMMON             0          0                                 1052401200011 
DATA                 4         93                                 1052401200012 
E          EN         DATA       DATA-ERR                         1052401200013 
MEV        MEV        B          B                                1052401200014 
 7.4000E-01 1.0310E+00 5.1700E-01 6.0000E-02                      1052401200015 
 7.4000E-01 1.0700E+00 5.1300E-01 6.0000E-02                      1052401200016 
 7.4000E-01 1.1260E+00 4.6400E-01 6.0000E-02                      1052401200017 
 7.4000E-01 1.1760E+00 4.0500E-01 6.0000E-02                      1052401200018 
 7.4000E-01 1.2260E+00 3.6100E-01 6.0000E-02                      1052401200019 
 7.4000E-01 1.2780E+00 3.9400E-01 6.0000E-02                      1052401200020 
 7.4000E-01 1.3260E+00 3.1400E-01 6.0000E-02                      1052401200021 
 7.4000E-01 1.3780E+00 3.1700E-01 6.0000E-02                      1052401200022 
 7.4000E-01 1.4000E+00 3.3800E-01 6.0000E-02                      1052401200023 
 7.4000E-01 1.8000E+00 1.7390E-01 8.3910E-02                      1052401200024 
 7.6000E-01 1.0700E+00 1.4530E+00 2.0000E-01                      1052401200025 
 7.6000E-01 1.1260E+00 1.5070E+00 2.0000E-01                      1052401200026 
 7.6000E-01 1.1800E+00 1.4280E+00 2.0000E-01                      1052401200027 
 7.6000E-01 1.2260E+00 1.3740E+00 2.0000E-01                      1052401200028 
 7.6000E-01 1.2780E+00 1.3290E+00 2.0000E-01                      1052401200029 
 7.6000E-01 1.3260E+00 1.3290E+00 2.0000E-01                      1052401200030 
 7.6000E-01 1.3780E+00 1.3410E+00 2.0000E-01                      1052401200031 
 7.6000E-01 1.4100E+00 1.4530E+00 2.0000E-01                      1052401200032 
 7.6000E-01 1.4300E+00 1.3020E+00 2.0000E-01                      1052401200033 
 7.6000E-01 1.4840E+00 1.4080E+00 2.0000E-01                      1052401200034 
 7.6000E-01 1.8000E+00 8.8000E-01 2.0000E-01                      1052401200035 
 7.6000E-01 2.0000E+00 9.0640E-01 1.0000E-01                      1052401200036 
 7.6000E-01 2.2000E+00 7.5080E-01 9.0060E-02                      1052401200037 
 7.6000E-01 2.4000E+00 6.4410E-01 8.1530E-02                      1052401200038 
 7.6000E-01 2.6000E+00 4.8290E-01 5.8630E-02                      1052401200039 
 7.6000E-01 2.8000E+00 4.1190E-01 6.2950E-02                      1052401200040 
 7.6000E-01 3.0000E+00 3.1440E-01 5.5150E-02                      1052401200041 
 7.6000E-01 3.2000E+00 2.9260E-01 3.2410E-02                      1052401200042 
 7.6000E-01 3.4000E+00 2.2990E-01 3.0390E-02                      1052401200043 
 7.6000E-01 3.6000E+00 1.9240E-01 2.4390E-02                      1052401200044 
 7.6000E-01 3.8000E+00 1.8470E-01 2.4780E-02                      1052401200045 
 7.6000E-01 4.0000E+00 1.6660E-01 2.3330E-02                      1052401200046 
 7.8000E-01 7.8700E-01 0.0000E+00 0.0000E+00                      1052401200047 
 7.8000E-01 8.0000E-01 7.1300E-02 0.0000E+00                      1052401200048 
 7.8000E-01 1.0000E+00 7.1760E-01 0.0000E+00                      1052401200049 
 7.8000E-01 1.2000E+00 8.6820E-01 0.0000E+00                      1052401200050 
 7.8000E-01 1.4000E+00 9.3030E-01 0.0000E+00                      1052401200051 
 7.8000E-01 1.6000E+00 8.1190E-01 0.0000E+00                      1052401200052 
 7.8000E-01 1.8000E+00 7.1990E-01 0.0000E+00                      1052401200053 
 7.8000E-01 2.0000E+00 6.3480E-01 0.0000E+00                      1052401200054 
 7.8000E-01 2.6000E+00 3.9210E-01 0.0000E+00                      1052401200055 
 7.8000E-01 3.0000E+00 2.7830E-01 0.0000E+00                      1052401200056 
 7.8000E-01 3.2000E+00 2.5300E-01 0.0000E+00                      1052401200057 
 7.8000E-01 3.4000E+00 2.3800E-01 0.0000E+00                      1052401200058 
 7.8000E-01 3.6000E+00 2.2420E-01 0.0000E+00                      1052401200059 
 7.8000E-01 3.8000E+00 2.1270E-01 0.0000E+00                      1052401200060 
 7.8000E-01 4.0000E+00 2.0240E-01 0.0000E+00                      1052401200061 
 1.4400E+00 2.4000E+00 2.1310E-01 6.7050E-02                      1052401200062 
 1.4400E+00 2.6000E+00 2.4270E-01 6.9420E-02                      1052401200063 
 1.4400E+00 2.8000E+00 1.9610E-01 6.5690E-02                      1052401200064 
 1.4400E+00 3.0000E+00 1.3960E-01 5.1170E-02                      1052401200065 
 1.4400E+00 3.2000E+00 1.2810E-01 4.0250E-02                      1052401200066 
 1.4750E+00 2.6000E+00 3.8880E-01 8.0000E-02                      1052401200067 
 1.4750E+00 2.8000E+00 3.3530E-01 7.0000E-02                      1052401200068 
 1.4750E+00 3.0000E+00 2.5560E-01 7.0000E-02                      1052401200069 
 1.4750E+00 3.2000E+00 2.3500E-01 7.0000E-02                      1052401200070 
 1.4750E+00 3.4000E+00 1.6360E-01 7.3090E-02                      1052401200071 
 1.4750E+00 3.6000E+00 1.0780E-01 7.6240E-03                      1052401200072 
 1.4750E+00 3.8000E+00 8.2250E-02 7.5800E-03                      1052401200073 
 1.4750E+00 4.0000E+00 7.7100E-02 7.1680E-03                      1052401200074 
 1.5100E+00 2.6000E+00 1.4610E-01 5.1690E-02                      1052401200075 
 1.5100E+00 2.8000E+00 1.3920E-01 5.1140E-02                      1052401200076 
 1.5100E+00 3.0000E+00 1.1600E-01 5.2800E-03                      1052401200077 
 1.5100E+00 3.2000E+00 1.0690E-01 5.5520E-03                      1052401200078 
 1.7800E+00 2.8000E+00 1.2550E-01 5.0040E-02                      1052401200079 
 1.7800E+00 3.0000E+00 1.2950E-01 5.0360E-02                      1052401200080 
 1.7800E+00 3.2000E+00 1.0710E-01 5.5680E-02                      1052401200081 
 1.7800E+00 3.4000E+00 9.6810E-02 5.0450E-02                      1052401200082 
 1.7800E+00 3.6000E+00 5.7930E-02 3.5340E-02                      1052401200083 
 1.7800E+00 3.8000E+00 5.1960E-02 3.5570E-02                      1052401200084 
 1.7800E+00 4.0000E+00 4.7410E-02 2.5930E-02                      1052401200085 
 1.9600E+00 3.0000E+00 1.5870E-01 6.2700E-02                      1052401200086 
 1.9600E+00 3.2000E+00 1.0450E-01 5.2520E-02                      1052401200087 
 1.9600E+00 3.4000E+00 1.7630E-01 6.4100E-02                      1052401200088 
 1.9600E+00 3.6000E+00 6.7310E-02 4.9850E-02                      1052401200089 
 2.0150E+00 3.2000E+00 2.4100E-01 6.0000E-02                      1052401200090 
 2.0150E+00 3.4000E+00 3.1400E-01 8.0000E-02                      1052401200091 
 2.0150E+00 3.6000E+00 1.3370E-01 8.0000E-02                      1052401200092 
 2.0150E+00 3.8000E+00 1.5950E-01 6.2760E-02                      1052401200093 
 2.0150E+00 4.0000E+00 1.0560E-01 4.4480E-02                      1052401200094 
 2.0700E+00 3.2000E+00 1.3340E-01 5.5670E-02                      1052401200095 
 2.0700E+00 3.4000E+00 1.3820E-01 5.5060E-02                      1052401200096 
 2.0700E+00 3.6000E+00 1.0050E-01 4.5400E-02                      1052401200097 
 2.2000E+00 3.2000E+00 9.2740E-02 3.5190E-02                      1052401200098 
 2.2000E+00 3.6000E+00 4.4370E-02 2.5500E-02                      1052401200099 
 2.2000E+00 3.8000E+00 7.0560E-02 3.5450E-02                      1052401200100 
 2.3800E+00 3.6000E+00 1.1200E-01 5.5600E-02                      1052401200101 
 2.3800E+00 3.8000E+00 1.4070E-01 5.5260E-02                      1052401200102 
 2.5000E+00 3.6000E+00 1.9140E-01 7.5310E-02                      1052401200103 
 2.5000E+00 3.8000E+00 2.0620E-01 7.6500E-02                      1052401200104 
 2.5000E+00 4.0000E+00 2.0580E-01 7.6460E-02                      1052401200105 
 2.7000E+00 4.0000E+00 1.4720E-01 6.5780E-02                      1052401200106 
 2.9000E+00 4.0000E+00 1.7920E-01 6.4340E-02                      1052401200107 
ENDDATA             95          0                                 1052401200108 
ENDSUBENT          107          0                                 1052401299999 
SUBENT        10524013   20040504                             00001052401300001 
BIB                  5          7                                 1052401300002 
REACTION   (42-MO-100(N,INL)42-MO-100,PAR,SIG)                    1052401300003 
INC-SPECT  Incident neutron resolution of 30 to 50 keV.           1052401300004 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 1052401300005 
           A carbon sample was used to monitor detector           1052401300006 
           efficiency.                                            1052401300007 
MONIT-REF  (,Hopkins+,J,ND/A,9,145,1971)                          1052401300008 
ERR-ANALYS (DATA-ERR) Systematic uncertainties given.             1052401300009 
ENDBIB               7          0                                 1052401300010 
NOCOMMON             0          0                                 1052401300011 
DATA                 4        107                                 1052401300012 
E          EN         DATA       DATA-ERR                         1052401300013 
MEV        MEV        B          B                                1052401300014 
 5.2000E-01 9.2000E-01 8.5300E-01 1.2000E-01                      1052401300015 
 5.2000E-01 9.8000E-01 7.7500E-01 1.2000E-01                      1052401300016 
 5.2000E-01 1.0200E+00 8.3100E-01 1.2000E-01                      1052401300017 
 5.2000E-01 1.0700E+00 7.6800E-01 1.5000E-01                      1052401300018 
 5.2000E-01 1.1260E+00 8.0900E-01 1.2000E-01                      1052401300019 
 5.2000E-01 1.1780E+00 8.0000E-01 1.2000E-01                      1052401300020 
 5.2000E-01 1.2260E+00 7.2600E-01 1.2000E-01                      1052401300021 
