ENTRY            10915   20030529                             00001091500000001 
SUBENT        10915001   20030529                             00001091500100001 
BIB                 12         40                                 1091500100002 
INSTITUTE  (1USAORL)                                              1091500100003 
REFERENCE  (R,ORNL-5563,197908)                                   1091500100004 
AUTHOR     (G.L.MORGAN)                                           1091500100005 
TITLE      Cross sections for the Ti(n,xn) and Ti(n,x-gamma)      1091500100006 
            reactions between 1 and 20-MeV                        1091500100007 
FACILITY   (LINAC) Oak Ridge Electron Linear Accelerator          1091500100008 
SAMPLE     Annular ring of TI, 1556 gms, 25 cm outer diameter,    1091500100009 
            15 cm inner diameter, with thickness of 1.05 cm.      1091500100010 
            Purity of TI better than 99%.                         1091500100011 
METHOD     (TOF) Time of flight used to determine neutron flux.   1091500100012 
            Flux measurements made with sample and shadow bar     1091500100013 
            removed. Scattering sample placed 47.8 meters from    1091500100014 
            source, with shadow bar protecting detector from      1091500100015 
            direct neutron beam. Time between the linac pulse and 1091500100016 
            the detection of radiation used to determine incident 1091500100017 
            neutron energy. Pulse discrimination used to seperate 1091500100018 
            neutron and gamma events in detector. Background      1091500100019 
            determined with sample removed.                       1091500100020 
           Pulse height spectra were integrated over intervals    1091500100021 
            of neutron time of flight data to form new pulse      1091500100022 
            height spectra of specific incident neutron energy    1091500100023 
            ranges. Computer code FERD used to unfold new spectra,1091500100024 
            which were then normalized to cross sections using the1091500100025 
            measured neutron flux, average sample to detector     1091500100026 
            distance, and sample thickness.                       1091500100027 
DETECTOR   (SCIN) NE-213 on axis at a scattering angle of 130     1091500100028 
            degrees. Small plastic scintillator placed at edge of 1091500100029 
            beam, 30 meters from source, to normalize flux to     1091500100030 
            cross section measurement.                            1091500100031 
CORRECTION Corrections made for average transmission of incident  1091500100032 
            neutron flux, average transmission of secondary gammas1091500100033 
            or neutrons out of sample, and multiple interactions. 1091500100034 
ERR-ANALYS Absolute uncertainty of about 10% in neutron flux      1091500100035 
            determination (largest source of systematic error).   1091500100036 
            Transmission correction uncertainties <3%, multiple   1091500100037 
            interaction correction assigned an error of 10%.      1091500100038 
STATUS     (APRVD) Approved by G.L.Morgan, 1981/5/19.             1091500100039 
HISTORY    (19801014C)                                            1091500100040 
           (20030529A) Reactions corrected. Updated to new date   1091500100041 
                       formats, lower case.                       1091500100042 
ENDBIB              40          0                                 1091500100043 
COMMON               1          3                                 1091500100044 
ANG                                                               1091500100045 
ADEG                                                              1091500100046 
 130.                                                             1091500100047 
ENDCOMMON            3          0                                 1091500100048 
ENDSUBENT           47          0                                 1091500199999 
SUBENT        10915002   20030529                             00001091500200001 
BIB                  3          6                                 1091500200002 
REACTION   (22-TI-0(N,X)0-NN-1,,DA/DE,,AV)                        1091500200003 
ERR-ANALYS (ERR-S) Statistical error is given. Normalization      1091500200004 
            error of 10% not included.                            1091500200005 
           Backgrounds were from 10% (lowest pulse heights) to 50%1091500200006 
            (highest pulse heights).                              1091500200007 
HISTORY    (19820108A) Corrected REACTION.                        1091500200008 
ENDBIB               6          0                                 1091500200009 
NOCOMMON             0          0                                 1091500200010 
DATA                 5        586                                 1091500200011 
EN-MIN     EN-MAX     E          DATA       ERR-S                 1091500200012 
  5.99       6.98      7.500        0.0       0.1                 1091500301076 
  5.99       6.98      7.700        0.0       0.1                 1091500301077 
  5.99       6.98      7.900        0.0       0.1                 1091500301078 
  5.99       6.98      8.100        0.0       0.1                 1091500301079 
  5.99       6.98      8.300        0.0       0.1                 1091500301080 
  5.99       6.98      8.500        0.0       0.1                 1091500301081 
  5.99       6.98      8.725        0.0       0.1                 1091500301082 
  5.99       6.98      8.975       -0.0       0.1                 1091500301083 
  5.99       6.98      9.225       -0.0       0.1                 1091500301084 
  5.99       6.98      9.475       -0.0       0.1                 1091500301085 
  5.99       6.98      9.725       -0.0       0.1                 1091500301086 
  5.99       6.98      9.975       -0.0       0.1                 1091500301087 
  6.98       7.98      0.760       75.4      22.8                 1091500301088 
  6.98       7.98      0.800      115.4       7.3                 1091500301089 
  6.98       7.98      0.840      187.7       3.5                 1091500301090 
  6.98       7.98      0.880      294.7       3.3                 1091500301091 
  6.98       7.98      0.920      404.9       3.6                 1091500301092 
  6.98       7.98      0.960      465.1       3.7                 1091500301093 
  6.98       7.98      1.000      448.7       3.6                 1091500301094 
  6.98       7.98      1.040      375.8       3.2                 1091500301095 
  6.98       7.98      1.080      287.6       2.8                 1091500301096 
  6.98       7.98      1.125      208.5       2.5                 1091500301097 
  6.98       7.98      1.175      162.8       2.4                 1091500301098 
  6.98       7.98      1.225      155.0       2.6                 1091500301099 
  6.98       7.98      1.275      164.9       2.7                 1091500301100 
  6.98       7.98      1.325      170.6       2.4                 1091500301101 
  6.98       7.98      1.375      163.9       2.1                 1091500301102 
  6.98       7.98      1.425      148.8       2.2                 1091500301103 
  6.98       7.98      1.475      131.4       2.0                 1091500301104 
  6.98       7.98      1.525      114.3       1.9                 1091500301105 
  6.98       7.98      1.575       97.7       1.8                 1091500301106 
  6.98       7.98      1.640       77.6       1.7                 1091500301107 
  6.98       7.98      1.720       58.4       1.6                 1091500301108 
  6.98       7.98      1.800       48.4       1.6                 1091500301109 
  6.98       7.98      1.880       45.6       1.6                 1091500301110 
  6.98       7.98      1.960       45.3       1.6                 1091500301111 
  6.98       7.98      2.040       47.1       1.5                 1091500301112 
  6.98       7.98      2.120       53.2       1.5                 1091500301113 
  6.98       7.98      2.200       61.8       1.5                 1091500301114 
  6.98       7.98      2.280       67.1       1.5                 1091500301115 
  6.98       7.98      2.360       65.5       1.4                 1091500301116 
  6.98       7.98      2.450       58.0       1.4                 1091500301117 
  6.98       7.98      2.550       50.9       1.3                 1091500301118 
  6.98       7.98      2.650       47.7       1.2                 1091500301119 
  6.98       7.98      2.750       44.2       1.2                 1091500301120 
  6.98       7.98      2.850       38.3       1.1                 1091500301121 
  6.98       7.98      2.950       31.8       1.1                 1091500301122 
  6.98       7.98      3.050       27.5       1.1                 1091500301123 
  6.98       7.98      3.150       25.9       1.1                 1091500301124 
  6.98       7.98      3.250       25.1       1.0                 1091500301125 
  6.98       7.98      3.350       23.7       1.0                 1091500301126 
  6.98       7.98      3.450       22.0       1.0                 1091500301127 
  6.98       7.98      3.550       20.1       1.0                 1091500301128 
  6.98       7.98      3.665       17.7       1.0                 1091500301129 
  6.98       7.98      3.795       15.0       1.0                 1091500301130 
  6.98       7.98      3.925       13.2       1.0                 1091500301131 
  6.98       7.98      4.055       12.9       1.0                 1091500301132 
  6.98       7.98      4.185       13.1       1.0                 1091500301133 
  6.98       7.98      4.315       12.8       1.1                 1091500301134 
  6.98       7.98      4.445       11.6       1.1                 1091500301135 
  6.98       7.98      4.575        9.8       1.2                 1091500301136 
  6.98       7.98      4.705        8.1       1.1                 1091500301137 
  6.98       7.98      4.835        7.1       1.1                 1091500301138 
  6.98       7.98      4.985        6.7       1.2                 1091500301139 
  6.98       7.98      5.155        7.1       1.2                 1091500301140 
  6.98       7.98      5.325        7.5       1.2                 1091500301141 
  6.98       7.98      5.495        7.2       1.1                 1091500301142 
  6.98       7.98      5.665        6.1       1.1                 1091500301143 
  6.98       7.98      5.835        4.7       0.9                 1091500301144 
  6.98       7.98      6.005        3.5       0.8                 1091500301145 
  6.98       7.98      6.175        2.8       0.7                 1091500301146 
  6.98       7.98      6.345        2.5       0.6                 1091500301147 
  6.98       7.98      6.515        2.3       0.5                 1091500301148 
  6.98       7.98      6.700        1.8       0.3                 1091500301149 
  6.98       7.98      6.900        1.3       0.2                 1091500301150 
  6.98       7.98      7.100        0.7       0.2                 1091500301151 
  6.98       7.98      7.300        0.4       0.1                 1091500301152 
  6.98       7.98      7.500        0.2       0.1                 1091500301153 
  6.98       7.98      7.700        0.1       0.1                 1091500301154 
  6.98       7.98      7.900        0.1       0.1                 1091500301155 
  6.98       7.98      8.100        0.1       0.1                 1091500301156 
  6.98       7.98      8.300        0.1       0.1                 1091500301157 
  6.98       7.98      8.500        0.1       0.1                 1091500301158 
  6.98       7.98      8.725        0.0       0.1                 1091500301159 
  6.98       7.98      8.975        0.0       0.1                 1091500301160 
  6.98       7.98      9.225        0.0       0.1                 1091500301161 
  6.98       7.98      9.475        0.0       0.1                 1091500301162 
  6.98       7.98      9.725        0.0       0.1                 1091500301163 
  6.98       7.98      9.975        0.0       0.1                 1091500301164 
  7.98       9.02      0.760       75.7      23.7                 1091500301165 
  7.98       9.02      0.800      116.1       7.6                 1091500301166 
  7.98       9.02      0.840      185.5       3.7                 1091500301167 
  7.98       9.02      0.880      288.7       3.5                 1091500301168 
  7.98       9.02      0.920      395.8       3.7                 1091500301169 
  7.98       9.02      0.960      455.0       3.8                 1091500301170 
  7.98       9.02      1.000      439.0       3.6                 1091500301171 
  7.98       9.02      1.040      367.0       3.3                 1091500301172 
  7.98       9.02      1.080      281.3       2.9                 1091500301173 
  7.98       9.02      1.125      207.6       2.7                 1091500301174 
  7.98       9.02      1.175      169.0       2.6                 1091500301175 
  7.98       9.02      1.225      165.8       2.8                 1091500301176 
  7.98       9.02      1.275      175.2       2.9                 1091500301177 
  7.98       9.02      1.325      176.6       2.5                 1091500301178 
  7.98       9.02      1.375      164.9       2.2                 1091500301179 
  7.98       9.02      1.425      147.1       2.3                 1091500301180 
  7.98       9.02      1.475      130.5       2.2                 1091500301181 
  7.98       9.02      1.525      116.5       2.0                 1091500301182 
  7.98       9.02      1.575      102.5       1.9                 1091500301183 
  7.98       9.02      1.640       82.8       1.9                 1091500301184 
  7.98       9.02      1.720       62.1       1.7                 1091500301185 
  7.98       9.02      1.800       50.1       1.7                 1091500301186 
  7.98       9.02      1.880       44.6       1.7                 1091500301187 
  7.98       9.02      1.960       44.6       1.8                 1091500301188 
  7.98       9.02      2.040       48.6       1.7                 1091500301189 
  7.98       9.02      2.120       54.5       1.7                 1091500301190 
  7.98       9.02      2.200       60.9       1.6                 1091500301191 
  7.98       9.02      2.280       65.2       1.6                 1091500301192 
  7.98       9.02      2.360       64.5       1.6                 1091500301193 
  7.98       9.02      2.450       59.0       1.5                 1091500301194 
  7.98       9.02      2.550       52.4       1.4                 1091500301195 
  7.98       9.02      2.650       47.5       1.4                 1091500301196 
  7.98       9.02      2.750       43.0       1.4                 1091500301197 
  7.98       9.02      2.850       39.2       1.3                 1091500301198 
  7.98       9.02      2.950       36.6       1.3                 1091500301199 
  7.98       9.02      3.050       34.0       1.3                 1091500301200 
  7.98       9.02      3.150       30.7       1.3                 1091500301201 
  7.98       9.02      3.250       28.1       1.3                 1091500301202 
  7.98       9.02      3.350       26.9       1.2                 1091500301203 
  7.98       9.02      3.450       26.7       1.2                 1091500301204 
  7.98       9.02      3.550       26.1       1.2                 1091500301205 
  7.98       9.02      3.665       24.0       1.2                 1091500301206 
  7.98       9.02      3.795       20.0       1.2                 1091500301207 
  7.98       9.02      3.925       15.9       1.2                 1091500301208 
  7.98       9.02      4.055       13.0       1.2                 1091500301209 
  7.98       9.02      4.185       12.2       1.3                 1091500301210 
  7.98       9.02      4.315       13.1       1.4                 1091500301211 
  7.98       9.02      4.445       14.3       1.5                 1091500301212 
  7.98       9.02      4.575       14.0       1.5                 1091500301213 
  7.98       9.02      4.705       12.4       1.6                 1091500301214 
  7.98       9.02      4.835       10.4       1.6                 1091500301215 
  7.98       9.02      4.985        9.3       1.6                 1091500301216 
  7.98       9.02      5.155        9.6       1.7                 1091500301217 
  7.98       9.02      5.325        9.8       1.8                 1091500301218 
  7.98       9.02      5.495        8.8       1.7                 1091500301219 
  7.98       9.02      5.665        6.8       1.7                 1091500301220 
  7.98       9.02      5.835        5.3       1.6                 1091500301221 
  7.98       9.02      6.005        4.9       1.4                 1091500301222 
  7.98       9.02      6.175        5.4       1.2                 1091500301223 
  7.98       9.02      6.345        6.0       1.1                 1091500301224 
  7.98       9.02      6.515        6.0       0.9                 1091500301225 
  7.98       9.02      6.700        5.3       0.7                 1091500301226 
  7.98       9.02      6.900        4.1       0.5                 1091500301227 
  7.98       9.02      7.100        2.9       0.4                 1091500301228 
  7.98       9.02      7.300        1.9       0.3                 1091500301229 
  7.98       9.02      7.500        1.2       0.2                 1091500301230 
  7.98       9.02      7.700        0.8       0.2                 1091500301231 
  7.98       9.02      7.900        0.4       0.1                 1091500301232 
  7.98       9.02      8.100        0.2       0.1                 1091500301233 
  7.98       9.02      8.300        0.1       0.1                 1091500301234 
  7.98       9.02      8.500        0.0       0.1                 1091500301235 
  7.98       9.02      8.725       -0.0       0.1                 1091500301236 
  7.98       9.02      8.975       -0.0       0.1                 1091500301237 
  7.98       9.02      9.225       -0.0       0.1                 1091500301238 
  7.98       9.02      9.475       -0.0       0.1                 1091500301239 
  7.98       9.02      9.725       -0.0       0.1                 1091500301240 
  7.98       9.02      9.975       -0.0       0.1                 1091500301241 
  9.02       9.97      0.760       88.8      23.9                 1091500301242 
  9.02       9.97      0.800      116.9       7.8                 1091500301243 
  9.02       9.97      0.840      174.5       3.9                 1091500301244 
  9.02       9.97      0.880      267.6       3.7                 1091500301245 
  9.02       9.97      0.920      369.7       4.0                 1091500301246 
  9.02       9.97      0.960      430.4       4.1                 1091500301247 
  9.02       9.97      1.000      420.6       3.9                 1091500301248 
  9.02       9.97      1.040      356.0       3.5                 1091500301249 
  9.02       9.97      1.080      275.3       3.2                 1091500301250 
  9.02       9.97      1.125      203.5       2.9                 1091500301251 
  9.02       9.97      1.175      165.8       2.8                 1091500301252 
  9.02       9.97      1.225      164.8       3.0                 1091500301253 
  9.02       9.97      1.275      174.8       3.1                 1091500301254 
  9.02       9.97      1.325      173.2       2.7                 1091500301255 
  9.02       9.97      1.375      158.7       2.4                 1091500301256 
  9.02       9.97      1.425      141.9       2.5                 1091500301257 
  9.02       9.97      1.475      127.0       2.3                 1091500301258 
  9.02       9.97      1.525      111.7       2.2                 1091500301259 
  9.02       9.97      1.575       94.7       2.1                 1091500301260 
  9.02       9.97      1.640       74.5       2.0                 1091500301261 
  9.02       9.97      1.720       57.9       1.9                 1091500301262 
  9.02       9.97      1.800       46.8       1.9                 1091500301263 
  9.02       9.97      1.880       39.5       1.9                 1091500301264 
  9.02       9.97      1.960       38.5       2.0                 1091500301265 
  9.02       9.97      2.040       44.2       1.9                 1091500301266 
  9.02       9.97      2.120       53.5       1.9                 1091500301267 
  9.02       9.97      2.200       61.8       1.8                 1091500301268 
  9.02       9.97      2.280       64.8       1.8                 1091500301269 
  9.02       9.97      2.360       61.5       1.8                 1091500301270 
  9.02       9.97      2.450       54.6       1.7                 1091500301271 
  9.02       9.97      2.550       49.9       1.6                 1091500301272 
  9.02       9.97      2.650       47.9       1.6                 1091500301273 
  9.02       9.97      2.750       43.4       1.5                 1091500301274 
  9.02       9.97      2.850       36.6       1.5                 1091500301275 
  9.02       9.97      2.950       31.7       1.5                 1091500301276 
  9.02       9.97      3.050       30.1       1.4                 1091500301277 
  9.02       9.97      3.150       29.4       1.5                 1091500301278 
  9.02       9.97      3.250       27.7       1.5                 1091500301279 
  9.02       9.97      3.350       25.2       1.5                 1091500301280 
  9.02       9.97      3.450       23.3       1.4                 1091500301281 
  9.02       9.97      3.550       22.7       1.5                 1091500301282 
  9.02       9.97      3.665       23.0       1.5                 1091500301283 
  9.02       9.97      3.795       22.9       1.5                 1091500301284 
  9.02       9.97      3.925       21.4       1.5                 1091500301285 
  9.02       9.97      4.055       19.2       1.5                 1091500301286 
  9.02       9.97      4.185       17.6       1.6                 1091500301287 
  9.02       9.97      4.315       16.6       1.8                 1091500301288 
  9.02       9.97      4.445       15.4       1.9                 1091500301289 
  9.02       9.97      4.575       13.7       2.0                 1091500301290 
  9.02       9.97      4.705       12.2       2.0                 1091500301291 
  9.02       9.97      4.835       11.7       2.1                 1091500301292 
  9.02       9.97      4.985       12.2       2.2                 1091500301293 
  9.02       9.97      5.155       13.2       2.4                 1091500301294 
  9.02       9.97      5.325       13.1       2.4                 1091500301295 
  9.02       9.97      5.495       11.7       2.4                 1091500301296 
  9.02       9.97      5.665        9.8       2.4                 1091500301297 
  9.02       9.97      5.835        8.1       2.3                 1091500301298 
  9.02       9.97      6.005        6.8       2.1                 1091500301299 
  9.02       9.97      6.175        6.1       1.9                 1091500301300 
  9.02       9.97      6.345        6.2       1.7                 1091500301301 
  9.02       9.97      6.515        6.6       1.4                 1091500301302 
  9.02       9.97      6.700        6.7       1.1                 1091500301303 
  9.02       9.97      6.900        6.0       0.9                 1091500301304 
  9.02       9.97      7.100        4.6       0.8                 1091500301305 
  9.02       9.97      7.300        3.3       0.6                 1091500301306 
  9.02       9.97      7.500        2.4       0.5                 1091500301307 
  9.02       9.97      7.700        1.9       0.4                 1091500301308 
  9.02       9.97      7.900        1.5       0.3                 1091500301309 
  9.02       9.97      8.100        1.2       0.2                 1091500301310 
  9.02       9.97      8.300        0.8       0.2                 1091500301311 
  9.02       9.97      8.500        0.5       0.2                 1091500301312 
  9.02       9.97      8.725        0.2       0.1                 1091500301313 
  9.02       9.97      8.975        0.0       0.1                 1091500301314 
  9.02       9.97      9.225       -0.0       0.1                 1091500301315 
  9.02       9.97      9.475       -0.1       0.1                 1091500301316 
  9.02       9.97      9.725       -0.0       0.1                 1091500301317 
  9.02       9.97      9.975       -0.0       0.1                 1091500301318 
  9.97      12.50      0.760       77.5      22.6                 1091500301319 
  9.97      12.50      0.800      112.7       6.9                 1091500301320 
  9.97      12.50      0.840      177.9       3.1                 1091500301321 
  9.97      12.50      0.880      280.2       2.9                 1091500301322 
  9.97      12.50      0.920      388.4       3.2                 1091500301323 
  9.97      12.50      0.960      451.2       3.3                 1091500301324 
  9.97      12.50      1.000      442.4       3.2                 1091500301325 
  9.97      12.50      1.040      378.3       2.9                 1091500301326 
  9.97      12.50      1.080      295.7       2.6                 1091500301327 
  9.97      12.50      1.125      219.6       2.3                 1091500301328 
  9.97      12.50      1.175      177.4       2.2                 1091500301329 
  9.97      12.50      1.225      174.1       2.3                 1091500301330 
  9.97      12.50      1.275      184.5       2.5                 1091500301331 
  9.97      12.50      1.325      184.9       2.1                 1091500301332 
  9.97      12.50      1.375      170.7       1.9                 1091500301333 
  9.97      12.50      1.425      149.8       1.9                 1091500301334 
  9.97      12.50      1.475      129.2       1.8                 1091500301335 
  9.97      12.50      1.525      110.9       1.7                 1091500301336 
  9.97      12.50      1.575       94.4       1.6                 1091500301337 
  9.97      12.50      1.640       75.2       1.5                 1091500301338 
  9.97      12.50      1.720       57.6       1.5                 1091500301339 
  9.97      12.50      1.800       47.4       1.5                 1091500301340 
  9.97      12.50      1.880       42.7       1.4                 1091500301341 
  9.97      12.50      1.960       42.9       1.5                 1091500301342 
  9.97      12.50      2.040       47.3       1.4                 1091500301343 
  9.97      12.50      2.120       53.5       1.4                 1091500301344 
  9.97      12.50      2.200       58.8       1.4                 1091500301345 
  9.97      12.50      2.280       61.2       1.4                 1091500301346 
  9.97      12.50      2.360       59.4       1.3                 1091500301347 
  9.97      12.50      2.450       54.1       1.3                 1091500301348 
  9.97      12.50      2.550       49.1       1.2                 1091500301349 
  9.97      12.50      2.650       46.4       1.2                 1091500301350 
  9.97      12.50      2.750       43.0       1.2                 1091500301351 
  9.97      12.50      2.850       37.7       1.2                 1091500301352 
  9.97      12.50      2.950       32.8       1.1                 1091500301353 
  9.97      12.50      3.050       30.5       1.1                 1091500301354 
  9.97      12.50      3.150       30.0       1.2                 1091500301355 
  9.97      12.50      3.250       29.5       1.2                 1091500301356 
  9.97      12.50      3.350       28.3       1.2                 1091500301357 
  9.97      12.50      3.450       27.0       1.2                 1091500301358 
  9.97      12.50      3.550       26.3       1.2                 1091500301359 
  9.97      12.50      3.665       25.4       1.2                 1091500301360 
  9.97      12.50      3.795       23.4       1.2                 1091500301361 
  9.97      12.50      3.925       21.2       1.3                 1091500301362 
  9.97      12.50      4.055       19.6       1.3                 1091500301363 
  9.97      12.50      4.185       18.3       1.4                 1091500301364 
  9.97      12.50      4.315       17.3       1.6                 1091500301365 
  9.97      12.50      4.445       17.1       1.7                 1091500301366 
  9.97      12.50      4.575       18.0       1.8                 1091500301367 
  9.97      12.50      4.705       18.9       1.9                 1091500301368 
  9.97      12.50      4.835       18.0       2.0                 1091500301369 
  9.97      12.50      4.985       14.7       2.2                 1091500301370 
  9.97      12.50      5.155       10.8       2.3                 1091500301371 
  9.97      12.50      5.325       10.9       2.5                 1091500301372 
  9.97      12.50      5.495       15.1       2.6                 1091500301373 
  9.97      12.50      5.665       18.9       2.6                 1091500301374 
  9.97      12.50      5.835       18.5       2.4                 1091500301375 
  9.97      12.50      6.005       13.8       2.3                 1091500301376 
  9.97      12.50      6.175        8.5       2.2                 1091500301377 
  9.97      12.50      6.345        5.6       2.0                 1091500301378 
  9.97      12.50      6.515        6.1       1.7                 1091500301379 
  9.97      12.50      6.700        8.6       1.4                 1091500301380 
  9.97      12.50      6.900        9.9       1.2                 1091500301381 
  9.97      12.50      7.100        8.5       1.1                 1091500301382 
  9.97      12.50      7.300        5.6       1.0                 1091500301383 
  9.97      12.50      7.500        3.3       0.9                 1091500301384 
  9.97      12.50      7.700        2.6       0.8                 1091500301385 
  9.97      12.50      7.900        2.8       0.7                 1091500301386 
  9.97      12.50      8.100        3.2       0.6                 1091500301387 
  9.97      12.50      8.300        3.0       0.5                 1091500301388 
  9.97      12.50      8.500        2.5       0.4                 1091500301389 
  9.97      12.50      8.725        1.7       0.3                 1091500301390 
  9.97      12.50      8.975        1.0       0.3                 1091500301391 
  9.97      12.50      9.225        0.6       0.2                 1091500301392 
  9.97      12.50      9.475        0.4       0.2                 1091500301393 
  9.97      12.50      9.725        0.3       0.1                 1091500301394 
  9.97      12.50      9.975        0.2       0.1                 1091500301395 
 12.50      15.00      0.760       62.7      21.1                 1091500301396 
 12.50      15.00      0.800       95.6       6.9                 1091500301397 
 12.50      15.00      0.840      152.9       3.5                 1091500301398 
 12.50      15.00      0.880      236.5       3.3                 1091500301399 
 12.50      15.00      0.920      324.6       3.6                 1091500301400 
 12.50      15.00      0.960      379.6       3.6                 1091500301401 
 12.50      15.00      1.000      378.0       3.5                 1091500301402 
 12.50      15.00      1.040      328.6       3.2                 1091500301403 
 12.50      15.00      1.080      261.3       2.9                 1091500301404 
 12.50      15.00      1.125      198.8       2.7                 1091500301405 
 12.50      15.00      1.175      164.3       2.5                 1091500301406 
 12.50      15.00      1.225      160.0       2.7                 1091500301407 
 12.50      15.00      1.275      164.5       2.7                 1091500301408 
 12.50      15.00      1.325      159.6       2.4                 1091500301409 
 12.50      15.00      1.375      142.2       2.1                 1091500301410 
 12.50      15.00      1.425      120.0       2.2                 1091500301411 
 12.50      15.00      1.475      100.1       2.0                 1091500301412 
 12.50      15.00      1.525       84.6       1.9                 1091500301413 
 12.50      15.00      1.575       71.9       1.8                 1091500301414 
 12.50      15.00      1.640       58.0       1.8                 1091500301415 
 12.50      15.00      1.720       45.1       1.7                 1091500301416 
 12.50      15.00      1.800       38.7       1.7                 1091500301417 
 12.50      15.00      1.880       37.1       1.7                 1091500301418 
 12.50      15.00      1.960       37.2       1.8                 1091500301419 
 12.50      15.00      2.040       38.5       1.7                 1091500301420 
 12.50      15.00      2.120       42.4       1.7                 1091500301421 
 12.50      15.00      2.200       47.6       1.6                 1091500301422 
 12.50      15.00      2.280       50.1       1.6                 1091500301423 
 12.50      15.00      2.360       47.6       1.6                 1091500301424 
 12.50      15.00      2.450       41.3       1.5                 1091500301425 
 12.50      15.00      2.550       36.2       1.4                 1091500301426 
 12.50      15.00      2.650       34.3       1.4                 1091500301427 
 12.50      15.00      2.750       31.9       1.4                 1091500301428 
 12.50      15.00      2.850       28.0       1.4                 1091500301429 
 12.50      15.00      2.950       25.7       1.4                 1091500301430 
 12.50      15.00      3.050       26.1       1.4                 1091500301431 
 12.50      15.00      3.150       26.6       1.4                 1091500301432 
 12.50      15.00      3.250       25.3       1.4                 1091500301433 
 12.50      15.00      3.350       22.7       1.4                 1091500301434 
 12.50      15.00      3.450       20.9       1.4                 1091500301435 
 12.50      15.00      3.550       20.4       1.5                 1091500301436 
 12.50      15.00      3.665       19.8       1.5                 1091500301437 
 12.50      15.00      3.795       17.8       1.5                 1091500301438 
 12.50      15.00      3.925       15.8       1.6                 1091500301439 
 12.50      15.00      4.055       14.8       1.7                 1091500301440 
 12.50      15.00      4.185       14.7       1.8                 1091500301441 
 12.50      15.00      4.315       15.6       2.0                 1091500301442 
 12.50      15.00      4.445       17.2       2.2                 1091500301443 
 12.50      15.00      4.575       18.2       2.3                 1091500301444 
 12.50      15.00      4.705       17.2       2.4                 1091500301445 
 12.50      15.00      4.835       14.1       2.5                 1091500301446 
 12.50      15.00      4.985       10.4       2.8                 1091500301447 
 12.50      15.00      5.155        9.1       3.0                 1091500301448 
 12.50      15.00      5.325       11.6       3.1                 1091500301449 
 12.50      15.00      5.495       14.8       3.3                 1091500301450 
 12.50      15.00      5.665       15.9       3.3                 1091500301451 
 12.50      15.00      5.835       13.8       3.2                 1091500301452 
 12.50      15.00      6.005       10.2       3.0                 1091500301453 
 12.50      15.00      6.175        7.2       2.9                 1091500301454 
 12.50      15.00      6.345        5.9       2.6                 1091500301455 
 12.50      15.00      6.515        6.4       2.3                 1091500301456 
 12.50      15.00      6.700        7.8       1.9                 1091500301457 
 12.50      15.00      6.900        8.5       1.7                 1091500301458 
 12.50      15.00      7.100        8.0       1.5                 1091500301459 
 12.50      15.00      7.300        6.7       1.4                 1091500301460 
 12.50      15.00      7.500        5.3       1.2                 1091500301461 
 12.50      15.00      7.700        4.0       1.1                 1091500301462 
 12.50      15.00      7.900        3.0       1.0                 1091500301463 
 12.50      15.00      8.100        2.3       0.9                 1091500301464 
 12.50      15.00      8.300        1.9       0.8                 1091500301465 
 12.50      15.00      8.500        1.8       0.7                 1091500301466 
 12.50      15.00      8.725        1.7       0.6                 1091500301467 
 12.50      15.00      8.975        1.6       0.5                 1091500301468 
 12.50      15.00      9.225        1.3       0.4                 1091500301469 
 12.50      15.00      9.475        0.9       0.3                 1091500301470 
 12.50      15.00      9.725        0.5       0.3                 1091500301471 
 12.50      15.00      9.975        0.3       0.3                 1091500301472 
 15.00      17.44      0.760       65.6      17.7                 1091500301473 
 15.00      17.44      0.800       78.9       6.1                 1091500301474 
 15.00      17.44      0.840      111.3       3.5                 1091500301475 
 15.00      17.44      0.880      159.1       3.2                 1091500301476 
 15.00      17.44      0.920      211.2       3.4                 1091500301477 
 15.00      17.44      0.960      247.6       3.3                 1091500301478 
 15.00      17.44      1.000      252.6       3.3                 1091500301479 
 15.00      17.44      1.040      228.4       3.1                 1091500301480 
 15.00      17.44      1.080      190.0       2.9                 1091500301481 
 15.00      17.44      1.125      151.6       2.8                 1091500301482 
 15.00      17.44      1.175      130.8       2.7                 1091500301483 
 15.00      17.44      1.225      131.3       2.7                 1091500301484 
 15.00      17.44      1.275      135.3       2.8                 1091500301485 
 15.00      17.44      1.325      127.4       2.5                 1091500301486 
 15.00      17.44      1.375      109.0       2.2                 1091500301487 
 15.00      17.44      1.425       89.9       2.2                 1091500301488 
 15.00      17.44      1.475       75.4       2.1                 1091500301489 
 15.00      17.44      1.525       65.5       2.0                 1091500301490 
 15.00      17.44      1.575       57.7       1.9                 1091500301491 
 15.00      17.44      1.640       49.5       1.9                 1091500301492 
 15.00      17.44      1.720       41.4       1.8                 1091500301493 
 15.00      17.44      1.800       34.6       1.8                 1091500301494 
 15.00      17.44      1.880       30.3       1.8                 1091500301495 
 15.00      17.44      1.960       28.6       1.8                 1091500301496 
 15.00      17.44      2.040       29.7       1.7                 1091500301497 
 15.00      17.44      2.120       32.9       1.7                 1091500301498 
 15.00      17.44      2.200       35.6       1.7                 1091500301499 
 15.00      17.44      2.280       34.9       1.6                 1091500301500 
 15.00      17.44      2.360       31.0       1.6                 1091500301501 
 15.00      17.44      2.450       26.5       1.5                 1091500301502 
