EN-MIN     EN-MAX     DATA       MISC1      MISC2                 1438300200017 
EV         EV         NO-DIM     NO-DIM     NO-DIM                1438300200018 
   22.90868   22.96149    0.50057    0.45443    0.54672           1438300200379 
   22.96149   23.01442    0.58666    0.53410    0.63922           1438300200380 
   23.01442   23.06747    0.53906    0.48487    0.59326           1438300200381 
   23.06747   23.12065    0.49143    0.43495    0.54792           1438300200382 
   23.12065   23.17395    0.51176    0.45026    0.57325           1438300200383 
   23.17395   23.22737    0.65447    0.58685    0.72208           1438300200384 
   23.22737   23.28091    0.50923    0.43685    0.58161           1438300200385 
   23.28091   23.33458    0.53907    0.46755    0.61060           1438300200386 
   23.33458   23.38837    0.43770    0.37301    0.50239           1438300200387 
   23.38837   23.44229    0.46916    0.39953    0.53879           1438300200388 
   23.44229   23.49633    0.44065    0.37203    0.50927           1438300200389 
   23.49633   23.55049    0.54760    0.47369    0.62150           1438300200390 
   23.55049   23.60478    0.53214    0.45978    0.60450           1438300200391 
   23.60478   23.65920    0.42997    0.37054    0.48941           1438300200392 
   23.65920   23.71374    0.53866    0.47567    0.60165           1438300200393 
   23.71374   23.76840    0.64784    0.58914    0.70654           1438300200394 
   23.76840   23.82320    0.71090    0.65740    0.76439           1438300200395 
   23.82320   23.87811    0.65364    0.60893    0.69835           1438300200396 
   23.87811   23.93316    0.84951    0.80386    0.89516           1438300200397 
   23.93316   23.98833    0.87001    0.82523    0.91480           1438300200398 
   23.98833   24.04363    1.05014    0.99169    1.10858           1438300200399 
   24.04363   24.09905    1.26887    1.18545    1.35229           1438300200400 
   24.09905   24.15461    1.62953    1.47658    1.78248           1438300200401 
   24.15461   24.21029    1.65311    1.41511    1.89110           1438300200402 
   24.21029   24.26610    1.52553    1.23615    1.81491           1438300200403 
   24.26610   24.32204    2.03738    1.63086    2.44389           1438300200404 
   24.32204   24.37811    1.21732    0.84828    1.58636           1438300200405 
   24.37811   24.43431    0.59977    0.32435    0.87519           1438300200406 
   24.43431   24.49063    0.82864    0.56998    1.08730           1438300200407 
   24.49063   24.54709    0.97847    0.71950    1.23745           1438300200408 
   24.54709   24.60368    1.46813    1.19693    1.73933           1438300200409 
   24.60368   24.66039    0.49976    0.29082    0.70869           1438300200410 
   24.66039   24.71724    0.66417    0.45457    0.87377           1438300200411 
   24.71724   24.77422    0.88750    0.68943    1.08558           1438300200412 
   24.77422   24.83133    0.96950    0.76092    1.17808           1438300200413 
   24.83133   24.88857    0.81647    0.63811    0.99483           1438300200414 
   24.88857   24.94595    0.88620    0.72681    1.04560           1438300200415 
   24.94595   25.00345    0.80884    0.66706    0.95062           1438300200416 
   25.00345   25.06109    0.72077    0.57983    0.86171           1438300200417 
   25.06109   25.11886    1.00652    0.87479    1.13825           1438300200418 
   25.11886   25.17677    0.65569    0.54555    0.76583           1438300200419 
   25.17677   25.23481    0.84157    0.73574    0.94740           1438300200420 
   25.23481   25.29298    0.58314    0.49921    0.66708           1438300200421 
   25.29298   25.35129    0.67976    0.60041    0.75912           1438300200422 
   25.35129   25.40973    0.66760    0.59186    0.74335           1438300200423 
   25.40973   25.46830    0.76158    0.69380    0.82937           1438300200424 
   25.46830   25.52701    0.87318    0.80127    0.94510           1438300200425 
   25.52701   25.58586    0.83698    0.77535    0.89862           1438300200426 
   25.58586   25.64484    0.89698    0.83873    0.95522           1438300200427 
   25.64484   25.70396    0.82138    0.77028    0.87249           1438300200428 
   25.70396   25.76321    0.77004    0.72393    0.81615           1438300200429 
   25.76321   25.82260    0.83993    0.79706    0.88281           1438300200430 
   25.82260   25.88213    0.76507    0.72925    0.80090           1438300200431 
   25.88213   25.94179    0.80380    0.77133    0.83627           1438300200432 
   25.94179   26.00160    0.86983    0.83989    0.89978           1438300200433 
   26.00160   26.06154    0.86136    0.83621    0.88652           1438300200434 
   26.06154   26.12161    0.84027    0.81992    0.86062           1438300200435 
   26.12161   26.18183    0.87785    0.86096    0.89473           1438300200436 
   26.18183   26.24219    0.83910    0.82587    0.85232           1438300200437 
   26.24219   26.30268    0.87662    0.86487    0.88837           1438300200438 
   26.30268   26.36331    0.86864    0.85733    0.87995           1438300200439 
   26.36331   26.42409    0.86887    0.85622    0.88151           1438300200440 
   26.42409   26.48500    0.89168    0.87509    0.90827           1438300200441 
   26.48500   26.54606    0.91218    0.88804    0.93632           1438300200442 
   26.54606   26.60725    0.94696    0.90924    0.98468           1438300200443 
   26.60725   26.66859    1.05830    0.99869    1.11791           1438300200444 
   26.66859   26.73006    1.17168    1.09013    1.25322           1438300200445 
   26.73006   26.79168    1.49415    1.36945    1.61885           1438300200446 
   26.79168   26.85344    1.41195    1.27282    1.55108           1438300200447 
   26.85344   26.91535    1.66887    1.49799    1.83976           1438300200448 
   26.91535   26.97739    2.20830    1.99225    2.42435           1438300200449 
   26.97739   27.03958    2.14437    1.94068    2.34807           1438300200450 
   27.03958   27.10192    3.62743    3.29575    3.95911           1438300200451 
   27.10192   27.16439    4.27725    3.95471    4.59980           1438300200452 
   27.16439   27.22701    5.36112    5.00809    5.71414           1438300200453 
   27.22701   27.28978    6.46220    6.10445    6.81995           1438300200454 
   27.28978   27.35269    7.05369    6.70351    7.40386           1438300200455 
   27.35269   27.41574    6.39601    6.07452    6.71751           1438300200456 
   27.41574   27.47894    5.28408    4.96596    5.60220           1438300200457 
   27.47894   27.54229    4.70763    4.32603    5.08922           1438300200458 
   27.54229   27.60578    2.42497    2.11018    2.73975           1438300200459 
   27.60578   27.66942    1.62850    1.23988    2.01712           1438300200460 
   27.66942   27.73320    2.36853    1.88566    2.85140           1438300200461 
   27.73320   27.79713    1.03226    0.65222    1.41229           1438300200462 
   27.79713   27.86121    1.18217    0.79825    1.56608           1438300200463 
   27.86121   27.92544    1.30379    0.88848    1.71911           1438300200464 
   27.92544   27.98981    0.96394    0.48602    1.44186           1438300200465 
   27.98981   28.05434    0.77183    0.23945    1.30421           1438300200466 
   28.05434   28.11901    0.29886    0.00000    0.73779           1438300200467 
   28.11901   28.18383    1.25391    0.82659    1.68123           1438300200468 
   28.18383   28.24880    0.78450    0.31146    1.25754           1438300200469 
   28.24880   28.31392    0.52155    0.11370    0.92941           1438300200470 
   28.31392   28.37919    0.90582    0.43541    1.37624           1438300200471 
   28.37919   28.44461    1.30823    0.75851    1.85794           1438300200472 
   28.44461   28.51018    0.83923    0.38581    1.29265           1438300200473 
   28.51018   28.57591    0.78009    0.19574    1.36443           1438300200474 
   28.57591   28.64178    1.25223    0.71923    1.78522           1438300200475 
   28.64178   28.70781    0.77924    0.24492    1.31357           1438300200476 
   28.70781   28.77398    0.84440    0.35506    1.33373           1438300200477 
   28.77398   28.84032    0.86048    0.21190    1.50906           1438300200478 
   28.84032   28.90680    0.61742    0.00000    1.26822           1438300200479 
   28.90680   28.97344    1.11274    0.58577    1.63970           1438300200480 
   28.97344   29.04023    0.75699    0.20958    1.30440           1438300200481 
   29.04023   29.10717    0.00000    0.00000    0.00000           1438300200482 
   29.10717   29.17427    0.00000    0.00000    0.00000           1438300200483 
   29.17427   29.24152    1.10891    0.47789    1.73993           1438300200484 
   29.24152   29.30893    0.56334    0.00000    1.27617           1438300200485 
   29.30893   29.37650    0.40679    0.00000    0.96494           1438300200486 
   29.37650   29.44422    0.00000    0.00000    0.00000           1438300200487 
   29.44422   29.51209    1.14710    0.47278    1.82143           1438300200488 
   29.51209   29.58013    0.84346    0.31188    1.37503           1438300200489 
   29.58013   29.64831    0.86899    0.15949    1.57849           1438300200490 
   29.64831   29.71666    0.16279    0.00000    0.68120           1438300200491 
   29.71666   29.78516    0.00000    0.00000    0.00000           1438300200492 
   29.78516   29.85383    0.00000    0.00000    0.00000           1438300200493 
   29.85383   29.92265    0.30837    0.00000    0.86111           1438300200494 
   29.92265   29.99163    0.68472    0.11086    1.25857           1438300200495 
   29.99163   30.06076    0.52094    0.10691    0.93496           1438300200496 
   30.06076   30.13006    0.34530    0.00000    0.80752           1438300200497 
   30.13006   30.19952    0.62809    0.18590    1.07028           1438300200498 
   30.19952   30.26913    1.37098    0.71313    2.02883           1438300200499 
   30.26913   30.33891    2.05371    1.42513    2.68228           1438300200500 
   30.33891   30.40885    1.56984    1.04830    2.09138           1438300200501 
   30.40885   30.47895    0.81595    0.35709    1.27481           1438300200502 
   30.47895   30.54921    1.03464    0.48464    1.58464           1438300200503 
   30.54921   30.61963    1.26391    0.81819    1.70962           1438300200504 
   30.61963   30.69022    0.71237    0.33839    1.08636           1438300200505 
   30.69022   30.76097    1.22579    0.84304    1.60853           1438300200506 
   30.76097   30.83188    0.62078    0.22400    1.01756           1438300200507 
   30.83188   30.90295    0.48986    0.09784    0.88188           1438300200508 
   30.90295   30.97419    0.75975    0.43529    1.08421           1438300200509 
   30.97419   31.04560    0.89460    0.48066    1.30855           1438300200510 
   31.04560   31.11716    0.26152    0.00000    0.53260           1438300200511 
   31.11716   31.18890    0.63464    0.34049    0.92879           1438300200512 
   31.18890   31.26079    0.16703    0.00000    0.36694           1438300200513 
   31.26079   31.33286    0.01865    0.00000    0.24375           1438300200514 
   31.33286   31.40509    0.72666    0.50231    0.95100           1438300200515 
   31.40509   31.47748    0.51643    0.31383    0.71902           1438300200516 
   31.47748   31.55005    0.67110    0.48728    0.85491           1438300200517 
   31.55005   31.62278    0.30253    0.15284    0.45221           1438300200518 
   31.62278   31.69568    0.25145    0.12819    0.37470           1438300200519 
   31.69568   31.76874    0.37024    0.26220    0.47828           1438300200520 
   31.76874   31.84198    0.62863    0.51928    0.73797           1438300200521 
   31.84198   31.91538    0.57568    0.48937    0.66200           1438300200522 
   31.91538   31.98895    0.44095    0.36906    0.51283           1438300200523 
   31.98895   32.06269    0.36967    0.31582    0.42351           1438300200524 
   32.06269   32.13661    0.32171    0.27924    0.36418           1438300200525 
   32.13661   32.21069    0.35226    0.31815    0.38636           1438300200526 
   32.21069   32.28494    0.37096    0.34333    0.39858           1438300200527 
   32.28494   32.35937    0.36143    0.33883    0.38404           1438300200528 
   32.35937   32.43396    0.31917    0.30027    0.33808           1438300200529 
   32.43396   32.50873    0.30641    0.28650    0.32631           1438300200530 
   32.50873   32.58367    0.29644    0.27259    0.32029           1438300200531 
   32.58367   32.65878    0.33850    0.30299    0.37402           1438300200532 
   32.65878   32.73407    0.24023    0.18932    0.29115           1438300200533 
   32.73407   32.80953    0.22587    0.15261    0.29913           1438300200534 
   32.80953   32.88516    0.25782    0.15639    0.35925           1438300200535 
   32.88516   32.96097    0.47932    0.35676    0.60188           1438300200536 
   32.96097   33.03695    0.20654    0.05994    0.35315           1438300200537 
   33.03695   33.11311    0.13171    0.00000    0.29614           1438300200538 
   33.11311   33.18945    0.11915    0.00000    0.33813           1438300200539 
   33.18945   33.26596    0.12241    0.00000    0.37762           1438300200540 
   33.26596   33.34264    0.41018    0.16001    0.66035           1438300200541 
   33.34264   33.41950    0.21141    0.00000    0.44927           1438300200542 
   33.41950   33.49654    0.28026    0.03691    0.52361           1438300200543 
   33.49654   33.57376    0.88340    0.60054    1.16626           1438300200544 
   33.57376   33.65116    0.66177    0.34677    0.97677           1438300200545 
   33.65116   33.72873    1.14370    0.70417    1.58323           1438300200546 
   33.72873   33.80648    0.23086    0.00000    0.54868           1438300200547 
   33.80648   33.88442    0.59863    0.30283    0.89443           1438300200548 
   33.88442   33.96253    0.86548    0.49841    1.23255           1438300200549 
   33.96253   34.04082    0.00234    0.00000    0.35030           1438300200550 
   34.04082   34.11929    0.11840    0.00000    0.52585           1438300200551 
   34.11929   34.19794    0.76913    0.43588    1.10237           1438300200552 
   34.19794   34.27678    0.94879    0.60366    1.29393           1438300200553 
   34.27678   34.35580    1.49567    1.10856    1.88278           1438300200554 
   34.35580   34.43499    1.65081    1.25613    2.04549           1438300200555 
   34.43499   34.51437    0.80901    0.52792    1.09011           1438300200556 
   34.51437   34.59394    0.63969    0.35540    0.92399           1438300200557 
   34.59394   34.67369    1.36221    0.97162    1.75279           1438300200558 
   34.67369   34.75362    1.91114    1.55696    2.26532           1438300200559 
   34.75362   34.83373    3.34835    2.75748    3.93922           1438300200560 
   34.83373   34.91403    3.18549    2.72316    3.64781           1438300200561 
   34.91403   34.99452    2.69471    2.32161    3.06781           1438300200562 
   34.99452   35.07519    4.05681    3.54508    4.56854           1438300200563 
   35.07519   35.15604    4.28328    3.79474    4.77181           1438300200564 
   35.15604   35.23709    4.68293    4.21483    5.15103           1438300200565 
   35.23709   35.31832    5.27559    4.82844    5.72273           1438300200566 
   35.31832   35.39973    7.07230    6.55698    7.58763           1438300200567 
   35.39973   35.48134    7.98606    7.52228    8.44984           1438300200568 
   35.48134   35.56313    9.11994    8.65986    9.58002           1438300200569 
   35.56313   35.64511    8.76980    8.32593    9.21366           1438300200570 
   35.64511   35.72728    8.73942    8.21039    9.26845           1438300200571 
   35.72728   35.80964    7.04819    6.44132    7.65507           1438300200572 
