ENTRY            10978   20030529                             00001097800000001 
SUBENT        10978001   20030529                             00001097800100001 
BIB                 12         28                                 1097800100002 
INSTITUTE  (1USAORL)                                              1097800100003 
REFERENCE  (R,ORNL-TM-5829,197706)                                1097800100004 
AUTHOR     (G.L.Morgan,F.G.Perey)                                 1097800100005 
TITLE      Cross sections for the Nb(n,xn) and Nb(n,x gamma)      1097800100006 
            reactions between 1 and 20 MeV                        1097800100007 
FACILITY   (LINAC,1USAORL) Oak Ridge Electron Linear Accelerator  1097800100008 
SAMPLE     2678-grams of niobium, greater than 99.85% pure,       1097800100009 
            shaped into annular ring, 25-cm outer diameter, 15-cm 1097800100010 
            inner diameter, 0.95-cm thick.                        1097800100011 
METHOD     (TOF) Time of flight measurement made to determine     1097800100012 
            neutron flux. Background measurement made with sample 1097800100013 
            out of beam. Pulse shape discrimination used to       1097800100014 
            seperate neutron and gamma events.                    1097800100015 
DETECTOR   (SCIN) NE-213 scintillation counter with shadow bar    1097800100016 
            placed on axis of sample ring.                        1097800100017 
           Plastic scintillator to monitor flux placed on edge of 1097800100018 
            beam, 30-meters from neutron source for normalization.1097800100019 
MONITOR    No information                                         1097800100020 
ERR-ANALYS (DATA-ERR) Errors quoted are mainly statistical and    1097800100021 
            include errors due to:                                1097800100022 
            .statistics of background subtraction (background     1097800100023 
             ranged from 10-50% of foreground),                   1097800100024 
            .absolute normalization about 105 (mainly due to      1097800100025 
             incident flux normalization).                        1097800100026 
STATUS     (APRVD) Approved by G.L.Morgan, 1982/1/4.              1097800100027 
HISTORY    (19810909C)                                            1097800100028 
           (20030529A) Reactions corrected. Converted to new date 1097800100029 
                       formats, lower case.                       1097800100030 
ENDBIB              28          0                                 1097800100031 
COMMON               1          3                                 1097800100032 
ANG                                                               1097800100033 
ADEG                                                              1097800100034 
 129.                                                             1097800100035 
ENDCOMMON            3          0                                 1097800100036 
ENDSUBENT           35          0                                 1097800199999 
SUBENT        10978002   20030529                             00001097800200001 
BIB                  3          4                                 1097800200002 
REACTION   (41-NB-93(N,X)0-NN-1,,DA/DE)                           1097800200003 
CORRECTION Corrected for multiple scattering and average          1097800200004 
            transmission of incident and scattered neutron fluxes.1097800200005 
ERR-ANALYS Multiple scattering correction uncertainty about 10%.  1097800200006 
ENDBIB               4          0                                 1097800200007 
NOCOMMON             0          0                                 1097800200008 
DATA                 5        586                                 1097800200009 
EN-MIN     EN-MAX     E          DATA       DATA-ERR              1097800200010 
  2.50       2.75      4.705        0.0       0.3                 1097800300522 
  2.50       2.75      4.835        0.3       0.3                 1097800300523 
  2.50       2.75      4.985        0.6       0.3                 1097800300524 
  2.50       2.75      5.155        0.8       0.3                 1097800300525 
  2.50       2.75      5.325        0.7       0.3                 1097800300526 
  2.50       2.75      5.495        0.5       0.3                 1097800300527 
  2.50       2.75      5.665        0.2       0.3                 1097800300528 
  2.50       2.75      5.835        0.1       0.3                 1097800300529 
  2.50       2.75      6.005        0.2       0.2                 1097800300530 
  2.50       2.75      6.175        0.3       0.2                 1097800300531 
  2.50       2.75      6.345        0.3       0.1                 1097800300532 
  2.50       2.75      6.515        0.4       0.1                 1097800300533 
  2.50       2.75      6.700        0.3       0.1                 1097800300534 
  2.50       2.75      6.900        0.2       0.1                 1097800300535 
  2.50       2.75      7.100        0.1       0.1                 1097800300536 
  2.50       2.75      7.300        0.1       0.1                 1097800300537 
  2.50       2.75      7.500        0.0       0.1                 1097800300538 
  2.50       2.75      7.700        0.0       0.1                 1097800300539 
  2.50       2.75      7.900        0.0       0.1                 1097800300540 
  2.50       2.75      8.100        0.0       0.1                 1097800300541 
  2.50       2.75      8.300        0.0       0.1                 1097800300542 
  2.50       2.75      8.500        0.0       0.1                 1097800300543 
  2.50       2.75      8.725        0.0       0.1                 1097800300544 
  2.50       2.75      8.975        0.0       0.1                 1097800300545 
  2.50       2.75      9.225        0.0       0.1                 1097800300546 
  2.50       2.75      9.475        0.0       0.1                 1097800300547 
  2.50       2.75      9.725        0.0       0.1                 1097800300548 
  2.50       2.75      9.975       -0.0       0.1                 1097800300549 
  2.75       3.00      0.760      444.6      38.5                 1097800300550 
  2.75       3.00      0.800      435.2      13.5                 1097800300551 
  2.75       3.00      0.840      416.5       7.6                 1097800300552 
  2.75       3.00      0.880      425.1       6.5                 1097800300553 
  2.75       3.00      0.920      438.4       6.4                 1097800300554 
  2.75       3.00      0.960      418.8       6.1                 1097800300555 
  2.75       3.00      1.000      359.8       5.6                 1097800300556 
  2.75       3.00      1.040      284.8       5.1                 1097800300557 
  2.75       3.00      1.080      218.6       4.7                 1097800300558 
  2.75       3.00      1.125      166.0       4.3                 1097800300559 
  2.75       3.00      1.175      129.2       3.9                 1097800300560 
  2.75       3.00      1.225      104.1       3.8                 1097800300561 
  2.75       3.00      1.275       86.2       3.6                 1097800300562 
  2.75       3.00      1.325       78.4       3.3                 1097800300563 
  2.75       3.00      1.375       79.9       3.2                 1097800300564 
  2.75       3.00      1.425       84.7       3.2                 1097800300565 
  2.75       3.00      1.475       86.1       3.2                 1097800300566 
  2.75       3.00      1.525       81.8       3.0                 1097800300567 
  2.75       3.00      1.575       73.2       2.7                 1097800300568 
  2.75       3.00      1.640       60.8       2.4                 1097800300569 
  2.75       3.00      1.720       49.1       2.3                 1097800300570 
  2.75       3.00      1.800       40.4       2.1                 1097800300571 
  2.75       3.00      1.880       35.5       2.0                 1097800300572 
  2.75       3.00      1.960       30.5       1.9                 1097800300573 
  2.75       3.00      2.040       24.8       1.7                 1097800300574 
  2.75       3.00      2.120       19.4       1.5                 1097800300575 
  2.75       3.00      2.200       15.2       1.4                 1097800300576 
  2.75       3.00      2.280       12.5       1.2                 1097800300577 
  2.75       3.00      2.360       11.2       1.1                 1097800300578 
  2.75       3.00      2.450       10.4       1.1                 1097800300579 
  2.75       3.00      2.550        8.9       0.9                 1097800300580 
  2.75       3.00      2.650        6.7       0.8                 1097800300581 
  2.75       3.00      2.750        4.7       0.7                 1097800300582 
  2.75       3.00      2.850        3.3       0.6                 1097800300583 
  2.75       3.00      2.950        2.2       0.6                 1097800300584 
  2.75       3.00      3.050        1.3       0.5                 1097800300585 
  2.75       3.00      3.150        0.6       0.4                 1097800300586 
  2.75       3.00      3.250        0.3       0.4                 1097800300587 
  2.75       3.00      3.350        0.4       0.4                 1097800300588 
  2.75       3.00      3.450        0.7       0.4                 1097800300589 
  2.75       3.00      3.550        0.9       0.4                 1097800300590 
  2.75       3.00      3.665        0.9       0.4                 1097800300591 
  2.75       3.00      3.795        0.7       0.4                 1097800300592 
  2.75       3.00      3.925        0.5       0.4                 1097800300593 
  2.75       3.00      4.055        0.4       0.4                 1097800300594 
  2.75       3.00      4.185        0.4       0.4                 1097800300595 
  2.75       3.00      4.315        0.4       0.4                 1097800300596 
  2.75       3.00      4.445        0.4       0.4                 1097800300597 
  2.75       3.00      4.575        0.3       0.4                 1097800300598 
  2.75       3.00      4.705        0.3       0.4                 1097800300599 
  2.75       3.00      4.835        0.3       0.4                 1097800300600 
  2.75       3.00      4.985        0.3       0.3                 1097800300601 
  2.75       3.00      5.155        0.3       0.3                 1097800300602 
  2.75       3.00      5.325        0.4       0.3                 1097800300603 
  2.75       3.00      5.495        0.3       0.2                 1097800300604 
  2.75       3.00      5.665        0.3       0.2                 1097800300605 
  2.75       3.00      5.835        0.1       0.2                 1097800300606 
  2.75       3.00      6.005        0.0       0.2                 1097800300607 
  2.75       3.00      6.175        0.0       0.2                 1097800300608 
  2.75       3.00      6.345        0.0       0.1                 1097800300609 
  2.75       3.00      6.515        0.1       0.1                 1097800300610 
  2.75       3.00      6.700        0.1       0.1                 1097800300611 
  2.75       3.00      6.900        0.2       0.1                 1097800300612 
  2.75       3.00      7.100        0.2       0.1                 1097800300613 
  2.75       3.00      7.300        0.2       0.1                 1097800300614 
  2.75       3.00      7.500        0.1       0.1                 1097800300615 
  2.75       3.00      7.700        0.1       0.1                 1097800300616 
  2.75       3.00      7.900        0.1       0.1                 1097800300617 
  2.75       3.00      8.100        0.0       0.1                 1097800300618 
  2.75       3.00      8.300        0.0       0.1                 1097800300619 
  2.75       3.00      8.500        0.0       0.1                 1097800300620 
  2.75       3.00      8.725        0.0       0.1                 1097800300621 
  2.75       3.00      8.975        0.0       0.1                 1097800300622 
  2.75       3.00      9.225        0.0       0.1                 1097800300623 
  2.75       3.00      9.475        0.0       0.1                 1097800300624 
  2.75       3.00      9.725        0.0       0.1                 1097800300625 
  2.75       3.00      9.975       -0.0       0.1                 1097800300626 
  3.00       3.51      0.760      505.4      36.9                 1097800300627 
  3.00       3.51      0.800      446.9      11.9                 1097800300628 
  3.00       3.51      0.840      421.5       5.7                 1097800300629 
  3.00       3.51      0.880      433.1       4.8                 1097800300630 
  3.00       3.51      0.920      445.8       4.8                 1097800300631 
  3.00       3.51      0.960      425.6       4.5                 1097800300632 
  3.00       3.51      1.000      369.6       4.1                 1097800300633 
  3.00       3.51      1.040      299.3       3.8                 1097800300634 
  3.00       3.51      1.080      234.9       3.5                 1097800300635 
  3.00       3.51      1.125      180.9       3.2                 1097800300636 
  3.00       3.51      1.175      144.5       3.0                 1097800300637 
  3.00       3.51      1.225      124.4       3.0                 1097800300638 
  3.00       3.51      1.275      110.4       3.0                 1097800300639 
  3.00       3.51      1.325      100.8       2.7                 1097800300640 
  3.00       3.51      1.375       97.2       2.5                 1097800300641 
  3.00       3.51      1.425       97.2       2.5                 1097800300642 
  3.00       3.51      1.475       96.0       2.5                 1097800300643 
  3.00       3.51      1.525       91.4       2.3                 1097800300644 
  3.00       3.51      1.575       84.3       2.2                 1097800300645 
  3.00       3.51      1.640       74.1       2.0                 1097800300646 
  3.00       3.51      1.720       62.4       1.9                 1097800300647 
  3.00       3.51      1.800       55.7       1.8                 1097800300648 
  3.00       3.51      1.880       52.5       1.7                 1097800300649 
  3.00       3.51      1.960       47.4       1.6                 1097800300650 
  3.00       3.51      2.040       39.8       1.5                 1097800300651 
  3.00       3.51      2.120       32.7       1.4                 1097800300652 
  3.00       3.51      2.200       26.9       1.3                 1097800300653 
  3.00       3.51      2.280       21.7       1.2                 1097800300654 
  3.00       3.51      2.360       17.5       1.1                 1097800300655 
  3.00       3.51      2.450       14.5       1.0                 1097800300656 
  3.00       3.51      2.550       12.5       0.9                 1097800300657 
  3.00       3.51      2.650       10.8       0.8                 1097800300658 
  3.00       3.51      2.750        9.7       0.8                 1097800300659 
  3.00       3.51      2.850        9.0       0.7                 1097800300660 
  3.00       3.51      2.950        8.4       0.6                 1097800300661 
  3.00       3.51      3.050        7.3       0.6                 1097800300662 
  3.00       3.51      3.150        5.6       0.5                 1097800300663 
  3.00       3.51      3.250        3.8       0.5                 1097800300664 
  3.00       3.51      3.350        2.3       0.4                 1097800300665 
  3.00       3.51      3.450        1.3       0.3                 1097800300666 
  3.00       3.51      3.550        0.9       0.3                 1097800300667 
  3.00       3.51      3.665        0.7       0.3                 1097800300668 
  3.00       3.51      3.795        0.6       0.3                 1097800300669 
  3.00       3.51      3.925        0.4       0.3                 1097800300670 
  3.00       3.51      4.055        0.1       0.3                 1097800300671 
  3.00       3.51      4.185       -0.0       0.3                 1097800300672 
  3.00       3.51      4.315        0.0       0.3                 1097800300673 
  3.00       3.51      4.445        0.2       0.3                 1097800300674 
  3.00       3.51      4.575        0.4       0.3                 1097800300675 
  3.00       3.51      4.705        0.5       0.3                 1097800300676 
  3.00       3.51      4.835        0.5       0.3                 1097800300677 
  3.00       3.51      4.985        0.5       0.3                 1097800300678 
  3.00       3.51      5.155        0.4       0.3                 1097800300679 
  3.00       3.51      5.325        0.3       0.3                 1097800300680 
  3.00       3.51      5.495        0.2       0.2                 1097800300681 
  3.00       3.51      5.665        0.1       0.2                 1097800300682 
  3.00       3.51      5.835        0.1       0.2                 1097800300683 
  3.00       3.51      6.005        0.1       0.2                 1097800300684 
  3.00       3.51      6.175        0.2       0.2                 1097800300685 
  3.00       3.51      6.345        0.2       0.2                 1097800300686 
  3.00       3.51      6.515        0.2       0.1                 1097800300687 
  3.00       3.51      6.700        0.2       0.1                 1097800300688 
  3.00       3.51      6.900        0.1       0.1                 1097800300689 
  3.00       3.51      7.100        0.1       0.1                 1097800300690 
  3.00       3.51      7.300        0.1       0.1                 1097800300691 
  3.00       3.51      7.500        0.1       0.1                 1097800300692 
  3.00       3.51      7.700        0.1       0.1                 1097800300693 
  3.00       3.51      7.900        0.1       0.1                 1097800300694 
  3.00       3.51      8.100        0.1       0.1                 1097800300695 
  3.00       3.51      8.300        0.0       0.1                 1097800300696 
  3.00       3.51      8.500        0.0       0.1                 1097800300697 
  3.00       3.51      8.725        0.0       0.1                 1097800300698 
  3.00       3.51      8.975        0.0       0.1                 1097800300699 
  3.00       3.51      9.225        0.0       0.1                 1097800300700 
  3.00       3.51      9.475        0.0       0.1                 1097800300701 
  3.00       3.51      9.725        0.0       0.1                 1097800300702 
  3.00       3.51      9.975       -0.0       0.1                 1097800300703 
  3.51       3.99      0.760      455.7      38.2                 1097800300704 
  3.51       3.99      0.800      435.0      11.8                 1097800300705 
  3.51       3.99      0.840      422.0       5.9                 1097800300706 
  3.51       3.99      0.880      431.6       5.0                 1097800300707 
  3.51       3.99      0.920      440.8       5.0                 1097800300708 
  3.51       3.99      0.960      420.8       4.7                 1097800300709 
  3.51       3.99      1.000      368.0       4.4                 1097800300710 
  3.51       3.99      1.040      301.4       4.1                 1097800300711 
  3.51       3.99      1.080      241.1       3.3                 1097800300712 
  3.51       3.99      1.125      191.0       3.6                 1097800300713 
  3.51       3.99      1.175      155.6       3.4                 1097800300714 
  3.51       3.99      1.225      134.1       3.4                 1097800300715 
  3.51       3.99      1.275      119.8       3.4                 1097800300716 
  3.51       3.99      1.325      110.1       3.1                 1097800300717 
  3.51       3.99      1.375      105.4       2.8                 1097800300718 
  3.51       3.99      1.425      105.9       2.9                 1097800300719 
  3.51       3.99      1.475      108.0       2.9                 1097800300720 
  3.51       3.99      1.525      106.7       2.7                 1097800300721 
  3.51       3.99      1.575      100.0       2.5                 1097800300722 
  3.51       3.99      1.640       87.6       2.4                 1097800300723 
  3.51       3.99      1.720       74.4       2.2                 1097800300724 
  3.51       3.99      1.800       66.2       2.2                 1097800300725 
  3.51       3.99      1.880       62.4       2.1                 1097800300726 
  3.51       3.99      1.960       60.4       2.1                 1097800300727 
  3.51       3.99      2.040       55.6       1.9                 1097800300728 
  3.51       3.99      2.120       47.4       1.8                 1097800300729 
  3.51       3.99      2.200       39.7       1.6                 1097800300730 
  3.51       3.99      2.280       34.6       1.5                 1097800300731 
  3.51       3.99      2.360       30.7       1.5                 1097800300732 
  3.51       3.99      2.450       25.9       1.4                 1097800300733 
  3.51       3.99      2.550       21.2       1.2                 1097800300734 
  3.51       3.99      2.650       18.7       1.2                 1097800300735 
  3.51       3.99      2.750       17.2       1.1                 1097800300736 
  3.51       3.99      2.850       15.0       1.0                 1097800300737 
  3.51       3.99      2.950       12.6       0.9                 1097800300738 
  3.51       3.99      3.050       11.1       0.9                 1097800300739 
  3.51       3.99      3.150       10.5       0.8                 1097800300740 
  3.51       3.99      3.250       10.1       0.8                 1097800300741 
  3.51       3.99      3.350        9.1       0.7                 1097800300742 
  3.51       3.99      3.450        7.4       0.6                 1097800300743 
  3.51       3.99      3.550        5.5       0.6                 1097800300744 
  3.51       3.99      3.665        3.4       0.5                 1097800300745 
  3.51       3.99      3.795        1.7       0.4                 1097800300746 
  3.51       3.99      3.925        0.8       0.4                 1097800300747 
  3.51       3.99      4.055        0.5       0.3                 1097800300748 
  3.51       3.99      4.185        0.5       0.3                 1097800300749 
  3.51       3.99      4.315        0.6       0.3                 1097800300750 
  3.51       3.99      4.445        0.7       0.3                 1097800300751 
  3.51       3.99      4.575        0.6       0.3                 1097800300752 
  3.51       3.99      4.705        0.4       0.3                 1097800300753 
  3.51       3.99      4.835        0.2       0.3                 1097800300754 
  3.51       3.99      4.985        0.1       0.2                 1097800300755 
  3.51       3.99      5.155        0.0       0.2                 1097800300756 
  3.51       3.99      5.325        0.1       0.2                 1097800300757 
  3.51       3.99      5.495        0.2       0.2                 1097800300758 
  3.51       3.99      5.665        0.3       0.2                 1097800300759 
  3.51       3.99      5.835        0.3       0.2                 1097800300760 
  3.51       3.99      6.005        0.2       0.2                 1097800300761 
  3.51       3.99      6.175        0.2       0.2                 1097800300762 
  3.51       3.99      6.345        0.1       0.1                 1097800300763 
  3.51       3.99      6.515        0.1       0.1                 1097800300764 
  3.51       3.99      6.700        0.0       0.1                 1097800300765 
  3.51       3.99      6.900        0.1       0.1                 1097800300766 
  3.51       3.99      7.100        0.1       0.1                 1097800300767 
  3.51       3.99      7.300        0.1       0.1                 1097800300768 
  3.51       3.99      7.500        0.1       0.1                 1097800300769 
  3.51       3.99      7.700        0.1       0.1                 1097800300770 
  3.51       3.99      7.900        0.1       0.1                 1097800300771 
  3.51       3.99      8.100        0.0       0.1                 1097800300772 
  3.51       3.99      8.300        0.0       0.1                 1097800300773 
  3.51       3.99      8.500        0.0       0.1                 1097800300774 
  3.51       3.99      8.725        0.0       0.1                 1097800300775 
  3.51       3.99      8.975        0.0       0.1                 1097800300776 
  3.51       3.99      9.225        0.0       0.1                 1097800300777 
  3.51       3.99      9.475       -0.0       0.1                 1097800300778 
  3.51       3.99      9.725       -0.0       0.1                 1097800300779 
  3.51       3.99      9.975       -0.0       0.1                 1097800300780 
  3.99       4.50      0.760      437.8      36.9                 1097800300781 
  3.99       4.50      0.800      426.7      12.2                 1097800300782 
  3.99       4.50      0.840      420.9       6.2                 1097800300783 
  3.99       4.50      0.880      433.2       5.3                 1097800300784 
  3.99       4.50      0.920      442.6       5.3                 1097800300785 
  3.99       4.50      0.960      423.9       5.0                 1097800300786 
  3.99       4.50      1.000      375.3       4.6                 1097800300787 
  3.99       4.50      1.040      313.7       4.4                 1097800300788 
  3.99       4.50      1.080      255.0       4.1                 1097800300789 
  3.99       4.50      1.125      202.0       3.9                 1097800300790 
  3.99       4.50      1.175      162.7       3.7                 1097800300791 
  3.99       4.50      1.225      140.7       3.7                 1097800300792 
  3.99       4.50      1.275      128.3       3.7                 1097800300793 
  3.99       4.50      1.325      120.8       3.4                 1097800300794 
  3.99       4.50      1.375      116.7       3.1                 1097800300795 
  3.99       4.50      1.425      115.3       3.2                 1097800300796 
  3.99       4.50      1.475      114.3       3.2                 1097800300797 
  3.99       4.50      1.525      110.8       3.0                 1097800300798 
  3.99       4.50      1.575      103.9       2.8                 1097800300799 
  3.99       4.50      1.640       92.9       2.7                 1097800300800 
  3.99       4.50      1.720       81.1       2.6                 1097800300801 
  3.99       4.50      1.800       73.7       2.5                 1097800300802 
  3.99       4.50      1.880       69.4       2.4                 1097800300803 
  3.99       4.50      1.960       65.9       2.4                 1097800300804 
  3.99       4.50      2.040       61.6       2.2                 1097800300805 
  3.99       4.50      2.120       56.1       2.2                 1097800300806 
  3.99       4.50      2.200       50.0       2.0                 1097800300807 
  3.99       4.50      2.280       44.2       1.9                 1097800300808 
  3.99       4.50      2.360       39.7       1.8                 1097800300809 
  3.99       4.50      2.450       36.4       1.7                 1097800300810 
  3.99       4.50      2.550       34.4       1.6                 1097800300811 
  3.99       4.50      2.650       33.1       1.5                 1097800300812 
  3.99       4.50      2.750       30.8       1.4                 1097800300813 
  3.99       4.50      2.850       26.8       1.3                 1097800300814 
  3.99       4.50      2.950       22.3       1.2                 1097800300815 
  3.99       4.50      3.050       19.1       1.2                 1097800300816 
  3.99       4.50      3.150       16.8       1.1                 1097800300817 
  3.99       4.50      3.250       14.8       1.1                 1097800300818 
  3.99       4.50      3.350       12.5       1.0                 1097800300819 
  3.99       4.50      3.450       10.5       0.9                 1097800300820 
  3.99       4.50      3.550        9.1       0.8                 1097800300821 
  3.99       4.50      3.665        8.0       0.8                 1097800300822 
  3.99       4.50      3.795        7.0       0.7                 1097800300823 
  3.99       4.50      3.925        5.6       0.6                 1097800300824 
  3.99       4.50      4.055        4.2       0.5                 1097800300825 
  3.99       4.50      4.185        2.8       0.5                 1097800300826 
  3.99       4.50      4.315        1.7       0.4                 1097800300827 
  3.99       4.50      4.445        1.0       0.3                 1097800300828 
  3.99       4.50      4.575        0.5       0.3                 1097800300829 
  3.99       4.50      4.705        0.2       0.3                 1097800300830 
  3.99       4.50      4.835        0.1       0.3                 1097800300831 
  3.99       4.50      4.985       -0.0       0.2                 1097800300832 
  3.99       4.50      5.155       -0.0       0.2                 1097800300833 
  3.99       4.50      5.325        0.1       0.2                 1097800300834 
  3.99       4.50      5.495        0.2       0.2                 1097800300835 
  3.99       4.50      5.665        0.3       0.2                 1097800300836 
  3.99       4.50      5.835        0.3       0.2                 1097800300837 
  3.99       4.50      6.005        0.2       0.2                 1097800300838 
  3.99       4.50      6.175        0.1       0.2                 1097800300839 
  3.99       4.50      6.345        0.0       0.2                 1097800300840 
  3.99       4.50      6.515        0.0       0.1                 1097800300841 
  3.99       4.50      6.700        0.0       0.1                 1097800300842 
  3.99       4.50      6.900        0.0       0.1                 1097800300843 
  3.99       4.50      7.100        0.1       0.1                 1097800300844 
  3.99       4.50      7.300        0.1       0.1                 1097800300845 
  3.99       4.50      7.500        0.1       0.1                 1097800300846 
  3.99       4.50      7.700        0.1       0.1                 1097800300847 
  3.99       4.50      7.900        0.1       0.1                 1097800300848 
  3.99       4.50      8.100        0.1       0.1                 1097800300849 
  3.99       4.50      8.300        0.0       0.1                 1097800300850 
  3.99       4.50      8.500        0.0       0.1                 1097800300851 
  3.99       4.50      8.725        0.0       0.1                 1097800300852 
  3.99       4.50      8.975        0.0       0.1                 1097800300853 
  3.99       4.50      9.225        0.0       0.1                 1097800300854 
  3.99       4.50      9.475        0.0       0.1                 1097800300855 
  3.99       4.50      9.725        0.0       0.1                 1097800300856 
  3.99       4.50      9.975       -0.0       0.1                 1097800300857 
  4.50       5.01      0.760      458.1      39.3                 1097800300858 
  4.50       5.01      0.800      438.1      13.1                 1097800300859 
  4.50       5.01      0.840      431.9       6.8                 1097800300860 
  4.50       5.01      0.880      455.9       5.8                 1097800300861 
  4.50       5.01      0.920      479.6       5.8                 1097800300862 
  4.50       5.01      0.960      462.7       5.5                 1097800300863 
  4.50       5.01      1.000      401.5       5.1                 1097800300864 
  4.50       5.01      1.040      325.1       4.8                 1097800300865 
  4.50       5.01      1.080      259.3       4.5                 1097800300866 
  4.50       5.01      1.125      207.6       4.3                 1097800300867 
  4.50       5.01      1.175      172.3       4.1                 1097800300868 
  4.50       5.01      1.225      150.0       4.1                 1097800300869 
  4.50       5.01      1.275      133.3       4.1                 1097800300870 
  4.50       5.01      1.325      123.2       3.8                 1097800300871 
  4.50       5.01      1.375      121.4       3.5                 1097800300872 
  4.50       5.01      1.425      125.4       3.6                 1097800300873 
  4.50       5.01      1.475      128.3       3.7                 1097800300874 
  4.50       5.01      1.525      125.1       3.4                 1097800300875 
  4.50       5.01      1.575      115.4       3.2                 1097800300876 
  4.50       5.01      1.640       98.8       3.1                 1097800300877 
  4.50       5.01      1.720       82.4       2.9                 1097800300878 
  4.50       5.01      1.800       75.2       2.9                 1097800300879 
  4.50       5.01      1.880       73.9       2.8                 1097800300880 
  4.50       5.01      1.960       73.3       2.8                 1097800300881 
  4.50       5.01      2.040       71.2       2.6                 1097800300882 
  4.50       5.01      2.120       67.0       2.6                 1097800300883 
  4.50       5.01      2.200       61.0       2.4                 1097800300884 
  4.50       5.01      2.280       54.6       2.3                 1097800300885 
  4.50       5.01      2.360       49.1       2.2                 1097800300886 
  4.50       5.01      2.450       44.5       2.1                 1097800300887 
  4.50       5.01      2.550       40.4       1.9                 1097800300888 
  4.50       5.01      2.650       38.0       1.9                 1097800300889 
  4.50       5.01      2.750       37.1       1.8                 1097800300890 
  4.50       5.01      2.850       34.6       1.7                 1097800300891 
  4.50       5.01      2.950       29.5       1.6                 1097800300892 
  4.50       5.01      3.050       24.8       1.5                 1097800300893 
  4.50       5.01      3.150       22.2       1.5                 1097800300894 
  4.50       5.01      3.250       20.7       1.4                 1097800300895 
  4.50       5.01      3.350       18.7       1.3                 1097800300896 
  4.50       5.01      3.450       16.5       1.3                 1097800300897 
  4.50       5.01      3.550       14.9       1.2                 1097800300898 
  4.50       5.01      3.665       14.1       1.1                 1097800300899 
  4.50       5.01      3.795       13.3       1.0                 1097800300900 
  4.50       5.01      3.925       11.3       0.9                 1097800300901 
  4.50       5.01      4.055        8.4       0.8                 1097800300902 
  4.50       5.01      4.185        5.6       0.7                 1097800300903 
  4.50       5.01      4.315        3.7       0.7                 1097800300904 
  4.50       5.01      4.445        2.7       0.6                 1097800300905 
  4.50       5.01      4.575        2.1       0.5                 1097800300906 
  4.50       5.01      4.705        1.6       0.4                 1097800300907 
  4.50       5.01      4.835        1.2       0.3                 1097800300908 
  4.50       5.01      4.985        0.7       0.3                 1097800300909 
  4.50       5.01      5.155        0.3       0.2                 1097800300910 
  4.50       5.01      5.325        0.0       0.2                 1097800300911 
  4.50       5.01      5.495       -0.1       0.2                 1097800300912 
  4.50       5.01      5.665       -0.0       0.1                 1097800300913 
  4.50       5.01      5.835        0.0       0.1                 1097800300914 
  4.50       5.01      6.005        0.1       0.1                 1097800300915 
  4.50       5.01      6.175        0.2       0.1                 1097800300916 
  4.50       5.01      6.345        0.2       0.1                 1097800300917 
  4.50       5.01      6.515        0.3       0.1                 1097800300918 
  4.50       5.01      6.700        0.3       0.1                 1097800300919 
  4.50       5.01      6.900        0.2       0.1                 1097800300920 
  4.50       5.01      7.100        0.2       0.1                 1097800300921 
  4.50       5.01      7.300        0.1       0.1                 1097800300922 
  4.50       5.01      7.500        0.0       0.1                 1097800300923 
  4.50       5.01      7.700        0.0       0.1                 1097800300924 
  4.50       5.01      7.900       -0.0       0.1                 1097800300925 
  4.50       5.01      8.100        0.0       0.1                 1097800300926 
  4.50       5.01      8.300        0.0       0.1                 1097800300927 
  4.50       5.01      8.500        0.0       0.1                 1097800300928 
  4.50       5.01      8.725        0.0       0.1                 1097800300929 
  4.50       5.01      8.975        0.0       0.1                 1097800300930 
  4.50       5.01      9.225        0.0       0.1                 1097800300931 
  4.50       5.01      9.475        0.0       0.1                 1097800300932 
  4.50       5.01      9.725        0.0       0.1                 1097800300933 
  4.50       5.01      9.975       -0.0       0.1                 1097800300934 
  5.01       5.99      0.760      452.5      40.2                 1097800300935 
  5.01       5.99      0.800      436.5      12.6                 1097800300936 
  5.01       5.99      0.840      432.6       5.6                 1097800300937 
  5.01       5.99      0.880      460.5       4.7                 1097800300938 
  5.01       5.99      0.920      487.6       4.8                 1097800300939 
  5.01       5.99      0.960      473.8       4.5                 1097800300940 
  5.01       5.99      1.000      416.1       4.2                 1097800300941 
  5.01       5.99      1.040      341.6       3.9                 1097800300942 
  5.01       5.99      1.080      274.3       3.7                 1097800300943 
  5.01       5.99      1.125      217.8       3.6                 1097800300944 
  5.01       5.99      1.175      177.4       3.4                 1097800300945 
  5.01       5.99      1.225      154.3       3.5                 1097800300946 
  5.01       5.99      1.275      141.4       3.6                 1097800300947 
  5.01       5.99      1.325      135.0       3.2                 1097800300948 
  5.01       5.99      1.375      133.0       2.9                 1097800300949 
  5.01       5.99      1.425      133.0       3.1                 1097800300950 
  5.01       5.99      1.475      132.0       3.0                 1097800300951 
  5.01       5.99      1.525      128.4       2.8                 1097800300952 
  5.01       5.99      1.575      122.3       2.7                 1097800300953 
  5.01       5.99      1.640      112.9       2.6                 1097800300954 
  5.01       5.99      1.720      102.6       2.5                 1097800300955 
  5.01       5.99      1.800       96.1       2.5                 1097800300956 
  5.01       5.99      1.880       91.0       2.4                 1097800300957 
  5.01       5.99      1.960       85.0       2.5                 1097800300958 
  5.01       5.99      2.040       78.1       2.3                 1097800300959 
  5.01       5.99      2.120       71.0       2.2                 1097800300960 
