ENTRY            12853   19860129                             00001285300000001 
SUBENT        12853001   19860129                             00001285300100001 
BIB                  9         20                                 1285300100002 
INSTITUTE  (1USAANL)                                              1285300100003 
REFERENCE  (R,ANL-NDM-80,8305)                                    1285300100004 
AUTHOR     (W.P.POENITZ,J.F.WHALEN)                               1285300100005 
TITLE      NEUTRON TOTAL CROSS SECTION MEASUREMENTS IN THE ENERGY 1285300100006 
            REGION FROM 47 KEV TO 20 MEV                          1285300100007 
FACILITY   (DYNAM)                                                1285300100008 
CORRECTION THE DATA WERE CORRECTED FOR DEAD-TIME, BACKGROUND AND  1285300100009 
            RESONANCE SELF-SHIELDING. INSCATTERING OF NEUTRONS    1285300100010 
            WAS CALCULATED AND FOUND TO BE NEGLIGIBLE.            1285300100011 
ERR-ANALYS (ERR-T) TOTAL UNCERTAINTY                              1285300100012 
             SYSTEMATIC UNCERTAINITES IN PERCENT INCLUDE -        1285300100013 
                CORRELATED DEAD-TIME UNCERTAINTY       0.3-0.6    1285300100014 
                BACKGROUND CORRECTION                  0.3        1285300100015 
                SAMPLE THICKNESS                       0.5-1.0    1285300100016 
STATUS     DATA RECEIVED IN PRIVATE COMMUNICATION 12/14/83 FROM   1285300100017 
             W.P.POENITZ                                          1285300100018 
           (APRVD) W.P.POENITZ, 84/2/13.                          1285300100019 
HISTORY    (831220C)                                              1285300100020 
           (850806A) MISSING SUBENTRIES ADDED                     1285300100021 
           (860129A) BIB CORRECTION.                              1285300100022 
ENDBIB              20          0                                 1285300100023 
NOCOMMON             0          0                                 1285300100024 
ENDSUBENT           23          0                                 1285300199999 
SUBENT        12853002   19840106                             00001285300200001 
BIB                  5          6                                 1285300200002 
REACTION   (6-C-0(N,TOT),,SIG)                                    1285300200003 
N-SOURCE   (D-LI7) WHITE NEUTRON SPECTRUM                         1285300200004 
METHOD     (TOF)  8.414 METER FLIGHT PATH                         1285300200005 
SAMPLE     NATURAL CARBON                                         1285300200006 
DETECTOR   BLACK NEUTRON DETECTOR 7.62 CM RADIUS AND 17.78 CM HIGH1285300200007 
             WITH PULSE SHAPE DISCRIMINATION                      1285300200008 
ENDBIB               6          0                                 1285300200009 
NOCOMMON             0          0                                 1285300200010 
DATA                 5        167                                 1285300200011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T                 1285300200012 
  1.854E+00  9.272E-03  1.902E-02  7.070E+00  5.915E-02           1285305400015 
  1.893E+00  9.465E-03  1.963E-02  7.120E+00  5.957E-02           1285305400016 
  1.933E+00  9.665E-03  2.029E-02  7.139E+00  5.973E-02           1285305400017 
  1.974E+00  9.871E-03  2.099E-02  7.207E+00  6.030E-02           1285305400018 
  2.017E+00  1.008E-02  2.169E-02  7.137E+00  5.971E-02           1285305400019 
  2.061E+00  1.030E-02  2.242E-02  7.310E+00  5.709E-02           1285305400020 
  2.107E+00  1.053E-02  2.322E-02  7.283E+00  5.688E-02           1285305400021 
  2.154E+00  1.077E-02  2.403E-02  7.377E+00  5.762E-02           1285305400022 
  2.203E+00  1.101E-02  2.488E-02  7.325E+00  5.721E-02           1285305400023 
  2.253E+00  1.127E-02  2.577E-02  7.468E+00  5.833E-02           1285305400024 
  2.306E+00  1.153E-02  2.671E-02  7.458E+00  5.825E-02           1285305400025 
  2.360E+00  1.180E-02  2.771E-02  7.533E+00  5.883E-02           1285305400026 
  2.417E+00  1.208E-02  2.874E-02  7.510E+00  5.865E-02           1285305400027 
  2.475E+00  1.238E-02  2.980E-02  7.608E+00  5.942E-02           1285305400028 
  2.536E+00  1.268E-02  2.682E-02  7.639E+00  5.613E-02           1285305400029 
  2.582E+00  1.291E-02  2.379E-02  7.757E+00  5.805E-02           1285305400030 
  2.631E+00  1.315E-02  2.886E-02  7.688E+00  5.650E-02           1285305400031 
  2.698E+00  1.349E-02  3.408E-02  7.759E+00  5.702E-02           1285305400032 
  2.767E+00  1.384E-02  3.543E-02  7.781E+00  5.718E-02           1285305400033 
  2.840E+00  1.420E-02  3.687E-02  7.841E+00  5.762E-02           1285305400034 
  2.915E+00  1.457E-02  3.840E-02  7.900E+00  5.805E-02           1285305400035 
  2.993E+00  1.497E-02  4.000E-02  7.890E+00  5.798E-02           1285305400036 
  3.075E+00  1.537E-02  4.167E-02  7.890E+00  5.798E-02           1285305400037 
  3.160E+00  1.580E-02  4.347E-02  7.920E+00  5.820E-02           1285305400038 
  3.249E+00  1.624E-02  4.536E-02  7.978E+00  5.863E-02           1285305400039 
  3.341E+00  1.671E-02  4.735E-02  7.982E+00  5.866E-02           1285305400040 
  3.438E+00  1.719E-02  4.947E-02  8.000E+00  5.879E-02           1285305400041 
  3.539E+00  1.770E-02  5.174E-02  8.001E+00  5.880E-02           1285305400042 
  3.645E+00  1.822E-02  5.412E-02  8.001E+00  5.601E-02           1285305400043 
  3.756E+00  1.878E-02  5.667E-02  8.016E+00  5.611E-02           1285305400044 
  3.872E+00  1.936E-02  5.936E-02  8.041E+00  5.629E-02           1285305400045 
  3.993E+00  1.997E-02  6.222E-02  8.019E+00  5.613E-02           1285305400046 
  4.121E+00  2.060E-02  6.530E-02  8.027E+00  5.619E-02           1285305400047 
  4.254E+00  2.127E-02  6.856E-02  8.060E+00  6.032E-02           1285305400048 
  4.395E+00  2.197E-02  7.203E-02  7.980E+00  6.483E-02           1285305400049 
  4.542E+00  2.271E-02  7.578E-02  7.917E+00  6.671E-02           1285305400050 
  4.698E+00  2.349E-02  7.978E-02  7.961E+00  6.708E-02           1285305400051 
  4.862E+00  2.431E-02  8.405E-02  7.819E+00  6.588E-02           1285305400052 
  5.034E+00  2.517E-02  8.862E-02  7.722E+00  6.993E-02           1285305400053 
  5.216E+00  2.608E-02  9.356E-02  7.610E+00  6.891E-02           1285305400054 
  5.408E+00  2.704E-02  9.885E-02  7.502E+00  6.793E-02           1285305400055 
  5.611E+00  2.806E-02  1.045E-01  7.311E+00  6.620E-02           1285305400056 
  5.826E+00  2.913E-02  1.107E-01  7.253E+00  6.568E-02           1285305400057 
  6.054E+00  3.027E-02  1.173E-01  7.154E+00  6.973E-02           1285305400058 
  6.296E+00  3.148E-02  1.245E-01  7.028E+00  6.850E-02           1285305400059 
  6.552E+00  3.276E-02  1.323E-01  6.928E+00  6.753E-02           1285305400060 
  6.825E+00  3.413E-02  1.407E-01  6.810E+00  6.638E-02           1285305400061 
  7.115E+00  3.558E-02  1.499E-01  6.688E+00  6.519E-02           1285305400062 
  7.425E+00  3.712E-02  1.599E-01  6.480E+00  6.796E-02           1285305400063 
  7.755E+00  3.878E-02  1.708E-01  6.307E+00  6.704E-02           1285305400064 
  8.108E+00  4.054E-02  1.827E-01  6.370E+00  7.263E-02           1285305400065 
  8.486E+00  4.243E-02  1.958E-01  6.266E+00  7.144E-02           1285305400066 
  8.891E+00  4.446E-02  2.488E-01  6.219E+00  7.091E-02           1285305400067 
  9.481E+00  4.741E-02  2.862E-01  6.068E+00  6.592E-02           1285305400068 
  1.004E+01  1.004E-01  2.695E-01  5.950E+00  7.871E-02           1285305400069 
  1.056E+01  1.056E-01  2.720E-01  5.859E+00  7.271E-02           1285305400070 
  1.112E+01  1.112E-01  2.942E-01  5.762E+00  7.311E-02           1285305400071 
  1.174E+01  1.174E-01  3.189E-01  5.783E+00  6.335E-02           1285305400072 
  1.240E+01  1.240E-01  3.465E-01  5.766E+00  5.708E-02           1285305400073 
  1.312E+01  1.312E-01  3.773E-01  5.888E+00  5.739E-02           1285305400074 
  1.391E+01  1.391E-01  4.118E-01  5.973E+00  5.409E-02           1285305400075 
  1.477E+01  1.477E-01  4.506E-01  5.937E+00  5.003E-02           1285305400076 
  1.571E+01  1.571E-01  4.945E-01  6.037E+00  5.087E-02           1285305400077 
  1.675E+01  1.675E-01  5.441E-01  6.085E+00  5.127E-02           1285305400078 
  1.789E+01  1.789E-01  6.005E-01  6.201E+00  5.225E-02           1285305400079 
  1.915E+01  1.915E-01  5.894E-01  6.179E+00  6.117E-02           1285305400080 
  2.025E+01  2.025E-01  5.483E-01  6.298E+00  1.065E-01           1285305400081 
ENDDATA             70          0                                 1285305400082 
ENDSUBENT           81          0                                 1285305499999 
SUBENT        12853055   19840127                             00001285305500001 
BIB                  5          6                                 1285305500002 
REACTION   (92-U-0(N,TOT),,SIG)                                   1285305500003 
INC-SOURCE (D-LI) WHITE NEUTRON SPECTRUM                          1285305500004 
METHOD     (TOF)  8.414 METER FLIGHT PATH                         1285305500005 
SAMPLE     NATURAL URANIUM WITH A THICKNESS OF 0.0869 ATOMS/BARN  1285305500006 
DETECTOR   BLACK NEUTRON DETECTOR 7.62 CM RADIUS AND 17.78 CM HIGH1285305500007 
             WITH PULSE SHAPE DISCRIMINATION                      1285305500008 
ENDBIB               6          0                                 1285305500009 
NOCOMMON             0          0                                 1285305500010 
DATA                 5         68                                 1285305500011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T                 1285305500012 
MEV        MEV        MEV        B          B                     1285305500013 
  1.817E+00  9.085E-03  1.893E-02  7.133E+00  4.567E-02           1285305500014 
  1.855E+00  9.274E-03  1.923E-02  7.210E+00  4.617E-02           1285305500015 
  1.894E+00  9.470E-03  1.986E-02  7.207E+00  4.615E-02           1285305500016 
  1.934E+00  9.672E-03  2.054E-02  7.252E+00  4.644E-02           1285305500017 
  1.976E+00  9.880E-03  2.124E-02  7.252E+00  4.229E-02           1285305500018 
  2.019E+00  1.010E-02  2.195E-02  7.257E+00  4.232E-02           1285305500019 
  2.064E+00  1.032E-02  2.268E-02  7.289E+00  4.250E-02           1285305500020 
  2.110E+00  1.055E-02  2.349E-02  7.368E+00  4.296E-02           1285305500021 
  2.158E+00  1.079E-02  2.432E-02  7.414E+00  4.323E-02           1285305500022 
  2.207E+00  1.104E-02  2.517E-02  7.446E+00  4.342E-02           1285305500023 
  2.259E+00  1.129E-02  2.608E-02  7.467E+00  4.354E-02           1285305500024 
  2.312E+00  1.156E-02  2.703E-02  7.470E+00  4.356E-02           1285305500025 
  2.367E+00  1.183E-02  2.804E-02  7.527E+00  4.389E-02           1285305500026 
  2.424E+00  1.212E-02  2.908E-02  7.529E+00  4.390E-02           1285305500027 
  2.483E+00  1.241E-02  3.016E-02  7.634E+00  4.451E-02           1285305500028 
  2.544E+00  1.272E-02  3.133E-02  7.650E+00  4.461E-02           1285305500029 
  2.608E+00  1.304E-02  3.254E-02  7.650E+00  4.461E-02           1285305500030 
  2.675E+00  1.337E-02  3.381E-02  7.722E+00  4.503E-02           1285305500031 
  2.744E+00  1.372E-02  3.516E-02  7.783E+00  4.191E-02           1285305500032 
  2.815E+00  1.408E-02  3.659E-02  7.804E+00  4.203E-02           1285305500033 
  2.890E+00  1.445E-02  3.810E-02  7.827E+00  4.215E-02           1285305500034 
  2.968E+00  1.484E-02  3.967E-02  7.820E+00  4.211E-02           1285305500035 
  3.049E+00  1.524E-02  4.131E-02  7.894E+00  4.251E-02           1285305500036 
  3.133E+00  1.566E-02  4.308E-02  7.903E+00  4.256E-02           1285305500037 
  3.221E+00  1.610E-02  4.496E-02  7.926E+00  4.268E-02           1285305500038 
  3.313E+00  1.656E-02  4.692E-02  7.929E+00  4.270E-02           1285305500039 
  3.409E+00  1.704E-02  4.900E-02  7.970E+00  4.292E-02           1285305500040 
  3.509E+00  1.754E-02  3.691E-02  7.941E+00  4.276E-02           1285305500041 
  3.556E+00  1.778E-02  2.950E-02  8.038E+00  4.823E-02           1285305500042 
  3.627E+00  1.813E-02  4.517E-02  7.960E+00  4.287E-02           1285305500043 
  3.737E+00  1.868E-02  5.639E-02  7.946E+00  4.279E-02           1285305500044 
  3.852E+00  1.926E-02  5.906E-02  7.967E+00  4.290E-02           1285305500045 
  3.973E+00  1.987E-02  6.190E-02  7.967E+00  4.290E-02           1285305500046 
  4.100E+00  2.050E-02  6.494E-02  7.939E+00  4.629E-02           1285305500047 
  4.233E+00  2.116E-02  6.816E-02  7.976E+00  4.651E-02           1285305500048 
  4.373E+00  2.186E-02  7.160E-02  7.829E+00  5.074E-02           1285305500049 
  4.519E+00  2.260E-02  7.529E-02  7.823E+00  5.070E-02           1285305500050 
  4.674E+00  2.337E-02  7.925E-02  7.764E+00  5.032E-02           1285305500051 
  4.836E+00  2.418E-02  8.347E-02  7.761E+00  5.030E-02           1285305500052 
  5.008E+00  2.504E-02  8.797E-02  7.626E+00  4.942E-02           1285305500053 
  5.188E+00  2.594E-02  9.283E-02  7.574E+00  4.909E-02           1285305500054 
  5.379E+00  2.689E-02  9.806E-02  7.466E+00  5.332E-02           1285305500055 
  5.580E+00  2.790E-02  1.037E-01  7.368E+00  5.262E-02           1285305500056 
  5.794E+00  2.897E-02  1.097E-01  7.278E+00  5.198E-02           1285305500057 
  6.019E+00  3.010E-02  1.163E-01  7.217E+00  5.154E-02           1285305500058 
  6.259E+00  3.129E-02  1.233E-01  7.124E+00  5.088E-02           1285305500059 
  6.513E+00  3.256E-02  1.310E-01  6.932E+00  4.950E-02           1285305500060 
  6.783E+00  3.391E-02  1.393E-01  6.806E+00  4.860E-02           1285305500061 
  7.070E+00  3.535E-02  1.482E-01  6.687E+00  5.265E-02           1285305500062 
  7.375E+00  3.688E-02  1.580E-01  6.643E+00  5.231E-02           1285305500063 
  7.702E+00  3.851E-02  1.687E-01  6.501E+00  5.241E-02           1285305500064 
  8.050E+00  4.025E-02  1.804E-01  6.360E+00  5.617E-02           1285305500065 
  8.423E+00  4.212E-02  1.931E-01  6.314E+00  5.576E-02           1285305500066 
  8.823E+00  4.411E-02  2.071E-01  6.298E+00  5.806E-02           1285305500067 
  9.252E+00  4.626E-02  2.224E-01  6.125E+00  6.276E-02           1285305500068 
  9.712E+00  4.856E-02  2.393E-01  6.054E+00  6.204E-02           1285305500069 
  1.021E+01  1.021E-01  2.580E-01  5.904E+00  6.050E-02           1285305500070 
  1.074E+01  1.074E-01  2.786E-01  5.924E+00  6.070E-02           1285305500071 
  1.132E+01  1.132E-01  3.728E-01  5.868E+00  5.567E-02           1285305500072 
  1.224E+01  1.224E-01  4.390E-01  5.849E+00  4.568E-02           1285305500073 
  1.308E+01  1.308E-01  4.057E-01  5.855E+00  4.459E-02           1285305500074 
  1.386E+01  1.386E-01  4.077E-01  5.923E+00  4.511E-02           1285305500075 
  1.471E+01  1.471E-01  4.458E-01  5.969E+00  4.178E-02           1285305500076 
  1.564E+01  1.564E-01  4.886E-01  6.051E+00  4.236E-02           1285305500077 
  1.666E+01  1.666E-01  5.370E-01  6.080E+00  4.256E-02           1285305500078 
  1.779E+01  1.779E-01  5.920E-01  6.172E+00  4.320E-02           1285305500079 
  1.903E+01  1.903E-01  6.624E-01  6.201E+00  4.843E-02           1285305500080 
  2.044E+01  2.044E-01  7.035E-01  6.342E+00  7.259E-02           1285305500081 
ENDDATA             70          0                                 1285305500082 
ENDSUBENT           81          0                                 1285305599999 
SUBENT        12853056   19840127                             00001285305600001 
BIB                  5          7                                 1285305600002 
REACTION   (94-PU-239(N,TOT),,SIG)                                1285305600003 
INC-SOURCE (D-LI) WHITE NEUTRON SPECTRUM                          1285305600004 
METHOD     (TOF)  8.414 METER FLIGHT PATH                         1285305600005 
SAMPLE     ENRICHED PU-239 WITH A THICKNESS OF 0.0892 ATOMS/BARN  1285305600006 
            CANNED IN STAINLESS STEEL                             1285305600007 
DETECTOR   BLACK NEUTRON DETECTOR 7.62 CM RADIUS AND 17.78 CM HIGH1285305600008 
             WITH PULSE SHAPE DISCRIMINATION                      1285305600009 
ENDBIB               7          0                                 1285305600010 
NOCOMMON             0          0                                 1285305600011 
DATA                 5         67                                 1285305600012 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T                 1285305600013 
MEV        MEV        MEV        B          B                     1285305600014 
  1.818E+00  9.090E-03  1.881E-02  7.193E+00  8.691E-02           1285305600015 
  1.856E+00  9.278E-03  1.912E-02  7.260E+00  8.772E-02           1285305600016 
  1.894E+00  9.472E-03  1.975E-02  7.256E+00  8.767E-02           1285305600017 
  1.935E+00  9.673E-03  2.042E-02  7.298E+00  8.818E-02           1285305600018 
  1.976E+00  9.881E-03  2.111E-02  7.366E+00  8.900E-02           1285305600019 
  2.019E+00  1.010E-02  2.183E-02  7.381E+00  8.918E-02           1285305600020 
  2.063E+00  1.032E-02  2.257E-02  7.393E+00  8.933E-02           1285305600021 
  2.109E+00  1.055E-02  2.336E-02  7.449E+00  8.782E-02           1285305600022 
  2.157E+00  1.078E-02  2.419E-02  7.518E+00  8.864E-02           1285305600023 
  2.206E+00  1.103E-02  2.505E-02  7.495E+00  8.836E-02           1285305600024 
  2.257E+00  1.129E-02  2.596E-02  7.578E+00  8.934E-02           1285305600025 
  2.310E+00  1.155E-02  2.690E-02  7.606E+00  8.967E-02           1285305600026 
  2.365E+00  1.182E-02  2.789E-02  7.604E+00  8.965E-02           1285305600027 
  2.422E+00  1.211E-02  2.895E-02  7.654E+00  9.024E-02           1285305600028 
  2.480E+00  1.240E-02  3.004E-02  7.711E+00  9.091E-02           1285305600029 
  2.542E+00  1.271E-02  3.120E-02  7.749E+00  9.136E-02           1285305600030 
  2.605E+00  1.303E-02  3.243E-02  7.786E+00  9.180E-02           1285305600031 
  2.671E+00  1.336E-02  3.369E-02  7.757E+00  9.145E-02           1285305600032 
  2.740E+00  1.370E-02  3.503E-02  7.870E+00  9.110E-02           1285305600033 
  2.811E+00  1.406E-02  3.646E-02  7.870E+00  9.110E-02           1285305600034 
  2.886E+00  1.443E-02  3.795E-02  7.947E+00  9.199E-02           1285305600035 
  2.963E+00  1.482E-02  3.954E-02  7.971E+00  9.227E-02           1285305600036 
  3.044E+00  1.522E-02  4.122E-02  7.936E+00  9.187E-02           1285305600037 
  3.128E+00  1.564E-02  4.296E-02  7.990E+00  9.249E-02           1285305600038 
  3.216E+00  1.608E-02  4.483E-02  8.039E+00  9.306E-02           1285305600039 
  3.308E+00  1.654E-02  4.683E-02  8.050E+00  9.143E-02           1285305600040 
  3.403E+00  1.702E-02  4.891E-02  8.012E+00  9.275E-02           1285305600041 
  3.503E+00  1.752E-02  5.115E-02  8.064E+00  9.335E-02           1285305600042 
  3.608E+00  1.804E-02  5.350E-02  8.054E+00  9.148E-02           1285305600043 
  3.717E+00  1.859E-02  5.599E-02  8.075E+00  9.171E-02           1285305600044 
  3.832E+00  1.916E-02  5.868E-02  8.099E+00  9.199E-02           1285305600045 
  3.952E+00  1.976E-02  6.151E-02  8.084E+00  9.182E-02           1285305600046 
  4.078E+00  2.039E-02  6.453E-02  8.083E+00  9.357E-02           1285305600047 
  4.210E+00  2.105E-02  6.778E-02  8.007E+00  9.440E-02           1285305600048 
  4.349E+00  2.174E-02  7.121E-02  7.983E+00  9.479E-02           1285305600049 
  4.495E+00  2.247E-02  7.489E-02  7.943E+00  9.598E-02           1285305600050 
  4.648E+00  2.324E-02  7.884E-02  7.890E+00  9.823E-02           1285305600051 
  4.810E+00  2.405E-02  8.308E-02  7.851E+00  9.774E-02           1285305600052 
  4.981E+00  2.490E-02  8.759E-02  7.748E+00  9.646E-02           1285305600053 
  5.161E+00  2.580E-02  9.246E-02  7.693E+00  9.578E-02           1285305600054 
  5.351E+00  2.675E-02  9.771E-02  7.636E+00  9.507E-02           1285305600055 
  5.551E+00  2.776E-02  1.033E-01  7.615E+00  9.481E-02           1285305600056 
  5.764E+00  2.882E-02  1.094E-01  7.522E+00  9.365E-02           1285305600057 
  5.989E+00  2.995E-02  1.160E-01  7.276E+00  9.059E-02           1285305600058 
  6.228E+00  3.114E-02  1.231E-01  7.153E+00  9.216E-02           1285305600059 
  6.482E+00  3.241E-02  1.308E-01  7.087E+00  9.131E-02           1285305600060 
  6.751E+00  3.376E-02  1.392E-01  6.994E+00  9.011E-02           1285305600061 
  7.038E+00  3.519E-02  1.483E-01  6.882E+00  8.867E-02           1285305600062 
  7.344E+00  3.672E-02  1.582E-01  6.770E+00  8.723E-02           1285305600063 
  7.671E+00  3.836E-02  1.690E-01  6.652E+00  8.900E-02           1285305600064 
  8.020E+00  4.010E-02  1.808E-01  6.526E+00  8.731E-02           1285305600065 
  8.394E+00  4.197E-02  1.937E-01  6.380E+00  8.560E-02           1285305600066 
  8.795E+00  4.398E-02  2.080E-01  6.367E+00  8.542E-02           1285305600067 
  9.226E+00  4.613E-02  2.236E-01  6.265E+00  8.749E-02           1285305600068 
  9.690E+00  4.845E-02  2.409E-01  6.216E+00  8.680E-02           1285305600069 
  1.019E+01  1.019E-01  2.599E-01  6.133E+00  8.930E-02           1285305600070 
  1.073E+01  1.073E-01  2.811E-01  6.051E+00  8.810E-02           1285305600071 
  1.131E+01  1.131E-01  3.046E-01  5.994E+00  8.370E-02           1285305600072 
  1.195E+01  1.195E-01  3.308E-01  5.965E+00  8.003E-02           1285305600073 
  1.264E+01  1.264E-01  3.602E-01  5.987E+00  7.737E-02           1285305600074 
  1.339E+01  1.339E-01  3.931E-01  5.968E+00  7.430E-02           1285305600075 
  1.421E+01  1.421E-01  4.302E-01  6.052E+00  7.535E-02           1285305600076 
  1.511E+01  1.511E-01  4.721E-01  6.114E+00  7.388E-02           1285305600077 
  1.719E+01  1.719E-01  5.738E-01  6.142E+00  7.421E-02           1285305600078 
  1.839E+01  1.839E-01  6.357E-01  6.220E+00  7.744E-02           1285305600079 
  1.973E+01  1.973E-01  6.282E-01  6.205E+00  8.325E-02           1285305600080 
  2.091E+01  2.091E-01  5.875E-01  6.295E+00  1.193E-01           1285305600081 
ENDDATA             69          0                                 1285305600082 
ENDSUBENT           81          0                                 1285305699999 
SUBENT        12853057   19840127                             00001285305700001 
BIB                  5          7                                 1285305700002 
REACTION   (94-PU-240(N,TOT),,SIG)                                1285305700003 
INC-SOURCE (D-LI) WHITE NEUTRON SPECTRUM                          1285305700004 
METHOD     (TOF)  8.414 METER FLIGHT PATH                         1285305700005 
