EN-MIN     EN-MAX     E          DATA       DATA-ERR1             1050200200018 
MEV        MEV        MEV        B/SR/MEV   B/SR/MEV              1050200200019 
 1.99       2.49        7.960E+00   2.36E-06   1.76E-06           1050200200362 
 1.99       2.49        8.170E+00   4.93E-06   1.39E-06           1050200200363 
 1.99       2.49        8.380E+00   3.56E-06   1.14E-06           1050200200364 
 1.99       2.49        8.660E+00   1.01E-06   5.99E-07           1050200200365 
 1.99       2.49        8.940E+00   5.17E-07   6.00E-07           1050200200366 
 1.99       2.49        9.227E+00   3.17E-07   4.53E-07           1050200200367 
 1.99       2.49        9.460E+00   2.16E-07   5.38E-07           1050200200368 
 1.99       2.49        9.700E+00   3.19E-07   3.28E-07           1050200200369 
 1.99       2.49        9.940E+00   4.99E-07   3.98E-07           1050200200370 
 1.99       2.49        1.018E+01   3.27E-07   1.81E-07           1050200200371 
 1.99       2.49        1.042E+01   1.01E-07   1.65E-07           1050200200372 
 1.99       2.49        1.058E+01   4.62E-08   1.42E-07           1050200200373 
 2.49       3.00        9.100E-01   2.26E-04   1.68E-03           1050200200374 
 2.49       3.00        9.300E-01  -1.60E-04   1.61E-03           1050200200375 
 2.49       3.00        9.500E-01  -1.07E-03   1.88E-03           1050200200376 
 2.49       3.00        9.700E-01  -2.06E-03   1.78E-03           1050200200377 
 2.49       3.00        1.000E+00  -2.54E-03   1.95E-03           1050200200378 
 2.49       3.00        1.040E+00  -1.07E-03   1.76E-03           1050200200379 
 2.49       3.00        1.080E+00   4.77E-04   1.67E-03           1050200200380 
 2.49       3.00        1.120E+00   4.07E-03   1.47E-03           1050200200381 
 2.49       3.00        1.160E+00   2.18E-02   1.52E-03           1050200200382 
 2.49       3.00        1.200E+00   4.60E-02   1.59E-03           1050200200383 
 2.49       3.00        1.240E+00   6.91E-02   1.73E-03           1050200200384 
 2.49       3.00        1.280E+00   1.20E-01   1.78E-03           1050200200385 
 2.49       3.00        1.320E+00   1.69E-01   1.91E-03           1050200200386 
 2.49       3.00        1.360E+00   1.51E-01   1.36E-03           1050200200387 
 2.49       3.00        1.400E+00   9.12E-02   8.57E-04           1050200200388 
 2.49       3.00        1.440E+00   4.50E-02   5.74E-04           1050200200389 
 2.49       3.00        1.480E+00   2.11E-02   2.61E-04           1050200200390 
 2.49       3.00        1.520E+00   9.99E-03   2.67E-04           1050200200391 
 2.49       3.00        1.560E+00   5.23E-03   2.90E-04           1050200200392 
 2.49       3.00        1.600E+00   2.91E-03   1.84E-04           1050200200393 
 2.49       3.00        1.640E+00   1.31E-03   1.38E-04           1050200200394 
 2.49       3.00        1.680E+00   6.18E-04   1.43E-04           1050200200395 
 2.49       3.00        1.720E+00   4.43E-04   1.34E-04           1050200200396 
 2.49       3.00        1.760E+00   4.08E-04   1.26E-04           1050200200397 
 2.49       3.00        1.800E+00   3.52E-04   1.26E-04           1050200200398 
 2.49       3.00        1.850E+00   2.48E-04   1.10E-04           1050200200399 
 2.49       3.00        1.910E+00   2.27E-04   1.05E-04           1050200200400 
 2.49       3.00        1.970E+00   2.50E-04   8.79E-05           1050200200401 
 2.49       3.00        2.030E+00   2.25E-04   9.10E-05           1050200200402 
 2.49       3.00        2.090E+00   2.22E-04   8.70E-05           1050200200403 
 2.49       3.00        2.150E+00   1.85E-04   8.75E-05           1050200200404 
 2.49       3.00        2.210E+00   1.20E-04   8.40E-05           1050200200405 
 2.49       3.00        2.270E+00   1.21E-04   7.91E-05           1050200200406 
 2.49       3.00        2.330E+00   1.51E-04   6.40E-05           1050200200407 
 2.49       3.00        2.390E+00   1.73E-04   6.69E-05           1050200200408 
 2.49       3.00        2.450E+00   1.85E-04   6.32E-05           1050200200409 
 2.49       3.00        2.510E+00   1.51E-04   6.35E-05           1050200200410 
 2.49       3.00        2.570E+00   1.02E-04   6.22E-05           1050200200411 
 2.49       3.00        2.630E+00   9.00E-05   6.00E-05           1050200200412 
 2.49       3.00        2.690E+00   8.72E-05   5.59E-05           1050200200413 
 2.49       3.00        2.750E+00   6.01E-05   4.69E-05           1050200200414 
 2.49       3.00        2.810E+00   3.54E-05   4.42E-05           1050200200415 
 2.49       3.00        2.870E+00   1.48E-05   4.49E-05           1050200200416 
 2.49       3.00        2.930E+00   7.92E-07   4.31E-05           1050200200417 
 2.49       3.00        2.990E+00  -1.76E-06   4.35E-05           1050200200418 
 2.49       3.00        3.050E+00   2.88E-06   4.47E-05           1050200200419 
 2.49       3.00        3.110E+00   9.47E-06   4.65E-05           1050200200420 
 2.49       3.00        3.180E+00  -8.20E-06   4.64E-05           1050200200421 
 2.49       3.00        3.260E+00  -2.42E-05   3.97E-05           1050200200422 
 2.49       3.00        3.340E+00   8.73E-06   4.69E-05           1050200200423 
 2.49       3.00        3.420E+00   5.37E-05   4.49E-05           1050200200424 
 2.49       3.00        3.500E+00   8.32E-05   4.52E-05           1050200200425 
 2.49       3.00        3.580E+00   8.41E-05   5.00E-05           1050200200426 
 2.49       3.00        3.660E+00   7.59E-05   4.68E-05           1050200200427 
 2.49       3.00        3.740E+00   3.53E-05   3.28E-05           1050200200428 
 2.49       3.00        3.820E+00  -2.31E-05   3.41E-05           1050200200429 
 2.49       3.00        3.900E+00  -6.64E-05   3.62E-05           1050200200430 
 2.49       3.00        3.980E+00  -7.52E-05   2.85E-05           1050200200431 
 2.49       3.00        4.060E+00  -3.43E-05   3.97E-05           1050200200432 
 2.49       3.00        4.140E+00  -3.26E-06   3.96E-05           1050200200433 
 2.49       3.00        4.220E+00   1.47E-05   3.70E-05           1050200200434 
 2.49       3.00        4.300E+00   1.36E-05   3.65E-05           1050200200435 
 2.49       3.00        4.380E+00   3.60E-06   2.91E-05           1050200200436 
 2.49       3.00        4.460E+00   1.64E-05   3.35E-05           1050200200437 
 2.49       3.00        4.540E+00   1.79E-05   3.44E-05           1050200200438 
 2.49       3.00        4.630E+00   1.14E-05   3.59E-05           1050200200439 
 2.49       3.00        4.730E+00  -8.25E-06   3.26E-05           1050200200440 
 2.49       3.00        4.830E+00  -2.09E-05   3.01E-05           1050200200441 
 2.49       3.00        4.930E+00  -7.84E-06   2.86E-05           1050200200442 
 2.49       3.00        5.030E+00   1.58E-05   2.99E-05           1050200200443 
 2.49       3.00        5.130E+00   3.54E-05   3.55E-05           1050200200444 
 2.49       3.00        5.230E+00   3.27E-05   2.91E-05           1050200200445 
 2.49       3.00        5.330E+00   3.15E-05   2.76E-05           1050200200446 
 2.49       3.00        5.430E+00   2.65E-05   2.73E-05           1050200200447 
 2.49       3.00        5.530E+00   2.52E-05   2.75E-05           1050200200448 
 2.49       3.00        5.630E+00   2.66E-05   2.69E-05           1050200200449 
 2.49       3.00        5.730E+00   2.57E-05   2.57E-05           1050200200450 
 2.49       3.00        5.830E+00   9.58E-06   2.48E-05           1050200200451 
 2.49       3.00        5.930E+00  -9.33E-06   1.95E-05           1050200200452 
 2.49       3.00        6.030E+00  -2.22E-05   1.91E-05           1050200200453 
 2.49       3.00        6.130E+00  -1.73E-05   1.81E-05           1050200200454 
 2.49       3.00        6.230E+00  -5.46E-06   1.87E-05           1050200200455 
 2.49       3.00        6.330E+00  -2.78E-06   1.92E-05           1050200200456 
 2.49       3.00        6.440E+00   4.38E-07   1.66E-05           1050200200457 
 2.49       3.00        6.560E+00  -4.40E-06   1.53E-05           1050200200458 
 2.49       3.00        6.680E+00   7.47E-06   1.89E-05           1050200200459 
 2.49       3.00        6.800E+00   2.25E-05   1.73E-05           1050200200460 
 2.49       3.00        6.920E+00   3.14E-05   1.43E-05           1050200200461 
 2.49       3.00        7.040E+00   2.18E-05   1.31E-05           1050200200462 
 2.49       3.00        7.160E+00   1.51E-06   1.02E-05           1050200200463 
 2.49       3.00        7.280E+00  -8.46E-06   8.25E-06           1050200200464 
 2.49       3.00        7.400E+00  -4.50E-06   7.58E-06           1050200200465 
 2.49       3.00        7.520E+00   2.44E-06   6.58E-06           1050200200466 
 2.49       3.00        7.640E+00   6.21E-06   5.75E-06           1050200200467 
 2.49       3.00        7.760E+00   4.75E-06   5.42E-06           1050200200468 
 2.49       3.00        7.890E+00   2.09E-06   4.60E-06           1050200200469 
 2.49       3.00        8.030E+00   1.01E-06   3.62E-06           1050200200470 
 2.49       3.00        8.170E+00   1.27E-06   3.34E-06           1050200200471 
 2.49       3.00        8.310E+00   1.76E-06   2.87E-06           1050200200472 
 2.49       3.00        8.450E+00   2.60E-06   2.12E-06           1050200200473 
 2.49       3.00        8.590E+00   3.24E-06   1.80E-06           1050200200474 
 2.49       3.00        8.730E+00   3.31E-06   1.66E-06           1050200200475 
 2.49       3.00        8.870E+00   2.82E-06   1.22E-06           1050200200476 
 2.49       3.00        9.010E+00   1.94E-06   9.64E-07           1050200200477 
 2.49       3.00        9.150E+00   1.04E-06   7.85E-07           1050200200478 
 2.49       3.00        9.300E+00   3.33E-07   6.20E-07           1050200200479 
 2.49       3.00        9.460E+00  -8.16E-08   5.04E-07           1050200200480 
 2.49       3.00        9.620E+00  -2.04E-07   4.61E-07           1050200200481 
 2.49       3.00        9.780E+00  -3.03E-08   3.80E-07           1050200200482 
 2.49       3.00        9.940E+00   2.22E-07   3.54E-07           1050200200483 
 2.49       3.00        1.010E+01   3.71E-07   3.97E-07           1050200200484 
 2.49       3.00        1.025E+01   3.84E-07   2.99E-07           1050200200485 
 2.49       3.00        1.042E+01   3.03E-07   2.58E-07           1050200200486 
 2.49       3.00        1.058E+01   2.20E-07   2.69E-07           1050200200487 
 3.00       3.49        9.100E-01   6.09E-04   1.96E-03           1050200200488 
 3.00       3.49        9.300E-01   6.48E-04   1.85E-03           1050200200489 
 3.00       3.49        9.500E-01  -6.86E-04   2.23E-03           1050200200490 
 3.00       3.49        9.700E-01  -2.37E-03   2.12E-03           1050200200491 
 3.00       3.49        1.000E+00  -2.58E-03   2.26E-03           1050200200492 
 3.00       3.49        1.040E+00  -1.28E-04   1.98E-03           1050200200493 
 3.00       3.49        1.080E+00   3.75E-04   2.04E-03           1050200200494 
 3.00       3.49        1.120E+00   7.38E-03   1.69E-03           1050200200495 
 3.00       3.49        1.160E+00   3.24E-02   1.72E-03           1050200200496 
 3.00       3.49        1.200E+00   6.03E-02   1.88E-03           1050200200497 
 3.00       3.49        1.240E+00   8.12E-02   1.83E-03           1050200200498 
 3.00       3.49        1.280E+00   1.23E-01   1.86E-03           1050200200499 
 3.00       3.49        1.320E+00   1.60E-01   1.94E-03           1050200200500 
 3.00       3.49        1.360E+00   1.36E-01   1.44E-03           1050200200501 
 3.00       3.49        1.400E+00   7.90E-02   9.92E-04           1050200200502 
 3.00       3.49        1.440E+00   3.77E-02   6.79E-04           1050200200503 
 3.00       3.49        1.480E+00   1.74E-02   4.43E-04           1050200200504 
 3.00       3.49        1.520E+00   8.59E-03   3.34E-04           1050200200505 
 3.00       3.49        1.560E+00   4.67E-03   3.37E-04           1050200200506 
 3.00       3.49        1.600E+00   2.73E-03   2.73E-04           1050200200507 
 3.00       3.49        1.640E+00   1.30E-03   2.30E-04           1050200200508 
 3.00       3.49        1.680E+00   7.31E-04   2.36E-04           1050200200509 
 3.00       3.49        1.720E+00   6.11E-04   2.13E-04           1050200200510 
 3.00       3.49        1.760E+00   4.86E-04   2.23E-04           1050200200511 
 3.00       3.49        1.800E+00   3.10E-04   2.18E-04           1050200200512 
 3.00       3.49        1.850E+00   2.09E-04   2.13E-04           1050200200513 
 3.00       3.49        1.910E+00   1.28E-04   2.02E-04           1050200200514 
 3.00       3.49        1.970E+00   1.46E-04   1.87E-04           1050200200515 
 3.00       3.49        2.030E+00   3.85E-04   1.83E-04           1050200200516 
 3.00       3.49        2.090E+00   3.15E-04   1.87E-04           1050200200517 
 3.00       3.49        2.150E+00   9.66E-05   1.79E-04           1050200200518 
 3.00       3.49        2.210E+00   1.28E-04   1.67E-04           1050200200519 
 3.00       3.49        2.270E+00   2.66E-04   1.45E-04           1050200200520 
 3.00       3.49        2.330E+00   2.94E-04   1.37E-04           1050200200521 
 3.00       3.49        2.390E+00   5.30E-04   1.39E-04           1050200200522 
 3.00       3.49        2.490E+00   1.55E-03   1.56E-04           1050200200523 
 3.00       3.49        2.510E+00   2.75E-03   1.62E-04           1050200200524 
 3.00       3.49        2.570E+00   2.69E-03   1.56E-04           1050200200525 
 3.00       3.49        2.630E+00   1.56E-03   1.27E-04           1050200200526 
 3.00       3.49        2.690E+00   6.02E-04   9.44E-05           1050200200527 
 3.00       3.49        2.750E+00   2.02E-04   7.67E-05           1050200200528 
 3.00       3.49        2.810E+00   7.32E-05   6.81E-05           1050200200529 
 3.00       3.49        2.870E+00   1.55E-05   6.33E-05           1050200200530 
 3.00       3.49        2.930E+00   1.76E-06   6.26E-05           1050200200531 
 3.00       3.49        2.990E+00   1.03E-05   6.38E-05           1050200200532 
 3.00       3.49        3.050E+00   4.51E-05   6.61E-05           1050200200533 
 3.00       3.49        3.110E+00   7.96E-05   6.45E-05           1050200200534 
 3.00       3.49        3.180E+00   9.72E-05   6.31E-05           1050200200535 
 3.00       3.49        3.260E+00   6.41E-05   6.58E-05           1050200200536 
 3.00       3.49        3.340E+00   1.46E-05   6.28E-05           1050200200537 
 3.00       3.49        3.420E+00  -7.21E-06   6.29E-05           1050200200538 
 3.00       3.49        3.500E+00   8.02E-06   6.14E-05           1050200200539 
 3.00       3.49        3.580E+00   3.11E-05   6.07E-05           1050200200540 
 3.00       3.49        3.660E+00   5.19E-06   5.27E-05           1050200200541 
 3.00       3.49        3.740E+00  -1.78E-05   5.39E-05           1050200200542 
 3.00       3.49        3.820E+00   1.46E-05   5.50E-05           1050200200543 
 3.00       3.49        3.900E+00   8.02E-05   5.39E-05           1050200200544 
 3.00       3.49        3.980E+00   1.14E-04   5.76E-05           1050200200545 
 3.00       3.49        4.060E+00   6.64E-05   5.52E-05           1050200200546 
 3.00       3.49        4.140E+00  -1.78E-05   4.32E-05           1050200200547 
 3.00       3.49        4.220E+00  -6.67E-05   4.11E-05           1050200200548 
 3.00       3.49        4.300E+00  -6.90E-05   3.93E-05           1050200200549 
 3.00       3.49        4.380E+00  -4.46E-05   4.91E-05           1050200200550 
 3.00       3.49        4.460E+00  -2.06E-05   5.19E-05           1050200200551 
 3.00       3.49        4.540E+00   5.44E-06   4.10E-05           1050200200552 
 3.00       3.49        4.630E+00   3.87E-05   3.66E-05           1050200200553 
 3.00       3.49        4.730E+00   6.76E-05   3.50E-05           1050200200554 
 3.00       3.49        4.830E+00   5.24E-05   4.01E-05           1050200200555 
 3.00       3.49        4.930E+00   3.31E-05   4.55E-05           1050200200556 
 3.00       3.49        5.030E+00  -2.04E-06   3.63E-05           1050200200557 
 3.00       3.49        5.130E+00   2.34E-06   2.89E-05           1050200200558 
 3.00       3.49        5.230E+00   1.06E-05   2.93E-05           1050200200559 
 3.00       3.49        5.330E+00   2.10E-05   4.04E-05           1050200200560 
 3.00       3.49        5.430E+00  -8.14E-06   3.31E-05           1050200200561 
 3.00       3.49        5.530E+00  -2.24E-05   2.80E-05           1050200200562 
 3.00       3.49        5.630E+00   4.00E-05   2.54E-05           1050200200563 
 3.00       3.49        5.730E+00  -3.90E-05   3.69E-05           1050200200564 
 3.00       3.49        5.830E+00  -3.41E-05   3.65E-05           1050200200565 
 3.00       3.49        5.930E+00  -1.98E-05   3.46E-05           1050200200566 
 3.00       3.49        6.030E+00   1.50E-05   3.22E-05           1050200200567 
 3.00       3.49        6.130E+00   5.54E-05   3.34E-05           1050200200568 
 3.00       3.49        6.230E+00   8.57E-05   3.36E-05           1050200200569 
 3.00       3.49        6.330E+00   8.68E-05   3.31E-05           1050200200570 
 3.00       3.49        6.440E+00   6.40E-05   2.83E-05           1050200200571 
 3.00       3.49        6.560E+00   1.78E-05   3.19E-05           1050200200572 
 3.00       3.49        6.680E+00  -1.86E-05   2.67E-05           1050200200573 
