ENTRY            D0512   20180522                             D117D051200000001 
SUBENT        D0512001   20180522                             D117D051200100001 
BIB                 11         32                                 D051200100002 
TITLE      Competition of coalescence and "fireball" processes    D051200100003 
            in nonequilibrium emission of light charged particles D051200100004 
            from p + Au collisions                                D051200100005 
AUTHOR     (A.Budzanowski, M.Fidelus, D.Filges, F.Goldenbaum,     D051200100006 
            H.Hodde, L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,   D051200100007 
            St.Kliczewski, A.Kowalczyk, E.Kozik, P.Kulessa,       D051200100008 
            H.Machner, A.Magiera, B.Piskor-Ignatowicz, K.Pysz,    D051200100009 
            Z.Rudy, R.Siudak, M.Wojciechowski)                    D051200100010 
INSTITUTE  (3POLIFJ,3POLUJK,2GERJUL,2GERBON)                      D051200100011 
REFERENCE  (J,PR/C,78,024603,2008)                                D051200100012 
FACILITY   (SYNCY,2GERJUL) Synchrotron COSY                       D051200100013 
SAMPLE     Self-supporting Au target (300 ug/cm2 thick)           D051200100014 
DETECTOR   (TELES,SIBAR,CSICR) Telescopes consisting of Si        D051200100015 
            detectors of the following thicknesses:               D051200100016 
             50+400+6000 um (at 35 and 50 deg),                   D051200100017 
             50+400 um (at 80 deg),                               D051200100018 
             50+400+1000+2000 um (at 100 deg).                    D051200100019 
           Si telescope at 100 deg was also supplied with 7.5 cm  D051200100020 
            CsI scintillator detector standing outside the        D051200100021 
            scattering chamber.                                   D051200100022 
           At 15.6, 20, and 65 deg, the telescopes built of Si    D051200100023 
            detectors of the thickness of 90+1000+1000+90 um      D051200100024 
            each of them, with 7.5 cm CsI scintillator detectors  D051200100025 
            standing behind them are positioned outside the       D051200100026 
            chamber.                                              D051200100027 
MONITOR    (79-AU-197(P,X)4-BE-7,,SIG)                            D051200100028 
MONIT-REF  (,A.Bubak+,J,NIM/B,226,507,2004)                       D051200100029 
STATUS     (TABLE) Data were received from Dr.A.Bubak             D051200100030 
           (APRVD) Entry approved by Dr.A.Bubak                   D051200100031 
HISTORY    (20080904C) SD                                         D051200100032 
           (20090520A) SD: EN: MeV - GeV                          D051200100033 
           (20180522U) On. AUTHOR corrected.                      D051200100034 
ENDBIB              32          0                                 D051200100035 
COMMON               1          3                                 D051200100036 
ERR-1                                                             D051200100037 
PER-CENT                                                          D051200100038 
 10.0                                                             D051200100039 
ENDCOMMON            3          0                                 D051200100040 
ENDSUBENT           39          0                                 D051200199999 
SUBENT        D0512002   20090717                             D068D051200200001 
BIB                  1          1                                 D051200200002 
REACTION   (79-AU-197(P,X)1-H-1,,DA/DE)                           D051200200003 
ENDBIB               1          0                                 D051200200004 
NOCOMMON             0          0                                 D051200200005 
DATA                 5        819                                 D051200200006 
EN         ANG        E          DATA       DATA-ERR              D051200200007 
        1.2        50.       76.5 9.4000E-04 6.3000E-04           D051201300070 
        1.2        50.       79.5 2.8200E-03 9.4000E-04           D051201300071 
        1.2        65.       68.5 1.7200E-03 4.4000E-04           D051201300072 
        1.2        65.       71.5 1.7200E-03 4.4000E-04           D051201300073 
        1.2        65.       74.5 1.3800E-03 4.1000E-04           D051201300074 
        1.2        65.       77.5 1.0300E-03 3.6000E-04           D051201300075 
        1.2        65.       80.5 3.4000E-04 2.3000E-04           D051201300076 
        1.2        65.       83.5 1.0300E-03 3.4000E-04           D051201300077 
        1.2        65.       86.5 1.0300E-03 3.4000E-04           D051201300078 
        1.2        65.       89.5 2.3000E-04 2.3000E-04           D051201300079 
        1.2        65.       92.5 2.3000E-04 2.0000E-04           D051201300080 
        1.2        65.       95.5 5.7000E-04 2.8000E-04           D051201300081 
        1.2        80.       29.5 1.3000E-02 1.7000E-03           D051201300082 
        1.2        80.       32.5 1.3900E-02 1.8000E-03           D051201300083 
        1.2        80.       35.5 1.9300E-02 2.1000E-03           D051201300084 
        1.2        80.       38.5 2.0600E-02 2.1000E-03           D051201300085 
        1.2        80.       41.5 1.1200E-02 1.6000E-03           D051201300086 
        1.2        80.       44.5 1.3700E-02 1.7000E-03           D051201300087 
        1.2        80.       47.5 8.7000E-03 1.4000E-03           D051201300088 
        1.2        80.       50.5 8.7000E-03 1.4000E-03           D051201300089 
        1.2        80.       53.5 5.1000E-03 1.1000E-03           D051201300090 
        1.2        80.       56.5 1.5700E-03 5.9000E-04           D051201300091 
        1.2        80.       59.5 2.6900E-03 7.8000E-04           D051201300092 
        1.2        80.       62.5 4.0300E-03 9.5000E-04           D051201300093 
        1.2        80.       65.5 2.2400E-03 7.1000E-04           D051201300094 
        1.2        80.       68.5 1.3400E-03 5.5000E-04           D051201300095 
        1.2        80.       71.5 4.5000E-04 3.9000E-04           D051201300096 
        1.2        80.       74.5 1.7900E-03 6.3000E-04           D051201300097 
        1.2        80.       80.5 1.3400E-03 5.5000E-04           D051201300098 
        1.2       100.       27.5 1.0700E-02 1.4000E-03           D051201300099 
        1.2       100.       30.5 1.4500E-02 1.7000E-03           D051201300100 
        1.2       100.       33.5 1.3700E-02 1.6000E-03           D051201300101 
        1.2       100.       36.5 1.6400E-02 1.8000E-03           D051201300102 
        1.2       100.       39.5 1.1400E-02 1.5000E-03           D051201300103 
        1.2       100.       42.5 8.4000E-03 1.3000E-03           D051201300104 
        1.2       100.       45.5 6.9000E-03 1.1000E-03           D051201300105 
        1.2       100.       48.5 6.3000E-03 1.1000E-03           D051201300106 
        1.2       100.       51.5 3.6200E-03 8.3000E-04           D051201300107 
        1.2       100.       54.5 2.6700E-03 7.1000E-04           D051201300108 
        1.2       100.       57.5 2.8600E-03 7.4000E-04           D051201300109 
        1.2       100.       60.5 1.7100E-03 5.7000E-04           D051201300110 
        1.2       100.       63.5 1.1400E-03 4.7000E-04           D051201300111 
        1.2       100.       66.5 1.3300E-03 5.0000E-04           D051201300112 
        1.2       100.       69.5 1.1400E-03 5.0000E-04           D051201300113 
        1.9       15.6       73.5 6.3700E-03 9.7000E-04           D051201300114 
        1.9       15.6       76.5 5.1900E-03 8.8000E-04           D051201300115 
        1.9       15.6       79.5 3.4100E-03 7.1000E-04           D051201300116 
        1.9       15.6       82.5 1.7800E-03 5.1000E-04           D051201300117 
        1.9       15.6       85.5 2.8200E-03 6.5000E-04           D051201300118 
        1.9       15.6       88.5 2.2200E-03 5.7000E-04           D051201300119 
        1.9       15.6       91.5 2.8200E-03 6.5000E-04           D051201300120 
        1.9       15.6       94.5 1.6300E-03 4.9000E-04           D051201300121 
        1.9       15.6       97.5 5.9000E-04 3.3000E-04           D051201300122 
        1.9       15.6      100.5 1.3300E-03 4.4000E-04           D051201300123 
        1.9       15.6      103.5 1.6300E-03 4.9000E-04           D051201300124 
        1.9       15.6      106.5 8.9000E-04 3.9000E-04           D051201300125 
        1.9       15.6      109.5 7.4000E-04 3.3000E-04           D051201300126 
        1.9       15.6      112.5 1.0400E-03 3.9000E-04           D051201300127 
        1.9       15.6       115. 8.9000E-04 5.0000E-04           D051201300128 
        1.9        20.       69.5 7.3300E-03 9.8000E-04           D051201300129 
        1.9        20.       72.5 7.0700E-03 9.6000E-04           D051201300130 
        1.9        20.       75.5 5.5000E-03 8.5000E-04           D051201300131 
        1.9        20.       78.5 3.1400E-03 6.4000E-04           D051201300132 
        1.9        20.       81.5 3.8000E-03 7.0000E-04           D051201300133 
        1.9        20.       84.5 3.4000E-03 6.7000E-04           D051201300134 
        1.9        20.       87.5 3.5300E-03 6.8000E-04           D051201300135 
        1.9        20.       90.5 1.5700E-03 4.5000E-04           D051201300136 
        1.9        20.       93.5 1.5700E-03 4.5000E-04           D051201300137 
        1.9        20.       96.5 1.5700E-03 4.5000E-04           D051201300138 
        1.9        20.       99.5 2.4900E-03 5.7000E-04           D051201300139 
        1.9        20.      102.5 9.2000E-04 3.5000E-04           D051201300140 
        1.9        20.      105.5 1.1800E-03 4.1000E-04           D051201300141 
        1.9        20.      108.5 9.2000E-04 3.5000E-04           D051201300142 
        1.9        20.      111.5 2.6000E-04 2.3000E-04           D051201300143 
        1.9        20.      114.5 3.9000E-04 2.9000E-04           D051201300144 
        1.9        20.      117.5 9.2000E-04 3.5000E-04           D051201300145 
        1.9        20.      119.5 7.9000E-04 5.6000E-04           D051201300146 
        1.9        35.       26.5 2.0200E-02 2.4000E-03           D051201300147 
        1.9        35.       29.5 3.3500E-02 3.0000E-03           D051201300148 
        1.9        35.       32.5 4.0400E-02 3.3000E-03           D051201300149 
        1.9        35.       35.5 4.1200E-02 3.4000E-03           D051201300150 
        1.9        35.       38.5 4.6200E-02 3.6000E-03           D051201300151 
        1.9        35.       41.5 4.0100E-02 3.3000E-03           D051201300152 
        1.9        35.       44.5 3.0400E-02 2.9000E-03           D051201300153 
        1.9        35.       47.5 2.4300E-02 2.6000E-03           D051201300154 
        1.9        35.       50.5 2.5200E-02 2.6000E-03           D051201300155 
        1.9        35.       53.5 1.7700E-02 2.2000E-03           D051201300156 
        1.9        35.       56.5 1.1600E-02 1.8000E-03           D051201300157 
        1.9        35.       59.5 1.5200E-02 2.1000E-03           D051201300158 
        1.9        35.       62.5 9.7000E-03 1.6000E-03           D051201300159 
        1.9        35.       65.5 6.6000E-03 1.4000E-03           D051201300160 
        1.9        35.       68.5 6.6000E-03 1.4000E-03           D051201300161 
        1.9        35.       71.5 6.6000E-03 1.4000E-03           D051201300162 
        1.9        35.       74.5 2.2100E-03 7.8000E-04           D051201300163 
        1.9        35.       77.5 2.4900E-03 8.3000E-04           D051201300164 
        1.9        35.       80.5 4.1000E-03 1.1000E-03           D051201300165 
        1.9        35.       83.5 2.4900E-03 8.3000E-04           D051201300166 
        1.9        35.       86.5 3.6000E-03 1.0000E-03           D051201300167 
        1.9        35.       89.5 2.4900E-03 8.3000E-04           D051201300168 
        1.9        35.       92.5 2.2100E-03 7.8000E-04           D051201300169 
        1.9        35.       94.5 1.7000E-03 1.2000E-03           D051201300170 
        1.9        50.       24.5 1.7900E-02 2.1000E-03           D051201300171 
        1.9        50.       27.5 2.0700E-02 2.3000E-03           D051201300172 
        1.9        50.       30.5 3.0400E-02 2.8000E-03           D051201300173 
        1.9        50.       33.5 3.2900E-02 2.9000E-03           D051201300174 
        1.9        50.       36.5 3.2700E-02 2.9000E-03           D051201300175 
        1.9        50.       39.5 3.0900E-02 2.8000E-03           D051201300176 
        1.9        50.       42.5 2.7200E-02 2.6000E-03           D051201300177 
        1.9        50.       45.5 2.2900E-02 2.4000E-03           D051201300178 
        1.9        50.       48.5 1.7200E-02 2.1000E-03           D051201300179 
        1.9        50.       51.5 1.9200E-02 2.2000E-03           D051201300180 
        1.9        50.       54.5 1.2500E-02 1.8000E-03           D051201300181 
        1.9        50.       57.5 1.0700E-02 1.6000E-03           D051201300182 
        1.9        50.       60.5 9.2000E-03 1.5000E-03           D051201300183 
        1.9        50.       63.5 6.7000E-03 1.3000E-03           D051201300184 
        1.9        50.       66.5 6.5000E-03 1.3000E-03           D051201300185 
        1.9        50.       69.5 5.2000E-03 1.1000E-03           D051201300186 
        1.9        50.       72.5 4.5000E-03 1.1000E-03           D051201300187 
        1.9        50.       75.5 5.5000E-03 1.2000E-03           D051201300188 
        1.9        50.       78.5 3.2400E-03 9.0000E-04           D051201300189 
        1.9        50.       81.5 2.4900E-03 7.9000E-04           D051201300190 
        1.9        50.       84.5 1.0000E-03 5.6000E-04           D051201300191 
        1.9        50.       87.5 1.5000E-03 6.1000E-04           D051201300192 
        1.9        50.       89.5 1.5000E-03 1.1000E-03           D051201300193 
        1.9        65.       68.5 4.1100E-03 6.1000E-04           D051201300194 
        1.9        65.       71.5 3.8300E-03 5.9000E-04           D051201300195 
        1.9        65.       74.5 3.0100E-03 5.2000E-04           D051201300196 
        1.9        65.       77.5 3.7400E-03 5.8000E-04           D051201300197 
        1.9        65.       80.5 2.0100E-03 4.3000E-04           D051201300198 
        1.9        65.       83.5 1.3700E-03 3.5000E-04           D051201300199 
        1.9        65.       86.5 7.3000E-04 2.6000E-04           D051201300200 
        1.9        65.       89.5 1.0000E-03 3.0000E-04           D051201300201 
        1.9        65.       92.5 9.1000E-04 2.9000E-04           D051201300202 
        1.9        65.       95.5 9.1000E-04 2.9000E-04           D051201300203 
        1.9        65.       98.5 7.3000E-04 2.6000E-04           D051201300204 
        1.9        65.      101.5 5.5000E-04 2.2000E-04           D051201300205 
        1.9        65.      104.5 7.3000E-04 2.6000E-04           D051201300206 
        1.9        65.      107.5 5.5000E-04 2.4000E-04           D051201300207 
        1.9        65.      110.5         0. 1.6000E-04           D051201300208 
        1.9        65.      113.5 3.7000E-04 2.0000E-04           D051201300209 
        1.9        65.      116.5 3.7000E-04 2.0000E-04           D051201300210 
        1.9        65.      119.5 1.8000E-04 1.6000E-04           D051201300211 
        1.9        65.      122.5 4.6000E-04 2.0000E-04           D051201300212 
        1.9        65.      124.5 8.2000E-04 4.7000E-04           D051201300213 
        1.9        80.       29.5 2.7400E-02 2.2000E-03           D051201300214 
        1.9        80.       32.5 3.6700E-02 2.9000E-03           D051201300215 
        1.9        80.       35.5 3.1700E-02 2.4000E-03           D051201300216 
        1.9        80.       38.5 3.3800E-02 2.5000E-03           D051201300217 
        1.9        80.       41.5 2.4900E-02 2.1000E-03           D051201300218 
        1.9        80.       44.5 2.2600E-02 2.0000E-03           D051201300219 
        1.9        80.       47.5 1.9900E-02 1.9000E-03           D051201300220 
        1.9        80.       50.5 1.3400E-02 1.5000E-03           D051201300221 
        1.9        80.       53.5 1.2600E-02 1.5000E-03           D051201300222 
        1.9        80.       56.5 8.9000E-03 1.3000E-03           D051201300223 
        1.9        80.       59.5 6.8000E-03 1.1000E-03           D051201300224 
        1.9        80.       62.5 6.4000E-03 1.1000E-03           D051201300225 
        1.9        80.       65.5 3.9200E-03 8.4000E-04           D051201300226 
        1.9        80.       68.5 3.9200E-03 8.4000E-04           D051201300227 
        1.9        80.       71.5 2.6700E-03 6.9000E-04           D051201300228 
        1.9        80.       74.5 2.6700E-03 6.9000E-04           D051201300229 
        1.9        80.       77.5 1.9600E-03 5.9000E-04           D051201300230 
        1.9        80.       80.5 1.4200E-03 5.0000E-04           D051201300231 
        1.9        80.        83. 1.3400E-03 6.0000E-04           D051201300232 
        1.9       100.       27.5 2.4400E-02 1.9000E-03           D051201300233 
        1.9       100.       30.5 2.9200E-02 2.1000E-03           D051201300234 
        1.9       100.       33.5 2.9800E-02 2.1000E-03           D051201300235 
        1.9       100.       36.5 3.4100E-02 2.3000E-03           D051201300236 
        1.9       100.       39.5 2.6700E-02 2.0000E-03           D051201300237 
        1.9       100.       42.5 1.8000E-02 1.7000E-03           D051201300238 
        1.9       100.       45.5 1.6200E-02 1.6000E-03           D051201300239 
        1.9       100.       48.5 1.5800E-02 1.5000E-03           D051201300240 
        1.9       100.       51.5 8.2000E-03 1.1000E-03           D051201300241 
        1.9       100.       54.5 7.3000E-03 1.0000E-03           D051201300242 
        1.9       100.       57.5 4.8500E-03 8.6000E-04           D051201300243 
        1.9       100.       60.5 5.0000E-03 8.7000E-04           D051201300244 
        1.9       100.       63.5 4.0900E-03 7.9000E-04           D051201300245 
        1.9       100.       66.5 2.2700E-03 5.9000E-04           D051201300246 
        1.9       100.       69.5 2.5700E-03 6.2000E-04           D051201300247 
        1.9       100.       72.5 1.0600E-03 4.0000E-04           D051201300248 
        1.9       100.       75.5 1.5100E-03 4.8000E-04           D051201300249 
        1.9       100.       78.5 1.0600E-03 4.0000E-04           D051201300250 
        1.9       100.       81.5 9.1000E-04 3.7000E-04           D051201300251 
        1.9       100.       84.5 6.1000E-04 3.4000E-04           D051201300252 
        1.9       100.        87. 6.8000E-04 3.9000E-04           D051201300253 
ENDDATA            247          0                                 D051201300254 
ENDSUBENT          253          0                                 D051201399999 
SUBENT        D0512014   20090609                             D068D051201400001 
BIB                  1          1                                 D051201400002 
REACTION   (79-AU-197(P,X)4-BE-10,,DA/DE)                         D051201400003 
ENDBIB               1          0                                 D051201400004 
NOCOMMON             0          0                                 D051201400005 
DATA                 5        228                                 D051201400006 
EN         ANG        E          DATA       DATA-ERR              D051201400007 
GEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D051201400008 
        1.2       15.6       71.5 2.9800E-03 7.5000E-04           D051201400009 
