ENTRY            D0733   20141209                             D096D073300000001 
SUBENT        D0733001   20141209                             D096D073300100001 
BIB                 14         30                                 D073300100002 
TITLE      Sequential and simultaneous emission of particles from D073300100003 
            p+Al collisions at GeV energies                       D073300100004 
AUTHOR     (M.Fidelus, D.Filges, F.Goldenbaum, H.Hodde, A.Jany,   D073300100005 
            L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,            D073300100006 
            St.Kliczewski, E.Kozik, P.Kulessa, H.Machner,         D073300100007 
            A.Magiera, B.Piskor-Ignatowicz, K.Pysz, Z.Rudy,       D073300100008 
            Sushil K.Sharma, R.Siudak, M.Wojciechowski)           D073300100009 
INSTITUTE  (3POLUJK,2GERJUL,2GERBON,3POLIFJ,2GERUDE)              D073300100010 
REFERENCE  (J,PR/C,89,054617,2014)                                D073300100011 
FACILITY   (SYNCH,2GERJUL) COSY                                   D073300100012 
EXP-YEAR   (2005)                                                 D073300100013 
SAMPLE     Self-supporting Al of 170 ug/cm2                       D073300100014 
DETECTOR   (TELES,SI,SI) Telescopes at 15.6, 20 and 65 deg were   D073300100015 
            installed in air behind 50 um stainless steel foils   D073300100016 
           (CSICR) Telescopes at 15.6, 20, 65 and 100 deg were    D073300100017 
            backed by a 7 cm thick CSI detector to detect high-   D073300100018 
            energy light charged-particles passing through the Si D073300100019 
            detectors.                                            D073300100020 
METHOD     (EDE) Mass and charge identification                   D073300100021 
MONITOR    (13-AL-27(P,X)4-BE-7,,SIG)                             D073300100022 
            8.023 mb at 1.2 GeV, 9.515 mb at 1.9 GeV, and         D073300100023 
            10.099 mb at 2.5 GeV                                  D073300100024 
MONIT-REF  (,A.Bubak+,J,NIM/B,226,507,2004)                       D073300100025 
ERR-ANALYS (ERR-S) Only statistical                               D073300100026 
           (ERR-1) Normalization at 3 proton energies (~9%)       D073300100027 
STATUS     (TABLE) Data received from Boguslaw Kamys              D073300100028 
           (APRVD) Approved by Boguslaw Kamys (2014-06-04)        D073300100029 
HISTORY    (20140603R) On. Received from Boguslaw Kamys.          D073300100030 
           (20140604C) On                                         D073300100031 
           (20141209A) On. Important corrections in 002-017.      D073300100032 
ENDBIB              30          0                                 D073300100033 
COMMON               1          3                                 D073300100034 
ERR-1                                                             D073300100035 
PER-CENT                                                          D073300100036 
 9.                                                               D073300100037 
ENDCOMMON            3          0                                 D073300100038 
ENDSUBENT           37          0                                 D073300199999 
SUBENT        D0733002   20141209                             D096D073300200001 
BIB                  2          2                                 D073300200002 
REACTION   (13-AL-27(P,X)1-H-1,,DA/DE)                            D073300200003 
HISTORY    (20141209A) On. Unit of EN corrected (MeV -> GeV)      D073300200004 
ENDBIB               2          0                                 D073300200005 
NOCOMMON             0          0                                 D073300200006 
DATA                 5        653                                 D073300200007 
EN         ANG        E          DATA       ERR-S                 D073300200008 
 2.5         65.0      106.5      0.000131   0.000075             D073301200364 
 2.5         80.0       27.5      0.011700   0.001700             D073301200365 
 2.5         80.0       30.5      0.010800   0.001700             D073301200366 
 2.5         80.0       33.5      0.007500   0.001400             D073301200367 
 2.5         80.0       36.5      0.006100   0.001200             D073301200368 
 2.5         80.0       39.5      0.005100   0.001100             D073301200369 
 2.5         80.0       42.5      0.004200   0.001000             D073301200370 
 2.5         80.0       45.5      0.003290   0.000920             D073301200371 
 2.5         80.0       48.5      0.002440   0.000790             D073301200372 
 2.5         80.0       51.5      0.002040   0.000720             D073301200373 
 2.5         80.0       54.5      0.002120   0.000740             D073301200374 
 2.5         80.0       57.5      0.001700   0.000660             D073301200375 
 2.5         80.0       60.5      0.001360   0.000590             D073301200376 
 2.5         80.0       63.5      0.001050   0.000520             D073301200377 
 2.5         80.0       66.5      0.000710   0.000430             D073301200378 
 2.5        100.0       25.5      0.009000   0.001400             D073301200379 
 2.5        100.0       28.5      0.006500   0.001200             D073301200380 
 2.5        100.0       31.5      0.005700   0.001100             D073301200381 
 2.5        100.0       34.5      0.004900   0.001000             D073301200382 
 2.5        100.0       37.5      0.003570   0.000880             D073301200383 
 2.5        100.0       40.5      0.003040   0.000810             D073301200384 
 2.5        100.0       43.5      0.001860   0.000630             D073301200385 
 2.5        100.0       46.5      0.001610   0.000590             D073301200386 
 2.5        100.0       49.5      0.001370   0.000550             D073301200387 
 2.5        100.0       52.5      0.001010   0.000470             D073301200388 
 2.5        100.0       55.5      0.001040   0.000470             D073301200389 
 2.5        100.0       58.5      0.000480   0.000320             D073301200390 
 2.5        100.0       61.5      0.000650   0.000380             D073301200391 
 2.5        100.0       64.5      0.000340   0.000270             D073301200392 
 2.5        100.0       67.5      0.000390   0.000290             D073301200393 
 2.5        100.0       76.0      0.000330   0.000220             D073301200394 
 2.5        100.0       78.5      0.000150   0.000100             D073301200395 
ENDDATA            388          0                                 D073301200396 
ENDSUBENT          395          0                                 D073301299999 
SUBENT        D0733013   20141209                             D096D073301300001 
BIB                  2          2                                 D073301300002 
REACTION   (13-AL-27(P,X)4-BE-9,,DA/DE)                           D073301300003 
HISTORY    (20141209A) On. Unit of EN corrected (MeV -> GeV)      D073301300004 
ENDBIB               2          0                                 D073301300005 
NOCOMMON             0          0                                 D073301300006 
DATA                 5        209                                 D073301300007 
EN         ANG        E          DATA       ERR-S                 D073301300008 
GEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D073301300009 
 1.2         15.6       68.5      0.000860   0.000280             D073301300010 
 1.2         15.6       71.5      0.000530   0.000220             D073301300011 
 1.2         15.6       74.5      0.000310   0.000170             D073301300012 
 1.2         15.6       76.5      0.000330   0.000100             D073301300013 
 1.2         15.6       79.5      0.000200   0.000130             D073301300014 
 1.2         15.6       88.5      0.000120   0.000100             D073301300015 
 1.2         15.6       91.5      0.000120   0.000100             D073301300016 
 1.2         15.6       95.0      0.000105   0.000079             D073301300017 
 1.2         15.6       97.5      0.000060   0.000042             D073301300018 
 1.2         20.0       69.5      0.000620   0.000220             D073301300019 
 1.2         20.0       72.5      0.000330   0.000160             D073301300020 
 1.2         20.0       75.5      0.000290   0.000150             D073301300021 
 1.2         20.0       78.5      0.000220   0.000130             D073301300022 
 1.2         20.0       81.0      0.000200   0.000100             D073301300023 
 1.2         20.0       83.5      0.000185   0.000070             D073301300024 
 1.2         20.0       86.5      0.000150   0.000110             D073301300025 
 1.2         20.0       97.5      0.000053   0.000037             D073301300026 
 1.2         35.0       26.5      0.007900   0.001200             D073301300027 
 1.2         35.0       29.5      0.006000   0.001000             D073301300028 
 1.2         35.0       32.5      0.004280   0.000850             D073301300029 
 1.2         35.0       35.5      0.003880   0.000810             D073301300030 
 1.2         35.0       38.5      0.002880   0.000700             D073301300031 
 1.2         35.0       41.5      0.002350   0.000630             D073301300032 
 1.2         35.0       44.5      0.001770   0.000550             D073301300033 
 1.2         35.0       47.5      0.001010   0.000410             D073301300034 
 1.2         35.0       50.5      0.001030   0.000420             D073301300035 
 1.2         35.0       53.5      0.000880   0.000380             D073301300036 
 1.2         35.0       57.5      0.000600   0.000320             D073301300037 
 1.2         35.0       61.5      0.000540   0.000300             D073301300038 
 1.2         35.0       64.5      0.000340   0.000240             D073301300039 
 1.2         35.0       67.5      0.000340   0.000240             D073301300040 
 1.2         35.0       73.5      0.000210   0.000190             D073301300041 
 1.2         35.0       82.5      0.000190   0.000180             D073301300042 
 1.2         35.0       85.5      0.000168   0.000097             D073301300043 
 1.2         35.0       87.5      0.000112   0.000079             D073301300044 
 1.2         35.0       89.5      0.000168   0.000097             D073301300045 
 1.2         50.0       24.5      0.006490   0.000990             D073301300046 
 1.2         50.0       27.5      0.005030   0.000870             D073301300047 
 1.2         50.0       30.5      0.003700   0.000750             D073301300048 
 1.2         50.0       33.5      0.002980   0.000670             D073301300049 
 1.2         50.0       36.5      0.002150   0.000570             D073301300050 
 1.2         50.0       39.5      0.002020   0.000550             D073301300051 
 1.2         50.0       42.5      0.001450   0.000470             D073301300052 
 1.2         50.0       45.5      0.000880   0.000360             D073301300053 
 1.2         50.0       48.0      0.000760   0.000280             D073301300054 
 1.2         50.0       50.5      0.000660   0.000180             D073301300055 
 1.2         50.0       53.5      0.000620   0.000310             D073301300056 
 1.2         50.0       56.5      0.000420   0.000250             D073301300057 
 1.2         50.0       59.0      0.000250   0.000160             D073301300058 
 1.2         50.0       62.5      0.000290   0.000210             D073301300059 
 1.2         65.0       68.0      0.000175   0.000080             D073301300060 
 1.2         65.0       71.5      0.000092   0.000071             D073301300061 
 1.2         65.0       74.5      0.000117   0.000080             D073301300062 
 1.2         80.0       29.5      0.002660   0.000540             D073301300063 
 1.2         80.0       32.5      0.001970   0.000460             D073301300064 
 1.2         80.0       35.5      0.001320   0.000380             D073301300065 
 1.2         80.0       38.5      0.001360   0.000380             D073301300066 
 1.2         80.0       41.5      0.000890   0.000310             D073301300067 
 1.2         80.0       44.5      0.000820   0.000300             D073301300068 
 1.2         80.0       47.5      0.000410   0.000210             D073301300069 
 1.2         80.0       50.5      0.000490   0.000230             D073301300070 
 1.2         80.0       53.5      0.000290   0.000180             D073301300071 
 1.2         80.0       56.5      0.000200   0.000150             D073301300072 
 1.2         80.0       59.5      0.000144   0.000072             D073301300073 
 1.2         80.0       68.5      0.000108   0.000062             D073301300074 
 1.2        100.0       27.5      0.002000   0.000430             D073301300075 
 1.2        100.0       30.5      0.001290   0.000340             D073301300076 
 1.2        100.0       33.5      0.001080   0.000320             D073301300077 
 1.2        100.0       36.5      0.000650   0.000250             D073301300078 
 1.2        100.0       39.5      0.000450   0.000200             D073301300079 
 1.2        100.0       42.5      0.000420   0.000200             D073301300080 
 1.2        100.0       45.5      0.000200   0.000140             D073301300081 
 1.2        100.0       48.5      0.000280   0.000160             D073301300082 
 1.2        100.0       51.0      0.000220   0.000120             D073301300083 
 1.2        100.0       54.5      0.000150   0.000120             D073301300084 
 1.2        100.0       61.0      0.000108   0.000081             D073301300085 
 1.9         15.6       68.5      0.001020   0.000430             D073301300086 
 1.9         15.6       71.5      0.000710   0.000350             D073301300087 
 1.9         15.6       74.5      0.000410   0.000270             D073301300088 
 1.9         15.6       77.5      0.000220   0.000200             D073301300089 
 1.9         15.6       80.5      0.000300   0.000230             D073301300090 
 1.9         15.6       85.5      0.000118   0.000083             D073301300091 
 1.9         15.6       91.5      0.000118   0.000083             D073301300092 
 1.9         15.6       94.0      0.000150   0.000130             D073301300093 
 1.9         20.0       69.5      0.000730   0.000340             D073301300094 
 1.9         20.0       72.5      0.000520   0.000290             D073301300095 
 1.9         20.0       75.5      0.000330   0.000230             D073301300096 
 1.9         20.0       78.5      0.000420   0.000150             D073301300097 
 1.9         20.0       80.5      0.000210   0.000100             D073301300098 
 1.9         20.0       88.5      0.000310   0.000130             D073301300099 
 1.9         35.0       26.5      0.009400   0.001800             D073301300100 
 1.9         35.0       29.5      0.006300   0.001400             D073301300101 
 1.9         35.0       32.5      0.004700   0.001200             D073301300102 
 1.9         35.0       35.5      0.004400   0.001200             D073301300103 
 1.9         35.0       38.5      0.002900   0.000980             D073301300104 
 1.9         35.0       41.5      0.002270   0.000870             D073301300105 
 1.9         35.0       44.5      0.001910   0.000790             D073301300106 
 1.9         35.0       47.5      0.001210   0.000630             D073301300107 
 1.9         35.0       50.5      0.001210   0.000630             D073301300108 
 1.9         35.0       53.5      0.000660   0.000470             D073301300109 
 1.9         35.0       56.5      0.000950   0.000560             D073301300110 
 1.9         35.0       59.5      0.000510   0.000410             D073301300111 
 1.9         35.0       65.0      0.000500   0.000330             D073301300112 
 1.9         35.0       67.5      0.000440   0.000220             D073301300113 
 1.9         50.0       24.5      0.007800   0.001500             D073301300114 
 1.9         50.0       27.5      0.006400   0.001400             D073301300115 
 1.9         50.0       30.5      0.004300   0.001100             D073301300116 
 1.9         50.0       33.5      0.003500   0.001000             D073301300117 
 1.9         50.0       36.5      0.002540   0.000870             D073301300118 
 1.9         50.0       39.5      0.001820   0.000730             D073301300119 
 1.9         50.0       42.5      0.001620   0.000690             D073301300120 
 1.9         50.0       45.5      0.001290   0.000620             D073301300121 
 1.9         50.0       48.5      0.000830   0.000500             D073301300122 
 1.9         50.0       51.5      0.000930   0.000520             D073301300123 
 1.9         50.0       54.5      0.000730   0.000460             D073301300124 
 1.9         50.0       57.5      0.000500   0.000380             D073301300125 
 1.9         50.0       66.5      0.000400   0.000200             D073301300126 
 1.9         50.0       68.5      0.000200   0.000140             D073301300127 
 1.9         65.0       68.5      0.000240   0.000160             D073301300128 
 1.9         65.0       71.5      0.000150   0.000130             D073301300129 
 1.9         65.0       78.5      0.000150   0.000130             D073301300130 
 1.9         65.0       83.0      0.000109   0.000089             D073301300131 
 1.9         65.0       85.5      0.000145   0.000073             D073301300132 
 1.9         80.0       29.5      0.003310   0.000840             D073301300133 
 1.9         80.0       32.5      0.002200   0.000680             D073301300134 
 1.9         80.0       35.5      0.002030   0.000660             D073301300135 
 1.9         80.0       38.5      0.001440   0.000550             D073301300136 
 1.9         80.0       41.5      0.001130   0.000490             D073301300137 
 1.9         80.0       44.5      0.000690   0.000380             D073301300138 
 1.9         80.0       47.5      0.000730   0.000390             D073301300139 
 1.9         80.0       50.5      0.000400   0.000290             D073301300140 
 1.9         80.0       53.5      0.000590   0.000350             D073301300141 
 1.9         80.0       58.5      0.000570   0.000200             D073301300142 
 1.9         80.0       61.0      0.000250   0.000190             D073301300143 
 1.9         80.0       64.5      0.000280   0.000140             D073301300144 
 1.9         80.0       66.5      0.000140   0.000100             D073301300145 
 1.9         80.0       69.5      0.000140   0.000100             D073301300146 
 1.9        100.0       27.5      0.002670   0.000690             D073301300147 
 1.9        100.0       30.5      0.001730   0.000560             D073301300148 
 1.9        100.0       33.5      0.001080   0.000440             D073301300149 
 1.9        100.0       36.5      0.000740   0.000370             D073301300150 
 1.9        100.0       39.5      0.000540   0.000310             D073301300151 
 1.9        100.0       42.5      0.000420   0.000280             D073301300152 
 1.9        100.0       45.5      0.000460   0.000290             D073301300153 
 1.9        100.0       48.0      0.000240   0.000170             D073301300154 
 1.9        100.0       50.5      0.000360   0.000150             D073301300155 
 1.9        100.0       60.5      0.000240   0.000120             D073301300156 
 2.5         15.6       68.5      0.001250   0.000520             D073301300157 
 2.5         15.6       71.5      0.000730   0.000390             D073301300158 
 2.5         15.6       74.5      0.000570   0.000350             D073301300159 
 2.5         15.6       77.0      0.000570   0.000280             D073301300160 
 2.5         15.6       82.5      0.000210   0.000120             D073301300161 
 2.5         15.6       84.5      0.000210   0.000120             D073301300162 
 2.5         15.6       94.0      0.000250   0.000190             D073301300163 
 2.5         15.6       97.5      0.000140   0.000100             D073301300164 
 2.5         15.6       99.5      0.000210   0.000120             D073301300165 
 2.5         20.0       69.5      0.000630   0.000340             D073301300166 
 2.5         20.0       72.5      0.000710   0.000370             D073301300167 
 2.5         20.0       75.5      0.000350   0.000260             D073301300168 
 2.5         20.0       78.5      0.000330   0.000250             D073301300169 
 2.5         20.0       81.0      0.000220   0.000170             D073301300170 
 2.5         20.0       86.5      0.000190   0.000110             D073301300171 
 2.5         20.0       92.5      0.000125   0.000088             D073301300172 
 2.5         35.0       26.5      0.011100   0.002100             D073301300173 
 2.5         35.0       29.5      0.007200   0.001700             D073301300174 
 2.5         35.0       32.5      0.006000   0.001500             D073301300175 
 2.5         35.0       35.5      0.004000   0.001300             D073301300176 
 2.5         35.0       38.5      0.003000   0.001100             D073301300177 
 2.5         35.0       41.5      0.003000   0.001100             D073301300178 
 2.5         35.0       44.5      0.001450   0.000760             D073301300179 
 2.5         35.0       47.5      0.001500   0.000770             D073301300180 
 2.5         35.0       50.5      0.001320   0.000720             D073301300181 
 2.5         35.0       53.5      0.000880   0.000590             D073301300182 
 2.5         35.0       72.0      0.000660   0.000420             D073301300183 
 2.5         35.0       74.5      0.000260   0.000190             D073301300184 
 2.5         50.0       24.5      0.009600   0.001800             D073301300185 
 2.5         50.0       27.5      0.006700   0.001500             D073301300186 
 2.5         50.0       30.5      0.004700   0.001300             D073301300187 
 2.5         50.0       33.5      0.003800   0.001200             D073301300188 
 2.5         50.0       36.5      0.002100   0.000870             D073301300189 
 2.5         50.0       39.5      0.002700   0.000980             D073301300190 
 2.5         50.0       42.5      0.001860   0.000820             D073301300191 
 2.5         50.0       45.5      0.001710   0.000780             D073301300192 
 2.5         50.0       48.5      0.000870   0.000560             D073301300193 
 2.5         50.0       51.5      0.001070   0.000620             D073301300194 
 2.5         50.0       54.5      0.000670   0.000490             D073301300195 
 2.5         65.0       69.2      0.000280   0.000190             D073301300196 
 2.5         65.0       73.0      0.000130   0.000110             D073301300197 
 2.5         80.0       29.5      0.003570   0.000950             D073301300198 
 2.5         80.0       32.5      0.003140   0.000900             D073301300199 
 2.5         80.0       35.5      0.002290   0.000770             D073301300200 
 2.5         80.0       38.5      0.002120   0.000740             D073301300201 
 2.5         80.0       41.5      0.001110   0.000530             D073301300202 
 2.5         80.0       44.5      0.001080   0.000520             D073301300203 
 2.5         80.0       47.5      0.000710   0.000430             D073301300204 
 2.5         80.0       50.5      0.000960   0.000500             D073301300205 
 2.5         80.0       61.5      0.000260   0.000150             D073301300206 
 2.5         80.0       63.5      0.000340   0.000170             D073301300207 
 2.5        100.0       27.5      0.003160   0.000830             D073301300208 
 2.5        100.0       30.5      0.002220   0.000690             D073301300209 
 2.5        100.0       33.5      0.001210   0.000510             D073301300210 
 2.5        100.0       36.5      0.001060   0.000480             D073301300211 
 2.5        100.0       39.5      0.000510   0.000330             D073301300212 
 2.5        100.0       42.5      0.000720   0.000400             D073301300213 
 2.5        100.0       45.5      0.000340   0.000270             D073301300214 
 2.5        100.0       48.5      0.000460   0.000320             D073301300215 
 2.5        100.0       51.5      0.000340   0.000270             D073301300216 
 2.5        100.0       58.5      0.000290   0.000150             D073301300217 
 2.5        100.0       60.5      0.000150   0.000100             D073301300218 
ENDDATA            211          0                                 D073301300219 
ENDSUBENT          218          0                                 D073301399999 
SUBENT        D0733014   20141209                             D096D073301400001 
BIB                  2          2                                 D073301400002 
REACTION   (13-AL-27(P,X)4-BE-10,,DA/DE)                          D073301400003 
HISTORY    (20141209A) On. Unit of EN corrected (MeV -> GeV)      D073301400004 
ENDBIB               2          0                                 D073301400005 
NOCOMMON             0          0                                 D073301400006 
DATA                 5        148                                 D073301400007 
EN         ANG        E          DATA       ERR-S                 D073301400008 
GEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D073301400009 
 1.2         15.6       71.5      0.000540   0.000220             D073301400010 
 1.2         15.6       74.5      0.000340   0.000180             D073301400011 
 1.2         15.6       77.5      0.000180   0.000130             D073301400012 
 1.2         15.6       81.5      0.000120   0.000100             D073301400013 
 1.2         15.6       85.5      0.000100   0.000095             D073301400014 
 1.2         15.6       87.5      0.000060   0.000042             D073301400015 
 1.2         20.0       71.5      0.000370   0.000170             D073301400016 
 1.2         20.0       74.5      0.000270   0.000150             D073301400017 
 1.2         20.0       77.5      0.000170   0.000120             D073301400018 
 1.2         20.0       80.5      0.000140   0.000110             D073301400019 
 1.2         20.0       87.5      0.000053   0.000037             D073301400020 
 1.2         20.0       90.5      0.000106   0.000053             D073301400021 
 1.2         20.0       93.0      0.000080   0.000065             D073301400022 
 1.2         35.0       27.5      0.003230   0.000740             D073301400023 
 1.2         35.0       32.5      0.002280   0.000620             D073301400024 
 1.2         35.0       35.5      0.001850   0.000560             D073301400025 
 1.2         35.0       38.5      0.001270   0.000460             D073301400026 
 1.2         35.0       41.0      0.000870   0.000310             D073301400027 
 1.2         35.0       44.5      0.000780   0.000360             D073301400028 
 1.2         35.0       47.5      0.000600   0.000320             D073301400029 
 1.2         35.0       50.5      0.000470   0.000280             D073301400030 
 1.2         35.0       53.0      0.000280   0.000180             D073301400031 
 1.2         35.0       56.5      0.000300   0.000220             D073301400032 
 1.2         35.0       69.0      0.000170   0.000140             D073301400033 
 1.2         35.0       72.5      0.000112   0.000079             D073301400034 
 1.2         35.0       75.5      0.000130   0.000150             D073301400035 
 1.2         35.0       77.5      0.000112   0.000079             D073301400036 
 1.2         50.0       25.5      0.002980   0.000670             D073301400037 
 1.2         50.0       28.5      0.002270   0.000590             D073301400038 
 1.2         50.0       31.5      0.001870   0.000530             D073301400039 
 1.2         50.0       34.5      0.001500   0.000480             D073301400040 
 1.2         50.0       37.5      0.001040   0.000400             D073301400041 
 1.2         50.0       40.5      0.000930   0.000370             D073301400042 
 1.2         50.0       43.5      0.000550   0.000290             D073301400043 
 1.2         50.0       46.5      0.000390   0.000240             D073301400044 
 1.2         50.0       49.5      0.000450   0.000260             D073301400045 
 1.2         50.0       52.5      0.000420   0.000250             D073301400046 
 1.2         50.0       55.5      0.000290   0.000210             D073301400047 
 1.2         50.0       58.5      0.000220   0.000180             D073301400048 
 1.2         50.0       61.5      0.000190   0.000170             D073301400049 
 1.2         50.0       67.0      0.000150   0.000120             D073301400050 
 1.2         65.0       72.2      0.000062   0.000058             D073301400051 
 1.2         65.0       75.0      0.000074   0.000052             D073301400052 
 1.2         65.0       80.5      0.000055   0.000032             D073301400053 
 1.2         80.0       30.5      0.000870   0.000310             D073301400054 
 1.2         80.0       35.5      0.000670   0.000270             D073301400055 
 1.2         80.0       38.5      0.000530   0.000240             D073301400056 
 1.2         80.0       41.5      0.000320   0.000190             D073301400057 
 1.2         80.0       45.5      0.000300   0.000180             D073301400058 
 1.2         80.0       48.5      0.000250   0.000170             D073301400059 
 1.2         80.0       51.5      0.000140   0.000130             D073301400060 
 1.2         80.0       54.5      0.000140   0.000130             D073301400061 
 1.2         80.0       56.5      0.000216   0.000088             D073301400062 
 1.2         80.0       59.0      0.000126   0.000096             D073301400063 
 1.2         80.0       63.5      0.000072   0.000051             D073301400064 
 1.2        100.0       29.5      0.000550   0.000230             D073301400065 
 1.2        100.0       32.5      0.000420   0.000200             D073301400066 
 1.2        100.0       35.5      0.000370   0.000180             D073301400067 
 1.2        100.0       38.5      0.000360   0.000180             D073301400068 
 1.2        100.0       41.0      0.000250   0.000120             D073301400069 
 1.2        100.0       44.5      0.000110   0.000100             D073301400070 
 1.2        100.0       49.5      0.000110   0.000100             D073301400071 
 1.2        100.0       54.5      0.000061   0.000043             D073301400072 
 1.2        100.0       58.5      0.000092   0.000053             D073301400073 
 1.9         15.6       71.5      0.000730   0.000360             D073301400074 
 1.9         15.6       77.5      0.000300   0.000230             D073301400075 
 1.9         15.6       85.5      0.000118   0.000083             D073301400076 
 1.9         20.0       71.5      0.000730   0.000340             D073301400077 
 1.9         20.0       77.5      0.000260   0.000200             D073301400078 
 1.9         20.0       82.5      0.000104   0.000074             D073301400079 
 1.9         20.0       85.0      0.000180   0.000140             D073301400080 
 1.9         35.0       27.5      0.003400   0.001100             D073301400081 
 1.9         35.0       30.5      0.003400   0.001100             D073301400082 
 1.9         35.0       33.5      0.002310   0.000870             D073301400083 
 1.9         35.0       36.5      0.001910   0.000790             D073301400084 
 1.9         35.0       39.5      0.001170   0.000620             D073301400085 
 1.9         35.0       42.5      0.000920   0.000550             D073301400086 
 1.9         35.0       45.5      0.000880   0.000540             D073301400087 
 1.9         35.0       50.5      0.000880   0.000310             D073301400088 
 1.9         35.0       58.5      0.000440   0.000220             D073301400089 
 1.9         50.0       25.5      0.003400   0.001000             D073301400090 
 1.9         50.0       28.5      0.003240   0.000980             D073301400091 
 1.9         50.0       31.5      0.002020   0.000770             D073301400092 
 1.9         50.0       34.5      0.002210   0.000810             D073301400093 
 1.9         50.0       37.5      0.001060   0.000560             D073301400094 
 1.9         50.0       40.5      0.000930   0.000520             D073301400095 
 1.9         50.0       43.5      0.000790   0.000490             D073301400096 
 1.9         50.0       46.5      0.000730   0.000460             D073301400097 
 1.9         65.0       74.0      0.000109   0.000089             D073301400098 
 1.9         65.0       77.5      0.000145   0.000073             D073301400099 
 1.9         65.0       81.5      0.000109   0.000063             D073301400100 
 1.9         80.0       30.5      0.001020   0.000460             D073301400101 
 1.9         80.0       33.5      0.000690   0.000380             D073301400102 
 1.9         80.0       36.5      0.000610   0.000360             D073301400103 
 1.9         80.0       39.5      0.000500   0.000320             D073301400104 
 1.9         80.0       42.5      0.000540   0.000340             D073301400105 
 1.9         80.0       48.5      0.000380   0.000280             D073301400106 
 1.9        100.0       29.5      0.000620   0.000340             D073301400107 
 1.9        100.0       32.5      0.000440   0.000280             D073301400108 
 1.9        100.0       35.5      0.000520   0.000310             D073301400109 
 1.9        100.0       38.5      0.000400   0.000270             D073301400110 
 1.9        100.0       52.0      0.000150   0.000130             D073301400111 
 1.9        100.0       57.0      0.000150   0.000130             D073301400112 
 2.5         15.6       71.5      0.000850   0.000430             D073301400113 
 2.5         15.6       74.5      0.000520   0.000330             D073301400114 
 2.5         15.6       77.5      0.000330   0.000260             D073301400115 
 2.5         15.6       79.5      0.000420   0.000170             D073301400116 
 2.5         15.6       87.5      0.000140   0.000100             D073301400117 
 2.5         20.0       71.5      0.000460   0.000290             D073301400118 
 2.5         20.0       74.5      0.000670   0.000350             D073301400119 
 2.5         20.0       77.5      0.000290   0.000230             D073301400120 
 2.5         20.0       80.0      0.000370   0.000220             D073301400121 
 2.5         20.0       86.5      0.000125   0.000088             D073301400122 
 2.5         35.0       27.5      0.004000   0.001300             D073301400123 
 2.5         35.0       30.5      0.003100   0.001100             D073301400124 
 2.5         35.0       33.5      0.002600   0.001000             D073301400125 
 2.5         35.0       36.5      0.002160   0.000920             D073301400126 
 2.5         35.0       39.5      0.002110   0.000910             D073301400127 
 2.5         35.0       42.5      0.001540   0.000780             D073301400128 
 2.5         35.0       45.5      0.001100   0.000660             D073301400129 
 2.5         35.0       48.5      0.000700   0.000530             D073301400130 
 2.5         35.0       51.0      0.000530   0.000370             D073301400131 
 2.5         35.0       53.5      0.000530   0.000260             D073301400132 
 2.5         35.0       65.0      0.000530   0.000370             D073301400133 
 2.5         50.0       25.5      0.003900   0.001200             D073301400134 
 2.5         50.0       28.5      0.003700   0.001200             D073301400135 
 2.5         50.0       31.5      0.002180   0.000880             D073301400136 
 2.5         50.0       34.5      0.001820   0.000810             D073301400137 
 2.5         50.0       37.5      0.001270   0.000670             D073301400138 
 2.5         50.0       40.5      0.001030   0.000610             D073301400139 
 2.5         50.0       43.5      0.000910   0.000570             D073301400140 
 2.5         50.0       46.5      0.000910   0.000570             D073301400141 
 2.5         50.0       49.5      0.000750   0.000520             D073301400142 
 2.5         50.0       58.5      0.000480   0.000240             D073301400143 
 2.5         65.0       76.5      0.000087   0.000062             D073301400144 
 2.5         80.0       30.5      0.001450   0.000610             D073301400145 
 2.5         80.0       33.5      0.001300   0.000580             D073301400146 
 2.5         80.0       36.5      0.001250   0.000560             D073301400147 
 2.5         80.0       39.5      0.000710   0.000430             D073301400148 
 2.5         80.0       42.5      0.000540   0.000370             D073301400149 
 2.5         80.0       45.0      0.000340   0.000240             D073301400150 
 2.5         80.0       61.5      0.000260   0.000150             D073301400151 
 2.5        100.0       29.5      0.001060   0.000480             D073301400152 
 2.5        100.0       32.5      0.001180   0.000510             D073301400153 
 2.5        100.0       35.5      0.000680   0.000380             D073301400154 
 2.5        100.0       38.5      0.000510   0.000330             D073301400155 
 2.5        100.0       41.5      0.000390   0.000290             D073301400156 
 2.5        100.0       43.5      0.000430   0.000180             D073301400157 
ENDDATA            150          0                                 D073301400158 
ENDSUBENT          157          0                                 D073301499999 
SUBENT        D0733015   20141209                             D096D073301500001 
BIB                  2          2                                 D073301500002 
REACTION   (13-AL-27(P,X)5-B-10,,DA/DE)                           D073301500003 
HISTORY    (20141209A) On. Unit of EN corrected (MeV -> GeV)      D073301500004 
ENDBIB               2          0                                 D073301500005 
NOCOMMON             0          0                                 D073301500006 
DATA                 5        167                                 D073301500007 
EN         ANG        E          DATA       ERR-S                 D073301500008 
GEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D073301500009 
 1.2         15.6       91.5      0.000330   0.000170             D073301500010 
