EN         ANG        E          DATA       DATA-ERR              D801100200009 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D801100200010 
 34.         90.       26.75      1.2517E-02  4.012E-03           D801100700625 
 34.         90.       27.25      3.3378E-02  7.512E-03           D801100700626 
 34.         90.       27.75      2.0861E-02  5.496E-03           D801100700627 
 34.         90.       28.25      1.6689E-02  4.776E-03           D801100700628 
 34.         90.       28.75      2.9206E-02  4.857E-03           D801100700629 
 34.         90.       29.25      2.0861E-02  5.496E-03           D801100700630 
 34.         90.       29.75      2.5034E-02  6.187E-03           D801100700631 
 34.         90.       30.25      8.3445E-03  3.171E-03           D801100700632 
 34.         90.       30.75      8.3445E-03  3.171E-03           D801100700633 
 34.        105.        5.25      8.8278E-01  1.269E-01           D801100700634 
 34.        105.        5.75      9.6792E-01  1.388E-01           D801100700635 
 34.        105.        6.25      7.9764E-01  1.151E-01           D801100700636 
 34.        105.        6.75      8.2901E-01  1.194E-01           D801100700637 
 34.        105.        7.25      7.6627E-01  1.107E-01           D801100700638 
 34.        105.        7.75      7.4835E-01  1.082E-01           D801100700639 
 34.        105.        8.25      8.2005E-01  1.182E-01           D801100700640 
 34.        105.        8.75      7.1250E-01  1.032E-01           D801100700641 
 34.        105.        9.25      5.5566E-01  8.133E-02           D801100700642 
 34.        105.        9.75      5.1981E-01  7.633E-02           D801100700643 
 34.        105.       10.25      5.1533E-01  7.570E-02           D801100700644 
 34.        105.       10.75      5.3160E-01  5.005E-02           D801100700645 
 34.        105.       11.25      2.7783E-01  4.253E-02           D801100700646 
 34.        105.       11.75      2.5291E-01  4.003E-02           D801100700647 
 34.        105.       12.25      2.1061E-01  3.312E-02           D801100700648 
 34.        105.       12.75      2.4646E-01  3.814E-02           D801100700649 
 34.        105.       13.25      2.3302E+04  3.626E-02           D801100700650 
 34.        105.       13.75      2.1509E-01  3.375E-02           D801100700651 
 34.        105.       14.25      1.8303E-01  2.934E-02           D801100700652 
 34.        105.       14.75      1.7028E-01  2.745E-02           D801100700653 
 34.        105.       15.25      1.7476E-01  2.808E-02           D801100700654 
 34.        105.       15.75      8.9623E-02  1.601E-02           D801100700655 
 34.        105.       16.25      1.1203E-01  1.921E-02           D801100700656 
 34.        105.       16.75      1.0755E-01  1.857E-02           D801100700657 
 34.        105.       17.25      9.4104E-02  1.665E-02           D801100700658 
 34.        105.       17.75      4.4811E-02  9.443E-03           D801100700659 
 34.        105.       18.25      4.9292E-02  1.012E-02           D801100700660 
 34.        105.       18.75      5.3774E-02  1.079E-02           D801100700661 
 34.        105.       19.25      4.9292E-02  1.012E-02           D801100700662 
 34.        105.       19.75      2.2406E-02  5.903E-03           D801100700663 
 34.        105.       20.25      6.7217E-02  1.277E-02           D801100700664 
 34.        105.       20.75      2.2406E-02  5.903E-03           D801100700665 
 34.        105.       21.25      2.2406E-02  5.903E-03           D801100700666 
 34.        105.       21.75      2.2406E-02  5.903E-03           D801100700667 
 34.        105.       22.25      4.4811E-02  9.443E-03           D801100700668 
 34.        105.       22.75      1.7925E-02  5.130E-03           D801100700669 
 34.        105.       23.25      1.3443E-02  4.309E-03           D801100700670 
 34.        105.       23.75      1.3443E-02  4.309E-03           D801100700671 
 34.        105.       24.25      4.4811E-02  9.443E-03           D801100700672 
 34.        105.       24.75      3.1368E-02  7.364E-03           D801100700673 
 34.        105.       25.25      1.7925E-02  5.130E-03           D801100700674 
 34.        105.       25.75      4.4811E-03  2.326E-03           D801100700675 
 34.        105.       26.25      8.9623E-03  3.406E-03           D801100700676 
 34.        105.       26.75      4.4811E-03  2.326E-03           D801100700677 
 34.        105.       27.25      4.4811E-03  2.326E-03           D801100700678 
 34.        105.       27.75      8.9623E-03  3.406E-03           D801100700679 
 34.        105.       28.25      1.3443E-02  4.309E-03           D801100700680 
 34.        105.       28.75      4.4811E-03  2.326E-03           D801100700681 
 34.        105.       29.25      4.4811E-03  2.326E-03           D801100700682 
 34.        105.       29.75      4.4811E-03  2.326E-03           D801100700683 
 34.        120.        5.25      1.0187E+00  1.446E-01           D801100700684 
 34.        120.        5.75      8.8106E-01  1.255E-01           D801100700685 
 34.        120.        6.25      9.6672E-01  1.374E-01           D801100700686 
 34.        120.        6.75      8.3872E-01  1.195E-01           D801100700687 
 34.        120.        7.25      8.1070E-01  1.156E-01           D801100700688 
 34.        120.        7.75      7.0056E-01  1.003E-01           D801100700689 
 34.        120.        8.25      7.1892E-01  1.020E-01           D801100700690 
 34.        120.        8.75      6.0879E-01  8.751E-02           D801100700691 
 34.        120.        9.25      5.4424E-01  7.855E-02           D801100700692 
 34.        120.        9.75      4.5888E-01  6.661E-02           D801100700693 
 34.        120.       10.25      3.7934E-01  5.552E-02           D801100700694 
 34.        120.       10.75      3.5793E-01  5.253E-02           D801100700695 
 34.        120.       11.25      2.9063E-01  4.314E-02           D801100700696 
 34.        120.       11.75      2.6921E-01  4.015E-02           D801100700697 
 34.        120.       12.25      2.4414E-01  3.674E-02           D801100700698 
 34.        120.       12.75      1.8967E-01  2.904E-02           D801100700699 
 34.        120.       13.25      1.6214E-01  2.518E-02           D801100700700 
 34.        120.       13.75      1.0095E-01  1.658E-02           D801100700701 
 34.        120.       14.25      1.5602E-01  2.433E-02           D801100700702 
 34.        120.       14.75      1.6214E-01  2.518E-02           D801100700703 
 34.        120.       15.25      1.1625E-01  1.874E-02           D801100700704 
 34.        120.       15.75      9.1777E-02  1.529E-02           D801100700705 
 34.        120.       16.25      1.1931E-01  1.917E-02           D801100700706 
 34.        120.       16.75      4.5888E-02  8.716E-03           D801100700707 
 34.        120.       17.25      6.1185E-02  1.093E-02           D801100700708 
 34.        120.       17.75      4.8948E-02  9.161E-03           D801100700709 
 34.        120.       18.25      2.4464E-02  5.508E-03           D801100700710 
 34.        120.       18.75      2.7533E-02  5.981E-03           D801100700711 
 34.        120.       19.25      3.6711E-02  7.364E-03           D801100700712 
 34.        120.       19.75      3.0592E-02  6.447E-03           D801100700713 
 34.        120.       20.25      5.2007E-02  9.605E-03           D801100700714 
 34.        120.       20.75      1.5296E-02  4.030E-03           D801100700715 
 34.        120.       21.25      1.8355E-02  4.536E-03           D801100700716 
 34.        120.       21.75      1.5206E-02  4.030E-03           D801100700717 
 34.        120.       22.25      2.7533E-02  3.981E-03           D801100700718 
 34.        120.       22.75      2.1415E-02  5.020E-03           D801100700719 
 34.        120.       23.25      9.1777E-03  2.942E-03           D801100700720 
 34.        120.       23.75      1.2237E-02  3.502E-03           D801100700721 
 34.        120.       24.25      2.1415E-02  5.028E-03           D801100700722 
 34.        120.       24.75      1.8355E-02  4.536E-03           D801100700723 
 34.        120.       25.25      6.1185E-03  2.325E-03           D801100700724 
 34.        120.       25.75      1.5296E-02  4.030E-03           D801100700725 
 34.        120.       26.25      3.0582E-03  1.588E-03           D801100700726 
 34.        135.        5.25      6.3641E-01  9.136E-02           D801100700727 
 34.        135.        5.75      7.2514E-01  1.037E-01           D801100700728 
 34.        135.        6.25      6.9454E-01  9.946E-02           D801100700729 
 34.        135.        6.75      6.1805E-01  8.880E-02           D801100700730 
 34.        135.        7.25      6.7312E-01  9.640E-02           D801100700731 
 34.        135.        7.75      5.5992E-01  8.070E-02           D801100700732 
 34.        135.        8.25      5.4156E-01  7.814E-02           D801100700733 
 34.        135.        8.75      5.6298E-01  8.112E-02           D801100700734 
 34.        135.        9.25      4.3447E-01  6.321E-02           D801100700735 
 34.        135.        9.75      4.0387E-01  5.894E-02           D801100700736 
 34.        135.       10.25      3.2738E-01  4.827E-02           D801100700737 
 34.        135.       10.75      2.6313E-01  3.931E-02           D801100700738 
 34.        135.       11.25      2.6241E-01  3.418E-02           D801100700739 
 34.        135.       11.75      1.7134E-01  2.647E-02           D801100700740 
 34.        135.       12.25      1.9582E-01  2.990E-02           D801100700741 
 34.        135.       12.75      1.7440E-01  2.690E-02           D801100700742 
 34.        135.       13.25      1.5604E-01  2.433E-02           D801100700743 
 34.        135.       13.75      1.2545E-01  2.003E-02           D801100700744 
 34.        135.       14.25      1.2239E-01  1.960E-02           D801100700745 
 34.        135.       14.75      9.7909E-02  1.615E-02           D801100700746 
 34.        135.       15.25      8.8730E-02  1.485E-02           D801100700747 
 34.        135.       15.75      7.0372E-02  1.224E-02           D801100700748 
 34.        135.       16.25      7.0372E-02  1.224E-02           D801100700749 
 34.        135.       16.75      4.8954E-02  9.163E-03           D801100700750 
 34.        135.       17.25      7.6401E-02  1.312E-02           D801100700751 
 34.        135.       17.75      4.2835E-02  9.260E-03           D801100700752 
 34.        135.       18.25      4.2835E-02  9.260E-03           D801100700753 
 34.        135.       18.75      3.3656E-02  6.908E-03           D801100700754 
 34.        135.       19.25      2.4477E-02  5.509E-03           D801100700755 
 34.        135.       19.75      1.8358E-02  4.537E-03           D801100700756 
 34.        135.       20.25      2.1418E-02  5.028E-03           D801100700757 
 34.        135.       20.75      2.4477E-02  5.509E-03           D801100700758 
 34.        135.       21.25      1.5298E-02  4.030E-03           D801100700759 
 34.        135.       21.75      1.2239E-02  3.503E-03           D801100700760 
 34.        135.       22.25      9.1790E-03  2.942E-03           D801100700761 
 34.        135.       22.75      2.4477E-02  5.509E-03           D801100700762 
 34.        135.       23.25      1.2239E-02  3.503E-03           D801100700763 
 34.        135.       23.75      6.1163E-03  2.325E-03           D801100700764 
 34.        135.       24.25      9.1790E-03  2.942E-03           D801100700765 
 34.        135.       24.75      9.1790E-03  2.942E-03           D801100700766 
 34.        135.       25.25      3.0597E-03  1.588E-03           D801100700767 
 34.        150.        5.25      1.1271E+00  1.604E-01           D801100700768 
 34.        150.        5.75      1.1995E+00  1.705E-01           D801100700769 
 34.        150.        6.25      1.0015E+00  1.420E-01           D801100700770 
 34.        150.        6.75      9.7099E-01  1.386E-01           D801100700771 
 34.        150.        7.25      9.5195E-01  1.360E-01           D801100700772 
 34.        150.        7.75      6.4733E-01  9.353E-02           D801100700773 
 34.        150.        8.25      6.8540E-01  9.884E-02           D801100700774 
 34.        150.        8.75      6.6255E-01  9.565E-02           D801100700775 
 34.        150.        9.25      5.3690E-01  7.814E-02           D801100700776 
 34.        150.        9.75      4.1886E-01  6.167E-02           D801100700777 
 34.        150.       10.25      3.7316E-01  5.530E-02           D801100700778 
 34.        150.       10.75      2.6274E-01  3.987E-02           D801100700779 
 34.        150.       11.25      2.5893E-01  3.934E-02           D801100700780 
 34.        150.       11.75      2.7787E-01  4.200E-02           D801100700781 
 34.        150.       12.25      1.9039E-01  3.974E-02           D801100700782 
 34.        150.       12.75      2.0562E-01  3.188E-02           D801100700783 
 34.        150.       13.25      1.4850E-01  2.384E-02           D801100700784 
 34.        150.       13.75      9.9003E-02  1.687E-02           D801100700785 
 34.        150.       14.25      1.1423E-01  1.903E-02           D801100700786 
 34.        150.       14.75      9.5195E-02  1.632E-02           D801100700787 
 34.        150.       15.25      8.7579E-02  1.523E-02           D801100700788 
 34.        150.       15.75      3.8078E-02  8.024E-03           D801100700789 
 34.        150.       16.25      4.1886E-02  8.598E-03           D801100700790 
 34.        150.       16.75      3.8078E-02  8.024E-03           D801100700791 
 34.        150.       17.25      3.0462E-02  6.856E-03           D801100700792 
 34.        150.       17.75      5.7117E-02  1.085E-02           D801100700793 
 34.        150.       18.25      2.6655E-02  6.258E-03           D801100700794 
 34.        150.       18.75      3.0462E-02  6.856E-03           D801100700795 
 34.        150.       19.25      1.9039E-02  5.016E-03           D801100700796 
 34.        150.       19.75      1.5231E-02  4.359E-03           D801100700797 
 34.        150.       20.25      1.9039E-02  5.016E-03           D801100700798 
 34.        150.       20.75      3.0462E-02  6.856E-03           D801100700799 
 34.        150.       21.25      1.9039E-02  5.016E-03           D801100700800 
 34.        150.       21.75      1.9039E-02  5.016E-03           D801100700801 
 34.        150.       22.25      1.9039E-02  5.016E-03           D801100700802 
 34.        150.       22.75      1.1423E-02  3.660E-03           D801100700803 
 34.        150.       23.25      1.1423E-02  3.660E-03           D801100700804 
 34.        150.       23.75      7.6156E-03  2.894E-03           D801100700805 
 34.        150.       24.25      1.5231E-02  4.350E-03           D801100700806 
 34.        150.       24.75      1.5231E-02  4.350E-03           D801100700807 
 34.        150.       25.25      3.8075E-03  1.976E-03           D801100700808 
 34.        165.        5.25      1.3690E+00  1.985E-01           D801100700809 
 34.        165.        5.75      1.4312E+00  2.072E-01           D801100700810 
 34.        165.        6.25      1.0312E+00  1.514E-01           D801100700811 
 34.        165.        6.75      1.1823E+00  1.725E-01           D801100700812 
 34.        165.        7.25      1.0134E+00  1.480E-01           D801100700813 
 34.        165.        7.75      8.9782E-01  1.325E-01           D801100700814 
 34.        165.        8.25      8.7116E-01  1.291E-01           D801100700815 
 34.        165.        8.75      7.5559E-01  1.130E-01           D801100700816 
 34.        165.        9.25      3.5557E-01  5.695E-02           D801100700817 
 34.        165.        9.75      5.5114E-01  8.438E-02           D801100700818 
 34.        165.       10.25      3.3780E-01  5.445E-02           D801100700819 
 34.        165.       10.75      3.4668E-01  5.570E-02           D801100700820 
 34.        165.       11.25      2.4890E-01  4.190E-02           D801100700821 
 34.        165.       11.75      1.5112E-01  2.791E-02           D801100700822 
 34.        165.       12.25      2.0445E-01  3.557E-02           D801100700823 
 34.        165.       12.75      1.7779E-01  3.176E-02           D801100700824 
 34.        165.       13.25      1.0667E-01  2.140E-02           D801100700825 
 34.        165.       13.75      1.0667E-01  2.140E-02           D801100700826 
 34.        165.       14.25      1.2445E-01  2.407E-02           D801100700827 
 34.        165.       14.75      9.7783E-02  2.007E-02           D801100700828 
 34.        165.       15.25      5.3336E-02  1.318E-02           D801100700829 
ENDDATA            821          0                                 D801100700830 
ENDSUBENT          829          0                                 D801100799999 
SUBENT        D8011008   20200318                             D126D801100800001 
BIB                  3          3                                 D801100800002 
REACTION   (28-NI-61(HE3,X)2-HE-3,,DA/DE)                         D801100800003 
ERR-ANALYS (DATA-ERR) No information on the source of uncertainty D801100800004 
STATUS     (TABLE) Data from laboratory logbooks                  D801100800005 
ENDBIB               3          0                                 D801100800006 
NOCOMMON             0          0                                 D801100800007 
DATA                 5        700                                 D801100800008 
EN         ANG        E          DATA       DATA-ERR              D801100800009 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D801100800010 
 23.         15.        8.25      3.1351E+01  8.564E+00           D801100800011 
 23.         15.        8.75      1.8223E+02  2.755E+01           D801100800012 
 23.         15.        9.25      1.9790E+02  2.936E+01           D801100800013 
 23.         15.        9.75      2.4297E+02  3.451E+01           D801100800014 
 23.         15.       10.25      3.0175E+02  4.116E+01           D801100800015 
 23.         15.       10.75      2.7236E+02  3.784E+01           D801100800016 
 23.         15.       11.25      2.2534E+02  3.250E+01           D801100800017 
 23.         15.       11.75      2.4297E+02  3.451E+01           D801100800018 
 23.         15.       12.25      2.4297E+02  3.451E+01           D801100800019 
 23.         15.       12.75      2.5473E+02  3.585E+01           D801100800020 
 23.         15.       13.25      2.1946E+02  3.183E+01           D801100800021 
 23.         15.       13.75      1.7243E+02  2.642E+01           D801100800022 
 23.         15.       14.25      1.8615E+02  2.801E+01           D801100800023 
 23.         15.       14.75      1.9007E+02  2.846E+01           D801100800024 
 23.         15.       15.25      1.5284E+02  2.413E+01           D801100800025 
 23.         15.       15.75      1.5480E+02  2.436E+01           D801100800026 
 23.         15.       16.25      1.6459E+02  2.551E+01           D801100800027 
 23.         15.       16.75      9.4053E+01  1.707E+01           D801100800028 
 23.         15.       17.25      1.0189E+02  1.804E+01           D801100800029 
 23.         15.       17.75      1.8223E+02  2.755E+01           D801100800030 
 23.         15.       18.25      2.7040E+02  3.762E+01           D801100800031 
 23.         15.       18.75      1.6459E+02  2.551E+01           D801100800032 
 23.         15.       19.25      1.4304E+02  2.298E+01           D801100800033 
 23.         15.       19.75      1.2932E+02  2.135E+01           D801100800034 
 23.         15.       20.25      1.8027E+02  2.733E+01           D801100800035 
 23.         15.       20.75      2.5473E+02  3.585E+01           D801100800036 
 23.         15.       21.25      3.7229E+02  4.907E+01           D801100800037 
 23.         15.       21.75      4.4479E+02  5.716E+01           D801100800038 
 23.         15.       22.25      8.2101E+02  9.885E+01           D801100800039 
 23.         15.       22.75      5.5401E+04  6.106E+03           D801100800040 
 23.         15.       23.25      1.5640E+04  1.730E+03           D801100800041 
 23.         15.       23.75      7.8378E+00  4.013E+00           D801100800042 
 23.         30.        8.25      6.6693E-01  1.137E-01           D801100800043 
 23.         30.        8.75      2.3512E+00  3.058E-01           D801100800044 
 23.         30.        9.25      1.8538E+00  2.502E-01           D801100800045 
 23.         30.        9.75      3.1764E+00  3.976E-01           D801100800046 
 23.         30.       10.25      3.1877E+00  3.989E-01           D801100800047 
 23.         30.       10.75      3.0747E+00  3.863E-01           D801100800048 
 23.         30.       11.25      2.7356E+00  3.486E-01           D801100800049 
 23.         30.       11.75      2.5773E+00  3.310E-01           D801100800050 
 23.         30.       12.25      2.9729E+00  3.750E-01           D801100800051 
 23.         30.       12.75      2.7921E+00  3.549E-01           D801100800052 
 23.         30.       13.25      2.5999E+00  3.350E-01           D801100800053 
 23.         30.       13.75      2.4756E+00  3.197E-01           D801100800054 
 23.         30.       14.25      2.5999E+00  3.335E-01           D801100800055 
 23.         30.       14.75      2.4417E+00  3.159E-01           D801100800056 
 23.         30.       15.25      2.4417E+00  3.159E-01           D801100800057 
 23.         30.       15.75      2.3286E+00  3.033E-01           D801100800058 
 23.         30.       16.25      1.7182E+00  2.349E-01           D801100800059 
 23.         30.       16.75      2.0799E+00  2.755E-01           D801100800060 
 23.         30.       17.25      2.1138E+00  2.793E-01           D801100800061 
 23.         30.       17.75      2.3512E+00  3.058E-01           D801100800062 
 23.         30.       18.25      2.3738E+00  3.084E-01           D801100800063 
 23.         30.       18.75      2.7356E+00  3.486E-01           D801100800064 
 23.         30.       19.25      2.6451E+00  3.386E-01           D801100800065 
 23.         30.       19.75      2.7016E+00  3.449E-01           D801100800066 
 23.         30.       20.25      3.1990E+00  4.001E-01           D801100800067 
 23.         30.       20.75      1.3418E+01  1.527E+00           D801100800068 
 23.         30.       21.25      1.3689E+01  1.557E+00           D801100800069 
 23.         30.       21.75      1.8312E+01  2.866E+00           D801100800070 
 23.         30.       22.25      3.1900E+01  3.562E+00           D801100800071 
 23.         30.       22.75      3.0582E+02  3.371E+01           D801100800072 
 23.         30.       23.25      7.6415E+00  8.908E-01           D801100800073 
 23.         30.       23.75      5.1998E-01  9.567E-02           D801100800074 
 23.         45.        8.25      1.4397E-01  2.822E-02           D801100800075 
 23.         45.        8.75      2.6520E-01  4.309E-02           D801100800076 
 23.         45.        9.25      1.6670E-01  3.111E-02           D801100800077 
 23.         45.        9.75      4.0159E-01  5.895E-02           D801100800078 
 23.         45.       10.25      3.5234E-01  5.328E-02           D801100800079 
 23.         45.       10.75      4.2811E-01  6.198E-02           D801100800080 
 23.         45.       11.25      3.2203E-01  4.976E-02           D801100800081 
 23.         45.       11.75      3.1824E-01  4.932E-02           D801100800082 
 23.         45.       12.25      2.8793E-01  4.577E-02           D801100800083 
 23.         45.       12.75      2.9930E-01  4.710E-02           D801100800084 
 23.         45.       13.25      3.1066E-01  4.843E-02           D801100800085 
 23.         45.       13.75      3.4097E-01  5.196E-02           D801100800086 
 23.         45.       14.25      3.1824E-01  4.932E-02           D801100800087 
 23.         45.       14.75      3.8644E-01  5.721E-02           D801100800088 
 23.         45.       15.25      3.7128E-01  5.546E-02           D801100800089 
 23.         45.       15.75      4.0917E-01  5.981E-02           D801100800090 
 23.         45.       16.25      3.1066E-01  4.843E-02           D801100800091 
 23.         45.       16.75      3.4855E-01  5.284E-02           D801100800092 
 23.         45.       17.25      3.7886E-01  5.634E-02           D801100800093 
 23.         45.       17.75      4.1296E-01  6.025E-02           D801100800094 
 23.         45.       18.25      5.6829E-01  7.787E-02           D801100800095 
 23.         45.       18.75      5.4934E-01  7.574E-02           D801100800096 
 23.         45.       19.25      6.0617E-01  8.214E-02           D801100800097 
 23.         45.       19.75      6.4027E-01  8.597E-02           D801100800098 
 23.         45.       20.25      7.7287E-01  1.008E-01           D801100800099 
 23.         45.       20.75      1.6139E+00  1.941E-01           D801100800100 
 23.         45.       21.25      2.0837E+00  2.459E-01           D801100800101 
 23.         45.       21.75      2.1292E+00  2.509E-01           D801100800102 
 23.         45.       22.25      7.9481E+01  8.764E+00           D801100800103 
 23.         45.       22.75      1.0210E+01  1.141E+00           D801100800104 
 23.         45.       23.25      1.0229E-01  2.208E-02           D801100800105 
 23.         45.       23.75      4.9252E-02  1.470E-02           D801100800106 
 23.         60.        8.25      2.9600E-02  8.308E-03           D801100800107 
 23.         60.        8.75      5.5253E-02  1.206E-02           D801100800108 
 23.         60.        9.25      8.0907E-02  1.546E-02           D801100800109 
 23.         60.        9.75      9.4720E-02  1.719E-02           D801100800110 
 23.         60.       10.25      9.2747E-02  1.695E-02           D801100800111 
 23.         60.       10.75      1.0656E-01  1.865E-02           D801100800112 
 23.         60.       11.25      7.6960E-02  1.495E-02           D801100800113 
 23.         60.       11.75      9.8667E-02  1.708E-02           D801100800114 
 23.         60.       12.25      1.0853E-01  1.889E-02           D801100800115 
 23.         60.       12.75      9.6693E-02  1.744E-02           D801100800116 
 23.         60.       13.25      1.1248E-01  1.937E-02           D801100800117 
 23.         60.       13.75      1.5589E-01  2.453E-02           D801100800118 
 23.         60.       14.25      1.4603E-01  2.338E-02           D801100800119 
 23.         60.       14.75      1.3616E-01  2.221E-02           D801100800120 
 23.         60.       15.25      1.3221E-01  1.740E-02           D801100800121 
 23.         60.       15.75      1.4603E-01  2.338E-02           D801100800122 
 23.         60.       16.25      1.8549E-01  2.798E-02           D801100800123 
 23.         60.       16.75      1.4011E-01  2.268E-02           D801100800124 
 23.         60.       17.25      1.6576E-01  2.569E-02           D801100800125 
 23.         60.       17.75      1.8747E-01  2.821E-02           D801100800126 
 23.         60.       18.25      2.4864E-01  3.520E-02           D801100800127 
 23.         60.       18.75      2.3483E-01  3.363E-02           D801100800128 
 23.         60.       19.25      1.2629E-01  2.103E-02           D801100800129 
 23.         60.       19.75      1.5195E-01  2.607E-02           D801100800130 
 23.         60.       20.25      3.1179E-01  4.204E-02           D801100800131 
 23.         60.       20.75      5.8608E-01  7.291E-02           D801100800132 
 23.         60.       21.25      4.6176E-01  5.911E-02           D801100800133 
 23.         60.       21.75      2.1002E-01  2.320E+00           D801100800134 
 23.         60.       22.25      1.1544E+00  1.357E-01           D801100800135 
 23.         60.       22.75      7.8933E-02  1.521E-02           D801100800136 
 23.         75.        8.25      2.2046E-02  2.205E-02           D801100800137 
 23.         75.        8.75      3.2335E-02  3.234E-02           D801100800138 
 23.         75.        9.25      3.0865E-02  3.087E-02           D801100800139 
 23.         75.        9.75      4.7032E-02  4.703E-02           D801100800140 
 23.         75.       10.25      4.2623E-02  4.262E-02           D801100800141 
 23.         75.       10.75      4.8502E-02  4.850E-02           D801100800142 
 23.         75.       11.25      4.8502E-02  4.850E-02           D801100800143 
 23.         75.       11.75      5.4381E-02  5.438E-02           D801100800144 
 23.         75.       12.25      7.9367E-02  7.937E-02           D801100800145 
 23.         75.       12.75      6.7609E-02  6.761E-02           D801100800146 
 23.         75.       13.25      4.9972E-02  4.997E-02           D801100800147 
 23.         75.       13.75      6.7609E-02  6.761E-02           D801100800148 
 23.         75.       14.25      6.1730E-02  6.173E-02           D801100800149 
 23.         75.       14.75      7.0548E-02  7.055E-02           D801100800150 
 23.         75.       15.25      7.2018E-02  7.202E-02           D801100800151 
 23.         75.       15.75      1.0729E-01  1.073E-01           D801100800152 
 23.         75.       16.25      7.3488E-02  7.349E-02           D801100800153 
 23.         75.       16.75      8.0837E-02  8.084E-02           D801100800154 
 23.         75.       17.25      1.0141E-01  1.014E-01           D801100800155 
 23.         75.       17.75      1.1464E-01  1.146E-01           D801100800156 
 23.         75.       18.25      9.2595E-02  9.260E-02           D801100800157 
 23.         75.       18.75      5.1442E-02  5.144E-02           D801100800158 
 23.         75.       19.25      1.5579E-01  1.558E-01           D801100800159 
 23.         75.       19.75      2.8513E-01  2.851E-01           D801100800160 
 23.         75.       20.25      1.1464E-01  1.146E-01           D801100800161 
 23.         75.       20.75      4.5533E+00  4.553E+00           D801100800162 
 23.         75.       21.25      1.4992E-01  1.499E-01           D801100800163 
 23.         75.       21.75      6.7609E-02  6.761E-02           D801100800164 
 23.         90.        8.25      1.7300E-01  2.550E-02           D801100800165 
 23.         90.        8.75      2.4952E-02  7.003E-03           D801100800166 
 23.         90.        9.25      2.3288E-02  6.731E-03           D801100800167 
 23.         90.        9.75      1.6634E-02  5.570E-03           D801100800168 
 23.         90.       10.25      3.6596E-02  8.780E-03           D801100800169 
 23.         90.       10.75      7.1528E-02  1.345E-02           D801100800170 
 23.         90.       11.25      2.8279E-02  7.532E-03           D801100800171 
 23.         90.       11.75      2.3288E-02  6.731E-03           D801100800172 
 23.         90.       12.25      2.9942E-02  7.789E-03           D801100800173 
 23.         90.       12.75      3.3269E-02  8.291E-03           D801100800174 
 23.         90.       13.25      3.3269E-02  8.291E-03           D801100800175 
 23.         90.       13.75      5.1567E-02  1.086E-02           D801100800176 
 23.         90.       14.25      6.4874E-02  1.261E-02           D801100800177 
 23.         90.       14.75      4.4913E-02  9.957E-03           D801100800178 
 23.         90.       15.25      4.8240E-02  1.041E-02           D801100800179 
 23.         90.       15.75      5.6557E-02  1.152E-02           D801100800180 
 23.         90.       16.25      4.8240E-02  1.041E-02           D801100800181 
 23.         90.       16.75      4.6576E-02  1.019E-02           D801100800182 
 23.         90.       17.25      3.4932E-02  8.537E-03           D801100800183 
 23.         90.       17.75      2.9942E-02  7.789E-03           D801100800184 
 23.         90.       18.25      9.9807E-03  4.220E-03           D801100800185 
 23.         90.       18.75      1.9961E-02  6.167E-03           D801100800186 
 23.         90.       19.25      7.4855E-02  1.387E-02           D801100800187 
 23.         90.       19.75      1.1311E-01  1.852E-02           D801100800188 
 23.         90.       20.25      5.6557E-02  1.102E-02           D801100800189 
 23.         90.       20.75      1.2526E+00  1.452E-01           D801100800190 
 23.         90.       21.25      8.3172E-03  3.831E-03           D801100800191 
 23.        105.        8.25      2.1538E-01  2.853E-02           D801100800192 
 23.        105.        8.75      3.2776E-02  7.108E-03           D801100800193 
 23.        105.        9.25      3.1605E-02  7.007E-03           D801100800194 
 23.        105.        9.75      3.2776E-02  7.108E-03           D801100800195 
 23.        105.       10.25      2.4582E-02  6.008E-03           D801100800196 
 23.        105.       10.75      2.5752E-02  6.179E-03           D801100800197 
 23.        105.       11.25      2.5752E-02  6.179E-03           D801100800198 
 23.        105.       11.75      1.4047E-02  4.340E-03           D801100800199 
 23.        105.       12.25      4.5652E-02  8.870E-03           D801100800200 
 23.        105.       12.75      4.7993E-02  9.109E-03           D801100800201 
 23.        105.       13.25      2.8093E-02  6.515E-03           D801100800202 
 23.        105.       13.75      3.5117E-02  7.486E-03           D801100800203 
 23.        105.       14.25      3.5117E-02  7.486E-03           D801100800204 
 23.        105.       14.75      3.0432E-02  6.844E-03           D801100800205 
 23.        105.       15.25      2.6923E-02  6.348E-03           D801100800206 
 23.        105.       15.75      3.2776E-02  7.108E-03           D801100800207 
 23.        105.       16.25      2.8093E-02  6.515E-03           D801100800208 
 23.        105.       16.75      3.7458E-02  7.800E-03           D801100800209 
 23.        105.       17.25      2.8093E-02  6.515E-03           D801100800210 
 23.        105.       17.75      1.8729E-02  5.116E-03           D801100800211 
 23.        105.       18.25      1.1706E-02  3.919E-03           D801100800212 
 23.        105.       18.75      2.5752E-02  6.179E-03           D801100800213 
 23.        105.       19.25      5.0334E-02  9.466E-03           D801100800214 
 23.        105.       19.75      4.4481E-02  8.720E-03           D801100800215 
 23.        105.       20.25      3.9799E-01  4.883E-02           D801100800216 
 23.        105.       20.75      4.7993E-02  9.169E-03           D801100800217 
