ENTRY            S0066   20110520                             S015S006600000001 
SUBENT        S0066001   20110520                             S015S006600100001 
BIB                 14         40                                 S006600100002 
TITLE      Unusual potential behavior for the weakly bound        S006600100003 
           nucleus 9Be in elastic scattering from 208Pb and 209Bi S006600100004 
           near the threshold                                     S006600100005 
AUTHOR     (Ning Yu, Huanqiao Zhang, Huiming Jia, Shitao Zhang,   S006600100006 
           Ming Ruan, Feng Yang, Zhendong Wu, Xinxing Xu,         S006600100007 
           Chunlin Bai)                                           S006600100008 
INSTITUTE  (3CPRCPR) School of Physics, Huazhong University of    S006600100009 
           Science and Technology, Wuhan, China.                  S006600100010 
           (3CPRAEP) China Institute of Atomic Energy, Beijing,   S006600100011 
           China.                                                 S006600100012 
REFERENCE  (J,JP/G,37,(7),075108,2010)                            S006600100013 
           #doi:10.1088/0954-3899/37/7/075108                     S006600100014 
FACILITY   (VDGT,3CPRAEP) HI-13 tandem accelerator in China       S006600100015 
           Institute of Atomic Energy.                            S006600100016 
INC-SOURCE A collimated 9Be beam, the current range was 50-200    S006600100017 
           enA(electrical nA). Charge of incident ion is 3+.      S006600100018 
DETECTOR   (SI,SIBAR,TELES)                                       S006600100019 
SAMPLE     The 208Pb and 209Bi targets with the thickness of      S006600100020 
           about 150 microgram/cm2 evaporated on nearly 25        S006600100021 
           microgram/cm2 carbon foil backings.                    S006600100022 
METHOD     (COINC,EDE)                                            S006600100023 
ADD-RES    The experimental data were analyzed by the code of     S006600100024 
           PTOLEMY. The parameters of the optical potential have  S006600100025 
           been extracted by the phenomenological optical model   S006600100026 
           analysis.                                              S006600100027 
ERR-ANALYS (ANG-ERR) Overall absolute angle accuracy is estimated S006600100028 
           to be 0.02 degree.                                     S006600100029 
           (DATA-ERR) Total uncertainty is given.                 S006600100030 
COMMENT    The measured data shown in Fig2 and Fig3 were the      S006600100031 
           ratios of the measured differential cross sections     S006600100032 
           to those for Rutherford scattering.                    S006600100033 
           The beam energy 37.6 MeV in Fig2 and Fig3 is wrong     S006600100034 
           affirmed by the first author, it should be 37.8 MeV.   S006600100035 
STATUS     (TABLE) All measured data are shown in Fig2 and Fig3   S006600100036 
           at page 4 and 5 in J,JP/G,37,(7),75108,2010.           S006600100037 
           Experimental data were received from the first author  S006600100038 
           on 20/05/2011, and confirmed the uncertainty is total  S006600100039 
           uncertainty.                                           S006600100040 
HISTORY    (20100927C) Compiled by Jimin WANG (CNDC)              S006600100041 
           (20110520R)                                            S006600100042 
ENDBIB              40          0                                 S006600100043 
COMMON               1          3                                 S006600100044 
ANG-ERR                                                           S006600100045 
ADEG                                                              S006600100046 
0.02                                                              S006600100047 
ENDCOMMON            3          0                                 S006600100048 
ENDSUBENT           47          0                                 S006600199999 
SUBENT        S0066002   20110520                             S015S006600200001 
BIB                  1          1                                 S006600200002 
REACTION   (82-PB-208(4-BE-9,EL)82-PB-208,,DA,,RTH)               S006600200003 
ENDBIB               1          0                                 S006600200004 
NOCOMMON             0          0                                 S006600200005 
DATA                 4        776                                 S006600200006 
38.0       110.28     0.93958    0.0067086                        S006600300090 
38.0       112.33     0.95504    0.0067572                        S006600300091 
38.0       114.30     0.92924    0.0071147                        S006600300092 
38.0       116.19     0.91477    0.0071185                        S006600300093 
38.0       118.23     0.89136    0.0069979                        S006600300094 
38.0       120.19     0.89398    0.0073639                        S006600300095 
38.0       122.07     0.86866    0.0073027                        S006600300096 
38.0       124.10     0.87673    0.0072931                        S006600300097 
38.0       126.06     0.87774    0.0078429                        S006600300098 
38.0       127.93     0.84476    0.0077242                        S006600300099 
38.0       129.95     0.86299    0.0077446                        S006600300100 
38.0       131.90     0.83952    0.0081217                        S006600300101 
38.0       133.77     0.80063    0.0079464                        S006600300102 
38.0       135.78     0.79538    0.0078379                        S006600300103 
38.0       137.72     0.79674    0.0081854                        S006600300104 
38.0       139.58     0.76784    0.0080367                        S006600300105 
38.0       141.59     0.76199    0.0079067                        S006600300106 
38.0       143.53     0.75616    0.0083356                        S006600300107 
38.0       145.38     0.72926    0.0081728                        S006600300108 
38.0       147.39     0.71616    0.0079824                        S006600300109 
38.0       149.31     0.67870    0.0080763                        S006600300110 
38.0       151.16     0.66051    0.0079414                        S006600300111 
38.0       153.16     0.67419    0.0078952                        S006600300112 
38.0       160.85     0.64699    0.0083621                        S006600300113 
38.0       162.69     0.63368    0.0082216                        S006600300114 
38.0       164.68     0.62979    0.0080350                        S006600300115 
38.0       166.60     0.62351    0.0085755                        S006600300116 
38.0       168.44     0.62689    0.0085299                        S006600300117 
38.0       170.43     0.61523    0.0082689                        S006600300118 
38.2        31.24     0.99885    0.0018106                        S006600300119 
38.2        33.36     1.01004    0.0017995                        S006600300120 
38.2        35.41     1.00601    0.0019839                        S006600300121 
38.2        37.46     1.00781    0.0022531                        S006600300122 
38.2        39.57     1.01973    0.0022496                        S006600300123 
38.2        41.61     1.02186    0.0024958                        S006600300124 
38.2        43.66     0.99222    0.0027535                        S006600300125 
38.2        45.76     1.00470    0.0027438                        S006600300126 
38.2        47.80     0.99582    0.0030156                        S006600300127 
38.2        49.84     0.99744    0.0033692                        S006600300128 
38.2        51.94     1.00300    0.0033262                        S006600300129 
38.2        53.97     1.00462    0.0036586                        S006600300130 
38.2        56.01     0.99907    0.0040774                        S006600300131 
38.2        58.10     1.00255    0.0039974                        S006600300132 
38.2        60.12     1.00390    0.0043715                        S006600300133 
38.2        62.15     1.00666    0.0038352                        S006600300134 
38.2        64.23     1.01083    0.0037309                        S006600300135 
38.2        66.25     1.01169    0.0040485                        S006600300136 
38.2        68.27     1.00491    0.0044551                        S006600300137 
38.2        70.34     1.00654    0.0043080                        S006600300138 
38.2        72.35     1.00417    0.0046462                        S006600300139 
38.2        74.36     0.99402    0.0051362                        S006600300140 
38.2        76.42     0.99855    0.0049528                        S006600300141 
38.2        78.43     0.98441    0.0052867                        S006600300142 
38.2        80.43     1.01073    0.0056913                        S006600300143 
38.2        82.48     1.00895    0.0054464                        S006600300144 
38.2        84.48     1.01181    0.0058423                        S006600300145 
38.2        86.47     0.99402    0.0065304                        S006600300146 
38.2        88.51     0.99516    0.0062361                        S006600300147 
38.2        90.50     1.01098    0.0067108                        S006600300148 
38.2        92.48     0.99494    0.0049677                        S006600300149 
38.2        94.52     1.00424    0.0047425                        S006600300150 
38.2        96.49     0.99377    0.0050124                        S006600300151 
38.2        98.47     0.98086    0.0054046                        S006600300152 
38.2       100.50     0.96834    0.0050847                        S006600300153 
38.2       102.46     0.97330    0.0054036                        S006600300154 
38.2       108.36     0.97810    0.0057457                        S006600300155 
38.2       110.32     0.95604    0.0056311                        S006600300156 
38.2       112.33     0.93594    0.0061906                        S006600300157 
38.2       114.28     0.93808    0.0060630                        S006600300158 
38.2       116.23     0.92842    0.0059667                        S006600300159 
38.2       118.23     0.90724    0.0065380                        S006600300160 
38.2       120.17     0.89376    0.0062440                        S006600300161 
38.2       122.11     0.88734    0.0061410                        S006600300162 
38.2       124.10     0.86421    0.0067023                        S006600300163 
38.2       126.04     0.86799    0.0066133                        S006600300164 
38.2       127.97     0.84470    0.0064242                        S006600300165 
38.2       129.95     0.81937    0.0069823                        S006600300166 
38.2       131.88     0.81310    0.0067763                        S006600300167 
38.2       133.80     0.79022    0.0065650                        S006600300168 
38.2       135.78     0.76904    0.0071329                        S006600300169 
38.2       137.70     0.78678    0.0068976                        S006600300170 
38.2       139.62     0.75201    0.0066134                        S006600300171 
38.2       141.59     0.73915    0.0072076                        S006600300172 
38.2       143.51     0.72446    0.0069173                        S006600300173 
38.2       145.42     0.69561    0.0066357                        S006600300174 
38.2       147.39     0.68996    0.0072517                        S006600300175 
38.2       149.29     0.66835    0.0067966                        S006600300176 
38.2       151.20     0.65623    0.0065824                        S006600300177 
38.2       153.16     0.63733    0.0071041                        S006600300178 
38.2       160.83     0.61396    0.0069068                        S006600300179 
38.2       162.73     0.60356    0.0066703                        S006600300180 
38.2       164.68     0.59226    0.0072112                        S006600300181 
38.2       166.58     0.59981    0.0071324                        S006600300182 
38.2       168.48     0.59184    0.0068896                        S006600300183 
38.2       170.43     0.59975    0.0075574                        S006600300184 
38.5        31.14     0.99600    0.0014977                        S006600300185 
38.5        33.23     0.99639    0.0020044                        S006600300186 
38.5        35.39     0.99881    0.0021365                        S006600300187 
38.5        37.35     0.99126    0.0018468                        S006600300188 
38.5        39.44     0.99566    0.0024912                        S006600300189 
38.5        41.59     0.99910    0.0026635                        S006600300190 
38.5        43.56     1.00409    0.0022985                        S006600300191 
38.5        45.64     0.99841    0.0030745                        S006600300192 
38.5        47.78     0.99553    0.0032631                        S006600300193 
38.5        49.74     1.00060    0.0027980                        S006600300194 
38.5        51.82     1.00731    0.0037511                        S006600300195 
38.5        53.95     1.00721    0.0039654                        S006600300196 
38.5        55.90     1.00520    0.0033923                        S006600300197 
38.5        57.97     1.00268    0.0044990                        S006600300198 
38.5        60.10     0.99866    0.0047183                        S006600300199 
38.5        62.05     1.00089    0.0031713                        S006600300200 
38.5        64.11     0.99753    0.0041702                        S006600300201 
38.5        66.23     1.00381    0.0043636                        S006600300202 
38.5        68.16     1.01217    0.0037109                        S006600300203 
38.5        70.22     0.99794    0.0048295                        S006600300204 
38.5        72.33     0.99601    0.0050077                        S006600300205 
38.5        74.26     0.99775    0.0042710                        S006600300206 
38.5        76.30     1.00114    0.0055871                        S006600300207 
38.5        78.41     1.00689    0.0057914                        S006600300208 
38.5        80.32     0.99781    0.0046923                        S006600300209 
38.5        82.36     1.01945    0.0061704                        S006600300210 
38.5        84.46     1.01068    0.0063211                        S006600300211 
38.5        86.37     1.00541    0.0054538                        S006600300212 
38.5        88.39     1.00262    0.0070555                        S006600300213 
38.5        90.48     1.00075    0.0072272                        S006600300214 
38.5        92.38     0.99894    0.0041341                        S006600300215 
38.5        94.40     0.99896    0.0053314                        S006600300216 
38.5        96.47     0.99649    0.0054347                        S006600300217 
38.5        98.37     0.99073    0.0045124                        S006600300218 
38.5       100.38     0.99271    0.0058085                        S006600300219 
38.5       102.44     0.98491    0.0058869                        S006600300220 
38.5       108.38     0.96072    0.0061661                        S006600300221 
38.5       110.44     0.96364    0.0063947                        S006600300222 
38.5       112.43     0.94239    0.0051729                        S006600300223 
38.5       114.30     0.91783    0.0064939                        S006600300224 
38.5       116.34     0.91508    0.0066968                        S006600300225 
38.5       118.33     0.89089    0.0053923                        S006600300226 
38.5       120.19     0.86256    0.0066410                        S006600300227 
38.5       122.23     0.86360    0.0068470                        S006600300228 
38.5       124.20     0.83504    0.0054818                        S006600300229 
38.5       126.06     0.82390    0.0069746                        S006600300230 
38.5       128.08     0.82144    0.0071595                        S006600300231 
38.5       130.05     0.80159    0.0057469                        S006600300232 
38.5       131.90     0.77601    0.0071669                        S006600300233 
38.5       133.92     0.76632    0.0073055                        S006600300234 
38.5       135.88     0.73469    0.0057999                        S006600300235 
38.5       137.72     0.72968    0.0071898                        S006600300236 
38.5       139.74     0.73387    0.0073822                        S006600300237 
38.5       141.69     0.69775    0.0058249                        S006600300238 
38.5       143.53     0.68772    0.0072968                        S006600300239 
38.5       145.53     0.66893    0.0073515                        S006600300240 
38.5       147.48     0.62838    0.0057549                        S006600300241 
38.5       149.31     0.62197    0.0070978                        S006600300242 
38.5       151.32     0.60675    0.0071482                        S006600300243 
38.5       153.26     0.59539    0.0057106                        S006600300244 
38.5       160.85     0.56704    0.0071857                        S006600300245 
38.5       162.84     0.55819    0.0072438                        S006600300246 
38.5       164.78     0.54183    0.0057352                        S006600300247 
38.5       166.60     0.53324    0.0072792                        S006600300248 
38.5       168.59     0.54073    0.0074356                        S006600300249 
38.5       170.53     0.53926    0.0059579                        S006600300250 
38.7        31.28     0.99305    0.0027674                        S006600300251 
38.7        37.50     1.00198    0.0034460                        S006600300252 
38.7        43.70     0.99595    0.0042371                        S006600300253 
38.7        49.88     1.00329    0.0051896                        S006600300254 
38.7        56.05     1.00031    0.0062631                        S006600300255 
38.7        62.19     1.00726    0.0058881                        S006600300256 
38.7        68.31     1.00781    0.0068475                        S006600300257 
38.7        74.40     0.99349    0.0078791                        S006600300258 
38.7        80.47     1.00750    0.0087177                        S006600300259 
38.7        86.51     0.99964    0.0100485                        S006600300260 
38.7        92.52     0.98427    0.0075773                        S006600300261 
38.7        98.51     0.96990    0.0082417                        S006600300262 
38.7       112.29     0.93715    0.0094932                        S006600300263 
38.7       118.19     0.87538    0.0098367                        S006600300264 
38.7       124.06     0.82747    0.0100454                        S006600300265 
38.7       129.92     0.79149    0.0105138                        S006600300266 
38.7       135.74     0.71330    0.0105219                        S006600300267 
38.7       141.56     0.66866    0.0104991                        S006600300268 
38.7       147.35     0.63245    0.0106358                        S006600300269 
38.7       153.13     0.57039    0.0102949                        S006600300270 
38.7       164.65     0.52690    0.0104206                        S006600300271 
38.7       170.39     0.50213    0.0105923                        S006600300272 
39.0        31.14     1.00007    0.0017702                        S006600300273 
39.0        33.42     0.99778    0.0017778                        S006600300274 
39.0        35.39     1.00760    0.0019196                        S006600300275 
39.0        37.35     1.00754    0.0021997                        S006600300276 
39.0        39.63     1.00682    0.0022239                        S006600300277 
39.0        41.59     0.99638    0.0023747                        S006600300278 
39.0        43.56     1.00015    0.0027019                        S006600300279 
39.0        45.83     1.00193    0.0027301                        S006600300280 
39.0        47.78     1.00237    0.0029259                        S006600300281 
39.0        49.74     1.00536    0.0033058                        S006600300282 
39.0        52.00     1.00953    0.0033266                        S006600300283 
39.0        53.95     1.00123    0.0035298                        S006600300284 
39.0        55.90     1.00357    0.0039936                        S006600300285 
39.0        58.16     0.99947    0.0039760                        S006600300286 
39.0        60.10     0.99746    0.0042111                        S006600300287 
39.0        62.05     1.00352    0.0037422                        S006600300288 
39.0        64.29     1.00098    0.0036963                        S006600300289 
39.0        66.23     1.00827    0.0039065                        S006600300290 
39.0        68.16     1.00254    0.0043499                        S006600300291 
39.0        70.40     1.00285    0.0042821                        S006600300292 
39.0        72.33     1.00422    0.0044920                        S006600300293 
39.0        74.26     0.99829    0.0050339                        S006600300294 
39.0        76.48     1.00213    0.0049415                        S006600300295 
39.0        78.41     1.00419    0.0051649                        S006600300296 
39.0        80.32     1.01050    0.0055658                        S006600300297 
39.0        82.54     1.01667    0.0054447                        S006600300298 
39.0        84.46     1.01564    0.0056598                        S006600300299 
39.0        86.37     1.01359    0.0064533                        S006600300300 
39.0        88.57     1.00418    0.0062377                        S006600300301 
39.0        90.48     1.00528    0.0064696                        S006600300302 
39.0        92.38     1.00156    0.0048780                        S006600300303 
39.0        94.58     0.99708    0.0047031                        S006600300304 
39.0        96.47     0.99178    0.0048415                        S006600300305 
39.0        98.37     0.98391    0.0052977                        S006600300306 
39.0       100.56     0.98486    0.0051064                        S006600300307 
39.0       102.44     0.98122    0.0052472                        S006600300308 
39.0       108.38     0.95653    0.0054944                        S006600300309 
39.0       110.26     0.94431    0.0055608                        S006600300310 
39.0       112.43     0.92742    0.0060448                        S006600300311 
39.0       114.30     0.90484    0.0057570                        S006600300312 
39.0       116.17     0.89301    0.0058127                        S006600300313 
39.0       118.33     0.87256    0.0062860                        S006600300314 
39.0       120.19     0.83792    0.0058432                        S006600300315 
39.0       122.05     0.82186    0.0058685                        S006600300316 
39.0       124.20     0.80483    0.0063383                        S006600300317 
39.0       126.06     0.79282    0.0061075                        S006600300318 
39.0       127.91     0.78481    0.0061505                        S006600300319 
39.0       130.05     0.75333    0.0065603                        S006600300320 
39.0       131.90     0.73576    0.0062292                        S006600300321 
39.0       133.75     0.68689    0.0060770                        S006600300322 
39.0       135.88     0.68627    0.0066011                        S006600300323 
39.0       137.72     0.66806    0.0061395                        S006600300324 
39.0       139.56     0.64028    0.0060589                        S006600300325 
39.0       141.69     0.62476    0.0064891                        S006600300326 
39.0       143.53     0.59836    0.0060726                        S006600300327 
39.0       145.36     0.58785    0.0060579                        S006600300328 
39.0       147.48     0.57383    0.0064762                        S006600300329 
39.0       149.31     0.54095    0.0059067                        S006600300330 
39.0       151.14     0.53443    0.0058989                        S006600300331 
39.0       153.26     0.52595    0.0063198                        S006600300332 
39.0       160.85     0.49729    0.0060059                        S006600300333 
39.0       162.67     0.46928    0.0058415                        S006600300334 
39.0       164.78     0.46774    0.0062745                        S006600300335 
39.0       166.60     0.45935    0.0060299                        S006600300336 
39.0       168.42     0.46210    0.0060473                        S006600300337 
39.0       170.53     0.46079    0.0064851                        S006600300338 
39.5        31.18     1.00055    0.0015858                        S006600300339 
39.5        33.21     1.00324    0.0016672                        S006600300340 
39.5        35.39     1.00126    0.0017442                        S006600300341 
39.5        37.40     1.00369    0.0019652                        S006600300342 
39.5        39.42     1.00182    0.0020700                        S006600300343 
39.5        41.59     1.00431    0.0021777                        S006600300344 
39.5        43.60     0.99572    0.0024134                        S006600300345 
39.5        45.62     0.99896    0.0025455                        S006600300346 
39.5        47.78     1.00196    0.0026694                        S006600300347 
39.5        49.78     0.99938    0.0029504                        S006600300348 
39.5        51.80     1.00090    0.0030937                        S006600300349 
39.5        53.95     0.99981    0.0032185                        S006600300350 
39.5        55.94     0.99639    0.0035620                        S006600300351 
39.5        57.95     0.99812    0.0037149                        S006600300352 
39.5        60.10     0.99709    0.0038421                        S006600300353 
39.5        62.09     1.00281    0.0033491                        S006600300354 
39.5        64.09     1.00810    0.0034723                        S006600300355 
39.5        66.23     1.00110    0.0035511                        S006600300356 
39.5        68.20     1.00164    0.0038923                        S006600300357 
39.5        70.20     1.00075    0.0040042                        S006600300358 
39.5        72.33     1.01116    0.0041143                        S006600300359 
39.5        74.30     0.99810    0.0045056                        S006600300360 
39.5        76.28     1.00036    0.0046236                        S006600300361 
39.5        78.41     0.99977    0.0047023                        S006600300362 
39.5        80.37     1.00550    0.0049688                        S006600300363 
39.5        82.34     1.01145    0.0050876                        S006600300364 
39.5        84.46     0.99710    0.0051154                        S006600300365 
39.5        86.41     1.01534    0.0057809                        S006600300366 
39.5        88.37     0.98742    0.0057957                        S006600300367 
39.5        90.48     0.99914    0.0058852                        S006600300368 
39.5        92.42     0.99284    0.0043451                        S006600300369 
39.5        94.38     0.99694    0.0044097                        S006600300370 
39.5        96.47     0.99131    0.0044170                        S006600300371 
39.5        98.41     0.98258    0.0047373                        S006600300372 
39.5       100.36     0.98815    0.0047979                        S006600300373 
39.5       102.44     0.96617    0.0047497                        S006600300374 
39.5       108.38     0.93113    0.0049441                        S006600300375 
39.5       110.46     0.91562    0.0051589                        S006600300376 
39.5       112.39     0.90319    0.0053302                        S006600300377 
39.5       114.30     0.88526    0.0051945                        S006600300378 
39.5       116.36     0.83708    0.0052987                        S006600300379 
39.5       118.29     0.82460    0.0054586                        S006600300380 
39.5       120.19     0.79715    0.0051973                        S006600300381 
39.5       122.25     0.75818    0.0053056                        S006600300382 
39.5       124.16     0.74502    0.0054470                        S006600300383 
39.5       126.06     0.73315    0.0053549                        S006600300384 
39.5       128.10     0.70592    0.0054890                        S006600300385 
39.5       130.01     0.68018    0.0055678                        S006600300386 
39.5       131.90     0.65884    0.0053737                        S006600300387 
39.5       133.94     0.63681    0.0055076                        S006600300388 
39.5       135.84     0.62651    0.0056352                        S006600300389 
39.5       137.72     0.59236    0.0052708                        S006600300390 
39.5       139.76     0.57290    0.0053927                        S006600300391 
39.5       141.65     0.54368    0.0054076                        S006600300392 
39.5       143.53     0.53145    0.0052186                        S006600300393 
39.5       145.55     0.50729    0.0052937                        S006600300394 
39.5       147.44     0.49512    0.0053746                        S006600300395 
39.5       149.31     0.46826    0.0050110                        S006600300396 
39.5       151.34     0.45254    0.0051053                        S006600300397 
39.5       153.22     0.44383    0.0051869                        S006600300398 
39.5       160.85     0.39339    0.0048699                        S006600300399 
39.5       162.86     0.39997    0.0050714                        S006600300400 
39.5       164.74     0.39052    0.0051235                        S006600300401 
39.5       166.60     0.37959    0.0049986                        S006600300402 
39.5       168.61     0.39303    0.0052441                        S006600300403 
39.5       170.49     0.38098    0.0052699                        S006600300404 
40.0        31.24     1.00858    0.0017746                        S006600300405 
40.0        33.31     1.00812    0.0019531                        S006600300406 
40.0        35.39     0.99278    0.0020069                        S006600300407 
40.0        37.46     1.01877    0.0022081                        S006600300408 
40.0        39.53     1.01152    0.0024320                        S006600300409 
40.0        41.59     1.00830    0.0025267                        S006600300410 
40.0        43.66     0.99989    0.0026918                        S006600300411 
40.0        45.72     0.98648    0.0029499                        S006600300412 
40.0        47.78     0.98637    0.0030616                        S006600300413 
40.0        49.84     0.99894    0.0032812                        S006600300414 
40.0        51.90     1.01401    0.0036375                        S006600300415 
40.0        53.95     1.00510    0.0037361                        S006600300416 
40.0        56.01     0.99729    0.0039636                        S006600300417 
40.0        58.06     0.99652    0.0043310                        S006600300418 
40.0        60.10     0.99803    0.0044491                        S006600300419 
40.0        62.15     0.99932    0.0037167                        S006600300420 
40.0        64.19     1.00340    0.0040398                        S006600300421 
40.0        66.23     1.01127    0.0041328                        S006600300422 
40.0        68.27     0.99995    0.0043234                        S006600300423 
40.0        70.30     1.00624    0.0046833                        S006600300424 
40.0        72.33     0.99882    0.0047308                        S006600300425 
40.0        74.36     1.00845    0.0050361                        S006600300426 
40.0        76.38     0.99651    0.0053798                        S006600300427 
40.0        78.41     0.98899    0.0054116                        S006600300428 
40.0        80.43     1.00358    0.0055172                        S006600300429 
40.0        82.44     1.00498    0.0059107                        S006600300430 
40.0        84.46     1.00232    0.0059368                        S006600300431 
40.0        86.47     1.00297    0.0063840                        S006600300432 
40.0        88.47     1.01147    0.0068394                        S006600300433 
40.0        90.48     0.99951    0.0068129                        S006600300434 
40.0        92.48     0.99588    0.0048362                        S006600300435 
40.0        94.48     0.99100    0.0051220                        S006600300436 
40.0        96.47     0.97362    0.0050639                        S006600300437 
40.0        98.47     0.97821    0.0052514                        S006600300438 
40.0       100.46     0.96095    0.0055085                        S006600300439 
40.0       102.44     0.94613    0.0054375                        S006600300440 
40.0       108.38     0.90988    0.0056541                        S006600300441 
40.0       110.36     0.87712    0.0058631                        S006600300442 
40.0       112.33     0.86197    0.0057723                        S006600300443 
40.0       114.30     0.82503    0.0057975                        S006600300444 
40.0       116.27     0.80888    0.0060507                        S006600300445 
40.0       118.23     0.76103    0.0058119                        S006600300446 
40.0       120.19     0.72788    0.0057414                        S006600300447 
40.0       122.15     0.68920    0.0058733                        S006600300448 
40.0       124.10     0.67988    0.0057677                        S006600300449 
40.0       126.06     0.65774    0.0058640                        S006600300450 
40.0       128.01     0.62117    0.0059786                        S006600300451 
40.0       129.95     0.60362    0.0058142                        S006600300452 
40.0       131.90     0.58389    0.0058495                        S006600300453 
40.0       133.84     0.55377    0.0059649                        S006600300454 
40.0       135.78     0.51527    0.0056635                        S006600300455 
40.0       137.72     0.51121    0.0056616                        S006600300456 
40.0       139.66     0.47642    0.0057115                        S006600300457 
40.0       141.59     0.46368    0.0055370                        S006600300458 
40.0       143.53     0.44371    0.0055136                        S006600300459 
40.0       145.46     0.44243    0.0057448                        S006600300460 
40.0       147.39     0.40991    0.0054226                        S006600300461 
40.0       149.31     0.39203    0.0053025                        S006600300462 
40.0       151.24     0.37526    0.0054022                        S006600300463 
40.0       153.16     0.35092    0.0051143                        S006600300464 
40.0       160.85     0.32624    0.0051296                        S006600300465 
40.0       162.77     0.32541    0.0053170                        S006600300466 
40.0       164.68     0.30362    0.0050106                        S006600300467 
40.0       166.60     0.31889    0.0053000                        S006600300468 
40.0       168.52     0.31810    0.0054844                        S006600300469 
40.0       170.43     0.30988    0.0052728                        S006600300470 
41.0        31.24     1.01683    0.0016851                        S006600300471 
41.0        33.34     1.01757    0.0017993                        S006600300472 
41.0        35.39     1.00752    0.0018371                        S006600300473 
41.0        37.46     1.01179    0.0020745                        S006600300474 
41.0        39.56     1.00835    0.0022212                        S006600300475 
41.0        41.59     1.00910    0.0022906                        S006600300476 
41.0        43.66     0.99073    0.0025264                        S006600300477 
41.0        45.75     0.99288    0.0027098                        S006600300478 
41.0        47.78     0.98758    0.0027761                        S006600300479 
41.0        49.84     1.00915    0.0031148                        S006600300480 
41.0        51.93     1.01180    0.0033244                        S006600300481 
41.0        53.95     1.00696    0.0033888                        S006600300482 
41.0        56.01     1.01091    0.0037688                        S006600300483 
41.0        58.09     0.99924    0.0039687                        S006600300484 
41.0        60.10     0.99970    0.0040351                        S006600300485 
41.0        62.15     1.01310    0.0035346                        S006600300486 
41.0        64.22     1.01081    0.0037109                        S006600300487 
41.0        66.23     1.02390    0.0037702                        S006600300488 
41.0        68.27     1.01460    0.0041126                        S006600300489 
41.0        70.33     1.00714    0.0042864                        S006600300490 
41.0        72.33     0.99728    0.0042831                        S006600300491 
41.0        74.36     0.98834    0.0047025                        S006600300492 
41.0        76.41     1.00309    0.0049384                        S006600300493 
41.0        78.41     0.98498    0.0048931                        S006600300494 
41.0        80.43     1.00986    0.0052242                        S006600300495 
41.0        82.47     1.00105    0.0053954                        S006600300496 
41.0        84.46     0.99730    0.0053653                        S006600300497 
41.0        86.47     1.00659    0.0060364                        S006600300498 
41.0        88.50     1.01303    0.0062606                        S006600300499 
41.0        90.48     0.99652    0.0061637                        S006600300500 
41.0        92.48     0.99619    0.0045652                        S006600300501 
41.0        94.51     0.98541    0.0046704                        S006600300502 
41.0        96.47     0.96276    0.0045613                        S006600300503 
41.0        98.47     0.94713    0.0048727                        S006600300504 
41.0       100.49     0.92570    0.0049400                        S006600300505 
41.0       102.44     0.88956    0.0047708                        S006600300506 
41.0       108.38     0.82020    0.0048547                        S006600300507 
41.0       110.33     0.78276    0.0050517                        S006600300508 
41.0       112.33     0.73632    0.0050226                        S006600300509 
41.0       114.30     0.69514    0.0048102                        S006600300510 
41.0       116.24     0.66093    0.0049851                        S006600300511 
41.0       118.23     0.63378    0.0049946                        S006600300512 
41.0       120.19     0.59355    0.0046872                        S006600300513 
41.0       122.12     0.54765    0.0047738                        S006600300514 
41.0       124.10     0.50950    0.0046997                        S006600300515 
41.0       126.06     0.49331    0.0045905                        S006600300516 
41.0       127.98     0.47311    0.0047586                        S006600300517 
41.0       129.95     0.44180    0.0046842                        S006600300518 
41.0       131.90     0.42723    0.0045246                        S006600300519 
41.0       133.81     0.39273    0.0045818                        S006600300520 
41.0       135.78     0.37627    0.0045598                        S006600300521 
41.0       137.72     0.35786    0.0042842                        S006600300522 
41.0       139.63     0.33729    0.0043851                        S006600300523 
41.0       141.59     0.32703    0.0043818                        S006600300524 
41.0       143.53     0.31408    0.0041972                        S006600300525 
41.0       145.43     0.29669    0.0042930                        S006600300526 
41.0       147.39     0.28523    0.0042633                        S006600300527 
41.0       149.31     0.27169    0.0039947                        S006600300528 
41.0       151.21     0.24793    0.0040083                        S006600300529 
41.0       153.16     0.24585    0.0040357                        S006600300530 
41.0       160.85     0.22179    0.0038286                        S006600300531 
41.0       162.74     0.22383    0.0040271                        S006600300532 
41.0       164.68     0.21180    0.0039463                        S006600300533 
41.0       166.60     0.21883    0.0039748                        S006600300534 
41.0       168.49     0.21091    0.0040785                        S006600300535 
41.0       170.43     0.20711    0.0040648                        S006600300536 
42.0        31.24     0.99868    0.0015334                        S006600300537 
42.0        33.36     1.00964    0.0016867                        S006600300538 
42.0        35.35     1.01624    0.0019702                        S006600300539 
42.0        37.46     1.00535    0.0019053                        S006600300540 
42.0        39.57     1.01336    0.0021007                        S006600300541 
42.0        41.55     1.02237    0.0024620                        S006600300542 
42.0        43.66     0.98827    0.0023266                        S006600300543 
42.0        45.76     0.99161    0.0025527                        S006600300544 
42.0        47.74     1.00501    0.0029900                        S006600300545 
42.0        49.84     0.99870    0.0028558                        S006600300546 
42.0        51.94     1.00767    0.0031268                        S006600300547 
42.0        53.91     1.01436    0.0036282                        S006600300548 
42.0        56.01     1.00635    0.0034674                        S006600300549 
42.0        58.10     1.00836    0.0037597                        S006600300550 
42.0        60.06     1.02154    0.0043535                        S006600300551 
