 4.1698E+00 6.0000E-04 8.5000E-01 1.4000E-01                      2022200200207 
 4.2003E+00 5.0000E-04 2.5000E+00 3.0000E-01                      2022200200208 
 4.2241E+00 6.0000E-04 8.4000E-01 1.3000E-01                      2022200200209 
 4.2430E+00 7.0000E-04 5.3000E-01 1.0000E-01                      2022200200210 
 4.2790E+00 6.0000E-04 5.6000E-01 8.0000E-02                      2022200200211 
 4.2999E+00 1.1000E-03 2.4000E-01 7.0000E-02                      2022200200212 
 4.3130E+00 7.0000E-04 3.8000E-01 6.0000E-02                      2022200200213 
 4.3606E+00 5.0000E-04 5.1000E+00 5.0000E-01                      2022200200214 
 4.3855E+00 5.0000E-04 1.8000E+00 3.0000E-01                      2022200200215 
 4.3901E+00 8.0000E-04 5.9000E-01 1.6000E-01                      2022200200216 
 4.4060E+00 1.3000E-03 6.0000E-01 3.0000E-01                      2022200200217 
 4.4213E+00 6.0000E-04 5.5000E-01 9.0000E-02                      2022200200218 
 4.4311E+00 6.0000E-04 7.9000E-01 1.4000E-01                      2022200200219 
 4.4526E+00 1.1000E-03 3.1000E-01 8.0000E-02                      2022200200220 
 4.5079E+00 6.0000E-04 1.0000E+00 3.0000E-01                      2022200200221 
 4.6545E+00 8.0000E-04 9.0000E-01 3.0000E-01                      2022200200222 
 4.6714E+00 1.4000E-03 6.0000E-01 3.0000E-01                      2022200200223 
 4.7695E+00 1.2000E-03 3.8000E-01 1.2000E-01                      2022200200224 
 4.8518E+00 1.0000E-03 1.8000E-01 4.0000E-02                      2022200200225 
 4.9086E+00 1.3000E-03 1.0000E-01 4.0000E-02                      2022200200226 
 4.9920E+00 6.0000E-04 2.5000E+00 4.0000E-01                      2022200200227 
 5.0133E+00 6.0000E-04 1.5800E+00 1.7000E-01                      2022200200228 
 5.0432E+00 6.0000E-04 2.4000E+00 3.0000E-01                      2022200200229 
 5.0692E+00 6.0000E-04 1.5000E+00 3.0000E-01                      2022200200230 
 5.1739E+00 6.0000E-04 2.9000E+00 3.0000E-01                      2022200200231 
 5.2232E+00 1.4000E-03 3.7000E-01 1.1000E-01                      2022200200232 
 5.3808E+00 6.0000E-04 9.8000E+00 9.0000E-01                      2022200200233 
 5.4959E+00 2.2000E-03 1.2000E-01 6.0000E-02                      2022200200234 
 5.5098E+00 7.0000E-04 4.1000E+00 4.0000E-01                      2022200200235 
 5.6962E+00 6.0000E-04 7.0000E+00 7.0000E-01                      2022200200236 
 5.7300E+00 6.0000E-04 3.0000E+00 3.0000E-01                      2022200200237 
 5.7524E+00 6.0000E-04 7.1000E+00 5.0000E-01                      2022200200238 
 5.8409E+00 1.0000E-03 2.3000E-01 8.0000E-02                      2022200200239 
 6.9994E+00 8.0000E-04 2.7000E+00 3.0000E-01                      2022200200240 
 7.7696E+00 8.0000E-04 7.3000E+00 7.0000E-01                      2022200200241 
ENDDATA            224          0                                 2022200200242 
ENDSUBENT          241          0                                 2022200299999 
SUBENT        20222003   19831121                             00002022200300001 
BIB                  5          7                                 2022200300002 
REACTION   (19-K-41(N,G)19-K-42,,SPC,,SPA/REL)                    2022200300003 
MONITOR    .INTENSITY IN ARBITRARY UNITS.                         2022200300004 
           .ENERGY CALIBRATION BY MANY CALIBRATION SOURCES.       2022200300005 
PART-DET   (G    )    GAMMAS.                                     2022200300006 
HISTORY    (720210C)                                              2022200300007 
           (740521E)                                              2022200300008 
CORRECTION .RECOIL CORRECTION WAS DONE.                           2022200300009 
ENDBIB               7          0                                 2022200300010 
NOCOMMON             0          0                                 2022200300011 
DATA                 4         15                                 2022200300012 
E          E-ERR      DATA       DATA-ERR                         2022200300013 
MEV        MEV        ARB-UNITS  ARB-UNITS                        2022200300014 
 1.0710E-01 3.0000E-04 5.8000E+01 2.0000E+00                      2022200300015 
 1.5140E-01 2.0000E-04 2.0000E+01 1.4000E+00                      2022200300016 
 2.6840E-01 3.0000E-04 4.5000E+00 5.0000E-01                      2022200300017 
 4.3130E-01 3.0000E-04 4.6000E+00 7.0000E-01                      2022200300018 
 5.3200E-01 2.0000E-03 9.0000E+00 3.0000E+00                      2022200300019 
 6.3900E-01 3.0000E-04 8.0000E+00 9.0000E-01                      2022200300020 
 6.8200E-01 2.0000E-04 3.2000E+01 1.6000E+00                      2022200300021 
