REACTION   (92-U-235(N,F),PR,NU/DA/DE,N+LF/N,MXW)                 2275600300003 
            Number of neutrons per neutron per MeV*SR differential2275600300004 
            for laboratory neutron energy and neutron angle ANG-RL2275600300005 
            relative to direction of motion of light fission      2275600300006 
            fragment.                                             2275600300007 
CORRECTION  Uncorrected for overlapping of fragment peaks and     2275600300008 
            angular dispersion.                                   2275600300009 
EN-SEC     (E,N) Prompt neutron energy                            2275600300010 
             ANG-RL - angle relative to direction of motion of    2275600300011 
             light fission fragment.                              2275600300012 
ERR-ANALYS (ERR-S)    Errors are standard deviations as found from2275600300013 
            counting statistics.                                  2275600300014 
STATUS     (TABLE)  Table 2 of reference.                         2275600300015 
ENDBIB              13          0                                 2275600300016 
NOCOMMON             0          0                                 2275600300017 
DATA                 4        280                                 2275600300018 
E          ANG-RL     DATA       ERR-S                            2275600300019 
MEV        ADEG       1/SR/MEV   1/SR/MEV                         2275600300020 
 0.390       180.       3.557E-02   3.27E-03                      2275600300021 
 0.390       165.       2.972E-02   3.54E-03                      2275600300022 
 0.390       150.       3.324E-02   2.90E-03                      2275600300023 
 0.390       135.       2.515E-02   2.64E-03                      2275600300024 
 0.390       120.       2.458E-02   2.25E-03                      2275600300025 
 0.390       105.       1.975E-02   1.91E-03                      2275600300026 
 0.390        90.       2.002E-02   1.75E-03                      2275600300027 
 0.407       180.       3.687E-02   3.10E-03                      2275600300028 
 0.407       165.       3.438E-02   3.47E-03                      2275600300029 
 0.407       150.       2.881E-02   2.52E-03                      2275600300030 
 0.407       135.       2.099E-02   2.27E-03                      2275600300031 
 0.407       120.       2.476E-02   2.09E-03                      2275600300032 
 0.407       105.       1.780E-02   1.69E-03                      2275600300033 
 0.407        90.       2.246E-02   1.70E-03                      2275600300034 
 0.425       180.       3.016E-02   2.69E-03                      2275600300035 
 0.425       165.       2.734E-02   3.02E-03                      2275600300036 
 0.425       150.       3.359E-02   2.59E-03                      2275600300037 
 0.425       135.       2.370E-02   2.26E-03                      2275600300038 
 0.425       120.       2.480E-02   2.00E-03                      2275600300039 
 0.425       105.       2.193E-02   1.76E-03                      2275600300040 
 0.425        90.       1.899E-02   1.51E-03                      2275600300041 
 0.444       180.       3.536E-02   2.77E-03                      2275600300042 
 0.444       165.       3.323E-02   3.08E-03                      2275600300043 
 0.444       150.       3.295E-02   2.42E-03                      2275600300044 
 0.444       135.       2.453E-02   2.16E-03                      2275600300045 
 0.444       120.       2.132E-02   1.77E-03                      2275600300046 
 0.444       105.       2.172E-02   1.65E-03                      2275600300047 
 0.444        90.       1.969E-02   1.44E-03                      2275600300048 
 0.465       180.       4.140E-02   2.80E-03                      2275600300049 
 0.465       165.       2.845E-02   2.73E-03                      2275600300050 
 0.465       150.       3.010E-02   2.20E-03                      2275600300051 
 0.465       135.       2.401E-02   1.94E-03                      2275600300052 
 0.465       120.       2.333E-02   1.75E-03                      2275600300053 
 0.465       105.       2.012E-02   1.50E-03                      2275600300054 
 0.465        90.       1.768E-02   1.34E-03                      2275600300055 
 0.487       180.       3.977E-02   2.73E-03                      2275600300056 
 0.487       165.       3.291E-02   2.88E-03                      2275600300057 
 0.487       150.       3.280E-02   2.28E-03                      2275600300058 
 0.487       135.       2.809E-02   2.07E-03                      2275600300059 
 0.487       120.       2.532E-02   1.81E-03                      2275600300060 
 0.487       105.       2.254E-02   1.57E-03                      2275600300061 
 0.487        90.       2.166E-02   1.46E-03                      2275600300062 
 0.510       180.       3.526E-02   2.45E-03                      2275600300063 
 0.510       165.       3.476E-02   2.82E-03                      2275600300064 
 0.510       150.       3.404E-02   2.22E-03                      2275600300065 
 0.510       135.       3.042E-02   2.06E-03                      2275600300066 
 0.510       120.       2.391E-02   1.69E-03                      2275600300067 
 0.510       105.       2.127E-02   1.46E-03                      2275600300068 
 0.510        90.       1.764E-02   1.27E-03                      2275600300069 
 0.535       180.       3.743E-02   2.46E-03                      2275600300070 
 0.535       165.       3.669E-02   3.15E-03                      2275600300071 
 0.535       150.       3.339E-02   2.12E-03                      2275600300072 
 0.535       135.       2.425E-02   1.79E-03                      2275600300073 
 0.535       120.       2.758E-02   1.73E-03                      2275600300074 
 0.535       105.       1.981E-02   1.36E-03                      2275600300075 
 0.535        90.       1.909E-02   1.27E-03                      2275600300076 
 0.563       180.       4.025E-02   2.49E-03                      2275600300077 
 0.563       165.       3.127E-02   2.53E-03                      2275600300078 
 0.563       150.       3.317E-02   2.06E-03                      2275600300079 
 0.563       135.       2.731E-02   1.84E-03                      2275600300080 
 0.563       120.       2.385E-02   1.58E-03                      2275600300081 
 0.563       105.       2.118E-02   1.37E-03                      2275600300082 
 0.563        90.       1.884E-02   1.23E-03                      2275600300083 
 0.592       180.       4.171E-02   2.47E-03                      2275600300084 
 0.592       165.       3.805E-02   2.53E-03                      2275600300085 
 0.592       150.       3.300E-02   2.03E-03                      2275600300086 
 0.592       135.       2.626E-02   1.82E-03                      2275600300087 
 0.592       120.       2.211E-02   1.54E-03                      2275600300088 
 0.592       105.       2.088E-02   1.27E-03                      2275600300089 
 0.592        90.       2.108E-02   1.20E-03                      2275600300090 
 0.624       180.       3.425E-02   2.12E-03                      2275600300091 
