ENTRY            C2186   20160404                             C158C2186  0    1 
SUBENT        C2186001   20160404                             C158C2186  1    1 
BIB                 13         36                                 C2186  1    2 
TITLE      Estimation of double differential angle-dependent      C2186  1    3 
            neutron production cross sections from tritons on     C2186  1    4 
            197Au at energies from 5.97 to 19.14 MeV              C2186  1    5 
AUTHOR     (M.Drosg, B.Hoop)                                      C2186  1    6 
INSTITUTE  (2AUSVIE)                                              C2186  1    7 
           (1USAUSA) Walden University, Minneapolis               C2186  1    8 
REFERENCE  (J,NSE,182,563,2016)                                   C2186  1    9 
REL-REF    (N,,M.Drosg,R,IAEA-NDS-87,2005) Rev.9 (May, 2005)      C2186  1   10 
           Description of DROSG-2000v2.21                         C2186  1   11 
EXP-YEAR   (1982)                                                 C2186  1   12 
FACILITY   (VDGT,1USALAS) LANL Ion Beam Facility (IBF)            C2186  1   13 
SAMPLE     Gas target (0.49 mg/cm2) in a cell (3.0 cm length)     C2186  1   14 
            with a molybdenum entrance window (5.3 mg/cm2) and a  C2186  1   15 
            gold beam stop (0.076 cm thick)                       C2186  1   16 
           The effective gold target thickness is the depth in    C2186  1   17 
            gold at which the triton beam has lost the same       C2186  1   18 
            amount of energy as in the gas of the gas-filled cell.C2186  1   19 
DETECTOR   (SCIN) 2" x 2" liquid  scintillator (NE213).           C2186  1   20 
           Efficiency at two pulse-height biases (minimum between C2186  1   21 
            25 keV and 60 keV peak in 241Am gamma spectrum,       C2186  1   22 
            Compton edge of 137Cs) was determined by              C2186  1   23 
           1) measuring 2H(t,n)4He and 1H(t,n)3He neutron yields  C2186  1   24 
            at about 30 neutron energies between 2.2 and 36.9 MeV;C2186  1   25 
           2) comparing them with DROSG-2000v2.21                 C2186  1   26 
METHOD     (TOF) Flight path of 3.61 m, the total time resolution C2186  1   27 
            of 2.1 nsec (FWHM of prompt gamma-ray peak)           C2186  1   28 
CORRECTION Corrections for the neutron interaction in gold, in    C2186  1   29 
            the target structure and in the air of the flight     C2186  1   30 
            path were obtained by means of a Monte Carlo          C2186  1   31 
            technique.                                            C2186  1   32 
STATUS     (APRVD) Corrected and approved by Manfred Drosg        C2186  1   33 
            (2015-10-04)                                          C2186  1   34 
HISTORY    (20150920R) Data received from Manfred Drosg           C2186  1   35 
           (20151002C) On                                         C2186  1   36 
           (20151004A) Corrected by Manfred Drosg                 C2186  1   37 
           (20160404U) On. REFERENCE: NSE vol#, page#, year added.C2186  1   38 
ENDBIB              36          0                                 C2186  1   39 
COMMON               2          3                                 C2186  1   40 
EN-ERR     ANG-ERR                                                C2186  1   41 
MEV        ADEG                                                   C2186  1   42 
 0.02       0.1                                                   C2186  1   43 
ENDCOMMON            3          0                                 C2186  1   44 
ENDSUBENT           43          0                                 C2186  199999 
SUBENT        C2186002   20151004                             C153C2186  2    1 
BIB                  4         10                                 C2186  2    2 
REACTION   (79-AU-197(T,X)0-NN-1,,DA/DE,,,DERIV)                  C2186  2    3 
ANALYSIS   The neutron yield for Au was obtained by the ratio     C2186  2    4 
            between the spectrum of the empty cell and that of    C2186  2    5 
            a cell filled with hydrogen multiplied by the factor  C2186  2    6 
             [m(Au)*dE(Au)]/[m(H)*dE(H)],                         C2186  2    7 
            where m and dE are the molar mass and energy loss,    C2186  2    8 
             respectively.                                        C2186  2    9 
ERR-ANALYS (ERR-S) Counting statistics                            C2186  2   10 
           (ERR-SYS) Scale uncertainty                            C2186  2   11 
STATUS     (TABLE) Data received from Manfred Drosg               C2186  2   12 
ENDBIB              10          0                                 C2186  2   13 
NOCOMMON             0          0                                 C2186  2   14 
DATA                 6       2215                                 C2186  2   15 
EN         ANG        E          DATA       ERR-S      ERR-SYS    C2186  2   16 
 10.45        30.0      4.1250      7.4955   0.2704     24.7      C2186  2  906 
 10.45        30.0      4.3750      5.8833   0.2421     24.7      C2186  2  907 
 10.45        30.0      4.6250      5.1426   0.2552     24.7      C2186  2  908 
 10.45        30.0      4.8750      4.5332   0.2430     24.7      C2186  2  909 
 10.45        30.0      5.1250      4.0238   0.2110     24.7      C2186  2  910 
 10.45        30.0      5.3750      3.9036   0.2069     24.7      C2186  2  911 
 10.45        30.0      5.6250      3.2399   0.1902     24.7      C2186  2  912 
 10.45        30.0      5.8750      2.8750   0.1813     24.7      C2186  2  913 
 10.45        30.0      6.1250      2.6372   0.1754     24.7      C2186  2  914 
 10.45        30.0      6.3750      2.1712   0.1601     24.7      C2186  2  915 
 10.45        30.0      6.6250      2.1381   0.1610     24.7      C2186  2  916 
 10.45        30.0      6.8750      1.9141   0.1549     24.7      C2186  2  917 
 10.45        30.0      7.1250      1.9176   0.1573     24.7      C2186  2  918 
 10.45        30.0      7.3750      1.9054   0.1582     24.7      C2186  2  919 
 10.45        30.0      7.6250      1.4502   0.1369     24.7      C2186  2  920 
 10.45        30.0      7.8750      1.4302   0.1350     24.7      C2186  2  921 
 10.45        30.0      8.1500      1.2311   0.1167     24.7      C2186  2  922 
 10.45        30.0      8.4500      0.9792   0.1075     24.7      C2186  2  923 
 10.45        30.0      8.7500      1.0755   0.1146     24.7      C2186  2  924 
 10.45        30.0      9.0500      1.0896   0.1151     24.7      C2186  2  925 
 10.45        30.0      9.3500      0.8503   0.1014     24.7      C2186  2  926 
 10.45        30.0      9.6500      0.8107   0.0998     24.7      C2186  2  927 
 10.45        30.0      9.9500      0.7879   0.1005     24.7      C2186  2  928 
 10.45        30.0     10.2500      0.7872   0.1014     24.7      C2186  2  929 
 10.45        30.0     10.5500      0.5383   0.0838     24.7      C2186  2  930 
 10.45        30.0     10.8500      0.4771   0.0777     24.7      C2186  2  931 
 10.45        30.0     11.1500      0.4028   0.0709     24.7      C2186  2  932 
 10.45        30.0     11.4500      0.3366   0.0648     24.7      C2186  2  933 
 10.45        30.0     11.7500      0.4698   0.0761     24.7      C2186  2  934 
 10.45        30.0     12.0500      0.2822   0.0587     24.7      C2186  2  935 
 10.45        30.0     12.3500      0.2362   0.0530     24.7      C2186  2  936 
 10.45        30.0     12.6500      0.2512   0.0549     24.7      C2186  2  937 
 10.45        30.0     12.9500      0.2759   0.0582     24.7      C2186  2  938 
 10.45        30.0     13.2500      0.2394   0.0554     24.7      C2186  2  939 
 10.45        30.0     13.5500      0.1761   0.0484     24.7      C2186  2  940 
 10.45        30.0     13.8500      0.1827   0.0500     24.7      C2186  2  941 
 10.45        30.0     14.2500      0.1160   0.0314     24.7      C2186  2  942 
 10.45        30.0     14.7500      0.1068   0.0305     24.7      C2186  2  943 
 10.45        30.0     15.2500      0.0719   0.0253     24.7      C2186  2  944 
 10.45        30.0     15.7500      0.0585   0.0228     24.7      C2186  2  945 
 10.45        30.0     16.2500      0.0105   0.0122     24.7      C2186  2  946 
 10.45        30.0     16.7500      0.0003   0.0056     24.7      C2186  2  947 
 10.45        30.0     17.2500      0.0002   0.0108     24.7      C2186  2  948 
 10.45        60.1      0.5750     33.3091   0.7651     24.7      C2186  2  949 
 10.45        60.1      0.7250     34.5728   0.6959     24.7      C2186  2  950 
 10.45        60.1      0.8750     38.6947   0.7116     24.7      C2186  2  951 
 10.45        60.1      1.0250     39.2171   0.7038     24.7      C2186  2  952 
 10.45        60.1      1.1750     37.4770   0.6872     24.7      C2186  2  953 
 10.45        60.1      1.3250     36.3172   0.6759     24.7      C2186  2  954 
 10.45        60.1      1.4750     33.8012   0.6559     24.7      C2186  2  955 
 10.45        60.1      1.6250     32.3298   0.6456     24.7      C2186  2  956 
 10.45        60.1      1.7750     30.2387   0.6283     24.7      C2186  2  957 
 10.45        60.1      1.9250     27.4518   0.6038     24.7      C2186  2  958 
 10.45        60.1      2.1000     24.8371   0.5019     24.7      C2186  2  959 
 10.45        60.1      2.3000     22.0109   0.4775     24.7      C2186  2  960 
 10.45        60.1      2.5000     19.1995   0.4505     24.7      C2186  2  961 
 10.45        60.1      2.7000     16.2403   0.4191     24.7      C2186  2  962 
 10.45        60.1      2.9000     15.2402   0.4115     24.7      C2186  2  963 
 10.45        60.1      3.1000     12.7917   0.3824     24.7      C2186  2  964 
 10.45        60.1      3.3000     10.2924   0.3470     24.7      C2186  2  965 
 10.45        60.1      3.5000      8.9615   0.3277     24.7      C2186  2  966 
 10.45        60.1      3.7000      8.1236   0.3165     24.7      C2186  2  967 
 10.45        60.1      3.9000      7.5847   0.3099     24.7      C2186  2  968 
 10.45        60.1      4.1250      6.6186   0.2623     24.7      C2186  2  969 
 10.45        60.1      4.3750      5.3319   0.2383     24.7      C2186  2  970 
 10.45        60.1      4.6250      4.2081   0.2141     24.7      C2186  2  971 
 10.45        60.1      4.8750      3.9125   0.2083     24.7      C2186  2  972 
 10.45        60.1      5.1250      3.2835   0.1928     24.7      C2186  2  973 
 10.45        60.1      5.3750      3.4340   0.1996     24.7      C2186  2  974 
 10.45        60.1      5.6250      2.5930   0.1754     24.7      C2186  2  975 
 10.45        60.1      5.8750      2.3825   0.1705     24.7      C2186  2  976 
 10.45        60.1      6.1250      2.0143   0.1587     24.7      C2186  2  977 
 10.45        60.1      6.3750      1.7159   0.1479     24.7      C2186  2  978 
 10.45        60.1      6.6250      1.5340   0.1416     24.7      C2186  2  979 
 10.45        60.1      6.8750      1.5678   0.1458     24.7      C2186  2  980 
 10.45        60.1      7.1250      1.5173   0.1453     24.7      C2186  2  981 
 10.45        60.1      7.3750      1.4028   0.1408     24.7      C2186  2  982 
 10.45        60.1      7.6250      1.1415   0.1259     24.7      C2186  2  983 
 10.45        60.1      7.8750      0.7245   0.1000     24.7      C2186  2  984 
 10.45        60.1      8.1500      0.8358   0.0996     24.7      C2186  2  985 
 10.45        60.1      8.4500      0.7555   0.0982     24.7      C2186  2  986 
 10.45        60.1      8.7500      0.6287   0.0911     24.7      C2186  2  987 
 10.45        60.1      9.0500      0.6830   0.0951     24.7      C2186  2  988 
 10.45        60.1      9.3500      0.5679   0.0861     24.7      C2186  2  989 
 10.45        60.1      9.6500      0.5310   0.0838     24.7      C2186  2  990 
 10.45        60.1      9.9500      0.3742   0.0719     24.7      C2186  2  991 
 10.45        60.1     10.2500      0.4261   0.0772     24.7      C2186  2  992 
 10.45        60.1     10.5500      0.3555   0.0702     24.7      C2186  2  993 
 10.45        60.1     10.8500      0.2772   0.0611     24.7      C2186  2  994 
 10.45        60.1     11.1500      0.2949   0.0627     24.7      C2186  2  995 
 10.45        60.1     11.4500      0.2319   0.0563     24.7      C2186  2  996 
 10.45        60.1     11.7500      0.1914   0.0516     24.7      C2186  2  997 
 10.45        60.1     12.0500      0.1559   0.0462     24.7      C2186  2  998 
 10.45        60.1     12.3500      0.1333   0.0420     24.7      C2186  2  999 
 10.45        60.1     12.6500      0.1099   0.0383     24.7      C2186  2 1000 
 10.45        60.1     12.9500      0.1362   0.0430     24.7      C2186  2 1001 
 10.45        60.1     13.2500      0.1272   0.0420     24.7      C2186  2 1002 
 10.45        60.1     13.5500      0.0848   0.0350     24.7      C2186  2 1003 
 10.45        60.1     13.8500      0.0955   0.0618     24.7      C2186  2 1004 
 10.45        60.1     14.2500      0.0843   0.0275     24.7      C2186  2 1005 
 10.45        60.1     14.7500      0.0416   0.0200     24.7      C2186  2 1006 
 10.45        60.1     15.2500      0.0582   0.0230     24.7      C2186  2 1007 
 10.45        60.1     15.7500      0.0327   0.0181     24.7      C2186  2 1008 
 10.45        60.1     16.2500      0.0277   0.0171     24.7      C2186  2 1009 
 10.45        60.1     16.7500      0.0301   0.0179     24.7      C2186  2 1010 
 10.45        60.1     17.2500      0.0209   0.0155     24.7      C2186  2 1011 
 10.45        90.1      0.5750     31.1738   0.7923     24.7      C2186  2 1012 
 10.45        90.1      0.7250     32.5298   0.7212     24.7      C2186  2 1013 
 10.45        90.1      0.8750     37.8321   0.7466     24.7      C2186  2 1014 
 10.45        90.1      1.0250     38.1860   0.7397     24.7      C2186  2 1015 
 10.45        90.1      1.1750     39.7108   0.7508     24.7      C2186  2 1016 
 10.45        90.1      1.3250     37.4889   0.7376     24.7      C2186  2 1017 
 10.45        90.1      1.4750     34.9459   0.7111     24.7      C2186  2 1018 
 10.45        90.1      1.6250     31.9329   0.6829     24.7      C2186  2 1019 
 10.45        90.1      1.7750     30.1124   0.6693     24.7      C2186  2 1020 
 10.45        90.1      1.9250     27.5335   0.6475     24.7      C2186  2 1021 
 10.45        90.1      2.1000     25.2658   0.5428     24.7      C2186  2 1022 
 10.45        90.1      2.3000     21.5085   0.5062     24.7      C2186  2 1023 
 10.45        90.1      2.5000     18.0572   0.4693     24.7      C2186  2 1024 
 10.45        90.1      2.7000     15.3035   0.4379     24.7      C2186  2 1025 
 10.45        90.1      2.9000     13.8843   0.4223     24.7      C2186  2 1026 
 10.45        90.1      3.1000     11.5941   0.3900     24.7      C2186  2 1027 
 10.45        90.1      3.3000     10.2837   0.3712     24.7      C2186  2 1028 
 10.45        90.1      3.5000      8.3095   0.3383     24.7      C2186  2 1029 
 10.45        90.1      3.7000      7.4134   0.3259     24.7      C2186  2 1030 
 10.45        90.1      3.9000      7.1253   0.3235     24.7      C2186  2 1031 
 10.45        90.1      4.1250      5.4950   0.2489     24.7      C2186  2 1032 
 10.45        90.1      4.3750      3.6718   0.1949     24.7      C2186  2 1033 
 10.45        90.1      4.6250      3.2586   0.1826     24.7      C2186  2 1034 
 10.45        90.1      4.8750      2.6210   0.1664     24.7      C2186  2 1035 
 10.45        90.1      5.1250      2.5407   0.1677     24.7      C2186  2 1036 
 10.45        90.1      5.3750      2.2848   0.1603     24.7      C2186  2 1037 
 10.45        90.1      5.6250      1.5627   0.1339     24.7      C2186  2 1038 
 10.45        90.1      5.8750      1.7093   0.1417     24.7      C2186  2 1039 
 10.45        90.1      6.1250      1.5622   0.1368     24.7      C2186  2 1040 
 10.45        90.1      6.3750      1.3663   0.1288     24.7      C2186  2 1041 
 10.45        90.1      6.6250      1.1084   0.1176     24.7      C2186  2 1042 
 10.45        90.1      6.8750      0.8038   0.1021     24.7      C2186  2 1043 
 10.45        90.1      7.1250      0.8602   0.1070     24.7      C2186  2 1044 
 10.45        90.1      7.3750      0.9276   0.1121     24.7      C2186  2 1045 
 10.45        90.1      7.6250      0.6358   0.0923     24.7      C2186  2 1046 
 10.45        90.1      7.8750      0.5306   0.0836     24.7      C2186  2 1047 
 10.45        90.1      8.1500      0.4973   0.0753     24.7      C2186  2 1048 
 10.45        90.1      8.4500      0.4416   0.0735     24.7      C2186  2 1049 
 10.45        90.1      8.7500      0.5066   0.0798     24.7      C2186  2 1050 
 10.45        90.1      9.0500      0.2461   0.0557     24.7      C2186  2 1051 
 10.45        90.1      9.3500      0.2876   0.0594     24.7      C2186  2 1052 
 10.45        90.1      9.6500      0.2691   0.0580     24.7      C2186  2 1053 
 10.45        90.1      9.9500      0.1791   0.0482     24.7      C2186  2 1054 
 10.45        90.1     10.2500      0.1061   0.0376     24.7      C2186  2 1055 
 10.45        90.1     10.5500      0.1016   0.0367     24.7      C2186  2 1056 
 10.45        90.1     10.8500      0.1547   0.0445     24.7      C2186  2 1057 
 10.45        90.1     11.1500      0.1631   0.0456     24.7      C2186  2 1058 
 10.45        90.1     11.4500      0.1815   0.0485     24.7      C2186  2 1059 
 10.45        90.1     11.7500      0.0615   0.0284     24.7      C2186  2 1060 
 10.45        90.1     12.0500      0.0686   0.0296     24.7      C2186  2 1061 
 10.45        90.1     12.3500      0.0669   0.0287     24.7      C2186  2 1062 
 10.45        90.1     12.6500      0.0732   0.0305     24.7      C2186  2 1063 
 10.45        90.1     12.9500      0.0683   0.0299     24.7      C2186  2 1064 
 10.45        90.1     13.2500      0.0540   0.0270     24.7      C2186  2 1065 
 10.45        90.1     13.5500      0.0322   0.0216     24.7      C2186  2 1066 
 10.45        90.1     13.8500      0.0002   0.0009     24.7      C2186  2 1067 
 10.45        90.1     14.2500      0.0235   0.0150     24.7      C2186  2 1068 
 10.45        90.1     14.7500      0.0084   0.0127     24.7      C2186  2 1069 
 10.45        90.1     15.2500      0.0002   0.0132     24.7      C2186  2 1070 
 10.45        90.1     15.7500      0.0002   0.0155     24.7      C2186  2 1071 
 10.45        90.1     16.2500      0.0002   0.0144     24.7      C2186  2 1072 
 10.45        90.1     16.7500      0.0002   0.0101     24.7      C2186  2 1073 
 10.45        90.1     17.2500      0.0002   0.0101     24.7      C2186  2 1074 
 10.45       120.1      0.5750     29.7194   0.7214     24.7      C2186  2 1075 
 10.45       120.1      0.7250     29.5231   0.6374     24.7      C2186  2 1076 
 10.45       120.1      0.8750     33.0595   0.6524     24.7      C2186  2 1077 
 10.45       120.1      1.0250     34.5383   0.6587     24.7      C2186  2 1078 
 10.45       120.1      1.1750     35.0581   0.6597     24.7      C2186  2 1079 
 10.45       120.1      1.3250     33.1834   0.6418     24.7      C2186  2 1080 
 10.45       120.1      1.4750     31.4936   0.6310     24.7      C2186  2 1081 
 10.45       120.1      1.6250     29.5095   0.6144     24.7      C2186  2 1082 
 10.45       120.1      1.7750     26.3004   0.5841     24.7      C2186  2 1083 
 10.45       120.1      1.9250     24.1830   0.5649     24.7      C2186  2 1084 
 10.45       120.1      2.1000     21.5775   0.4670     24.7      C2186  2 1085 
 10.45       120.1      2.3000     19.0615   0.4440     24.7      C2186  2 1086 
 10.45       120.1      2.5000     16.2433   0.4146     24.7      C2186  2 1087 
 10.45       120.1      2.7000     13.9862   0.3899     24.7      C2186  2 1088 
 10.45       120.1      2.9000     10.9810   0.3496     24.7      C2186  2 1089 
 10.45       120.1      3.1000      9.7723   0.3332     24.7      C2186  2 1090 
 10.45       120.1      3.3000      8.5565   0.3151     24.7      C2186  2 1091 
 10.45       120.1      3.5000      6.9373   0.2871     24.7      C2186  2 1092 
 10.45       120.1      3.7000      6.0177   0.2712     24.7      C2186  2 1093 
 10.45       120.1      3.9000      5.0351   0.2519     24.7      C2186  2 1094 
 10.45       120.1      4.1250      4.2426   0.2078     24.7      C2186  2 1095 
 10.45       120.1      4.3750      3.8965   0.1993     24.7      C2186  2 1096 
 10.45       120.1      4.6250      3.1018   0.1806     24.7      C2186  2 1097 
 10.45       120.1      4.8750      2.5386   0.1669     24.7      C2186  2 1098 
 10.45       120.1      5.1250      2.1240   0.1557     24.7      C2186  2 1099 
 10.45       120.1      5.3750      1.8808   0.1483     24.7      C2186  2 1100 
 10.45       120.1      5.6250      1.7657   0.1452     24.7      C2186  2 1101 
 10.45       120.1      5.8750      1.4394   0.1325     24.7      C2186  2 1102 
 10.45       120.1      6.1250      1.5457   0.1386     24.7      C2186  2 1103 
 10.45       120.1      6.3750      1.1370   0.1194     24.7      C2186  2 1104 
 10.45       120.1      6.6250      0.9506   0.1105     24.7      C2186  2 1105 
 10.45       120.1      6.8750      0.9360   0.1113     24.7      C2186  2 1106 
 10.45       120.1      7.1250      0.7247   0.0994     24.7      C2186  2 1107 
 10.45       120.1      7.3750      0.5916   0.0904     24.7      C2186  2 1108 
 10.45       120.1      7.6250      0.5425   0.0860     24.7      C2186  2 1109 
 10.45       120.1      7.8750      0.4665   0.0788     24.7      C2186  2 1110 
 10.45       120.1      8.1500      0.3228   0.0614     24.7      C2186  2 1111 
 10.45       120.1      8.4500      0.3254   0.0636     24.7      C2186  2 1112 
 10.45       120.1      8.7500      0.2355   0.0551     24.7      C2186  2 1113 
 10.45       120.1      9.0500      0.1319   0.0414     24.7      C2186  2 1114 
 10.45       120.1      9.3500      0.2155   0.0525     24.7      C2186  2 1115 
 10.45       120.1      9.6500      0.1765   0.0480     24.7      C2186  2 1116 
 10.45       120.1      9.9500      0.1198   0.0403     24.7      C2186  2 1117 
 10.45       120.1     10.2500      0.1806   0.0497     24.7      C2186  2 1118 
 10.45       120.1     10.5500      0.2421   0.0569     24.7      C2186  2 1119 
 10.45       120.1     10.8500      0.1160   0.0388     24.7      C2186  2 1120 
 10.45       120.1     11.1500      0.0213   0.0164     24.7      C2186  2 1121 
 10.45       120.1     11.4500      0.0366   0.0218     24.7      C2186  2 1122 
 10.45       120.1     11.7500      0.1310   0.0410     24.7      C2186  2 1123 
 10.45       120.1     12.0500      0.0354   0.0213     24.7      C2186  2 1124 
 10.45       120.1     12.3500      0.0416   0.0227     24.7      C2186  2 1125 
 10.45       120.1     12.6500      0.0439   0.0232     24.7      C2186  2 1126 
 10.45       120.1     12.9500      0.0369   0.0215     24.7      C2186  2 1127 
 10.45       120.1     13.2500      0.0324   0.0207     24.7      C2186  2 1128 
 10.45       120.1     13.5500      0.0404   0.0234     24.7      C2186  2 1129 
 10.45       120.1     13.8500      0.1042   0.0629     24.7      C2186  2 1130 
 10.45       120.1     14.2500      0.0352   0.0171     24.7      C2186  2 1131 
 10.45       120.1     14.7500      0.0460   0.0200     24.7      C2186  2 1132 
 10.45       120.1     15.2500      0.0446   0.0192     24.7      C2186  2 1133 
