ENTRY            T0246   20120320                             T022T024600000001 
SUBENT        T0246001   20120320                             T022T024600100001 
BIB                  7         13                                 T024600100002 
INSTITUTE  (1USAFSU)                                              T024600100003 
REFERENCE  (J,PR,160,791,196708)                                  T024600100004 
AUTHOR     (M.K.Mehta,W.E.Hunt,R.H.Davis)                         T024600100005 
TITLE      Scattering of Alpha Particles by Oxygen.II. Bombarding T024600100006 
            Energy Range 10 to 19 MeV                             T024600100007 
FACILITY   (VDGT,1USAFSU)                                         T024600100008 
INC-SOURCE Alpha-particle beam (5-12 nA) of continuously variable T024600100009 
            energy.                                               T024600100010 
HISTORY    (20040721C)                                            T024600100011 
           (20120320A) SD. In Subent 006 values in DATA section   T024600100012 
            without heading were deleted. Duplication in          T024600100013 
            energy (or angle) values in Subents 2-7 were checked  T024600100014 
            and corrected. Cosmetic changes in all Subents.       T024600100015 
ENDBIB              13          0                                 T024600100016 
NOCOMMON             0          0                                 T024600100017 
ENDSUBENT           16          0                                 T024600199999 
SUBENT        T0246002   20120320                             T022T024600200001 
BIB                  8         25                                 T024600200002 
REACTION   (8-O-16(A,EL)8-O-16,,DA)                               T024600200003 
SAMPLE     Oxygen targets prepared by vacuum deposition of thin   T024600200004 
            layers of lithium metal onto thin carbon backings withT024600200005 
            subsequent oxidation of the lithium to form LiOH.     T024600200006 
METHOD     (BCINT) Beam collected in a well-insulated Faraday cup.T024600200007 
           (PHD)                                                  T024600200008 
           Unresolved yield due to contaminants such as nitrogen  T024600200009 
            and fluorine, estimated by comparing back-angle pulse-T024600200010 
            height distributions with those for thin quartz (SiO2)T024600200011 
            targets. No impurities with mass number ~16 detected. T024600200012 
DETECTOR   (SI) Eight p-type silicon-junction detectors           T024600200013 
            operated simultaneously.                              T024600200014 
           Each detector had a resolution on the order of 150 keV.T024600200015 
MONITOR    90-degree analyzing magnet calibrated using threshold  T024600200016 
            measurement of 13C(p,n)13N reaction with an assumed   T024600200017 
            threshold energy of 3.237 MeV.                        T024600200018 
ERR-ANALYS (DATA-ERR) Estimated error 12%, except where cross     T024600200019 
            section is <5 mb/sr, low counting rates resulted in   T024600200020 
            large statistical errors.                             T024600200021 
           (EN-ERR-DIG) Digitizing error in energy.               T024600200022 
           (ERR-DIG)    Digitizing error in data.                 T024600200023 
           Maximum calibration error not greater than +-20 KeV.   T024600200024 
STATUS     (CURVE) Scanned from Figs.1,2 of PR,160,791,1967 at    T024600200025 
                                                    RFNC-VNIIEF.  T024600200026 
HISTORY    (20120320A) SD. Duplication in energy values corrected.T024600200027 
ENDBIB              25          0                                 T024600200028 
COMMON               2          3                                 T024600200029 
EN-ERR-DIG ERR-DIG                                                T024600200030 
MEV        MB/SR                                                  T024600200031 
  0.05       3.                                                   T024600200032 
ENDCOMMON            3          0                                 T024600200033 
DATA                 4       1709                                 T024600200034 
      137.9      14.88         8.        12.                      T024600200817 
      137.9      14.90        12.        12.                      T024600200818 
      137.9      14.93         8.        12.                      T024600200819 
      137.9      14.97        12.        12.                      T024600200820 
      137.9      15.03        12.        12.                      T024600200821 
      137.9      15.10        34.        12.                      T024600200822 
      137.9      15.13        23.        12.                      T024600200823 
      137.9      15.20        24.        12.                      T024600200824 
      137.9      15.24        26.        12.                      T024600200825 
      137.9      15.30        26.        12.                      T024600200826 
      137.9      15.36        28.        12.                      T024600200827 
      137.9      15.40        21.        12.                      T024600200828 
      137.9      15.46        14.        12.                      T024600200829 
      137.9      15.51        16.        12.                      T024600200830 
      137.9      15.57        10.        12.                      T024600200831 
      137.9      15.62        16.        12.                      T024600200832 
      137.9      15.67        13.        12.                      T024600200833 
      137.9      15.73        16.        12.                      T024600200834 
      137.9      15.78        24.        12.                      T024600200835 
      137.9      15.82        27.        12.                      T024600200836 
      137.9      15.89        18.        12.                      T024600200837 
      137.9      15.94        38.        12.                      T024600200838 
      137.9      15.99        30.        12.                      T024600200839 
      137.9      16.03        24.        12.                      T024600200840 
      137.9      16.04        20.        12.                      T024600200841 
      137.9      16.09        21.        12.                      T024600200842 
      137.9      16.15        15.        12.                      T024600200843 
      137.9      16.20        23.        12.                      T024600200844 
      137.9      16.25        24.        12.                      T024600200845 
      137.9      16.31        31.        12.                      T024600200846 
      137.9      16.35        37.        12.                      T024600200847 
      137.9      16.40        25.        12.                      T024600200848 
      137.9      16.43        13.        12.                      T024600200849 
      137.9      16.46         8.        12.                      T024600200850 
      137.9      16.51         5.                                 T024600200851 
      137.9      16.56         7.        12.                      T024600200852 
      137.9      16.58        11.        12.                      T024600200853 
      137.9      16.61        13.        12.                      T024600200854 
      137.9      16.64        10.        12.                      T024600200855 
      137.9      16.68        13.        12.                      T024600200856 
      137.9      16.72        10.        12.                      T024600200857 
      137.9      16.77         8.        12.                      T024600200858 
      137.9      16.84         6.        12.                      T024600200859 
      137.9      16.88         4.                                 T024600200860 
      137.9      16.92        11.        12.                      T024600200861 
      137.9      16.96        13.        12.                      T024600200862 
      137.9      16.99        11.        12.                      T024600200863 
      137.9      17.03         9.        12.                      T024600200864 
      137.9      17.06        12.        12.                      T024600200865 
      137.9      17.09        10.        12.                      T024600200866 
      137.9      17.14        11.        12.                      T024600200867 
      137.9      17.20         6.        12.                      T024600200868 
      137.9      17.24         5.                                 T024600200869 
      137.9      17.28         5.                                 T024600200870 
      137.9      17.36         4.                                 T024600200871 
      137.9      17.41         3.                                 T024600200872 
      137.9      17.46         4.                                 T024600200873 
      137.9      17.50         6.        12.                      T024600200874 
      137.9      17.56         5.                                 T024600200875 
      137.9      17.62         4.                                 T024600200876 
      137.9      17.66         4.                                 T024600200877 
      137.9      17.70         5.                                 T024600200878 
      137.9      17.78         4.                                 T024600200879 
      137.9      17.83         4.                                 T024600200880 
      137.9      17.89         5.                                 T024600200881 
      137.9      17.93         4.                                 T024600200882 
      137.9      17.97         5.                                 T024600200883 
      137.9      18.03        10.        12.                      T024600200884 
      137.9      18.07        15.        12.                      T024600200885 
      137.9      18.13        20.        12.                      T024600200886 
      137.9      18.18        26.        12.                      T024600200887 
      137.9      18.25        15.        12.                      T024600200888 
      137.9      18.29        16.        12.                      T024600200889 
      137.9      18.35        17.        12.                      T024600200890 
      137.9      18.39        13.        12.                      T024600200891 
      137.9      18.44        31.        12.                      T024600200892 
      137.9      18.50        12.        12.                      T024600200893 
      137.9      18.54         9.        12.                      T024600200894 
      137.9      18.59         5.                                 T024600200895 
      137.9      18.65         5.                                 T024600200896 
      137.9      18.70         6.        12.                      T024600200897 
      137.9      18.75         9.        12.                      T024600200898 
      137.9      18.80         7.        12.                      T024600200899 
      137.9      18.85         8.        12.                      T024600200900 
      137.9      18.92         7.        12.                      T024600200901 
      137.9      19.00         7.        12.                      T024600200902 
      140.8       9.89        10.        12.                      T024600200903 
      140.8       9.92        14.        12.                      T024600200904 
      140.8       9.95        20.        12.                      T024600200905 
      140.8       9.99        32.        12.                      T024600200906 
      140.8      10.00        41.        12.                      T024600200907 
      140.8      10.04        40.        12.                      T024600200908 
      140.8      10.06        44.        12.                      T024600200909 
      140.8      10.09        47.        12.                      T024600200910 
      140.8      10.12        37.        12.                      T024600200911 
      140.8      10.14        26.        12.                      T024600200912 
      140.8      10.15        53.        12.                      T024600200913 
      140.8      10.16        48.        12.                      T024600200914 
      140.8      10.17        86.        12.                      T024600200915 
      140.8      10.21       107.        12.                      T024600200916 
      140.8      10.24       106.        12.                      T024600200917 
      140.8      10.27       100.        12.                      T024600200918 
      140.8      10.28        93.        12.                      T024600200919 
      140.8      10.30        91.        12.                      T024600200920 
      140.8      10.36        55.        12.                      T024600200921 
      140.8      10.38        63.        12.                      T024600200922 
      140.8      10.40        79.        12.                      T024600200923 
      140.8      10.44        77.        12.                      T024600200924 
      140.8      10.45        66.        12.                      T024600200925 
      140.8      10.49        65.        12.                      T024600200926 
      140.8      10.51        74.        12.                      T024600200927 
      140.8      10.54        64.        12.                      T024600200928 
      140.8      10.57        52.        12.                      T024600200929 
      140.8      10.61        41.        12.                      T024600200930 
      140.8      10.68        42.        12.                      T024600200931 
      140.8      10.69        37.        12.                      T024600200932 
      140.8      10.75        41.        12.                      T024600200933 
      140.8      10.78        36.        12.                      T024600200934 
      140.8      10.81        41.        12.                      T024600200935 
      140.8      10.84        37.        12.                      T024600200936 
      140.8      10.86        32.        12.                      T024600200937 
      140.8      10.89        22.        12.                      T024600200938 
      140.8      10.92        25.        12.                      T024600200939 
      140.8      10.93        39.        12.                      T024600200940 
      140.8      10.96        35.        12.                      T024600200941 
      140.8      11.00        44.        12.                      T024600200942 
      140.8      11.03        43.        12.                      T024600200943 
      140.8      11.05        26.        12.                      T024600200944 
      140.8      11.14        19.        12.                      T024600200945 
      140.8      11.18        15.        12.                      T024600200946 
      140.8      11.25         9.        12.                      T024600200947 
      140.8      11.31        11.        12.                      T024600200948 
      140.8      11.35         5.                                 T024600200949 
      140.8      11.41         8.        12.                      T024600200950 
      140.8      11.46         5.                                 T024600200951 
      140.8      11.52        10.        12.                      T024600200952 
      140.8      11.56        16.        12.                      T024600200953 
      140.8      11.61        20.        12.                      T024600200954 
      140.8      11.66        25.        12.                      T024600200955 
      140.8      11.71        60.        12.                      T024600200956 
      140.8      11.73        64.        12.                      T024600200957 
      140.8      11.77        61.        12.                      T024600200958 
      140.8      11.82        21.        12.                      T024600200959 
      140.8      11.88        10.        12.                      T024600200960 
      140.8      11.93         4.                                 T024600200961 
      140.8      11.99         7.        12.                      T024600200962 
      140.8      12.04        12.        12.                      T024600200963 
      140.8      12.09         7.        12.                      T024600200964 
      140.8      12.16         9.        12.                      T024600200965 
      140.8      12.17        12.        12.                      T024600200966 
      140.8      12.20         7.        12.                      T024600200967 
      140.8      12.21        15.        12.                      T024600200968 
      140.8      12.25        15.        12.                      T024600200969 
      140.8      12.30         5.                                 T024600200970 
      140.8      12.37         0.                                 T024600200971 
      140.8      12.43         2.                                 T024600200972 
      140.8      12.47         5.                                 T024600200973 
      140.8      12.52        15.        12.                      T024600200974 
      140.8      12.58        28.        12.                      T024600200975 
      140.8      12.62        33.        12.                      T024600200976 
      140.8      12.65        26.        12.                      T024600200977 
      140.8      12.71        32.        12.                      T024600200978 
      140.8      12.77        30.        12.                      T024600200979 
      140.8      12.79        29.        12.                      T024600200980 
      140.8      12.83        32.        12.                      T024600200981 
      140.8      12.85        38.        12.                      T024600200982 
      140.8      12.90        84.        12.                      T024600200983 
      140.8      12.91        66.        12.                      T024600200984 
      140.8      13.00        41.        12.                      T024600200985 
      140.8      13.06         8.        12.                      T024600200986 
      140.8      13.11         2.                                 T024600200987 
      140.8      13.16        12.        12.                      T024600200988 
      140.8      13.21        20.        12.                      T024600200989 
      140.8      13.27        14.        12.                      T024600200990 
      140.8      13.34         8.        12.                      T024600200991 
      140.8      13.38        13.        12.                      T024600200992 
      140.8      13.42         8.        12.                      T024600200993 
      140.8      13.48         7.        12.                      T024600200994 
      140.8      13.52         2.                                 T024600200995 
      140.8      13.60         0.                                 T024600200996 
      140.8      13.64         7.        12.                      T024600200997 
      140.8      13.67        13.        12.                      T024600200998 
      140.8      13.70        29.        12.                      T024600200999 
      140.8      13.74        54.        12.                      T024600201000 
      140.8      13.80        41.        12.                      T024600201001 
      140.8      13.85        49.        12.                      T024600201002 
      140.8      13.90        63.        12.                      T024600201003 
      140.8      13.95        64.        12.                      T024600201004 
      140.8      14.01        80.        12.                      T024600201005 
      140.8      14.06       102.        12.                      T024600201006 
      140.8      14.11        66.        12.                      T024600201007 
      140.8      14.15        27.        12.                      T024600201008 
      140.8      14.17        11.        12.                      T024600201009 
      140.8      14.18         6.        12.                      T024600201010 
      140.8      14.22         5.                                 T024600201011 
      140.8      14.28        40.        12.                      T024600201012 
      140.8      14.32        76.        12.                      T024600201013 
      140.8      14.38        88.        12.                      T024600201014 
      140.8      14.43        96.        12.                      T024600201015 
      140.8      14.48       105.        12.                      T024600201016 
      140.8      14.58        67.        12.                      T024600201017 
      140.8      14.65        38.        12.                      T024600201018 
      140.8      14.70        28.        12.                      T024600201019 
      140.8      14.72        20.        12.                      T024600201020 
      140.8      14.74        12.        12.                      T024600201021 
      140.8      14.78         9.        12.                      T024600201022 
      140.8      14.81         5.                                 T024600201023 
      140.8      14.82         2.                                 T024600201024 
      140.8      14.84         5.                                 T024600201025 
      140.8      14.85         7.        12.                      T024600201026 
      140.8      14.88        12.        12.                      T024600201027 
      140.8      14.91        12.        12.                      T024600201028 
      140.8      14.96        11.        12.                      T024600201029 
      140.8      14.97        16.        12.                      T024600201030 
      140.8      15.00        14.        12.                      T024600201031 
      140.8      15.07        31.        12.                      T024600201032 
      140.8      15.11        22.        12.                      T024600201033 
      140.8      15.18        19.        12.                      T024600201034 
      140.8      15.23        19.        12.                      T024600201035 
      140.8      15.28        26.        12.                      T024600201036 
      140.8      15.34        29.        12.                      T024600201037 
      140.8      15.40        27.        12.                      T024600201038 
      140.8      15.42        21.        12.                      T024600201039 
      140.8      15.43        16.        12.                      T024600201040 
      140.8      15.46         8.        12.                      T024600201041 
      140.8      15.51         9.        12.                      T024600201042 
      140.8      15.55        10.        12.                      T024600201043 
      140.8      15.59        17.        12.                      T024600201044 
      140.8      15.65        20.        12.                      T024600201045 
      140.8      15.70        24.        12.                      T024600201046 
      140.8      15.76        32.        12.                      T024600201047 
      140.8      15.82        37.        12.                      T024600201048 
      140.8      15.86        20.        12.                      T024600201049 
      140.8      15.93        25.        12.                      T024600201050 
      140.8      15.96        12.        12.                      T024600201051 
      140.8      15.99         7.        12.                      T024600201052 
      140.8      16.02         6.        12.                      T024600201053 
      140.8      16.08         2.                                 T024600201054 
      140.8      16.12         3.                                 T024600201055 
      140.8      16.18         7.        12.                      T024600201056 
      140.8      16.23         9.        12.                      T024600201057 
      140.8      16.30        24.        12.                      T024600201058 
      140.8      16.35        38.        12.                      T024600201059 
      140.8      16.39        33.        12.                      T024600201060 
      140.8      16.45        10.        12.                      T024600201061 
      140.8      16.49         5.                                 T024600201062 
      140.8      16.56         8.        12.                      T024600201063 
      140.8      16.60        14.        12.                      T024600201064 
      140.8      16.65        20.        12.                      T024600201065 
      140.8      16.72        17.        12.                      T024600201066 
      140.8      16.75        10.        12.                      T024600201067 
      140.8      16.80         7.        12.                      T024600201068 
      140.8      16.81        11.        12.                      T024600201069 
      140.8      16.87         1.                                 T024600201070 
      140.8      16.92        11.        12.                      T024600201071 
      140.8      16.97        11.        12.                      T024600201072 
      140.8      17.02         5.                                 T024600201073 
      140.8      17.07         4.                                 T024600201074 
      140.8      17.14         3.                                 T024600201075 
      140.8      17.18         3.                                 T024600201076 
      140.8      17.23         3.                                 T024600201077 
      140.8      17.28         2.                                 T024600201078 
      140.8      17.34         2.                                 T024600201079 
      140.8      17.39         3.                                 T024600201080 
      140.8      17.44         4.                                 T024600201081 
      140.8      17.50         4.                                 T024600201082 
      140.8      17.55         5.                                 T024600201083 
      140.8      17.60         3.                                 T024600201084 
      140.8      17.65         4.                                 T024600201085 
      140.8      17.70         4.                                 T024600201086 
      140.8      17.75         5.                                 T024600201087 
      140.8      17.80         4.                                 T024600201088 
      140.8      17.83         3.                                 T024600201089 
      140.8      17.85         4.                                 T024600201090 
      140.8      17.90         2.                                 T024600201091 
      140.8      17.96         3.                                 T024600201092 
      140.8      18.01         9.        12.                      T024600201093 
      140.8      18.08        20.        12.                      T024600201094 
      140.8      18.13        26.        12.                      T024600201095 
      140.8      18.17        32.        12.                      T024600201096 
      140.8      18.21        26.        12.                      T024600201097 
      140.8      18.28        24.        12.                      T024600201098 
      140.8      18.33        23.        12.                      T024600201099 
      140.8      18.37        24.        12.                      T024600201100 
      140.8      18.43        24.        12.                      T024600201101 
      140.8      18.48        24.        12.                      T024600201102 
      140.8      18.53        16.        12.                      T024600201103 
      140.8      18.58        10.        12.                      T024600201104 
      140.8      18.63        11.        12.                      T024600201105 
      140.8      18.69        14.        12.                      T024600201106 
      140.8      18.74        18.        12.                      T024600201107 
      140.8      18.79        23.        12.                      T024600201108 
      140.8      18.85        38.        12.                      T024600201109 
      140.8      18.90        23.        12.                      T024600201110 
      140.8      18.92        17.        12.                      T024600201111 
      140.8      18.97        19.        12.                      T024600201112 
      140.8      19.01        17.        12.                      T024600201113 
      149.4       9.66        37.        12.                      T024600201114 
      149.4       9.72        36.        12.                      T024600201115 
      149.4       9.75        28.        12.                      T024600201116 
      149.4       9.78        23.        12.                      T024600201117 
      149.4       9.81        19.        12.                      T024600201118 
      149.4       9.84        29.        12.                      T024600201119 
      149.4       9.86        26.        12.                      T024600201120 
      149.4       9.88        20.        12.                      T024600201121 
      149.4       9.92        17.        12.                      T024600201122 
      149.4       9.95        41.        12.                      T024600201123 
      149.4       9.98        32.        12.                      T024600201124 
      149.4      10.02        20.        12.                      T024600201125 
      149.4      10.04        17.        12.                      T024600201126 
      149.4      10.08        14.        12.                      T024600201127 
      149.4      10.11        15.        12.                      T024600201128 
      149.4      10.14        10.        12.                      T024600201129 
      149.4      10.18        19.        12.                      T024600201130 
      149.4      10.24        20.        12.                      T024600201131 
      149.4      10.25        14.        12.                      T024600201132 
      149.4      10.30        11.        12.                      T024600201133 
      149.4      10.35         7.        12.                      T024600201134 
      149.4      10.40        11.        12.                      T024600201135 
      149.4      10.42         6.        12.                      T024600201136 
      149.4      10.48         6.        12.                      T024600201137 
      149.4      10.50        13.        12.                      T024600201138 
      149.4      10.53        15.        12.                      T024600201139 
      149.4      10.56        10.        12.                      T024600201140 
      149.4      10.62         6.        12.                      T024600201141 
      149.4      10.66         7.        12.                      T024600201142 
      149.4      10.70        10.        12.                      T024600201143 
      149.4      10.78        12.        12.                      T024600201144 
      149.4      10.79         7.        12.                      T024600201145 
      149.4      10.84        10.        12.                      T024600201146 
      149.4      10.91        10.        12.                      T024600201147 
      149.4      10.94        10.        12.                      T024600201148 
      149.4      10.97         6.        12.                      T024600201149 
      149.4      11.01        10.        12.                      T024600201150 
      149.4      11.06        21.        12.                      T024600201151 
      149.4      11.11        26.        12.                      T024600201152 
      149.4      11.16        25.        12.                      T024600201153 
      149.4      11.20        32.        12.                      T024600201154 
      149.4      11.26        39.        12.                      T024600201155 
      149.4      11.31        37.        12.                      T024600201156 
      149.4      11.38        23.        12.                      T024600201157 
      149.4      11.43        20.        12.                      T024600201158 
      149.4      11.46        52.        12.                      T024600201159 
      149.4      11.47        58.        12.                      T024600201160 
      149.4      11.52        62.        12.                      T024600201161 
      149.4      11.58        21.        12.                      T024600201162 
      149.4      11.64        11.        12.                      T024600201163 
      149.4      11.69         8.        12.                      T024600201164 
      149.4      11.75        10.        12.                      T024600201165 
      149.4      11.79        24.        12.                      T024600201166 
      149.4      11.85        28.        12.                      T024600201167 
      149.4      11.90        45.        12.                      T024600201168 
      149.4      11.93        49.        12.                      T024600201169 
      149.4      11.94        54.        12.                      T024600201170 
      149.4      11.97        61.        12.                      T024600201171 
      149.4      12.00        71.        12.                      T024600201172 
      149.4      12.05        54.        12.                      T024600201173 
      149.4      12.10        33.        12.                      T024600201174 
      149.4      12.12        29.        12.                      T024600201175 
      149.4      12.17        19.        12.                      T024600201176 
      149.4      12.21        14.        12.                      T024600201177 
      149.4      12.26         9.        12.                      T024600201178 
      149.4      12.35         8.        12.                      T024600201179 
      149.4      12.39        11.        12.                      T024600201180 
      149.4      12.44        12.        12.                      T024600201181 
      149.4      12.49        11.        12.                      T024600201182 
      149.4      12.55         8.        12.                      T024600201183 
      149.4      12.61         9.        12.                      T024600201184 
      149.4      12.65        19.        12.                      T024600201185 
      149.4      12.66        24.        12.                      T024600201186 
      149.4      12.69        58.        12.                      T024600201187 
      149.4      12.73        68.        12.                      T024600201188 
      149.4      12.74        64.        12.                      T024600201189 
      149.4      12.80        37.        12.                      T024600201190 
      149.4      12.86        23.        12.                      T024600201191 
      149.4      12.92        17.        12.                      T024600201192 
      149.4      12.98        13.        12.                      T024600201193 
      149.4      13.02        14.        12.                      T024600201194 
      149.4      13.07        28.        12.                      T024600201195 
      149.4      13.13        23.        12.                      T024600201196 
      149.4      13.17        32.        12.                      T024600201197 
      149.4      13.21        40.        12.                      T024600201198 
      149.4      13.23        54.        12.                      T024600201199 
      149.4      13.26        75.        12.                      T024600201200 
      149.4      13.29        94.        12.                      T024600201201 
      149.4      13.31       111.        12.                      T024600201202 
      149.4      13.33       127.        12.                      T024600201203 
      149.4      13.36       154.        12.                      T024600201204 
      149.4      13.37       186.        12.                      T024600201205 
      149.4      13.38       223.        12.                      T024600201206 
      149.4      13.41       271.        12.                      T024600201207 
      149.4      13.46       283.        12.                      T024600201208 
      149.4      13.53       273.        12.                      T024600201209 
      149.4      13.57       263.        12.                      T024600201210 
      149.4      13.63       233.        12.                      T024600201211 
      149.4      13.69       235.        12.                      T024600201212 
      149.4      13.73       171.        12.                      T024600201213 
      149.4      13.81       143.        12.                      T024600201214 
      149.4      13.85       104.        12.                      T024600201215 
      149.4      13.88        69.        12.                      T024600201216 
      149.4      13.92        43.        12.                      T024600201217 
      149.4      13.93        55.        12.                      T024600201218 
      149.4      13.96        35.        12.                      T024600201219 
      149.4      14.03        81.        12.                      T024600201220 
      149.4      14.08       135.        12.                      T024600201221 
      149.4      14.12       167.        12.                      T024600201222 
      149.4      14.18       154.        12.                      T024600201223 
      149.4      14.23       167.        12.                      T024600201224 
      149.4      14.29       140.        12.                      T024600201225 
      149.4      14.35       111.        12.                      T024600201226 
      149.4      14.40        77.        12.                      T024600201227 
      149.4      14.44        61.        12.                      T024600201228 
      149.4      14.48        51.        12.                      T024600201229 
      149.4      14.50        41.        12.                      T024600201230 
      149.4      14.54        32.        12.                      T024600201231 
      149.4      14.55        26.        12.                      T024600201232 
      149.4      14.60        31.        12.                      T024600201233 
      149.4      14.66        32.        12.                      T024600201234 
      149.4      14.70        38.        12.                      T024600201235 
      149.4      14.73        38.        12.                      T024600201236 
      149.4      14.78        37.        12.                      T024600201237 
      149.4      14.82        53.        12.                      T024600201238 
      149.4      14.88        28.        12.                      T024600201239 
      149.4      14.94        11.        12.                      T024600201240 
      149.4      14.97        49.        12.                      T024600201241 
      149.4      15.02        80.        12.                      T024600201242 
      149.4      15.08        77.        12.                      T024600201243 
      149.4      15.09        83.        12.                      T024600201244 
      149.4      15.14        76.        12.                      T024600201245 
      149.4      15.19        69.        12.                      T024600201246 
      149.4      15.24        59.        12.                      T024600201247 
      149.4      15.25        68.        12.                      T024600201248 
      149.4      15.30        81.        12.                      T024600201249 
      149.4      15.33        88.        12.                      T024600201250 
      149.4      15.40       102.        12.                      T024600201251 
      149.4      15.46       102.        12.                      T024600201252 
      149.4      15.51       100.        12.                      T024600201253 
      149.4      15.55        90.        12.                      T024600201254 
      149.4      15.61        69.        12.                      T024600201255 
      149.4      15.65        64.        12.                      T024600201256 
      149.4      15.72        54.        12.                      T024600201257 
      149.4      15.75        56.        12.                      T024600201258 
      149.4      15.77        53.        12.                      T024600201259 
      149.4      15.82        55.        12.                      T024600201260 
      149.4      15.87        43.        12.                      T024600201261 
      149.4      15.95        37.        12.                      T024600201262 
      149.4      15.98        24.        12.                      T024600201263 
      149.4      16.04        31.        12.                      T024600201264 
      149.4      16.09        75.        12.                      T024600201265 
      149.4      16.14        95.        12.                      T024600201266 
      149.4      16.20        69.        12.                      T024600201267 
      149.4      16.25        49.        12.                      T024600201268 
      149.4      16.31        55.        12.                      T024600201269 
      149.4      16.36        56.        12.                      T024600201270 
      149.4      16.42        60.        12.                      T024600201271 
      149.4      16.47        57.        12.                      T024600201272 
      149.4      16.51        45.        12.                      T024600201273 
      149.4      16.57        41.        12.                      T024600201274 
      149.4      16.62        31.        12.                      T024600201275 
      149.4      16.67        44.        12.                      T024600201276 
      149.4      16.73        48.        12.                      T024600201277 
      149.4      16.78        11.        12.                      T024600201278 
      149.4      16.84        15.        12.                      T024600201279 
      149.4      16.88        20.        12.                      T024600201280 
      149.4      16.94        27.        12.                      T024600201281 
      149.4      16.98        34.        12.                      T024600201282 
      149.4      17.03        34.        12.                      T024600201283 
      149.4      17.08        35.        12.                      T024600201284 
      149.4      17.14        38.        12.                      T024600201285 
      149.4      17.19        33.        12.                      T024600201286 
      149.4      17.25        33.        12.                      T024600201287 
      149.4      17.29        23.        12.                      T024600201288 
      149.4      17.35        35.        12.                      T024600201289 
      149.4      17.40        31.        12.                      T024600201290 
      149.4      17.46        26.        12.                      T024600201291 
      149.4      17.51        23.        12.                      T024600201292 
      149.4      17.58        18.        12.                      T024600201293 
      149.4      17.60        13.        12.                      T024600201294 
      149.4      17.69        12.        12.                      T024600201295 
      149.4      17.74        16.        12.                      T024600201296 
      149.4      17.77        28.        12.                      T024600201297 
      149.4      17.82        55.        12.                      T024600201298 
      149.4      17.88        61.        12.                      T024600201299 
      149.4      17.93        83.        12.                      T024600201300 
      149.4      17.99        81.        12.                      T024600201301 
      149.4      18.03        85.        12.                      T024600201302 
      149.4      18.08       104.        12.                      T024600201303 
      149.4      18.15       119.        12.                      T024600201304 
      149.4      18.20       122.        12.                      T024600201305 
      149.4      18.25       116.        12.                      T024600201306 
      149.4      18.31        90.        12.                      T024600201307 
      149.4      18.36        66.        12.                      T024600201308 
      149.4      18.42        72.        12.                      T024600201309 
      149.4      18.46        90.        12.                      T024600201310 
      149.4      18.53       109.        12.                      T024600201311 
      149.4      18.57       132.        12.                      T024600201312 
      149.4      18.62       146.        12.                      T024600201313 
      149.4      18.67       149.        12.                      T024600201314 
      149.4      18.69       144.        12.                      T024600201315 
      149.4      18.73       144.        12.                      T024600201316 
      149.4      18.77       126.        12.                      T024600201317 
      158.8       9.69        11.        12.                      T024600201318 
      158.8       9.72        25.        12.                      T024600201319 
      158.8       9.73        53.        12.                      T024600201320 
      158.8       9.76       119.        12.                      T024600201321 
      158.8       9.77       187.        12.                      T024600201322 
      158.8       9.78       243.        12.                      T024600201323 
      158.8       9.82       283.        12.                      T024600201324 
      158.8       9.85       236.        12.                      T024600201325 
      158.8       9.89       171.        12.                      T024600201326 
      158.8       9.92       136.        12.                      T024600201327 
      158.8       9.93       214.        12.                      T024600201328 
      158.8       9.94       144.        12.                      T024600201329 
      158.8       9.98       143.        12.                      T024600201330 
      158.8       9.99        80.        12.                      T024600201331 
      158.8      10.04        46.        12.                      T024600201332 
      158.8      10.05        33.        12.                      T024600201333 
      158.8      10.10        32.        12.                      T024600201334 
      158.8      10.11        84.        12.                      T024600201335 
      158.8      10.14       136.        12.                      T024600201336 
      158.8      10.16       128.        12.                      T024600201337 
      158.8      10.18        78.        12.                      T024600201338 
      158.8      10.22        47.        12.                      T024600201339 
      158.8      10.26        22.        12.                      T024600201340 
      158.8      10.27        28.        12.                      T024600201341 
      158.8      10.30        35.        12.                      T024600201342 
      158.8      10.33        37.        12.                      T024600201343 
      158.8      10.34        31.        12.                      T024600201344 
      158.8      10.39        21.        12.                      T024600201345 
      158.8      10.40        44.        12.                      T024600201346 
      158.8      10.41        85.        12.                      T024600201347 
      158.8      10.43        99.        12.                      T024600201348 
      158.8      10.45       107.        12.                      T024600201349 
      158.8      10.47       102.        12.                      T024600201350 
      158.8      10.48        73.        12.                      T024600201351 
      158.8      10.54        35.        12.                      T024600201352 
      158.8      10.55        21.        12.                      T024600201353 
      158.8      10.60        21.        12.                      T024600201354 
      158.8      10.62        26.        12.                      T024600201355 
      158.8      10.64        29.        12.                      T024600201356 
      158.8      10.69        19.        12.                      T024600201357 
      158.8      10.71        13.        12.                      T024600201358 
      158.8      10.75        17.        12.                      T024600201359 
      158.8      10.78        23.        12.                      T024600201360 
      158.8      10.80        39.        12.                      T024600201361 
      158.8      10.84        23.        12.                      T024600201362 
      158.8      10.86        13.        12.                      T024600201363 
      158.8      10.91         7.        12.                      T024600201364 
      158.8      10.95        17.        12.                      T024600201365 
      158.8      10.96        21.        12.                      T024600201366 
      158.8      11.01        33.        12.                      T024600201367 
