ENTRY            O0513   19991117                             0000O051300000001 
SUBENT        O0513001   19991117                             0000O051300100001 
BIB                 13         37                                 O051300100002 
TITLE      Inclusive (P,P') Reactions on Nuclei in the Mass Range O051300100003 
            155 to 181 at Incident Energies from 120 to 200 MeV.  O051300100004 
AUTHOR     (W.A.RICHTER,S.W.STEYN,A.A.COWLEY,J.A.STANDER,J.W.KOEN,O051300100005 
           R.LINDSAY,G.C.HILLHOUSE,R.E.JULIES,J.J.LAWRIE,         O051300100006 
           J.V.PILCHER,P.E.HODGSON)                               O051300100007 
INSTITUTE  (3SAFSTL)                                              O051300100008 
           (3SAFSAF).University of the Western Cape,Bellville.    O051300100009 
           (3SAFNAC)                                              O051300100010 
           (2UK OXF)                                              O051300100011 
REFERENCE  (J,PR/C,54,1756,1996)                                  O051300100012 
HISTORY    (19990331C)                                            O051300100013 
           (19990608U) Last checking has been done.               O051300100014 
           (19991117A) DATE is corrected                          O051300100015 
REL-REF    (R,,J.V.PILCHER+,J,PR/C,40,1937,1989).Details of       O051300100016 
           Experiments.                                           O051300100017 
           (R,O0511001,A.A.COWLEY+,J,ZP/A,336,189,1990).Details   O051300100018 
           Of Experiments.                                        O051300100019 
ADD-RES    (COMP).A Statistical Multistep Direct Calculations     O051300100020 
           Based on the Feshbach,Kerman and Koonin Theory.        O051300100021 
DETECTOR   (TELES) A Detector Telescope Consisting of a 150 Mum   O051300100022 
           Silicon Surface Barrier Detector Followed by Three     O051300100023 
           Si(LI) Detectors of 5 mm Nominal Thickness Each,and a  O051300100024 
           2 mm Silicon Surface Barrier Veto Detector was Used.   O051300100025 
           Particle Identification was Achieved with a Standard   O051300100026 
           Del'Ta E-E Technique in Which Various Combinations of  O051300100027 
           The Detector in the Telescope were Used to Measure     O051300100028 
           Energy Loss and Total Energy of the Ejectiles.         O051300100029 
PART-DET   (P)                                                    O051300100030 
FACILITY   (ISOCY,3SAFNAC)                                        O051300100031 
METHOD     (SITA)                                                 O051300100032 
           (EXTB)                                                 O051300100033 
ERR-ANALYS (ERR-1).The Uncertainty in the Thicknesses of the      O051300100034 
           Targets Up to 8%.                                      O051300100035 
           (ERR-2).Relative Errors are Less Than 3%.              O051300100036 
           (ERR-3).The Overall Systematic Error in the Cross-SectiO051300100037 
           Section Data to be Less Than 10%.                      O051300100038 
STATUS     (TABLE)                                                O051300100039 
ENDBIB              37          0                                 O051300100040 
COMMON               3          3                                 O051300100041 
ERR-1      ERR-2      ERR-3                                       O051300100042 
PER-CENT   PER-CENT   PER-CENT                                    O051300100043 
         8.         3.        10.                                 O051300100044 
ENDCOMMON            3          0                                 O051300100045 
ENDSUBENT           44          0                                 O051300199999 
SUBENT        O0513002   19991117                             0000O051300200001 
BIB                  4          4                                 O051300200002 
REACTION   (49-IN-115(P,X)1-H-1,EM,DA/DE)                         O051300200003 
SAMPLE     Indium-115,Thickness 3.44 mg/cm**2,was Used As Target. O051300200004 
EN-SEC     (E,P)                                                  O051300200005 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O051300200006 
ENDBIB               4          0                                 O051300200007 
NOCOMMON             0          0                                 O051300200008 
DATA                 5        571                                 O051300200009 
EN         ANG        E          DATA       ERR-T                 O051300200010 
       200.        80.        40.    1.04388    0.01311           O051300500523 
       200.        80.        60.    0.69501     0.0107           O051300500524 
       200.        80.        80.    0.37861     0.0079           O051300500525 
       200.        80.       100.    0.17102    0.00531           O051300500526 
       200.        80.       120.    0.06532    0.00328           O051300500527 
       200.        80.       140.    0.02609    0.00207           O051300500528 
       200.        80.       160.    0.00642    0.00103           O051300500529 
       200.        80.       180.    0.00016    0.00016           O051300500530 
       200.        90.        20.    1.24314    0.00939           O051300500531 
       200.        90.        40.    0.93447    0.00814           O051300500532 
       200.        90.        60.    0.56807    0.00635           O051300500533 
       200.        90.        80.    0.28461    0.00449           O051300500534 
       200.        90.       100.    0.12488    0.00298           O051300500535 
       200.        90.       120.     0.0458     0.0018           O051300500536 
       200.        90.       140.    0.01744    0.00111           O051300500537 
       200.        90.       160.    0.00434    0.00055           O051300500538 
       200.        90.       180.    0.00014     0.0001           O051300500539 
       200.       100.        20.    1.04968    0.01148           O051300500540 
       200.       100.        40.    0.62904    0.00889           O051300500541 
       200.       100.        60.     0.3059     0.0062           O051300500542 
       200.       100.        80.     0.1222    0.00392           O051300500543 
       200.       100.       100.     0.0538     0.0026           O051300500544 
       200.       100.       120.    0.01534    0.00139           O051300500545 
       200.       100.       140.    0.00446    0.00075           O051300500546 
       200.       100.       160.    0.00063    0.00028           O051300500547 
       200.       110.        20.    0.93511    0.00872           O051300500548 
       200.       110.        40.     0.4968    0.00635           O051300500549 
       200.       110.        60.    0.20988    0.00413           O051300500550 
       200.       110.        80.    0.08112    0.00257           O051300500551 
       200.       110.       100.    0.02816    0.00151           O051300500552 
       200.       110.       120.    0.00819    0.00082           O051300500553 
       200.       110.       140.    0.00203    0.00041           O051300500554 
       200.       110.       160.    0.00008    0.00008           O051300500555 
       200.       120.        20.    0.81736    0.00768           O051300500556 
       200.       120.        40.     0.3822    0.00525           O051300500557 
       200.       120.        60.    0.14903    0.00328           O051300500558 
       200.       120.        80.    0.05593    0.00201           O051300500559 
       200.       120.       100.    0.01619    0.00108           O051300500560 
       200.       120.       120.    0.00455    0.00057           O051300500561 
       200.       120.       140.    0.00063    0.00021           O051300500562 
       200.       130.        20.    0.75943    0.00736           O051300500563 
       200.       130.        40.      0.312    0.00472           O051300500564 
       200.       130.        60.    0.11647    0.00288           O051300500565 
       200.       130.        80.    0.04109    0.00171           O051300500566 
       200.       130.       100.    0.01016    0.00085           O051300500567 
       200.       130.       120.    0.00243    0.00042           O051300500568 
       200.       130.       140.    0.00057     0.0002           O051300500569 
       200.       140.        20.    0.71798    0.00655           O051300500570 
       200.       140.        40.    0.27689    0.00407           O051300500571 
       200.       140.        60.    0.08861     0.0023           O051300500572 
       200.       140.        80.    0.02718    0.00127           O051300500573 
       200.       140.       100.    0.00811     0.0007           O051300500574 
       200.       140.       120.    0.00189    0.00034           O051300500575 
       200.       140.       140.     0.0003    0.00013           O051300500576 
       200.       150.        20.    0.74348    0.00663           O051300500577 
       200.       150.        40.    0.25588    0.00389           O051300500578 
       200.       150.        60.    0.08327    0.00222           O051300500579 
       200.       150.        80.    0.02432     0.0012           O051300500580 
       200.       150.       100.    0.00599     0.0006           O051300500581 
       200.       150.       120.    0.00142    0.00029           O051300500582 
       200.       150.       140.    0.00012    0.00008           O051300500583 
       200.       160.        20.    0.61469    0.00581           O051300500584 
       200.       160.        40.    0.19908    0.00331           O051300500585 
       200.       160.        60.    0.06212    0.00185           O051300500586 
       200.       160.        80.    0.01767    0.00099           O051300500587 
       200.       160.       100.    0.00365    0.00045           O051300500588 
       200.       160.       120.    0.00055    0.00017           O051300500589 
ENDDATA            580          0                                 O051300500590 
ENDSUBENT          589          0                                 O051300599999 
SUBENT        O0513006   19991117                             0000O051300600001 
BIB                  4          4                                 O051300600002 
REACTION   (73-TA-181(P,X)1-H-1,EM,DA/DE)                         O051300600003 
EN-SEC     (E,P)                                                  O051300600004 
SAMPLE     Tantalum-181,Thickness 3.47 mg/cm**2,was Used.         O051300600005 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O051300600006 
ENDBIB               4          0                                 O051300600007 
NOCOMMON             0          0                                 O051300600008 
DATA                 5        575                                 O051300600009 
EN         ANG        E          DATA       ERR-T                 O051300600010 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             O051300600011 
       120.        15.        20.    2.56563     0.0644           O051300600012 
       120.        15.        40.    3.51991    0.07544           O051300600013 
       120.        15.        60.     4.0391    0.08081           O051300600014 
       120.        15.        80.    3.82029    0.07859           O051300600015 
       120.        15.       100.    3.90382    0.07944           O051300600016 
       120.        20.        20.     2.4429     0.0574           O051300600017 
       120.        20.        40.    3.20966     0.0658           O051300600018 
       120.        20.        60.    3.45659    0.06828           O051300600019 
       120.        20.        80.    3.50721    0.06878           O051300600020 
       120.        20.       100.    3.36608    0.06738           O051300600021 
       120.        25.        20.    2.23932    0.05097           O051300600022 
       120.        25.        40.    2.87997     0.0578           O051300600023 
       120.        25.        60.     2.9067    0.05807           O051300600024 
       120.        25.        80.    2.90962     0.0581           O051300600025 
       120.        25.       100.    2.68148    0.05577           O051300600026 
       120.        30.        20.     2.1828    0.03826           O051300600027 
       120.        30.        40.     2.6427    0.04209           O051300600028 
       120.        30.        60.    2.77623    0.04314           O051300600029 
       120.        30.        80.    2.60579     0.0418           O051300600030 
       120.        30.       100.    1.96366    0.03628           O051300600031 
       120.        35.        20.    2.13741    0.03763           O051300600032 
       120.        35.        40.    2.48188    0.04055           O051300600033 
       120.        35.        60.      2.455    0.04033           O051300600034 
       120.        35.        80.    2.16164    0.03784           O051300600035 
       120.        35.       100.    1.46622    0.03117           O051300600036 
       120.        40.        20.    1.99791    0.03297           O051300600037 
       120.        40.        40.    2.33681    0.03566           O051300600038 
       120.        40.        60.    2.18453    0.03448           O051300600039 
       120.        40.        80.    1.77459    0.03108           O051300600040 
       120.        40.       100.     1.1143    0.02463           O051300600041 
       120.        45.        20.    1.96299    0.02194           O051300600042 
       120.        45.        40.    2.29195    0.02371           O051300600043 
       120.        45.        60.    2.11495    0.02277           O051300600044 
       120.        45.        80.    1.58802    0.01973           O051300600045 
       120.        45.       100.    0.96307    0.01537           O051300600046 
       120.        50.        20.    1.80505    0.02691           O051300600047 
       120.        50.        40.    1.99599     0.0283           O051300600048 
       120.        50.        60.    1.68041    0.02597           O051300600049 
       120.        50.        80.    1.12517    0.02125           O051300600050 
       120.        50.       100.    0.59104     0.0154           O051300600051 
       120.        55.        20.     1.7322    0.03169           O051300600052 
       120.        55.        40.     1.8423    0.03268           O051300600053 
       120.        55.        60.    1.36804    0.02816           O051300600054 
       120.        55.        80.    0.83795    0.02204           O051300600055 
       120.        55.       100.    0.42622    0.01572           O051300600056 
       120.        60.        20.    1.67543    0.01906           O051300600057 
       120.        60.        40.    1.61299     0.0187           O051300600058 
       120.        60.        60.    1.11441    0.01555           O051300600059 
       120.        60.        80.     0.5794    0.01121           O051300600060 
       120.        60.       100.    0.24523    0.00729           O051300600061 
       120.        65.        20.    1.55044    0.01762           O051300600062 
       120.        65.        40.    1.42539    0.01689           O051300600063 
       120.        65.        60.    0.89732     0.0134           O051300600064 
       120.        65.        80.    0.42404    0.00921           O051300600065 
       120.        65.       100.     0.1187    0.00487           O051300600066 
       120.        70.        20.    1.47128    0.01232           O051300600067 
       120.        70.        40.    1.21853    0.01121           O051300600068 
       120.        70.        60.    0.70097    0.00851           O051300600069 
       120.        70.        80.    0.28518    0.00543           O051300600070 
       120.        70.       100.    0.06326    0.00256           O051300600071 
       120.        75.        20.     1.3576    0.00989           O051300600072 
       120.        75.        40.    1.06494    0.00876           O051300600073 
       120.        75.        60.    0.54192    0.00625           O051300600074 
       120.        75.        80.     0.1772    0.00357           O051300600075 
       120.        75.       100.    0.03235    0.00153           O051300600076 
       120.        80.        20.    1.26866    0.01043           O051300600077 
       120.        80.        40.     0.8968    0.00877           O051300600078 
       120.        80.        60.     0.4127    0.00595           O051300600079 
       120.        80.        80.    0.11585    0.00315           O051300600080 
       120.        80.       100.    0.01858    0.00126           O051300600081 
       120.        90.        20.    1.12909    0.00782           O051300600082 
       120.        90.        40.    0.68092    0.00607           O051300600083 
       120.        90.        60.     0.2451    0.00364           O051300600084 
       120.        90.        80.    0.05629    0.00175           O051300600085 
       120.        90.       100.    0.00791    0.00065           O051300600086 
       120.       100.        20.    0.98032    0.00851           O051300600087 
       120.       100.        40.    0.50304     0.0061           O051300600088 
       120.       100.        60.    0.14627    0.00329           O051300600089 
       120.       100.        80.    0.03239    0.00155           O051300600090 
       120.       100.       100.    0.00371    0.00052           O051300600091 
       120.       110.        20.    0.87026     0.0063           O051300600092 
       120.       110.        40.    0.36197    0.00407           O051300600093 
       120.       110.        60.    0.09613     0.0021           O051300600094 
       120.       110.        80.    0.01955    0.00094           O051300600095 
       120.       110.       100.    0.00232    0.00033           O051300600096 
       120.       120.        20.    0.75456    0.00482           O051300600097 
       120.       120.        40.    0.28499    0.00296           O051300600098 
       120.       120.        60.    0.06918    0.00146           O051300600099 
       120.       120.        80.    0.01297    0.00063           O051300600100 
       120.       120.       100.    0.00075    0.00015           O051300600101 
       120.       130.        20.    0.71284    0.00321           O051300600102 
       120.       130.        40.    0.25098     0.0019           O051300600103 
       120.       130.        60.    0.05865    0.00092           O051300600104 
       120.       130.        80.       0.01    0.00038           O051300600105 
       120.       130.       100.    0.00063     0.0001           O051300600106 
       120.       140.        20.     0.6263    0.00442           O051300600107 
       120.       140.        40.    0.18596    0.00241           O051300600108 
       120.       140.        60.    0.03737    0.00108           O051300600109 
       120.       140.        80.    0.00503     0.0004           O051300600110 
       120.       140.       100.    0.00019    0.00008           O051300600111 
       120.       150.        20.    0.66601    0.00444           O051300600112 
       120.       150.        40.    0.18259    0.00233           O051300600113 
       120.       150.        60.    0.03305    0.00099           O051300600114 
       120.       150.        80.    0.00468    0.00037           O051300600115 
       120.       150.       100.    0.00015    0.00007           O051300600116 
       120.       160.        20.    0.54432    0.00323           O051300600117 
       120.       160.        40.    0.14634    0.00168           O051300600118 
       120.       160.        60.    0.02514    0.00069           O051300600119 
       120.       160.        80.    0.00332    0.00025           O051300600120 
       120.       160.       100.    0.00028    0.00007           O051300600121 
       150.        15.        20.    2.30924    0.05228           O051300600122 
       150.        15.        40.    3.04181    0.05996           O051300600123 
       150.        15.        60.    3.15787    0.06137           O051300600124 
       150.        15.        80.     3.0789    0.06033           O051300600125 
       150.        15.       100.    3.22037    0.06162           O051300600126 
       150.        15.       120.    3.17979    0.06123           O051300600127 
       150.        20.        20.    2.12098    0.04377           O051300600128 
       150.        20.        40.    2.61477     0.0486           O051300600129 
       150.        20.        60.    2.63336    0.04877           O051300600130 
       150.        20.        80.    2.44085    0.04696           O051300600131 
       150.        20.       100.    2.56687    0.04815           O051300600132 
       150.        20.       120.    2.70754    0.04945           O051300600133 
       150.        25.        20.    2.06922    0.03539           O051300600134 
       150.        25.        40.    2.58152    0.03953           O051300600135 
       150.        25.        60.    2.60437    0.03971           O051300600136 
       150.        25.        80.    2.57403    0.03947           O051300600137 
       150.        25.       100.    2.37724    0.03793           O051300600138 
       150.        25.       120.    2.21555    0.03662           O051300600139 
       150.        30.        20.    2.01766    0.02993           O051300600140 
       150.        30.        40.    2.37502    0.03248           O051300600141 
       150.        30.        60.    2.31511    0.03206           O051300600142 
       150.        30.        80.    2.23787    0.03152           O051300600143 
       150.        30.       100.    2.13184    0.03077           O051300600144 
       150.        30.       120.    1.81568     0.0284           O051300600145 
       150.        35.        20.    2.00537    0.02851           O051300600146 
       150.        35.        40.    2.29643    0.03051           O051300600147 
       150.        35.        60.    2.23579     0.0301           O051300600148 
       150.        35.        80.     2.0988    0.02917           O051300600149 
       150.        35.       100.     1.8455    0.02735           O051300600150 
       150.        35.       120.    1.41199    0.02392           O051300600151 
       150.        40.        20.     1.9767    0.02824           O051300600152 
       150.        40.        40.     2.2379    0.03005           O051300600153 
       150.        40.        60.    2.13453    0.02935           O051300600154 
       150.        40.        80.    1.82471    0.02714           O051300600155 
       150.        40.       100.    1.54724    0.02499           O051300600156 
       150.        40.       120.    1.06962    0.02078           O051300600157 
       150.        45.        20.    1.87341    0.02573           O051300600158 
       150.        45.        40.    2.09748    0.02723           O051300600159 
       150.        45.        60.    1.90181    0.02593           O051300600160 
       150.        45.        80.    1.53577     0.0233           O051300600161 
       150.        45.       100.    1.20477    0.02064           O051300600162 
       150.        45.       120.    0.71035    0.01585           O051300600163 
       150.        50.        20.    1.76528    0.02071           O051300600164 
       150.        50.        40.    1.94898    0.02176           O051300600165 
       150.        50.        60.    1.73877    0.02056           O051300600166 
       150.        50.        80.    1.33489    0.01801           O051300600167 
       150.        50.       100.     0.8622    0.01447           O051300600168 
       150.        50.       120.    0.48364    0.01084           O051300600169 
       150.        55.        20.    1.67783    0.01882           O051300600170 
       150.        55.        40.    1.80615    0.01953           O051300600171 
       150.        55.        60.    1.47391    0.01764           O051300600172 
       150.        55.        80.    1.07152    0.01504           O051300600173 
       150.        55.       100.      0.649     0.0117           O051300600174 
       150.        55.       120.     0.2827    0.00772           O051300600175 
       150.        60.        20.    1.64765    0.01605           O051300600176 
       150.        60.        40.    1.63891    0.01601           O051300600177 
       150.        60.        60.     1.2845    0.01417           O051300600178 
       150.        60.        80.    0.81715     0.0113           O051300600179 
       150.        60.       100.    0.42315    0.00813           O051300600180 
       150.        60.       120.    0.15897    0.00499           O051300600181 
       150.        65.        20.    1.49925    0.01495           O051300600182 
       150.        65.        40.    1.45957    0.01475           O051300600183 
       150.        65.        60.    1.02969    0.01239           O051300600184 
       150.        65.        80.    0.59227     0.0094           O051300600185 
       150.        65.       100.     0.2662     0.0063           O051300600186 
       150.        65.       120.    0.07404    0.00332           O051300600187 
       150.        70.        20.    1.41157    0.01252           O051300600188 
       150.        70.        40.    1.28041    0.01193           O051300600189 
       150.        70.        60.    0.84657     0.0097           O051300600190 
       150.        70.        80.     0.4399    0.00699           O051300600191 
       150.        70.       100.    0.16995    0.00434           O051300600192 
       150.        70.       120.    0.03973     0.0021           O051300600193 
       150.        75.        20.    1.34304     0.0109           O051300600194 
       150.        75.        40.    1.13333    0.01001           O051300600195 
       150.        75.        60.    0.67322    0.00771           O051300600196 
       150.        75.        80.    0.31711    0.00529           O051300600197 
       150.        75.       100.    0.10441    0.00304           O051300600198 
       150.        75.       120.    0.02222     0.0014           O051300600199 
       150.        80.        20.    1.26138    0.01051           O051300600200 
       150.        80.        40.    0.98693     0.0093           O051300600201 
       150.        80.        60.    0.54349     0.0069           O051300600202 
       150.        80.        80.    0.22061     0.0044           O051300600203 
       150.        80.       100.    0.06942    0.00247           O051300600204 
       150.        80.       120.    0.01489    0.00114           O051300600205 
       150.        90.        20.    1.14784    0.00965           O051300600206 
       150.        90.        40.     0.7533    0.00782           O051300600207 
       150.        90.        60.      0.335    0.00521           O051300600208 
       150.        90.        80.    0.12185    0.00314           O051300600209 
       150.        90.       100.     0.0321    0.00161           O051300600210 
       150.        90.       120.    0.00652    0.00073           O051300600211 
       150.       100.        20.    1.00228    0.00813           O051300600212 
       150.       100.        40.    0.55568    0.00605           O051300600213 
       150.       100.        60.    0.21395    0.00376           O051300600214 
       150.       100.        80.    0.06791    0.00212           O051300600215 
       150.       100.       100.    0.01876    0.00111           O051300600216 
       150.       100.       120.    0.00287    0.00044           O051300600217 
       150.       110.        20.    0.88032    0.00634           O051300600218 
       150.       110.        40.    0.42689    0.00442           O051300600219 
       150.       110.        60.    0.14081    0.00254           O051300600220 
       150.       110.        80.    0.04256     0.0014           O051300600221 
       150.       110.       100.    0.01052    0.00069           O051300600222 
       150.       110.       120.    0.00112    0.00023           O051300600223 
       150.       120.        20.    0.77356    0.00668           O051300600224 
       150.       120.        40.    0.31941    0.00429           O051300600225 
       150.       120.        60.    0.09443    0.00233           O051300600226 
       150.       120.        80.    0.02805    0.00127           O051300600227 
       150.       120.       100.     0.0047    0.00052           O051300600228 
       150.       120.       120.    0.00062    0.00019           O051300600229 
       150.       130.        20.    0.68245    0.00512           O051300600230 
       150.       130.        40.    0.25774    0.00314           O051300600231 
       150.       130.        60.     0.0713    0.00165           O051300600232 
       150.       130.        80.    0.01841    0.00084           O051300600233 
       150.       130.       100.     0.0036    0.00037           O051300600234 
       150.       130.       120.    0.00021    0.00009           O051300600235 
       150.       140.        20.    0.59017    0.00376           O051300600236 
       150.       140.        40.    0.20811    0.00223           O051300600237 
       150.       140.        60.    0.05579    0.00115           O051300600238 
       150.       140.        80.    0.01351    0.00057           O051300600239 
       150.       140.       100.    0.00224    0.00023           O051300600240 
       150.       140.       120.    0.00015    0.00006           O051300600241 
       150.       150.        20.    0.63165    0.00435           O051300600242 
       150.       150.        40.    0.20307    0.00247           O051300600243 
       150.       150.        60.    0.04896    0.00121           O051300600244 
       150.       150.        80.    0.01074    0.00057           O051300600245 
       150.       150.       100.    0.00166    0.00022           O051300600246 
       150.       150.       120.    0.00009    0.00005           O051300600247 
       150.       160.        20.     0.5075    0.00378           O051300600248 
       150.       160.        40.    0.16206    0.00214           O051300600249 
       150.       160.        60.    0.03998    0.00106           O051300600250 
       150.       160.        80.    0.00799    0.00047           O051300600251 
       150.       160.       100.     0.0011    0.00018           O051300600252 
       150.       160.       120.    0.00006    0.00004           O051300600253 
       175.        15.        20.    2.22354    0.06027           O051300600254 
       175.        15.        40.    2.72848    0.06677           O051300600255 
       175.        15.        60.    2.83298    0.06815           O051300600256 
       175.        15.        80.    2.62508    0.06549           O051300600257 
       175.        15.       100.    2.42939      0.063           O051300600258 
       175.        15.       120.    2.51974    0.06416           O051300600259 
       175.        15.       140.      2.711    0.06655           O051300600260 
       175.        20.        20.    1.91587    0.04422           O051300600261 
       175.        20.        40.    2.29277    0.04837           O051300600262 
       175.        20.        60.    2.30904    0.04854           O051300600263 
       175.        20.        80.    2.19342    0.04731           O051300600264 
       175.        20.       100.     2.1516    0.04686           O051300600265 
       175.        20.       120.    2.21754    0.04757           O051300600266 
       175.        20.       140.    2.40359    0.04953           O051300600267 
       175.        25.        20.    1.91005    0.04815           O051300600268 
       175.        25.        40.    2.36143    0.05354           O051300600269 
       175.        25.        60.    2.28562    0.05267           O051300600270 
       175.        25.        80.    2.22118    0.05192           O051300600271 
       175.        25.       100.    2.16061    0.05121           O051300600272 
       175.        25.       120.    2.24399    0.05219           O051300600273 
       175.        25.       140.    2.10124     0.0505           O051300600274 
       175.        30.        20.    1.94778    0.04276           O051300600275 
       175.        30.        40.    2.34602    0.04692           O051300600276 
       175.        30.        60.    2.28146    0.04627           O051300600277 
       175.        30.        80.    2.15906    0.04502           O051300600278 
       175.        30.       100.    2.02205    0.04356           O051300600279 
       175.        30.       120.    1.97593    0.04306           O051300600280 
       175.        30.       140.    1.67311    0.03963           O051300600281 
       175.        35.        20.    1.85992    0.03971           O051300600282 
       175.        35.        40.    2.16029    0.04279           O051300600283 
       175.        35.        60.    2.20305    0.04322           O051300600284 
       175.        35.        80.    1.92555     0.0404           O051300600285 
       175.        35.       100.    1.93802    0.04053           O051300600286 
       175.        35.       120.    1.62005    0.03706           O051300600287 
       175.        35.       140.    1.34916    0.03382           O051300600288 
       175.        40.        20.    1.84981    0.03261           O051300600289 
       175.        40.        40.    2.13269    0.03501           O051300600290 
       175.        40.        60.    2.07792    0.03456           O051300600291 
       175.        40.        80.    1.92732    0.03329           O051300600292 
       175.        40.       100.    1.77954    0.03198           O051300600293 
       175.        40.       120.    1.37046    0.02807           O051300600294 
       175.        40.       140.    1.01834    0.02419           O051300600295 
       175.        45.        20.    1.79348     0.0297           O051300600296 
       175.        45.        40.     2.1032    0.03216           O051300600297 
       175.        45.        60.    1.97178    0.03114           O051300600298 
       175.        45.        80.    1.69889     0.0289           O051300600299 
       175.        45.       100.    1.41426    0.02637           O051300600300 
       175.        45.       120.     1.0413    0.02263           O051300600301 
       175.        45.       140.    0.64101    0.01775           O051300600302 
       175.        50.        20.    1.69684    0.02355           O051300600303 
       175.        50.        40.    1.90546    0.02495           O051300600304 
       175.        50.        60.    1.72239    0.02372           O051300600305 
       175.        50.        80.     1.4443    0.02173           O051300600306 
       175.        50.       100.    1.07055     0.0187           O051300600307 
       175.        50.       120.     0.7129    0.01526           O051300600308 
       175.        50.       140.    0.38025    0.01115           O051300600309 
       175.        55.        20.     1.6286    0.02054           O051300600310 
       175.        55.        40.     1.7558    0.02133           O051300600311 
       175.        55.        60.     1.5417    0.01999           O051300600312 
       175.        55.        80.    1.21861    0.01777           O051300600313 
       175.        55.       100.    0.83257    0.01469           O051300600314 
       175.        55.       120.    0.47839    0.01113           O051300600315 
       175.        55.       140.    0.19791    0.00716           O051300600316 
       175.        60.        20.    1.54508    0.01842           O051300600317 
       175.        60.        40.    1.67434    0.01918           O051300600318 
       175.        60.        60.    1.34669     0.0172           O051300600319 
       175.        60.        80.     0.9737    0.01462           O051300600320 
       175.        60.       100.    0.60426    0.01152           O051300600321 
       175.        60.       120.    0.30506    0.00819           O051300600322 
       175.        60.       140.    0.10318    0.00476           O051300600323 
       175.        65.        20.    1.48075    0.01542           O051300600324 
       175.        65.        40.    1.49929    0.01552           O051300600325 
       175.        65.        60.    1.13506     0.0135           O051300600326 
       175.        65.        80.     0.7956     0.0113           O051300600327 
       175.        65.       100.     0.4232    0.00824           O051300600328 
       175.        65.       120.    0.18117    0.00539           O051300600329 
       175.        65.       140.    0.05471    0.00296           O051300600330 
       175.        70.        20.    1.47146    0.01546           O051300600331 
       175.        70.        40.    1.35057    0.01481           O051300600332 
       175.        70.        60.    0.98884    0.01267           O051300600333 
       175.        70.        80.    0.60169    0.00988           O051300600334 
       175.        70.       100.    0.29014    0.00686           O051300600335 
       175.        70.       120.     0.1087     0.0042           O051300600336 
       175.        70.       140.    0.02872    0.00216           O051300600337 
       175.        75.        20.    1.34786    0.01511           O051300600338 
       175.        75.        40.    1.21627    0.01435           O051300600339 
       175.        75.        60.    0.80128    0.01165           O051300600340 
       175.        75.        80.    0.44314    0.00866           O051300600341 
       175.        75.       100.    0.19563    0.00575           O051300600342 
       175.        75.       120.    0.06475    0.00331           O051300600343 
       175.        75.       140.    0.02013    0.00185           O051300600344 
       175.        80.        20.    1.31893    0.01472           O051300600345 
       175.        80.        40.    1.06172     0.0132           O051300600346 
       175.        80.        60.    0.67143     0.0105           O051300600347 
       175.        80.        80.    0.34031    0.00748           O051300600348 
       175.        80.       100.    0.14074    0.00481           O051300600349 
       175.        80.       120.    0.04599    0.00275           O051300600350 
       175.        80.       140.    0.01012    0.00129           O051300600351 
       175.        90.        20.    1.16957    0.01152           O051300600352 
       175.        90.        40.    0.84464    0.00979           O051300600353 
       175.        90.        60.    0.44126    0.00708           O051300600354 
       175.        90.        80.    0.19192    0.00467           O051300600355 
       175.        90.       100.    0.06297    0.00267           O051300600356 
       175.        90.       120.    0.02077    0.00154           O051300600357 
       175.        90.       140.    0.00451    0.00072           O051300600358 
       175.       100.        20.    1.03109    0.00936           O051300600359 
       175.       100.        40.    0.63046    0.00732           O051300600360 
       175.       100.        60.    0.28876    0.00496           O051300600361 
       175.       100.        80.    0.11048    0.00306           O051300600362 
       175.       100.       100.    0.03415     0.0017           O051300600363 
       175.       100.       120.    0.01073    0.00096           O051300600364 
       175.       100.       140.    0.00158    0.00037           O051300600365 
       175.       110.        20.    0.92042    0.00776           O051300600366 
       175.       110.        40.    0.48927    0.00566           O051300600367 
       175.       110.        60.     0.1995    0.00361           O051300600368 
       175.       110.        80.    0.07218    0.00217           O051300600369 
       175.       110.       100.    0.02002    0.00114           O051300600370 
       175.       110.       120.    0.00413    0.00052           O051300600371 
       175.       110.       140.    0.00033    0.00015           O051300600372 
       175.       120.        20.    0.80613    0.00728           O051300600373 
       175.       120.        40.    0.38756    0.00505           O051300600374 
       175.       120.        60.    0.13954    0.00303           O051300600375 
       175.       120.        80.    0.04255    0.00167           O051300600376 
       175.       120.       100.    0.01237     0.0009           O051300600377 
       175.       120.       120.    0.00208    0.00037           O051300600378 
       175.       120.       140.    0.00013                      O051300600379 
       175.       130.        20.    0.73394     0.0057           O051300600380 
       175.       130.        40.    0.30855    0.00369           O051300600381 
       175.       130.        60.    0.10536    0.00216           O051300600382 
       175.       130.        80.    0.03053    0.00116           O051300600383 
       175.       130.       100.     0.0065    0.00054           O051300600384 
       175.       130.       120.    0.00116    0.00023           O051300600385 
       175.       130.       140.    0.00004                      O051300600386 
       175.       140.        20.    0.67793    0.00592           O051300600387 
       175.       140.        40.    0.26365    0.00369           O051300600388 
       175.       140.        60.    0.07829    0.00201           O051300600389 
