ENTRY            O1865   20140205                             O052O186500000001 
SUBENT        O1865001   20140205                             O052O186500100001 
BIB                 12         38                                 O186500100002 
TITLE      Comparison of nonequilibrium processes in p + Ni and   O186500100003 
           p + Au collisions at GeV energies.                     O186500100004 
AUTHOR     (A.Budzanowski, M.Fidelus, D.Filges, F.Goldenbaum,     O186500100005 
           H.Hodde, L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,    O186500100006 
           St.Kliczewski, A.Kowalczyk, E.Kozik, P.Kulessa,        O186500100007 
           H.Machner, A.Magiera, B.Piskor-Ignatowicz, K.Pysz,     O186500100008 
           Z.Rudy, R.Siudak, M.Wojciechowski) - PISA collaborationO186500100009 
INSTITUTE  (3POLIFJ,3POLUJK,2GERJUL,2GERBON)                      O186500100010 
REFERENCE  (J,PR/C,82,034605,2010)                                O186500100011 
REL-REF    (I,D0512001,A.Budzanowski+,J,PR/C,78,024603,2008)      O186500100012 
           (I,,A.Bubak+,J,NIM/B,204,507,2004)                     O186500100013 
FACILITY   (SYNCY,2GERJUL) Cooler Synchrotron COSY in the         O186500100014 
           Research Center in Julich                              O186500100015 
SAMPLE     Self-supporting Ni target of thickness 150 mu-g/cm**2. O186500100016 
DETECTOR   (TELES,SIBAR,CSICR) The PISA apparatus consists of     O186500100017 
           nine independent detection arms comprising various     O186500100018 
           kinds of detectors. Two of these arms (placed at 15.   O186500100019 
           and 120. angles in respect to the beam direction) are  O186500100020 
           equipped with the Bragg curve detectors (BCD), which   O186500100021 
           permit the Z- identification of the reaction products  O186500100022 
           and determination of their kinetic energies with low   O186500100023 
           detection energy threshold (of about 1MeV/nucleon).    O186500100024 
           The active volume of BCD's has thickness of 22 cm of   O186500100025 
           isobutane at a pressure of 206 mbar.                   O186500100026 
COMMENT    *By authors*.The absolute normalization of the cross   O186500100027 
           sections was achieved by comparing the total productionO186500100028 
           cross sections of Be-7 particles, obtained by angle andO186500100029 
           energy integration of measured differential cross      O186500100030 
           sections, with values of Be-7 total production cross   O186500100031 
           sections published in the compilation of Bubak et al.  O186500100032 
            (see REL-REF)                                         O186500100033 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O186500100034 
STATUS     (TABLE) Data were received from Dr.B.Kamys             O186500100035 
           (APRVD) Entry approved by Dr.B.Kamys                   O186500100036 
HISTORY    (20101101C) SB                                         O186500100037 
           (20140205A) Corrections made according to Dr.A.KonobeevO186500100038 
           remarks: SF9=DERIV added to REACTION code in Subents   O186500100039 
           18-30; URL deleted from STATUS - no longer valid.      O186500100040 
ENDBIB              38          0                                 O186500100041 
NOCOMMON             0          0                                 O186500100042 
ENDSUBENT           41          0                                 O186500199999 
SUBENT        O1865002   20101111                             O044O186500200001 
BIB                  1          1                                 O186500200002 
REACTION   (28-NI-0(P,X)1-H-1,,DA/DE)                             O186500200003 
ENDBIB               1          0                                 O186500200004 
NOCOMMON             0          0                                 O186500200005 
DATA                 5        621                                 O186500200006 
EN         ANG        E          DATA       DATA-ERR              O186500200007 
        1.9      100.0      105.5       0.33      0.013           O186500200403 
        1.9      100.0      108.5      0.314      0.012           O186500200404 
        1.9      100.0      111.5      0.289      0.012           O186500200405 
        1.9      100.0      114.5      0.278      0.012           O186500200406 
        1.9      100.0      117.5      0.273      0.012           O186500200407 
        1.9      100.0      120.5      0.234      0.011           O186500200408 
        1.9      100.0      123.5      0.233      0.011           O186500200409 
        1.9      100.0      126.5     0.2014     0.0099           O186500200410 
        1.9      100.0      129.5      0.209       0.01           O186500200411 
        1.9      100.0      132.5     0.1916     0.0097           O186500200412 
        1.9      100.0      135.5     0.2024       0.01           O186500200413 
        1.9      100.0      138.5     0.1862     0.0096           O186500200414 
        1.9      100.0      141.5     0.1759     0.0093           O186500200415 
        1.9      100.0      144.5     0.1588     0.0088           O186500200416 
        1.9      100.0      147.5     0.1343     0.0081           O186500200417 
        1.9      100.0      150.5      0.122     0.0077           O186500200418 
        1.9      100.0      153.5     0.1196     0.0077           O186500200419 
        1.9      100.0      156.5     0.1088     0.0073           O186500200420 
        1.9      100.0      159.5     0.1024     0.0071           O186500200421 
        1.9      100.0      162.5     0.0946     0.0068           O186500200422 
        2.5       15.6        7.5      12.78       0.23           O186500200423 
        2.5       15.6       10.5       8.01       0.18           O186500200424 
        2.5       15.6       16.5       4.56       0.14           O186500200425 
        2.5       15.6       19.5       3.75       0.38           O186500200426 
        2.5       15.6       40.5       2.58       0.13           O186500200427 
        2.5       15.6       43.5       2.55        0.1           O186500200428 
        2.5       15.6       46.5       2.55        0.1           O186500200429 
        2.5       15.6       49.5       2.47        0.1           O186500200430 
        2.5       15.6       52.5       2.47        0.1           O186500200431 
        2.5       15.6       55.5       2.56        0.1           O186500200432 
        2.5       15.6       58.5      2.287      0.099           O186500200433 
        2.5       15.6       61.5        2.5        0.1           O186500200434 
        2.5       15.6       64.5       2.42        0.1           O186500200435 
        2.5       15.6       67.5      2.147      0.096           O186500200436 
        2.5       15.6       70.5      2.261      0.098           O186500200437 
        2.5       15.6       73.5      2.291      0.099           O186500200438 
        2.5       15.6       76.5       2.38        0.1           O186500200439 
        2.5       15.6       79.5      2.219      0.097           O186500200440 
        2.5       15.6       82.5       2.13      0.095           O186500200441 
        2.5       15.6       85.5      2.049      0.093           O186500200442 
        2.5       15.6       88.5      2.104      0.095           O186500200443 
        2.5       15.6       91.5      2.155      0.096           O186500200444 
        2.5       15.6       94.5      2.032      0.093           O186500200445 
        2.5       15.6       97.5      1.964      0.091           O186500200446 
        2.5       15.6      100.5       1.87      0.089           O186500200447 
        2.5       15.6      103.5      2.032      0.093           O186500200448 
        2.5       15.6      106.5      1.836      0.088           O186500200449 
        2.5       15.6      109.5      1.981      0.092           O186500200450 
        2.5       15.6      112.5      1.917       0.09           O186500200451 
        2.5       15.6      115.5      1.849      0.089           O186500200452 
        2.5       15.6      118.5      1.726      0.086           O186500200453 
        2.5       15.6      121.5      1.603      0.083           O186500200454 
        2.5       15.6      124.5        1.7      0.085           O186500200455 
        2.5       15.6      127.5      1.722      0.086           O186500200456 
        2.5       15.6      130.5        1.7      0.085           O186500200457 
        2.5       15.6      133.5      1.594      0.082           O186500200458 
        2.5       15.6      136.5      1.513       0.08           O186500200459 
        2.5       15.6      139.5      1.437      0.078           O186500200460 
        2.5       15.6      142.5      1.445      0.078           O186500200461 
        2.5       15.6      145.5      1.347      0.076           O186500200462 
        2.5       15.6      148.5      1.241      0.073           O186500200463 
        2.5       15.6      151.5      1.182      0.071           O186500200464 
        2.5       15.6      154.5      1.122      0.069           O186500200465 
        2.5       15.6      157.5      1.182      0.071           O186500200466 
        2.5       15.6      160.5      1.092      0.068           O186500200467 
        2.5       15.6      163.5       0.94       0.19           O186500200468 
        2.5       20.0        7.5      13.51       0.22           O186500200469 
        2.5       20.0       10.5       8.08       0.17           O186500200470 
        2.5       20.0       16.5       4.25       0.13           O186500200471 
        2.5       20.0       34.5       3.16       0.13           O186500200472 
        2.5       20.0       37.5       3.05       0.11           O186500200473 
        2.5       20.0       40.5        2.7        0.1           O186500200474 
        2.5       20.0       43.5       2.79        0.1           O186500200475 
        2.5       20.0       46.5      2.644        0.1           O186500200476 
        2.5       20.0       49.5       2.67        0.1           O186500200477 
        2.5       20.0       52.5       2.78        0.1           O186500200478 
        2.5       20.0       55.5      2.584      0.099           O186500200479 
        2.5       20.0       58.5       2.41      0.095           O186500200480 
        2.5       20.0       61.5      2.403      0.095           O186500200481 
        2.5       20.0       64.5      2.403      0.095           O186500200482 
        2.5       20.0       67.5      2.335      0.094           O186500200483 
        2.5       20.0       70.5       2.32      0.093           O186500200484 
        2.5       20.0       73.5      2.376      0.095           O186500200485 
        2.5       20.0       76.5      2.312      0.093           O186500200486 
        2.5       20.0       79.5      2.083      0.089           O186500200487 
        2.5       20.0       82.5      2.053      0.088           O186500200488 
        2.5       20.0       85.5      1.909      0.085           O186500200489 
        2.5       20.0       88.5      1.906      0.085           O186500200490 
        2.5       20.0       91.5      1.835      0.083           O186500200491 
        2.5       20.0       94.5      1.872      0.084           O186500200492 
        2.5       20.0       97.5      1.654      0.079           O186500200493 
        2.5       20.0      100.5      1.721       0.08           O186500200494 
        2.5       20.0      103.5       1.74      0.081           O186500200495 
        2.5       20.0      106.5      1.634      0.078           O186500200496 
        2.5       20.0      109.5      1.653      0.079           O186500200497 
        2.5       20.0      112.5      1.676      0.079           O186500200498 
        2.5       20.0      115.5      1.522      0.076           O186500200499 
        2.5       20.0      118.5      1.511      0.075           O186500200500 
        2.5       20.0      121.5      1.383      0.072           O186500200501 
        2.5       20.0      124.5      1.296       0.07           O186500200502 
        2.5       20.0      127.5      1.378      0.072           O186500200503 
        2.5       20.0      130.5      1.254      0.069           O186500200504 
        2.5       20.0      133.5      1.172      0.066           O186500200505 
        2.5       20.0      136.5      1.224      0.068           O186500200506 
        2.5       20.0      139.5      1.126      0.065           O186500200507 
        2.5       20.0      142.5      1.081      0.064           O186500200508 
        2.5       20.0      145.5      1.115      0.065           O186500200509 
        2.5       20.0      148.5      1.013      0.062           O186500200510 
        2.5       20.0      151.5      1.039      0.063           O186500200511 
        2.5       20.0      154.5      1.066      0.063           O186500200512 
        2.5       20.0      157.5      0.931      0.059           O186500200513 
        2.5       20.0      160.5        0.9      0.058           O186500200514 
        2.5       20.0      163.5       0.95       0.18           O186500200515 
        2.5       35.0        3.5      12.74       0.16           O186500200516 
        2.5       35.0        6.5      12.68       0.19           O186500200517 
        2.5       35.0        9.5       8.39       0.15           O186500200518 
        2.5       35.0       12.5       6.45       0.11           O186500200519 
        2.5       35.0       15.5      4.802      0.095           O186500200520 
        2.5       35.0       18.5      3.747      0.084           O186500200521 
        2.5       35.0       21.5      3.193      0.078           O186500200522 
        2.5       50.0        3.5        9.7       0.13           O186500200523 
        2.5       50.0        6.5      10.11       0.16           O186500200524 
        2.5       50.0        9.5       7.27       0.14           O186500200525 
        2.5       50.0       12.5       5.99        0.1           O186500200526 
        2.5       50.0       15.5       4.55      0.088           O186500200527 
        2.5       50.0       18.5      3.754       0.08           O186500200528 
        2.5       50.0       21.5      3.217      0.074           O186500200529 
        2.5       65.0        7.5      12.35      0.088           O186500200530 
        2.5       65.0       10.5      7.913       0.07           O186500200531 
        2.5       65.0       16.5      3.868       0.05           O186500200532 
        2.5       65.0       19.5        3.3       0.14           O186500200533 
        2.5       65.0       22.5       2.43      0.049           O186500200534 
        2.5       65.0       25.5       2.33      0.039           O186500200535 
        2.5       65.0       28.5      2.176      0.038           O186500200536 
        2.5       65.0       31.5      2.069      0.037           O186500200537 
        2.5       65.0       34.5      1.944      0.036           O186500200538 
        2.5       65.0       37.5      1.888      0.035           O186500200539 
        2.5       65.0       40.5      1.757      0.034           O186500200540 
        2.5       65.0       43.5      1.737      0.034           O186500200541 
        2.5       65.0       46.5      1.752      0.034           O186500200542 
        2.5       65.0       49.5      1.678      0.033           O186500200543 
        2.5       65.0       52.5      1.668      0.033           O186500200544 
        2.5       65.0       55.5      1.568      0.032           O186500200545 
        2.5       65.0       58.5       1.54      0.032           O186500200546 
        2.5       65.0       61.5      1.509      0.032           O186500200547 
        2.5       65.0       64.5      1.484      0.031           O186500200548 
        2.5       65.0       67.5      1.474      0.031           O186500200549 
        2.5       65.0       70.5      1.435      0.031           O186500200550 
        2.5       65.0       73.5      1.417      0.031           O186500200551 
        2.5       65.0       76.5      1.389       0.03           O186500200552 
        2.5       65.0       79.5      1.358       0.03           O186500200553 
        2.5       65.0       82.5      1.306      0.029           O186500200554 
        2.5       65.0       85.5       1.25      0.029           O186500200555 
        2.5       65.0       88.5      1.191      0.028           O186500200556 
        2.5       65.0       91.5      1.162      0.028           O186500200557 
        2.5       65.0       94.5      1.178      0.028           O186500200558 
        2.5       65.0       97.5       1.11      0.027           O186500200559 
        2.5       65.0      100.5      1.075      0.027           O186500200560 
        2.5       65.0      103.5      1.068      0.027           O186500200561 
        2.5       65.0      106.5      1.036      0.026           O186500200562 
