ENTRY            O2222   20140716                             O053O222200000001 
SUBENT        O2222001   20140716                             O053O222200100001 
BIB                  9         10                                 O222200100002 
TITLE      N-14(d,a)C-12 reaction induced by 2-12 MeV deuterons.  O222200100003 
       9.88   3.51E+00                                            O222201000118 
       9.98   3.29E+00   1.29E-01                                 O222201000119 
      10.01   2.80E+00                                            O222201000120 
      10.09   2.40E+00                                            O222201000121 
      10.20   2.72E+00                                            O222201000122 
      10.28   2.76E+00                                            O222201000123 
      10.38   3.01E+00   1.62E-01                                 O222201000124 
      10.49   2.95E+00                                            O222201000125 
      10.60   2.74E+00                                            O222201000126 
      10.69   2.90E+00                                            O222201000127 
      10.80   2.33E+00                                            O222201000128 
      10.89   2.17E+00   1.57E-01                                 O222201000129 
      10.98   1.76E+00                                            O222201000130 
      11.09   1.24E+00                                            O222201000131 
      11.19   1.02E+00                                            O222201000132 
      11.30   8.25E-01                                            O222201000133 
      11.38   6.27E-01                                            O222201000134 
      11.50   6.10E-01                                            O222201000135 
      11.59   4.93E-01                                            O222201000136 
      11.69   4.38E-01                                            O222201000137 
      11.79   4.54E-01   3.81E-02                                 O222201000138 
      11.99   4.54E-01   8.11E-02                                 O222201000139 
ENDDATA            126          0                                 O222201000140 
ENDSUBENT          139          0                                 O222201099999 
SUBENT        O2222011   20140716                             O053O222201100001 
BIB                  4          4                                 O222201100002 
REACTION   (7-N-14(D,A)6-C-12,PAR,DA,,REL)                        O222201100003 
EN-SEC     (E-LVL,6-C-12)                                         O222201100004 
ERR-ANALYS (DATA-ERR).No information on source uncertainty        O222201100005 
STATUS     (CURVE).Fig.8a-8d of T,CHAUDHRI,1964                   O222201100006 
ENDBIB               4          0                                 O222201100007 
COMMON               1          3                                 O222201100008 
E-LVL                                                             O222201100009 
MEV                                                               O222201100010 
0.                                                                O222201100011 
ENDCOMMON            3          0                                 O222201100012 
DATA                 4         42                                 O222201100013 
EN         ANG-CM     DATA-CM    DATA-ERR                         O222201100014 
MEV        ADEG       ARB-UNITS  ARB-UNITS                        O222201100015 
         4.      21.62   1.85E+00   4.76E-02                      O222201100016 
         4.      38.26   2.52E+00   4.77E-02                      O222201100017 
         4.      54.39   3.68E+00   6.75E-02                      O222201100018 
         4.      72.33   3.30E+00   6.75E-02                      O222201100019 
         4.      85.47   1.52E+00   6.35E-02                      O222201100020 
         4.     101.68   1.02E+00   2.78E-02                      O222201100021 
         4.     116.41   2.16E+00   5.56E-02                      O222201100022 
         4.     129.75   2.58E+00   5.96E-02                      O222201100023 
         4.     144.25   1.75E+00   5.16E-02                      O222201100024 
         4.     162.06   8.32E-01   4.77E-02                      O222201100025 
         6.      22.31   2.66E+00   5.44E-02                      O222201100026 
         6.      38.99   2.07E+00   5.02E-02                      O222201100027 
         6.      54.98   1.68E+00   5.44E-02                      O222201100028 
         6.      70.74   6.28E-01   4.60E-02                      O222201100029 
         6.      86.85   5.55E-01   2.93E-02                      O222201100030 
         6.     101.70   1.28E+00   5.02E-02                      O222201100031 
         6.     116.19   2.21E+00   5.44E-02                      O222201100032 
         6.     130.30   2.39E+00   7.53E-02                      O222201100033 
         6.     144.03   1.72E+00   5.44E-02                      O222201100034 
         6.     162.25   1.83E+00   8.37E-02                      O222201100035 
         8.      21.72   5.10E+00   2.30E-01                      O222201100036 
         8.      37.49   3.35E+00   1.28E-01                      O222201100037 
         8.      54.81   3.62E+00   1.12E-01                      O222201100038 
         8.      70.87   1.23E+00   5.11E-02                      O222201100039 
         8.      85.81   1.12E+00   4.09E-02                      O222201100040 
         8.     101.29   1.57E+00   6.13E-02                      O222201100041 
         8.     116.39   1.81E+00   6.65E-02                      O222201100042 
         8.     129.88   3.56E+00   6.13E-02                      O222201100043 
         8.     144.10   2.88E+00   8.18E-02                      O222201100044 
         8.     162.31   4.04E+00   1.02E-01                      O222201100045 
        10.      21.35   6.32E+00   2.48E-01                      O222201100046 
        10.      29.19   4.03E+00   1.93E-01                      O222201100047 
        10.      38.75   3.45E+00   1.79E-01                      O222201100048 
        10.      55.18   4.40E+00   1.39E-01                      O222201100049 
        10.      71.44   4.63E+00   1.09E-01                      O222201100050 
        10.      87.80   2.64E+00   6.45E-02                      O222201100051 
        10.     103.30   2.24E+00   6.45E-02                      O222201100052 
        10.     117.82   1.44E+00   5.46E-02                      O222201100053 
        10.     132.67   2.24E+00   5.95E-02                      O222201100054 
        10.     146.14   2.78E+00   1.19E-01                      O222201100055 
        10.     155.08   2.64E+00   1.09E-01                      O222201100056 
        10.     164.34   4.10E+00   1.49E-01                      O222201100057 
ENDDATA             44          0                                 O222201100058 
ENDSUBENT           57          0                                 O222201199999 
SUBENT        O2222012   20140716                             O053O222201200001 
BIB                  4          4                                 O222201200002 
REACTION   (7-N-14(D,A)6-C-12,PAR,DA,,REL)                        O222201200003 
EN-SEC     (LVL-NUMB,6-C-12)                                      O222201200004 
ERR-ANALYS (DATA-ERR).No information on source uncertainty        O222201200005 
STATUS     (CURVE).Fig.9a-9d of T,CHAUDHRI,1964                   O222201200006 
ENDBIB               4          0                                 O222201200007 
COMMON               1          3                                 O222201200008 
LVL-NUMB                                                          O222201200009 
NO-DIM                                                            O222201200010 
1.                                                                O222201200011 
ENDCOMMON            3          0                                 O222201200012 
DATA                 4         42                                 O222201200013 
EN         ANG-CM     DATA-CM    DATA-ERR                         O222201200014 
MEV        ADEG       ARB-UNITS  ARB-UNITS                        O222201200015 
         4.      21.76   1.08E+01   1.52E-01                      O222201200016 
         4.      38.64   1.25E+01   1.17E-01                      O222201200017 
         4.      54.44   1.19E+01   1.14E-01                      O222201200018 
         4.      70.38   1.06E+01   1.29E-01                      O222201200019 
         4.      85.52   9.73E+00   1.01E-01                      O222201200020 
         4.     101.02   1.05E+01   1.15E-01                      O222201200021 
         4.     115.67   1.13E+01   9.47E-02                      O222201200022 
         4.     130.35   1.02E+01   1.15E-01                      O222201200023 
         4.     144.03   7.52E+00   1.35E-01                      O222201200024 
         4.     162.17   6.84E+00   9.85E-02                      O222201200025 
         6.      23.11   2.14E+01   2.32E-01                      O222201200026 
         6.      39.26   1.71E+01   2.55E-01                      O222201200027 
         6.      56.40   1.49E+01   2.21E-01                      O222201200028 
         6.      72.76   1.08E+01   1.77E-01                      O222201200029 
         6.      87.32   7.39E+00   1.22E-01                      O222201200030 
         6.     103.24   7.10E+00   1.11E-01                      O222201200031 
         6.     117.50   8.79E+00   9.96E-02                      O222201200032 
         6.     131.33   1.01E+01   1.77E-01                      O222201200033 
         6.     145.95   9.38E+00   1.99E-01                      O222201200034 
         6.     163.37   6.12E+00   1.33E-01                      O222201200035 
         8.      22.84   1.58E+01   4.04E-01                      O222201200036 
         8.      40.56   1.94E+01   3.35E-01                      O222201200037 
         8.      57.09   1.38E+01   1.97E-01                      O222201200038 
         8.      72.98   6.07E+00   1.28E-01                      O222201200039 
         8.      88.28   8.00E+00   1.48E-01                      O222201200040 
         8.     103.38   9.52E+00   1.78E-01                      O222201200041 
         8.     119.03   9.11E+00   1.58E-01                      O222201200042 
         8.     133.33   1.01E+01   1.97E-01                      O222201200043 
         8.     146.86   1.24E+01   1.48E-01                      O222201200044 
         8.     165.61   1.77E+01   2.66E-01                      O222201200045 
        10.      22.88   2.07E+01   6.92E-01                      O222201200046 
        10.      30.96   1.87E+01   3.35E-01                      O222201200047 
        10.      40.29   1.91E+01   4.24E-01                      O222201200048 
        10.      56.95   1.61E+01   3.24E-01                      O222201200049 
        10.      72.81   1.06E+01   2.01E-01                      O222201200050 
        10.      87.35   9.05E+00   1.34E-01                      O222201200051 
        10.     104.23   9.71E+00   1.56E-01                      O222201200052 
        10.     117.82   1.08E+01   1.67E-01                      O222201200053 
        10.     132.30   1.20E+01   2.12E-01                      O222201200054 
        10.     146.35   1.35E+01   2.79E-01                      O222201200055 
        10.     154.84   1.47E+01   3.46E-01                      O222201200056 
        10.     163.26   1.46E+01   3.68E-01                      O222201200057 
ENDDATA             44          0                                 O222201200058 
ENDSUBENT           57          0                                 O222201299999 
SUBENT        O2222013   20140716                             O053O222201300001 
BIB                  4          4                                 O222201300002 
REACTION   (7-N-14(D,A)6-C-12,PAR,DA,,REL)                        O222201300003 
EN-SEC     (LVL-NUMB,6-C-12)                                      O222201300004 
ERR-ANALYS (DATA-ERR).No information on source uncertainty        O222201300005 
STATUS     (CURVE).Fig.10a-10d of T,CHAUDHRI,1964                 O222201300006 
ENDBIB               4          0                                 O222201300007 
COMMON               1          3                                 O222201300008 
LVL-NUMB                                                          O222201300009 
NO-DIM                                                            O222201300010 
2.                                                                O222201300011 
ENDCOMMON            3          0                                 O222201300012 
DATA                 4         38                                 O222201300013 
EN         ANG-CM     DATA-CM    DATA-ERR                         O222201300014 
MEV        ADEG       ARB-UNITS  ARB-UNITS                        O222201300015 
         4.      21.20   1.76E+00   1.06E-01                      O222201300016 
         4.      38.65   1.34E+00   4.80E-02                      O222201300017 
         4.      54.83   9.15E-01   4.17E-02                      O222201300018 
         4.      71.14   7.75E-01   3.13E-02                      O222201300019 
         4.      87.49   6.90E-01   2.92E-02                      O222201300020 
         4.     102.31   4.92E-01   2.92E-02                      O222201300021 
         4.     116.60   5.24E-01   2.71E-02                      O222201300022 
         4.     131.59   6.70E-01   4.37E-02                      O222201300023 
         4.     144.95   9.59E-01   3.75E-02                      O222201300024 
         4.     163.39   8.50E-01   6.46E-02                      O222201300025 
         6.      40.81   2.33E+00   1.73E-01                      O222201300026 
         6.      57.41   6.54E-01   7.74E-02                      O222201300027 
         6.      73.28   5.73E-01   6.95E-02                      O222201300028 
         6.      88.71   7.27E-01   6.75E-02                      O222201300029 
         6.     104.53   8.85E-01   6.36E-02                      O222201300030 
         6.     118.82   8.02E-01   5.76E-02                      O222201300031 
         6.     132.62   8.75E-01   7.35E-02                      O222201300032 
         6.     146.32   1.38E+00   7.54E-02                      O222201300033 
         6.     163.89   2.13E+00   9.14E-02                      O222201300034 
         8.      38.97   7.92E-01   7.23E-02                      O222201300035 
         8.      55.68   7.52E-01   7.86E-02                      O222201300036 
         8.      71.89   1.15E+00   9.98E-02                      O222201300037 
         8.      86.95   1.35E+00   5.51E-02                      O222201300038 
         8.     103.12   7.43E-01   5.31E-02                      O222201300039 
         8.     118.28   3.64E-01   4.46E-02                      O222201300040 
         8.     131.77   3.66E-01   6.58E-02                      O222201300041 
         8.     145.42   2.66E-01   4.88E-02                      O222201300042 
         8.     162.72   5.11E-01   5.31E-02                      O222201300043 
        10.      40.25   1.12E+00   4.72E-02                      O222201300044 
        10.      57.45   1.95E+00   5.57E-02                      O222201300045 
        10.      73.51   4.90E-01   3.11E-02                      O222201300046 
        10.      90.25   1.32E+00   3.39E-02                      O222201300047 
        10.     104.63   1.18E+00                                 O222201300048 
        10.     119.38   2.89E-01   2.96E-02                      O222201300049 
        10.     134.24   1.20E+00   3.68E-02                      O222201300050 
        10.     146.39   2.23E+00   3.26E-02                      O222201300051 
        10.     154.65   3.67E+00   5.09E-02                      O222201300052 
        10.     164.23   5.33E+00   5.36E-02                      O222201300053 
ENDDATA             40          0                                 O222201300054 
ENDSUBENT           53          0                                 O222201399999 
ENDENTRY            13          0                                 O222299999999 
