ENTRY            O0508   20010115                             0000O050800000001 
SUBENT        O0508001   20010115                             0000O050800100001 
BIB                 13         35                                 O050800100002 
TITLE      Inclusive (P,A) Reactions on Al-27,Co-59 and Au-197 at O050800100003 
           Incident Energies of 120,160 and 200 MeV.              O050800100004 
AUTHOR     (A.A.COWLEY,G.J.ARENDSE,J.W.KOEN,W.A.RICHTER,          O050800100005 
           J.A.STANDER,G.F.STEYN,P.DEMETRIOU,P.E.HODGSON,         O050800100006 
           Y.WATANABE)                                            O050800100007 
INSTITUTE  (3SAFSTL)                                              O050800100008 
           (3SAFNAC)                                              O050800100009 
           (2UK OXF)                                              O050800100010 
           (2JPNKYU)                                              O050800100011 
REFERENCE  (J,PR/C,54,778,1996)                                   O050800100012 
HISTORY    (19990318C)                                            O050800100013 
           (19991117A) Date is Corrected                          O050800100014 
           (20001125A) Subentry O0508004 has Been Corrected       O050800100015 
           According to O.Schwerer's remarks.                     O050800100016 
           (20010115U) Last checking has been done.               O050800100017 
REL-REF    (R,,J.V.PILCHER+,J,PR/C,40,1937,1989).Details of       O050800100018 
           Experiments.                                           O050800100019 
SAMPLE     The Self-Supporting Targets were Metals of Natural     O050800100020 
           Elements (100% OCCURRENCE OF THE ISOTOPE OF INTEREST)  O050800100021 
           Of Thickness in the Range 1-4 mg/cm**2.                O050800100022 
ADD-RES    (COMP).A Statistical Multistep Direct Reaction Theory. O050800100023 
DETECTOR   (TELES) A Detector Telescope Consisting of a 150 Mum   O050800100024 
           Silicon Surface Barrier Detector Followed by Three     O050800100025 
           Si(LI) Detectors of 5 mm Nominal Thickness Each,and a  O050800100026 
            2 mm Silicon Surface Barrier Veto Detector was Used.  O050800100027 
           Particle Identification was Achieved with a Standard   O050800100028 
           Del'Ta E-E Technique in Which Various Combinations of  O050800100029 
           The Detector in the Telescope were Used to Measure     O050800100030 
           Energy Loss and Total Energy of the Ejectiles.         O050800100031 
FACILITY   (ISOCY,3SAFNAC)                                        O050800100032 
METHOD     (SITA)                                                 O050800100033 
           (EDE)                                                  O050800100034 
ERR-ANALYS (ERR-1).The Uncertainty in the Thicknesses of the      O050800100035 
           Targets Up to 8%.                                      O050800100036 
STATUS     (TABLE).Received from a.A.Cowley.                      O050800100037 
ENDBIB              35          0                                 O050800100038 
COMMON               1          3                                 O050800100039 
ERR-1                                                             O050800100040 
PER-CENT                                                          O050800100041 
         8.                                                       O050800100042 
ENDCOMMON            3          0                                 O050800100043 
ENDSUBENT           42          0                                 O050800199999 
SUBENT        O0508002   20010115                             0000O050800200001 
BIB                  3          3                                 O050800200002 
REACTION   (27-CO-59(P,X)2-HE-4,,DA/DE)                           O050800200003 
EN-SEC     (E,A)                                                  O050800200004 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O050800200005 
ENDBIB               3          0                                 O050800200006 
NOCOMMON             0          0                                 O050800200007 
DATA                 5        624                                 O050800200008 
EN         ANG        E          DATA       ERR-T                 O050800200009 
       160.        30.       150. 3.4705E-05 1.1371E-05           O050800400234 
       160.        40.        26.     0.1497 5.6514E-04           O050800400235 
       160.        40.        30.     0.1272 5.2945E-04           O050800400236 
       160.        40.        35. 7.9693E-02 4.1267E-04           O050800400237 
       160.        40.        40. 5.3084E-02 3.3892E-04           O050800400238 
       160.        40.        45. 3.6315E-02 2.7693E-04           O050800400239 
       160.        40.        50. 2.5807E-02 2.4573E-04           O050800400240 
       160.        40.        55. 1.8842E-02 1.9692E-04           O050800400241 
       160.        40.        60. 1.3862E-02 1.7848E-04           O050800400242 
       160.        40.        65. 1.0311E-02 1.4472E-04           O050800400243 
       160.        40.        70. 7.7763E-03 1.3303E-04           O050800400244 
       160.        40.        75. 5.6763E-03 1.1007E-04           O050800400245 
       160.        40.        80. 4.2554E-03 9.5187E-05           O050800400246 
       160.        40.        85. 3.5854E-03 8.7286E-05           O050800400247 
       160.        40.        90. 2.4675E-03  7.235E-05           O050800400248 
       160.        40.        95. 1.8332E-03 6.2316E-05           O050800400249 
       160.        40.       100. 1.4993E-03 5.8058E-05           O050800400250 
       160.        40.       105. 1.0097E-03   4.62E-05           O050800400251 
       160.        40.       110. 6.4421E-04 3.6887E-05           O050800400252 
       160.        40.       115. 2.5531E-04 2.3213E-05           O050800400253 
       160.        40.       120.   2.05E-04 2.0795E-05           O050800400254 
       160.        40.       125. 1.0898E-04 1.5158E-05           O050800400255 
       160.        40.       130. 8.0611E-05 1.3033E-05           O050800400256 
       160.        40.       135. 4.1378E-05 9.3359E-06           O050800400257 
       160.        40.       140. 2.3947E-05 7.1011E-06           O050800400258 
       160.        40.       145. 1.3058E-05 5.2427E-06           O050800400259 
       160.        40.       150. 6.9351E-06 3.9378E-06           O050800400260 
       160.        50.        26.      0.129 5.9232E-04           O050800400261 
       160.        50.        30.     0.1138 5.6546E-04           O050800400262 
       160.        50.        35. 6.9995E-02 4.3668E-04           O050800400263 
       160.        50.        40. 4.5154E-02 3.5293E-04           O050800400264 
       160.        50.        45. 3.0396E-02 2.8606E-04           O050800400265 
       160.        50.        50. 2.1557E-02 2.5358E-04           O050800400266 
       160.        50.        55. 1.5013E-02 1.9847E-04           O050800400267 
       160.        50.        60. 1.0912E-02 1.7879E-04           O050800400268 
       160.        50.        65. 8.0908E-03 1.4474E-04           O050800400269 
       160.        50.        70. 5.6641E-03 1.2819E-04           O050800400270 
       160.        50.        75. 3.9981E-03 1.0431E-04           O050800400271 
       160.        50.        80. 2.9152E-03 8.8956E-05           O050800400272 
       160.        50.        85. 2.1558E-03 7.6419E-05           O050800400273 
       160.        50.        90. 1.5159E-03 6.4028E-05           O050800400274 
       160.        50.        95. 1.1522E-03 5.5782E-05           O050800400275 
       160.        50.       100. 8.9915E-04 5.0766E-05           O050800400276 
       160.        50.       105. 4.7344E-04  3.572E-05           O050800400277 
       160.        50.       110. 2.4497E-04 2.5683E-05           O050800400278 
       160.        50.       115. 1.1536E-04 1.7618E-05           O050800400279 
       160.        50.       120. 6.4678E-05 1.3188E-05           O050800400280 
       160.        50.       125. 3.3726E-05 9.5209E-06           O050800400281 
       160.        50.       130. 3.0902E-05 9.1114E-06           O050800400282 
       160.        50.       135. 1.4041E-05 6.1404E-06           O050800400283 
       160.        50.       140. 8.4214E-06 4.7547E-06           O050800400284 
       160.        50.       150. 5.9616E-06 4.1223E-06           O050800400285 
       160.        60.        26. 9.8814E-02 2.6945E-04           O050800400286 
       160.        60.        30. 7.7329E-02 2.4221E-04           O050800400287 
       160.        60.        35. 4.3847E-02 1.7961E-04           O050800400288 
       160.        60.        40. 2.6537E-02 1.4061E-04           O050800400289 
       160.        60.        45. 1.6461E-02  1.094E-04           O050800400290 
       160.        60.        50. 1.0603E-02 9.2422E-05           O050800400291 
       160.        60.        55. 6.9244E-03 7.0048E-05           O050800400292 
       160.        60.        60. 4.4347E-03 5.9234E-05           O050800400293 
       160.        60.        65. 2.9464E-03 4.5393E-05           O050800400294 
       160.        60.        70. 1.9211E-03 3.8798E-05           O050800400295 
       160.        60.        75. 1.1976E-03 2.9668E-05           O050800400296 
       160.        60.        80. 8.0209E-04 2.4249E-05           O050800400297 
       160.        60.        85. 5.3785E-04 1.9837E-05           O050800400298 
       160.        60.        90. 3.2292E-04 1.5358E-05           O050800400299 
       160.        60.        95. 2.0486E-04 1.2224E-05           O050800400300 
       160.        60.       100. 1.2166E-04 9.7044E-06           O050800400301 
       160.        60.       105. 8.4133E-05 7.8252E-06           O050800400302 
       160.        60.       110. 3.7608E-05 5.2297E-06           O050800400303 
       160.        60.       115. 3.2422E-05  4.854E-06           O050800400304 
       160.        60.       120. 1.7675E-05 3.5828E-06           O050800400305 
       160.        60.       125. 6.6243E-06 2.1928E-06           O050800400306 
       160.        60.       130. 5.1499E-06  1.933E-06           O050800400307 
       160.        60.       135. 7.3541E-07 7.3031E-07           O050800400308 
       160.        60.       140. 7.3515E-07 7.3005E-07           O050800400309 
       160.        80.        26. 6.4013E-02 1.3981E-04           O050800400310 
       160.        80.        30. 4.6216E-02 1.2071E-04           O050800400311 
       160.        80.        35. 2.3163E-02 8.4158E-05           O050800400312 
       160.        80.        40. 1.2642E-02 6.2563E-05           O050800400313 
       160.        80.        45. 7.0572E-03 4.6178E-05           O050800400314 
       160.        80.        50. 4.1291E-03 3.7181E-05           O050800400315 
       160.        80.        55.  2.371E-03 2.6424E-05           O050800400316 
       160.        80.        60. 1.3873E-03 2.1358E-05           O050800400317 
       160.        80.        65. 7.8594E-04 1.5114E-05           O050800400318 
       160.        80.        70. 4.5777E-04 1.2209E-05           O050800400319 
       160.        80.        75. 2.5887E-04 8.8921E-06           O050800400320 
       160.        80.        80. 1.6696E-04 7.1321E-06           O050800400321 
       160.        80.        85. 9.5434E-05 5.3868E-06           O050800400322 
       160.        80.        90. 4.7483E-05 3.7965E-06           O050800400323 
       160.        80.        95. 2.9131E-05 2.9715E-06           O050800400324 
       160.        80.       100. 1.9405E-05 2.4985E-06           O050800400325 
       160.        80.       105. 9.5868E-06 1.7029E-06           O050800400326 
       160.        80.       110. 5.2529E-06   1.26E-06           O050800400327 
       160.        80.       115. 2.1614E-06 8.0793E-07           O050800400328 
       160.        80.       120.  1.543E-06 6.8243E-07           O050800400329 
       160.        80.       125. 9.2526E-07 5.2832E-07           O050800400330 
       160.        80.       130. 3.0828E-07 3.0488E-07           O050800400331 
       160.       100.        26. 3.5068E-02   1.18E-04           O050800400332 
       160.       100.        30. 2.2451E-02 9.5934E-05           O050800400333 
       160.       100.        35. 9.8064E-03  6.244E-05           O050800400334 
       160.       100.        40. 4.6663E-03 4.3342E-05           O050800400335 
       160.       100.        45. 2.3071E-03 3.0106E-05           O050800400336 
       160.       100.        50. 1.1501E-03 2.2376E-05           O050800400337 
       160.       100.        55. 6.0031E-04 1.5161E-05           O050800400338 
       160.       100.        60. 3.1386E-04 1.1583E-05           O050800400339 
       160.       100.        65. 1.6231E-04 7.8316E-06           O050800400340 
       160.       100.        70. 9.5442E-05 6.3568E-06           O050800400341 
       160.       100.        75. 4.5971E-05 4.2727E-06           O050800400342 
       160.       100.        80. 2.7353E-05 3.2917E-06           O050800400343 
       160.       100.        85. 1.2846E-05 2.2535E-06           O050800400344 
       160.       100.        90. 5.2098E-06 1.4339E-06           O050800400345 
       160.       100.        95. 1.6007E-06 7.9426E-07           O050800400346 
       160.       100.       100. 1.6989E-06 8.4296E-07           O050800400347 
       160.       100.       105. 7.9867E-07 5.6045E-07           O050800400348 
       160.       100.       115. 7.9743E-07 5.5958E-07           O050800400349 
       160.       100.       120. 3.9849E-07 3.9545E-07           O050800400350 
       160.       120.        26. 1.9916E-02 9.5333E-05           O050800400351 
       160.       120.        30. 1.1396E-02 7.3275E-05           O050800400352 
       160.       120.        35. 4.4298E-03 4.4991E-05           O050800400353 
       160.       120.        40.  1.829E-03 2.9091E-05           O050800400354 
       160.       120.        45. 8.0905E-04 1.9114E-05           O050800400355 
       160.       120.        50. 3.4388E-04 1.3117E-05           O050800400356 
       160.       120.        55. 1.5904E-04 8.3659E-06           O050800400357 
       160.       120.        60. 7.4109E-05 6.0344E-06           O050800400358 
       160.       120.        65. 3.0335E-05 3.6298E-06           O050800400359 
       160.       120.        70. 1.6748E-05 2.8548E-06           O050800400360 
       160.       120.        75. 4.1582E-06 1.3777E-06           O050800400361 
       160.       120.        80. 4.1478E-06 1.3742E-06           O050800400362 
       160.       120.        85. 9.1985E-07  6.465E-07           O050800400363 
       160.       120.        90. 9.1832E-07 6.4543E-07           O050800400364 
       160.       120.        95.  4.585E-07 4.5573E-07           O050800400365 
       160.       140.        26. 1.4071E-02 5.2911E-05           O050800400366 
       160.       140.        30. 7.8353E-03 4.0119E-05           O050800400367 
       160.       140.        35. 2.8113E-03 2.3666E-05           O050800400368 
       160.       140.        40. 1.1281E-03 1.5086E-05           O050800400369 
       160.       140.        45. 5.0634E-04 9.9843E-06           O050800400370 
       160.       140.        50. 2.5171E-04 7.4099E-06           O050800400371 
       160.       140.        55. 1.1497E-04 4.6967E-06           O050800400372 
       160.       140.        60. 5.9474E-05 3.5694E-06           O050800400373 
       160.       140.        65.  2.698E-05 2.2603E-06           O050800400374 
       160.       140.        70. 8.7495E-06 1.3625E-06           O050800400375 
       160.       140.        75. 4.9409E-06 9.9159E-07           O050800400376 
       160.       140.        80. 2.6571E-06 7.2625E-07           O050800400377 
       160.       140.        85. 1.6345E-06 5.6904E-07           O050800400378 
       160.       140.        90. 2.0547E-07 2.0159E-07           O050800400379 
       160.       140.        95. 6.1552E-07 3.4865E-07           O050800400380 
       160.       140.       120. 8.1428E-07 4.0017E-07           O050800400381 
       160.       140.       125. 8.0793E-07 3.9849E-07           O050800400382 
       160.       140.       130. 8.1346E-07 3.9976E-07           O050800400383 
       160.       140.       140. 4.0495E-07 2.8195E-07           O050800400384 
       160.       140.       145. 2.0388E-07 2.0003E-07           O050800400385 
       160.       140.       150. 2.1344E-07 2.1093E-07           O050800400386 
       200.        10.        26.     0.1966 1.2571E-03           O050800400387 
       200.        10.        30.     0.1807 1.2246E-03           O050800400388 
       200.        10.        35.     0.1146 9.6062E-04           O050800400389 
       200.        10.        40. 7.5756E-02 7.8582E-04           O050800400390 
       200.        10.        45. 5.3469E-02 6.5219E-04           O050800400391 
       200.        10.        50. 3.9583E-02 5.9067E-04           O050800400392 
       200.        10.        55. 2.9774E-02 4.8045E-04           O050800400393 
       200.        10.        60. 2.2721E-02 4.4348E-04           O050800400394 
       200.        10.        65. 1.7738E-02  3.684E-04           O050800400395 
       200.        10.        70. 1.4063E-02 3.4721E-04           O050800400396 
       200.        10.        75. 1.1394E-02 3.0269E-04           O050800400397 
       200.        10.        80. 9.6002E-03  2.775E-04           O050800400398 
       200.        10.        85.  8.003E-03 2.5311E-04           O050800400399 
       200.        10.        90. 7.0884E-03   2.38E-04           O050800400400 
       200.        10.        95. 5.6276E-03 2.1192E-04           O050800400401 
       200.        10.       100. 4.8968E-03 2.0365E-04           O050800400402 
       200.        10.       105. 3.9851E-03 1.7814E-04           O050800400403 
       200.        10.       110.  3.459E-03  1.659E-04           O050800400404 
       200.        10.       115. 3.0038E-03 1.5454E-04           O050800400405 
       200.        10.       120. 3.4545E-03 1.6568E-04           O050800400406 
       200.        10.       125. 4.0179E-03 1.7863E-04           O050800400407 
       200.        10.       130. 3.0685E-03 1.5607E-04           O050800400408 
       200.        10.       135. 2.1463E-03  1.305E-04           O050800400409 
       200.        10.       140.  2.076E-03 1.2833E-04           O050800400410 
       200.        10.       145.  1.537E-03  1.104E-04           O050800400411 
       200.        10.       150. 1.2544E-03 1.0279E-04           O050800400412 
       200.        10.       155. 9.0259E-04 8.4578E-05           O050800400413 
       200.        10.       160. 5.4086E-04 8.9973E-05           O050800400414 
       200.        20.        26.     0.1837  1.058E-03           O050800400415 
       200.        20.        30.     0.1583 9.9805E-04           O050800400416 
       200.        20.        35. 9.7821E-02 7.7253E-04           O050800400417 
       200.        20.        40. 6.5762E-02 6.3738E-04           O050800400418 
       200.        20.        45. 4.6484E-02 5.2938E-04           O050800400419 
       200.        20.        50. 3.3721E-02 4.7461E-04           O050800400420 
       200.        20.        55. 2.5437E-02 3.8661E-04           O050800400421 
       200.        20.        60. 1.9387E-02 3.5663E-04           O050800400422 
       200.        20.        65. 1.4827E-02 2.9322E-04           O050800400423 
       200.        20.        70. 1.1837E-02 2.7732E-04           O050800400424 
       200.        20.        75.  9.088E-03 2.3534E-04           O050800400425 
       200.        20.        80.  7.793E-03 2.1765E-04           O050800400426 
       200.        20.        85. 6.4647E-03 1.9804E-04           O050800400427 
       200.        20.        90. 4.8374E-03 1.7117E-04           O050800400428 
       200.        20.        95. 4.4024E-03 1.6317E-04           O050800400429 
       200.        20.       100. 3.7314E-03 1.5476E-04           O050800400430 
       200.        20.       105. 3.2217E-03 1.3944E-04           O050800400431 
       200.        20.       110. 2.4935E-03 1.2262E-04           O050800400432 
       200.        20.       115. 1.8398E-03 1.0529E-04           O050800400433 
       200.        20.       120.   1.51E-03  9.536E-05           O050800400434 
       200.        20.       125. 1.7647E-03 1.0306E-04           O050800400435 
       200.        20.       130. 1.3199E-03 8.9111E-05           O050800400436 
       200.        20.       135. 9.7281E-04 7.6487E-05           O050800400437 
       200.        20.       140. 7.3543E-04 6.6492E-05           O050800400438 
       200.        20.       145. 6.3189E-04 6.1624E-05           O050800400439 
       200.        20.       150. 3.7433E-04 4.8883E-05           O050800400440 
       200.        20.       155. 3.0364E-04 4.2706E-05           O050800400441 
       200.        20.       160.  2.179E-04 4.9716E-05           O050800400442 
       200.        30.        26.     0.1675 5.7048E-04           O050800400443 
       200.        30.        30.     0.1464 5.4195E-04           O050800400444 
       200.        30.        35. 8.9722E-02 4.1785E-04           O050800400445 
       200.        30.        40. 6.0772E-02 3.4605E-04           O050800400446 
       200.        30.        45. 4.2819E-02 2.8695E-04           O050800400447 
       200.        30.        50. 3.1388E-02 2.5861E-04           O050800400448 
       200.        30.        55. 2.3931E-02 2.1178E-04           O050800400449 
       200.        30.        60. 1.8152E-02 1.9489E-04           O050800400450 
       200.        30.        65. 1.3871E-02 1.6018E-04           O050800400451 
       200.        30.        70. 1.1089E-02 1.5159E-04           O050800400452 
       200.        30.        75. 8.7895E-03 1.3071E-04           O050800400453 
       200.        30.        80. 7.5651E-03 1.2111E-04           O050800400454 
       200.        30.        85. 6.1477E-03 1.0907E-04           O050800400455 
       200.        30.        90. 4.9758E-03 9.8042E-05           O050800400456 
       200.        30.        95. 4.1066E-03 8.9004E-05           O050800400457 
       200.        30.       100. 3.5119E-03 8.4794E-05           O050800400458 
       200.        30.       105. 3.0428E-03 7.6533E-05           O050800400459 
       200.        30.       110. 2.1768E-03 6.4706E-05           O050800400460 
       200.        30.       115.  1.202E-03 4.8065E-05           O050800400461 
       200.        30.       120.  9.466E-04 4.2642E-05           O050800400462 
       200.        30.       125.  8.218E-04  3.972E-05           O050800400463 
       200.        30.       130. 5.5096E-04 3.2515E-05           O050800400464 
       200.        30.       135. 4.3658E-04 2.8939E-05           O050800400465 
       200.        30.       140. 3.5835E-04 2.6213E-05           O050800400466 
       200.        30.       145. 2.5417E-04 2.2073E-05           O050800400467 
       200.        30.       150. 1.5731E-04 1.7897E-05           O050800400468 
       200.        30.       155. 1.1201E-04 1.4649E-05           O050800400469 
       200.        30.       160. 6.4217E-05 1.5243E-05           O050800400470 
       200.        40.        26.     0.1522 5.1401E-04           O050800400471 
       200.        40.        30.     0.1316 4.8568E-04           O050800400472 
       200.        40.        35. 8.1812E-02 3.7715E-04           O050800400473 
       200.        40.        40. 5.4829E-02 3.1069E-04           O050800400474 
       200.        40.        45. 3.7775E-02 2.5476E-04           O050800400475 
       200.        40.        50. 2.7714E-02  2.297E-04           O050800400476 
       200.        40.        55. 2.0313E-02 1.8443E-04           O050800400477 
       200.        40.        60. 1.5202E-02 1.6859E-04           O050800400478 
       200.        40.        65. 1.1618E-02 1.3856E-04           O050800400479 
       200.        40.        70. 9.1543E-03 1.3019E-04           O050800400480 
       200.        40.        75. 6.9625E-03 1.0997E-04           O050800400481 
       200.        40.        80. 5.7837E-03  1.001E-04           O050800400482 
       200.        40.        85. 4.5358E-03 8.8555E-05           O050800400483 
       200.        40.        90. 3.4893E-03 7.7606E-05           O050800400484 
       200.        40.        95. 2.9084E-03 7.0801E-05           O050800400485 
       200.        40.       100. 2.3521E-03 6.5593E-05           O050800400486 
       200.        40.       105. 1.8331E-03  5.615E-05           O050800400487 
       200.        40.       110.  1.079E-03 4.3061E-05           O050800400488 
       200.        40.       115. 5.7385E-04 3.1392E-05           O050800400489 
       200.        40.       120. 4.7377E-04 2.8515E-05           O050800400490 
       200.        40.       125. 4.3079E-04 2.7183E-05           O050800400491 
       200.        40.       130.  2.491E-04 2.0666E-05           O050800400492 
       200.        40.       135. 2.0454E-04 1.8723E-05           O050800400493 
       200.        40.       140. 1.6891E-04 1.7011E-05           O050800400494 
       200.        40.       145. 8.5315E-05 1.2088E-05           O050800400495 
       200.        40.       150. 7.5519E-05 1.1721E-05           O050800400496 
       200.        40.       155. 4.2635E-05  8.543E-06           O050800400497 
       200.        40.       160. 3.3549E-05 1.0414E-05           O050800400498 
       200.        50.        26.     0.1291  4.686E-04           O050800400499 
       200.        50.        30.     0.1057 4.3091E-04           O050800400500 
       200.        50.        35. 6.3603E-02 3.2913E-04           O050800400501 
       200.        50.        40. 4.1697E-02 2.6816E-04           O050800400502 
       200.        50.        45. 2.7543E-02 2.1531E-04           O050800400503 
       200.        50.        50. 1.9338E-02  1.899E-04           O050800400504 
       200.        50.        55. 1.3668E-02 1.4973E-04           O050800400505 
       200.        50.        60. 9.7155E-03 1.3339E-04           O050800400506 
       200.        50.        65. 7.0813E-03 1.0707E-04           O050800400507 
       200.        50.        70. 5.1103E-03 9.6275E-05           O050800400508 
       200.        50.        75.  3.789E-03 8.0288E-05           O050800400509 
       200.        50.        80. 3.0438E-03 7.1871E-05           O050800400510 
       200.        50.        85. 2.3051E-03 6.2482E-05           O050800400511 
       200.        50.        90. 1.7277E-03 5.4048E-05           O050800400512 
       200.        50.        95. 1.2528E-03 4.5991E-05           O050800400513 
       200.        50.       100. 9.4396E-04 4.1127E-05           O050800400514 
       200.        50.       105.  7.097E-04 3.4579E-05           O050800400515 
       200.        50.       110. 4.5894E-04 2.7796E-05           O050800400516 
       200.        50.       115. 2.6896E-04  2.127E-05           O050800400517 
       200.        50.       120. 1.7576E-04  1.719E-05           O050800400518 
       200.        50.       125. 1.7393E-04 1.7096E-05           O050800400519 
       200.        50.       130. 8.2624E-05  1.178E-05           O050800400520 
       200.        50.       135. 6.8826E-05 1.0749E-05           O050800400521 
       200.        50.       140. 3.9561E-05 8.1482E-06           O050800400522 
       200.        50.       145. 2.9231E-05 7.0029E-06           O050800400523 
       200.        50.       150. 9.1322E-06 4.0341E-06           O050800400524 
       200.        50.       155. 1.0311E-05 4.1582E-06           O050800400525 
       200.        50.       160. 9.7365E-06 5.5527E-06           O050800400526 
       200.        60.        26.     0.1066 3.9682E-04           O050800400527 
       200.        60.        30. 8.5911E-02 3.6204E-04           O050800400528 
       200.        60.        35. 4.9921E-02 2.7178E-04           O050800400529 
       200.        60.        40. 3.1115E-02 2.1591E-04           O050800400530 
       200.        60.        45. 2.0301E-02 1.7229E-04           O050800400531 
       200.        60.        50. 1.3497E-02 1.4787E-04           O050800400532 
       200.        60.        55. 9.3586E-03 1.1548E-04           O050800400533 
       200.        60.        60.   6.23E-03  9.956E-05           O050800400534 
       200.        60.        65. 4.1299E-03 7.6211E-05           O050800400535 
       200.        60.        70. 2.9658E-03 6.8361E-05           O050800400536 
       200.        60.        75. 1.9407E-03 5.3557E-05           O050800400537 
       200.        60.        80. 1.4675E-03 4.6514E-05           O050800400538 
       200.        60.        85. 1.1218E-03 4.0627E-05           O050800400539 
       200.        60.        90. 7.5811E-04  3.337E-05           O050800400540 
       200.        60.        95. 5.3895E-04 2.8116E-05           O050800400541 
       200.        60.       100. 3.4862E-04 2.3296E-05           O050800400542 
       200.        60.       105. 2.9952E-04 2.0938E-05           O050800400543 
       200.        60.       110. 1.5775E-04 1.5189E-05           O050800400544 
       200.        60.       115.  1.056E-04 1.2423E-05           O050800400545 
       200.        60.       120. 8.6177E-05 1.1219E-05           O050800400546 
       200.        60.       125. 5.7927E-05 9.1955E-06           O050800400547 
       200.        60.       130. 3.8609E-05 7.5055E-06           O050800400548 
       200.        60.       135. 1.7823E-05 5.0984E-06           O050800400549 
       200.        60.       140. 1.0386E-05 3.8913E-06           O050800400550 
       200.        60.       145. 8.8888E-06 3.5994E-06           O050800400551 
       200.        60.       150. 6.3122E-06 3.1261E-06           O050800400552 
       200.        60.       155. 2.9614E-06  2.077E-06           O050800400553 
       200.        60.       160. 2.7884E-06 2.7697E-06           O050800400554 
       200.        80.        26. 7.3616E-02 3.1321E-04           O050800400555 
       200.        80.        30. 5.4148E-02 2.7295E-04           O050800400556 
       200.        80.        35.  2.871E-02 1.9573E-04           O050800400557 
       200.        80.        40. 1.6725E-02 1.5033E-04           O050800400558 
       200.        80.        45. 9.7895E-03 1.1362E-04           O050800400559 
       200.        80.        50. 5.9558E-03 9.3282E-05           O050800400560 
       200.        80.        55. 3.6779E-03  6.875E-05           O050800400561 
       200.        80.        60. 2.1834E-03 5.5972E-05           O050800400562 
       200.        80.        65. 1.2691E-03 4.0119E-05           O050800400563 
       200.        80.        70. 8.6293E-04 3.5018E-05           O050800400564 
       200.        80.        75. 5.2429E-04 2.6435E-05           O050800400565 
       200.        80.        80. 3.4641E-04 2.1461E-05           O050800400566 
       200.        80.        85. 2.0312E-04 1.6417E-05           O050800400567 
       200.        80.        90. 1.3967E-04 1.3602E-05           O050800400568 
       200.        80.        95. 9.2529E-05 1.1063E-05           O050800400569 
       200.        80.       100. 4.9813E-05 8.3625E-06           O050800400570 
       200.        80.       105. 1.7396E-05  4.792E-06           O050800400571 
       200.        80.       110. 1.8719E-05 4.9688E-06           O050800400572 
       200.        80.       115. 9.3528E-06 3.5109E-06           O050800400573 
       200.        80.       120. 1.0683E-05 3.7511E-06           O050800400574 
       200.        80.       125.  6.673E-06 2.9639E-06           O050800400575 
       200.       100.        26. 4.3041E-02 1.3009E-04           O050800400576 
       200.       100.        30. 2.9281E-02 1.0903E-04           O050800400577 
       200.       100.        35. 1.3604E-02 7.3184E-05           O050800400578 
       200.       100.        40. 6.9067E-03 5.2473E-05           O050800400579 
       200.       100.        45. 3.5943E-03 3.7395E-05           O050800400580 
       200.       100.        50. 1.9941E-03 2.9319E-05           O050800400581 
       200.       100.        55. 1.1478E-03 2.0862E-05           O050800400582 
       200.       100.        60. 6.3576E-04 1.6406E-05           O050800400583 
       200.       100.        65. 3.6113E-04 1.1625E-05           O050800400584 
       200.       100.        70. 2.0317E-04 9.2294E-06           O050800400585 
       200.       100.        75. 1.2865E-04  7.113E-06           O050800400586 
       200.       100.        80.  8.181E-05 5.6651E-06           O050800400587 
       200.       100.        85. 4.3223E-05 4.1136E-06           O050800400588 
       200.       100.        90. 2.3973E-05  3.061E-06           O050800400589 
       200.       100.        95. 9.5755E-06 1.9332E-06           O050800400590 
       200.       100.       100. 5.9283E-06  1.567E-06           O050800400591 
       200.       100.       105. 1.9907E-06 8.8052E-07           O050800400592 
       200.       100.       110. 2.7847E-06  1.041E-06           O050800400593 
       200.       100.       115. 1.5901E-06 7.8633E-07           O050800400594 
       200.       100.       120.  3.973E-07 3.9294E-07           O050800400595 
       200.       100.       125. 7.9416E-07 5.5539E-07           O050800400596 
       200.       100.       135. 3.9674E-07 3.9239E-07           O050800400597 
       200.       120.        26. 3.0301E-02 9.0211E-05           O050800400598 
       200.       120.        30. 1.8731E-02 7.2072E-05           O050800400599 
       200.       120.        35. 7.8588E-03 4.5973E-05           O050800400600 
       200.       120.        40. 3.6706E-03 3.1616E-05           O050800400601 
       200.       120.        45. 1.6832E-03  2.115E-05           O050800400602 
       200.       120.        50. 8.5288E-04 1.5848E-05           O050800400603 
       200.       120.        55. 4.8251E-04 1.1179E-05           O050800400604 
       200.       120.        60. 2.2673E-04 8.0973E-06           O050800400605 
       200.       120.        65. 1.1852E-04 5.5043E-06           O050800400606 
       200.       120.        70. 6.1273E-05 4.1891E-06           O050800400607 
       200.       120.        75. 3.3279E-05   2.99E-06           O050800400608 
       200.       120.        80. 2.3041E-05 2.4848E-06           O050800400609 
       200.       120.        85. 9.5834E-06 1.6009E-06           O050800400610 
       200.       120.        90. 4.3687E-06   1.08E-06           O050800400611 
       200.       120.        95. 2.1831E-06  7.629E-07           O050800400612 
       200.       120.       100. 1.4484E-06 6.4016E-07           O050800400613 
       200.       120.       105. 1.3599E-06 6.0149E-07           O050800400614 
       200.       120.       110. 2.7138E-07 2.6858E-07           O050800400615 
