ENTRY            O1417   20070605                             O028O141700000001 
SUBENT        O1417001   20070605                             O028O141700100001 
BIB                 13         51                                 O141700100002 
TITLE      Light charged particle and neutron production in       O141700100003 
           proton- and alpha-particle-induced reactions on nat-Si O141700100004 
           at energies between 20 and 65 MeV                      O141700100005 
AUTHOR     (Ch.Dufauquez, Y.El Masri, V.Roberfroid, J.Cabreraa,   O141700100006 
           Th.Keutgen, J.Vanmol, P.Demetriou, R.Charity)          O141700100007 
INSTITUTE  (2BLGLVN) Fnrs and institute of nuclear physics.       O141700100008 
           (1USAWAS) Department of chemistry.                     O141700100009 
REFERENCE  (J,NP/A,773,24,2006)                                   O141700100010 
REL-REF    (R,,I.TILQUIN+,J,NIM/A,365,446,1995)  Demon counter.   O141700100011 
           (N,O1296001,P.DEMETRIOU+,J,PR/C,72,034607,2005)        O141700100012 
            Angle-integrated energy spectra                       O141700100013 
SAMPLE     A 215 mug/cm2 self-supporting foil of nat-Si of 18 mm  O141700100014 
           diameter. The target holder was set at a potential of  O141700100015 
           +18-kv to suppress secondary electron emission.        O141700100016 
DETECTOR   (TELES,SI,SI,SI) Light charged particlts emitted at    O141700100017 
           backward angles were detected and identified in seven  O141700100018 
           triple-Si E-delta-E telescopes. The Si-detectors with  O141700100019 
           thicknesses of 85, 706, and 706-mum, respectively.     O141700100020 
           (TELES,SI,SI) At forward angles, light charged         O141700100021 
           particles were detected in eight E-delta-E telescopes. O141700100022 
           (TELES,SI,CSICR) The telescopes were used for the firstO141700100023 
           experiment with the proton beams at forward angles.    O141700100024 
           The Si delta-E element was 40 mum thick and of 20 mm   O141700100025 
           active diameter.  This was followed by a 33 mm-thick   O141700100026 
           Cs(I) crystal of 15 mm diameter.                       O141700100027 
           (SCIN) Neutrons emitted in coincidence with charged    O141700100028 
           particles were detected in up to 81 Demon counters.    O141700100029 
           Each counter, consisting of an active volume of 16 cm  O141700100030 
           diameter by 20 cm depth, is filled with Ne213          O141700100031 
           liquid scintillator.  These detectors were mounted     O141700100032 
           outside the scattering chamber and were arranged in a  O141700100033 
           4-pi geometry                                          O141700100034 
FACILITY   (CYCLO,2BLGLVN)                                        O141700100035 
           The beams were chopped to produce a macro-time         O141700100036 
           structure of one beam pulse every 500 nanoseconds and  O141700100037 
           thus allow the detection of very long time-of-flight   O141700100038 
           events (especially neutrons).                          O141700100039 
METHOD     (SITA)                                                 O141700100040 
           (BCINT) Electron emission from this faraday cup was    O141700100041 
           suppressed by a guard electrode.                       O141700100042 
CORRECTION The dead time of acquisition data system was very      O141700100043 
           severely controlled and kept below 10% even though     O141700100044 
           related corrections were applied to the data.          O141700100045 
STATUS     (TABLE) From the authors.                              O141700100046 
HISTORY    (20070219C)                                            O141700100047 
           (20060626R) Data tables were received from             O141700100048 
            Th.Keutgen.                                           O141700100049 
           (20070605A) SF5 in subentry 002 is corrected according O141700100050 
             N.Otsuka remarks.                                    O141700100051 
           (20070605U) Last checking has been done.               O141700100052 
ERR-ANALYS (DATA-ERR) An analysis is not given.                   O141700100053 
ENDBIB              51          0                                 O141700100054 
NOCOMMON             0          0                                 O141700100055 
ENDSUBENT           54          0                                 O141700199999 
SUBENT        O1417002   20070605                             O028O141700200001 
BIB                  4          4                                 O141700200002 
REACTION   (14-SI-0(P,X)1-H-1,,DA/DE)                             O141700200003 
PART-DET   (P)                                                    O141700200004 
EN-SEC     (E,P)                                                  O141700200005 
ADD-RES    (COMP) Gnash prediction in laboratory frame.           O141700200006 
ENDBIB               4          0                                 O141700200007 
NOCOMMON             0          0                                 O141700200008 
DATA                 5       7053                                 O141700200009 
EN         ANG        E          DATA       DATA-ERR              O141700200010 
       26.5       105.      22.65    0.77225    0.02788           O141700200366 
       26.5       105.      22.75    0.72786    0.02707           O141700200367 
       26.5       105.      22.85    0.86643    0.02953           O141700200368 
       26.5       105.      22.95    0.92429     0.0305           O141700200369 
       26.5       105.      23.05    1.01308    0.03193           O141700200370 
       26.5       105.      23.15    1.11399    0.03349           O141700200371 
       26.5       105.      23.25    1.31311    0.03636           O141700200372 
       26.5       105.      23.35    1.47589    0.03854           O141700200373 
       26.5       105.      23.45     2.1378    0.04639           O141700200374 
       26.5       105.      23.55    2.32749     0.0484           O141700200375 
       26.5       105.      23.65    2.50911    0.05026           O141700200376 
       26.5       105.      23.75     2.8441    0.05351           O141700200377 
       26.5       105.      23.85    2.70419    0.05217           O141700200378 
       26.5       105.      23.95    2.75935     0.0527           O141700200379 
       26.5       105.      24.05      2.571    0.05087           O141700200380 
       26.5       105.      24.15    1.70998    0.04149           O141700200381 
       26.5       105.      24.25    1.66693    0.04096           O141700200382 
       26.5       105.      24.35     1.6454     0.0407           O141700200383 
       26.5       105.      24.45    1.61581    0.04033           O141700200384 
       26.5       105.      24.55    1.52298    0.03915           O141700200385 
       26.5       105.      24.65    1.47858    0.03858           O141700200386 
       26.5       105.      24.75    1.33598    0.03667           O141700200387 
       26.5       105.      24.85    1.23508    0.03526           O141700200388 
       26.5       105.      24.95    1.33867    0.03671           O141700200389 
       26.5       105.      25.05    1.10188     0.0333           O141700200390 
       26.5       105.      25.15    0.90949    0.03026           O141700200391 
       26.5       105.      25.25    0.74535    0.02739           O141700200392 
       26.5       105.      25.35    0.60139     0.0246           O141700200393 
       26.5       105.      25.45    0.44398    0.02114           O141700200394 
       26.5       105.      25.55    0.34442    0.01862           O141700200395 
       26.5       125.       3.55    8.29751    0.09139           O141700200396 
       26.5       125.       3.65    8.24234    0.09109           O141700200397 
       26.5       125.       3.75     8.1024    0.09031           O141700200398 
       26.5       125.       3.85    7.74311    0.08828           O141700200399 
       26.5       125.       3.95    7.77944    0.08849           O141700200400 
       26.5       125.       4.05    7.48879    0.08682           O141700200401 
       26.5       125.       4.15    7.22235    0.08526           O141700200402 
       26.5       125.       4.25     6.9465    0.08362           O141700200403 
       26.5       125.       4.35    7.01513    0.08403           O141700200404 
       26.5       125.       4.45    7.01647    0.08404           O141700200405 
       26.5       125.       4.55    6.86038     0.0831           O141700200406 
       26.5       125.       4.65     7.0232    0.08408           O141700200407 
       26.5       125.       4.75    6.78906    0.08267           O141700200408 
       26.5       125.       4.85    6.45938    0.08064           O141700200409 
       26.5       125.       4.95    6.44458    0.08054           O141700200410 
       26.5       125.       5.05    6.30464    0.07966           O141700200411 
       26.5       125.       5.15    5.92382    0.07722           O141700200412 
       26.5       125.       5.25    5.77177    0.07622           O141700200413 
       26.5       125.       5.35    5.65873    0.07547           O141700200414 
       26.5       125.       5.45    5.65335    0.07544           O141700200415 
       26.5       125.       5.55    5.64259    0.07537           O141700200416 
       26.5       125.       5.65    5.35866    0.07345           O141700200417 
       26.5       125.       5.75    4.96708    0.07071           O141700200418 
       26.5       125.       5.85    5.16489    0.07211           O141700200419 
       26.5       125.       5.95    5.08684    0.07156           O141700200420 
       26.5       125.       6.05    4.89845    0.07022           O141700200421 
       26.5       125.       6.15    4.46389    0.06703           O141700200422 
       26.5       125.       6.25    4.73969    0.06907           O141700200423 
       26.5       125.       6.35     4.7787    0.06936           O141700200424 
       26.5       125.       6.45    4.39528    0.06652           O141700200425 
       26.5       125.       6.55    4.42622    0.06675           O141700200426 
       26.5       125.       6.65    4.10065    0.06425           O141700200427 
       26.5       125.       6.75    4.32667      0.066           O141700200428 
       26.5       125.       6.85    3.94863    0.06305           O141700200429 
       26.5       125.       6.95    3.61095    0.06029           O141700200430 
       26.5       125.       7.05    3.60557    0.06025           O141700200431 
       26.5       125.       7.15    3.63113    0.06046           O141700200432 
       26.5       125.       7.25    3.46834    0.05909           O141700200433 
       26.5       125.       7.35    3.33246    0.05792           O141700200434 
       26.5       125.       7.45    3.18178     0.0566           O141700200435 
       26.5       125.       7.55    3.23425    0.05706           O141700200436 
       26.5       125.       7.65    3.15219    0.05633           O141700200437 
       26.5       125.       7.75    3.02976    0.05523           O141700200438 
       26.5       125.       7.85    3.12662     0.0561           O141700200439 
       26.5       125.       7.95     2.9181     0.0542           O141700200440 
       26.5       125.       8.05    2.88043    0.05385           O141700200441 
       26.5       125.       8.15    2.58849    0.05105           O141700200442 
       26.5       125.       8.25     2.5266    0.05043           O141700200443 
       26.5       125.       8.35    2.40552    0.04921           O141700200444 
       26.5       125.       8.45    2.39745    0.04913           O141700200445 
       26.5       125.       8.55    2.24274    0.04752           O141700200446 
       26.5       125.       8.65    2.25215    0.04761           O141700200447 
       26.5       125.       8.75    2.00596    0.04494           O141700200448 
       26.5       125.       8.85    2.21852    0.04726           O141700200449 
       26.5       125.       8.95     2.3248    0.04838           O141700200450 
       26.5       125.       9.05    1.94542    0.04425           O141700200451 
       26.5       125.       9.15    1.74765    0.04194           O141700200452 
       26.5       125.       9.25    1.73016    0.04173           O141700200453 
       26.5       125.       9.35    1.76514    0.04215           O141700200454 
       26.5       125.       9.45    2.03017    0.04521           O141700200455 
       26.5       125.       9.55    1.82164    0.04282           O141700200456 
       26.5       125.       9.65    1.71312    0.03992           O141700200457 
       26.5       125.       9.75    1.63628    0.03992           O141700200458 
       26.5       125.       9.85    1.61493    0.03992           O141700200459 
       26.5       125.       9.95    1.60324    0.03992           O141700200460 
       26.5       125.      10.05    1.61066    0.03992           O141700200461 
       26.5       125.      10.15    1.58082    0.03992           O141700200462 
       26.5       125.      10.25    1.58207    0.03992           O141700200463 
       26.5       125.      10.35    1.53486    0.03992           O141700200464 
       26.5       125.      10.45    1.47548    0.03992           O141700200465 
       26.5       125.      10.55     1.4127    0.03992           O141700200466 
       26.5       125.      10.65    1.46315    0.03992           O141700200467 
       26.5       125.      10.75    1.35738    0.03992           O141700200468 
       26.5       125.      10.85    1.40302    0.03992           O141700200469 
       26.5       125.      10.95    1.34046    0.03992           O141700200470 
       26.5       125.      11.05    1.31337    0.03992           O141700200471 
       26.5       125.      11.15    1.36154    0.03702           O141700200472 
       26.5       125.      11.25    1.20144    0.03478           O141700200473 
       26.5       125.      11.35    1.24449    0.03539           O141700200474 
       26.5       125.      11.45    1.40459     0.0376           O141700200475 
       26.5       125.      11.55    1.39114    0.03742           O141700200476 
       26.5       125.      11.65    1.29158    0.03606           O141700200477 
       26.5       125.      11.75    1.25795    0.03559           O141700200478 
       26.5       125.      11.85    1.02519    0.03212           O141700200479 
       26.5       125.      11.95    1.04403    0.03242           O141700200480 
       26.5       125.      12.05    1.10726    0.03339           O141700200481 
       26.5       125.      12.15    1.01308    0.03193           O141700200482 
       26.5       125.      12.25    0.96869    0.03123           O141700200483 
       26.5       125.      12.35    0.93774    0.03072           O141700200484 
       26.5       125.      12.45    1.00232    0.03176           O141700200485 
       26.5       125.      12.55    0.95389    0.03099           O141700200486 
       26.5       125.      12.65    0.86643    0.02953           O141700200487 
       26.5       125.      12.75    0.82742    0.02886           O141700200488 
       26.5       125.      12.85    0.88392    0.02983           O141700200489 
       26.5       125.      12.95    0.90949    0.03026           O141700200490 
       26.5       125.      13.05    1.03461    0.03227           O141700200491 
       26.5       125.      13.15    1.17857    0.03444           O141700200492 
       26.5       125.      13.25    1.00098    0.03174           O141700200493 
       26.5       125.      13.35    0.85971    0.02942           O141700200494 
       26.5       125.      13.45    0.79109    0.02822           O141700200495 
       26.5       125.      13.55    0.87585    0.02969           O141700200496 
       26.5       125.      13.65    0.97541    0.03134           O141700200497 
       26.5       125.      13.75    0.71844    0.02689           O141700200498 
       26.5       125.      13.85    0.59601    0.02449           O141700200499 
       26.5       125.      13.95    0.56103    0.02376           O141700200500 
       26.5       125.      14.05     0.6404    0.02539           O141700200501 
       26.5       125.      14.15    0.72786    0.02707           O141700200502 
       26.5       125.      14.25    0.80858    0.02853           O141700200503 
       26.5       125.      14.35    0.87989    0.02976           O141700200504 
       26.5       125.      14.45    0.74266    0.02734           O141700200505 
       26.5       125.      14.55     0.6404    0.02539           O141700200506 
       26.5       125.      14.65    0.81531    0.02865           O141700200507 
       26.5       125.      14.75    0.96734    0.03121           O141700200508 
       26.5       125.      14.85     0.9781    0.03138           O141700200509 
       26.5       125.      14.95    0.84625    0.02919           O141700200510 
       26.5       125.      15.05    0.60408    0.02466           O141700200511 
       26.5       125.      15.15    0.46416    0.02162           O141700200512 
       26.5       125.      15.25    0.25562    0.01604           O141700200513 
       26.5       125.      15.35    0.22737    0.01513           O141700200514 
       26.5       125.      15.45    0.19643    0.01406           O141700200515 
       26.5       125.      15.55    0.71171    0.02677           O141700200516 
       26.5       125.      15.65    0.23679    0.01544           O141700200517 
       26.5       125.      15.75    0.24083    0.01557           O141700200518 
       26.5       125.      15.85    0.31617    0.01784           O141700200519 
       26.5       125.      15.95    0.35787    0.01898           O141700200520 
       26.5       125.      16.05    0.38478    0.01968           O141700200521 
       26.5       125.      16.15    0.36326    0.01912           O141700200522 
       26.5       125.      16.25    0.29195    0.01714           O141700200523 
       26.5       125.      16.35    0.29733     0.0173           O141700200524 
       26.5       125.      16.45    0.30137    0.01742           O141700200525 
       26.5       125.      16.55     0.2489    0.01583           O141700200526 
       26.5       125.      16.65    0.26504    0.01633           O141700200527 
       26.5       125.      16.75    0.24217    0.01561           O141700200528 
       26.5       125.      16.85    0.30271    0.01746           O141700200529 
       26.5       125.      16.95    0.33231    0.01829           O141700200530 
       26.5       125.      17.05    0.45205    0.02133           O141700200531 
       26.5       125.      17.15    0.62022    0.02499           O141700200532 
       26.5       125.      17.25    0.73727    0.02724           O141700200533 
       26.5       125.      17.35    0.94581    0.03086           O141700200534 
       26.5       125.      17.45    0.96734    0.03121           O141700200535 
       26.5       125.      17.55    0.84222    0.02912           O141700200536 
       26.5       125.      17.65    0.74535    0.02739           O141700200537 
       26.5       125.      17.75    0.49107    0.02223           O141700200538 
       26.5       125.      17.85    0.39958    0.02006           O141700200539 
       26.5       125.      17.95    0.32155    0.01799           O141700200540 
       26.5       125.      18.05     0.2193    0.01486           O141700200541 
       26.5       125.      18.15    0.20315     0.0143           O141700200542 
       26.5       125.      18.25    0.12512    0.01122           O141700200543 
       26.5       125.      18.35    0.11839    0.01092           O141700200544 
       26.5       125.      18.45    0.08476    0.00924           O141700200545 
       26.5       125.      18.55    0.08341    0.00916           O141700200546 
       26.5       125.      18.65    0.07534    0.00871           O141700200547 
       26.5       125.      18.75    0.10763    0.01041           O141700200548 
       26.5       125.      18.85    0.12109    0.01104           O141700200549 
       26.5       125.      18.95    0.15472    0.01248           O141700200550 
       26.5       125.      19.05    0.18566    0.01367           O141700200551 
       26.5       125.      19.15    0.21392    0.01467           O141700200552 
       26.5       125.      19.25    0.25293    0.01596           O141700200553 
       26.5       125.      19.35    0.23813    0.01548           O141700200554 
       26.5       125.      19.45    0.28253    0.01686           O141700200555 
       26.5       125.      19.55    0.24621    0.01574           O141700200556 
       26.5       125.      19.65    0.22737    0.01513           O141700200557 
       26.5       125.      19.75    0.16952    0.01306           O141700200558 
       26.5       125.      19.85     0.1305    0.01146           O141700200559 
       26.5       125.      19.95    0.12378    0.01116           O141700200560 
       26.5       125.      20.05    0.10494    0.01028           O141700200561 
       26.5       125.      20.15    0.07938    0.00894           O141700200562 
       26.5       125.      20.25    0.07131    0.00847           O141700200563 
       26.5       125.      20.35    0.06323    0.00798           O141700200564 
       26.5       125.      20.45    0.05516    0.00745           O141700200565 
